strategy,selection_commit_sha256,selected_checkpoint_epoch,model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,237,237,30560826,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.14149335026741028,0.3592371642589569,0.12946611642837524,0.1589416116476059,45.14615087223351
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,238,238,30560827,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.3607959449291229,0.5918739438056946,0.20101101696491241,0.4853815734386444,8.5161296172724
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,239,239,30560828,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.30731400847435,0.5315708518028259,0.19757190346717834,0.48881447315216064,13.584582212815606
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,240,240,30560829,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.21195346117019653,0.4015581011772156,0.16695290803909302,0.328054815530777,23.092541521367153
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,241,241,30560830,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.22263379395008087,0.4031207263469696,0.17012174427509308,0.3463418483734131,20.5344504225051
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,242,242,30560831,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.4074159860610962,0.6556034684181213,0.24632957577705383,0.5567254424095154,4.813512116226654
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,243,243,30560832,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.30316656827926636,0.549888014793396,0.22150805592536926,0.4820670485496521,13.442381297642381
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.11675479263067245,0.3137435019016266,0.12022025138139725,0.1134878396987915,62.74782739897461
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.12344914674758911,0.3287527859210968,0.1139606386423111,0.1495290845632553,53.628997590721085
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.1454014778137207,0.30491524934768677,0.14438460767269135,0.1596115678548813,46.78069303727531
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.12829957902431488,0.3771965801715851,0.12772290408611298,0.181767076253891,63.47986451709275
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.11197731643915176,0.3087025582790375,0.1137046366930008,0.1443278044462204,69.85675534699273
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.15070486068725586,0.37828654050827026,0.14669063687324524,0.20352408289909363,57.70088190622336
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.252227783203125,0.436196506023407,0.17579765617847443,0.36944523453712463,16.405430344026907
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.40491339564323425,0.7012903690338135,0.23176756501197815,0.6643996834754944,12.06300228392407
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.3410879373550415,0.5820131301879883,0.2150171548128128,0.5207730531692505,9.236509740208128
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.2768569886684418,0.5118414759635925,0.19445018470287323,0.4640763998031616,20.902770333499276
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.2261793315410614,0.3950233459472656,0.17887741327285767,0.3808627128601074,24.65137710218665
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.2813314199447632,0.5003654360771179,0.18670624494552612,0.48263612389564514,9.46151854906213
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.1198919340968132,0.3021804988384247,0.11592156440019608,0.14825282990932465,56.57595780138823
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.15600921213626862,0.38630470633506775,0.1527961790561676,0.24654985964298248,55.64395234124403
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.11303867399692535,0.31576007604599,0.11178513616323471,0.11678314954042435,65.57453817228355
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.15289272367954254,0.42145588994026184,0.14124415814876556,0.149995356798172,57.86810182473569
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.12785578905649686,0.13918279111385345,0.31176748871803284,0.1313813179731369,0.20795728266239166,46.85093884300096
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.12785578905649686,0.14782536029815674,0.35026392340660095,0.1652524322271347,0.21416562795639038,58.26087688228182
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.12785578905649686,0.29987120628356934,0.5184451341629028,0.2352403849363327,0.5914973020553589,18.673100393570593
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.12785578905649686,0.30657169222831726,0.573140561580658,0.19161435961723328,0.5384960174560547,13.33719125202907
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.6052699089050293,0.7734867334365845,0.3626633286476135,0.6640896797180176,0.9402282363447443
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5568720102310181,0.7555862665176392,0.34827083349227905,0.6169124245643616,2.7033292388426626
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.46589604020118713,0.6888502240180969,0.3131392002105713,0.5574405193328857,2.42144405663825
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.6248335242271423,0.7788125276565552,0.35487452149391174,0.6789174675941467,1.2631722906063718
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.511824369430542,0.7051229476928711,0.35809436440467834,0.6631148457527161,3.06302966441932
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.6040959358215332,0.7721760272979736,0.3357691466808319,0.6641965508460999,1.3292978651380583
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5624842643737793,0.737993597984314,0.36795172095298767,0.6376407742500305,3.0369810656907723
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5853428244590759,0.7528925538063049,0.3479478061199188,0.6379023790359497,1.061547745819949
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5205097198486328,0.7193899154663086,0.3521897792816162,0.5670652985572815,2.3810202507237332
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.585132360458374,0.7609972357749939,0.32581570744514465,0.7080740332603455,1.3052739776410909
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5855532288551331,0.7572962045669556,0.3658420145511627,0.6299164295196533,1.896725637758535
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.47759899497032166,0.67329341173172,0.3318589925765991,0.5469419956207275,5.35199846441274
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5496866703033447,0.7270238399505615,0.3600768446922302,0.681499183177948,4.306036000309193
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.6143627166748047,0.7692170143127441,0.3755115568637848,0.6368216872215271,0.615803706468925
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.6083270907402039,0.7845048904418945,0.3474232256412506,0.7411999702453613,2.934910691099046
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5195493698120117,0.7272244691848755,0.33839330077171326,0.640267550945282,2.546999767224036
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.6189001798629761,0.7874959111213684,0.3521783649921417,0.7271308302879333,1.9378273505342192
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5854786038398743,0.741055428981781,0.36856889724731445,0.6464810371398926,2.4451526536966623
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5332660675048828,0.7230848670005798,0.3416518568992615,0.624695897102356,3.672894047735077
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5009482502937317,0.6902235746383667,0.3301870822906494,0.5266661643981934,5.021257023509947
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.48964792490005493,0.6781793832778931,0.33331093192100525,0.5599133968353271,6.5865733896323615
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5984382033348083,0.7669051289558411,0.3634713590145111,0.7295605540275574,2.3415458126122077
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5747614502906799,0.7566741704940796,0.33614498376846313,0.6496939659118652,3.293026463168145
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.49504685401916504,0.6866199970245361,0.35583463311195374,0.600956380367279,3.116438635798149
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5382487773895264,0.7037401795387268,0.35181087255477905,0.598867654800415,1.2542890825487396
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5796282291412354,0.7624692916870117,0.3561963438987732,0.6132451295852661,2.396529992703216
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.5115575194358826,0.7150893211364746,0.32962849736213684,0.6247200965881348,2.510229171373551
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5852843523025513,0.7534768581390381,0.3724614381790161,0.6996095776557922,2.4960929195488593
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.6024333238601685,0.7479956746101379,0.3668724000453949,0.603570818901062,2.0212949937072486
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5214964151382446,0.7058833837509155,0.3413821756839752,0.5911902785301208,2.5856734238925414
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.12785578905649686,0.488270103931427,0.6811748743057251,0.3420717418193817,0.5500805377960205,4.271748700116734
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.12785578905649686,0.5148694515228271,0.7358158230781555,0.3294418156147003,0.6120713353157043,2.8661213888371595
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5781705975532532,0.7489172220230103,0.34548231959342957,0.5828139781951904,2.2840137272480514
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.570112943649292,0.7599256038665771,0.3511873781681061,0.6848048567771912,1.6025918322034014
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5914266109466553,0.7518443465232849,0.3416973650455475,0.6869498491287231,0.7340633149605101
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5375146269798279,0.7188798189163208,0.35704439878463745,0.5256275534629822,2.8562401461176834
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,300,300,30760825,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.49114054441452026,0.686162531375885,0.35437819361686707,0.5719748735427856,1.6795494950614767
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,301,301,30760826,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.49712979793548584,0.7032065987586975,0.34342682361602783,0.6105910539627075,2.8682243938593093
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,302,302,30760827,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.49652183055877686,0.6919913291931152,0.3472558259963989,0.5955032706260681,5.251025941991272
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,303,303,30760828,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.6218510866165161,0.79303377866745,0.3622668981552124,0.6907726526260376,1.6365235381873604
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,304,304,30760829,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5753246545791626,0.738430380821228,0.3549741804599762,0.6273623704910278,1.6614362926561725
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,305,305,30760830,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5118808746337891,0.7258484959602356,0.3415837585926056,0.6526303291320801,2.032565630852112
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,306,306,30760831,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5317047834396362,0.7468021512031555,0.3322383761405945,0.6281659603118896,2.375484646490972
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,307,307,30760832,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.49696123600006104,0.7184691429138184,0.3258179724216461,0.6602059006690979,2.572092932485654
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,308,308,30760833,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5929030179977417,0.7674968838691711,0.34644564986228943,0.7203853726387024,1.9185477030857536
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,309,309,30760834,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5770799517631531,0.7448880672454834,0.35673654079437256,0.693949818611145,0.33651806178879196
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.576844334602356,0.7518906593322754,0.3408307433128357,0.6404097080230713,1.2596789387353
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5775903463363647,0.7489449977874756,0.3896182179450989,0.6574923396110535,0.4792328166892071
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5863198041915894,0.7724034786224365,0.35461223125457764,0.7165770530700684,2.5443759898523477
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5414575934410095,0.7341455221176147,0.3582742214202881,0.5770993232727051,3.0451057963685333
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.570927619934082,0.7579852938652039,0.36298900842666626,0.6411693692207336,2.0965992317186335
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5982257127761841,0.7717624306678772,0.345595121383667,0.65399569272995,3.343309845924603
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5441422462463379,0.751147449016571,0.3561283051967621,0.6273844242095947,4.137026670109211
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5687298774719238,0.7278374433517456,0.3853607475757599,0.5644204020500183,2.0315278935391903
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5904360413551331,0.7547969818115234,0.35333549976348877,0.609785258769989,2.043689905066967
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5342074036598206,0.7266267538070679,0.3434854745864868,0.6699240207672119,4.9901486720389014
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5110836625099182,0.7050584554672241,0.35536694526672363,0.6078246235847473,2.6165849891204496
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5167319774627686,0.7287474870681763,0.3254930078983307,0.6631226539611816,1.880709782607339
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5435690879821777,0.7254918217658997,0.3484686017036438,0.6932652592658997,5.192086955364593
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.558750569820404,0.7387643456459045,0.34035176038742065,0.6746131777763367,2.0150188297159923
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.5151757001876831,0.7109636664390564,0.33780479431152344,0.5707629919052124,4.641314366062166
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5298518538475037,0.7429920434951782,0.33809930086135864,0.6315401196479797,2.8879176096675496
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.12785578905649686,0.6118246912956238,0.7663180232048035,0.3651721477508545,0.6385383605957031,1.6113187411125875
base_24,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,21,20260903,24,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.12785578905649686,0.5724983811378479,0.7691483497619629,0.37101247906684875,0.6231811046600342,3.064056310253486
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,200,200,30460821,test_iid,0,0.02,6,1e-06,0.12719921094728193,0.10202841460704803,0.2392071932554245,0.10702862590551376,0.1859159618616104,67.73932112914429
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,201,201,30460822,test_iid,0,0.05,6,1e-06,0.12719921094728193,0.13394390046596527,0.29100301861763,0.1541803479194641,0.14897136390209198,59.75778535851106
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,202,202,30460823,test_iid,0,0.02,6,1e-06,0.12719921094728193,0.14775030314922333,0.269790917634964,0.14487819373607635,0.14629194140434265,50.096516876519104
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,203,203,30460824,test_iid,0,0.05,6,1e-06,0.12719921094728193,0.08032570779323578,0.2485128492116928,0.08571111410856247,0.0808483138680458,77.61469414568268
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,204,204,30460825,test_iid,0,0.02,6,1e-06,0.12719921094728193,0.11390387266874313,0.2459733784198761,0.11351483315229416,0.1653340458869934,63.601243221063804
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,205,205,30460826,test_iid,0,0.05,6,1e-06,0.12719921094728193,0.1306001991033554,0.28481176495552063,0.12421673536300659,0.11789277195930481,54.14734260171875
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,206,206,30460827,test_iid,1,0.02,6,1e-06,0.12719921094728193,0.2268141210079193,0.36869627237319946,0.17336980998516083,0.43355682492256165,21.183597662593943
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,207,207,30460828,test_iid,1,0.05,6,1e-06,0.12719921094728193,0.21517810225486755,0.3690974712371826,0.17195440828800201,0.40810462832450867,28.954846413831742
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,208,208,30460829,test_iid,1,0.02,6,1e-06,0.12719921094728193,0.3208891451358795,0.5710940361022949,0.20104213058948517,0.5285904407501221,14.705592280725096
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,209,209,30460830,test_iid,1,0.05,6,1e-06,0.12719921094728193,0.2064954787492752,0.36922886967658997,0.14143888652324677,0.3149431645870209,21.491747093436274
carry_adam_long_cosine,09227231f624abc20c8b515f42cea84d6c869e10fcc6703e2d5d77561133e6f8,215,20260901,240,210,210,30460831,test_iid,1,0.02,6,1e-06,0.12719921094728193,0.17487530410289764,0.3005099594593048,0.14278897643089294,0.27855512499809265,24.44548239562186
