candidate,comparator,independent_field_count,model_seed_count,mean_field_superiority_pct,field_superiority_ci95_low,field_superiority_ci95_high,p10_field_superiority_pct,field_harm_rate_gt_1pct,mean_audit_superiority_pct,worst_domain,worst_domain_mean_field_superiority_pct,every_domain_mean_field_nonnegative
carry_adam_long_cosine,restart_adam_restart_cosine,128,3,0.8436586897500966,0.6402286198696399,1.0552658360710845,-0.15226905446916625,0.0078125,0.7896961127843315,test_joint_ood,0.0074644609614137915,True
carry_adam_long_cosine,carry_adam_restart_cosine,128,3,0.18370445799721852,0.0744181130156975,0.2961209928225214,-0.2492907885721008,0.015625,0.23957203614400746,test_family_ood,-0.08774046867556846,False
