strategy,model_seed,cumulative_epochs,block_index,block_seed,batch_order_contract_sha256,endpoint_validation_rel_l2,candidate_best_val_rel_l2,selected_validation_rel_l2,relative_validation_improvement_pct,retained_previous_checkpoint,selected_checkpoint_epoch,best_epoch_in_block,train_seconds_block,cumulative_train_seconds,ending_learning_rate,selected_checkpoint_sha256,endpoint_checkpoint_sha256
restart_adam_restart_cosine,20260901,24,0,20261002,004eb887c758fa874654c4d2a9718c648fa59d183baed86064105c3243d2622d,0.18526029512286185,0.18525669872760772,0.18525669872760772,0.0,False,23,23,2.10248245899993,2.10248245899993,0.0,ca140b9d2f56ab8416df505137e349cb0daafba35dd72dc3aeaef69abfd5983f,base_raw_endpoint_not_persisted
restart_adam_restart_cosine,20260901,36,1,20270902,8fb62264474cc4d8a82bb44e03b36f22a9bb15c4d4f0e003daaa2cf1422a09ba,0.1841483160853386,0.1841483160853386,0.1841483160853386,0.5982955811454062,False,36,12,1.1424359580000782,3.244918417000008,0.0,f10bb25efbf63b0d34482d7923aa8a365251bddf995b3cbce4c5eab39f73b329,f10bb25efbf63b0d34482d7923aa8a365251bddf995b3cbce4c5eab39f73b329
restart_adam_restart_cosine,20260901,48,2,20270903,41e928de7251a6210c5b9e0b293236aa2c9b2a1edac205c830c3ee686e79e86c,0.18335699588060378,0.18336446285247804,0.18336446285247804,0.4256640785642877,False,47,11,1.005297457999859,4.250215874999867,0.0,742d86db4254d095e31c33725a62b530b04dbb13fa4687c2e5ef980ce09769c0,a1ee817ce73d6f69d0bce1b6d726926b5768857066257e481d78e25db19ce1c0
restart_adam_restart_cosine,20260901,60,3,20270904,41225d4c91784d8eaf4cc0f2c2ac600fb7c3a8b1e3e7986a929ceccc0938a523,0.18275893554091455,0.18275893554091455,0.18275893554091455,0.33023155203598725,False,60,12,1.0056234159997075,5.255839290999575,0.0,df5bd0433d86d9a3db8fd09d93841aa8f541a88ed163eae9bf1cea0f1908d75c,df5bd0433d86d9a3db8fd09d93841aa8f541a88ed163eae9bf1cea0f1908d75c
restart_adam_restart_cosine,20260901,72,4,20270905,b35200816b01583382d6ee8f87f30cc0fd8bb41fa35743581e7b94e2247b5aea,0.18208441883325577,0.18205305486917495,0.18205305486917495,0.3862359285725383,False,69,9,1.0061261659998308,6.261965456999405,0.0,63f3fab45b7f1b9b687796f07314786c10522a8a1118626226b64656685589d0,4a068af12ba3c7fbbcfd950687cd66600f2eb2a2cf0c5193faffb0aa9156fee8
restart_adam_restart_cosine,20260901,84,5,20270906,67a95174008f6ca00d94c57e107ca349b0c3d21eb9f66bd317686f0b116a1537,0.18163635805249215,0.18163635805249215,0.18163635805249215,0.22888757180150165,False,84,12,1.0181509580002057,7.280116414999611,0.0,f3864992b2a75f157cf894105f654754f9bd4cdce3998c7a1571a7e55d207178,f3864992b2a75f157cf894105f654754f9bd4cdce3998c7a1571a7e55d207178
restart_adam_restart_cosine,20260901,96,6,20270907,b69b0f91ae12562b39b77987a740050a044113ec5e8f66dc5c94e7b6f0752990,0.1814583994448185,0.1814583994448185,0.1814583994448185,0.09797521244134967,False,96,12,1.0217591669998,8.301875581999411,0.0,18919ca9daf868fb8068e3d52ac36c443e75360a0886f37ba9c31188e94053c1,18919ca9daf868fb8068e3d52ac36c443e75360a0886f37ba9c31188e94053c1
restart_adam_restart_cosine,20260901,108,7,20270908,a7def47860a39bc67ddc67552d7ae34f99e28332d3379d0a116f5cccdc732c77,0.18116358667612076,0.18113249614834787,0.18113249614834787,0.17960221046033928,False,105,9,1.0100831250001647,9.311958706999576,0.0,21e2e67ae1507c98b265684d693b26ec5cd8c9374ded7e7798836da44b74df1c,4844d3d36b02624ab710ec7ba5af4b3a7230a71477d15f146f2a5431ae1f9545
restart_adam_restart_cosine,20260901,120,8,20270909,711d551c20f7b54c1acf29daf778abdf521d9e25c9b60a969e6397250ab202c1,0.18099299520254136,0.18097387328743936,0.18097387328743936,0.08757283440610245,False,119,11,1.005889582999771,10.317848289999347,0.0,3d6fe974fc21edc5eab4892f0a73a140cf55bc7bfb27facdfa5925f7206d0c41,54dd155667e59fafb56ed0ab216c9cb7cb59eaedd43e9c6b67a4b6e7409c62b9
restart_adam_restart_cosine,20260901,132,9,20270910,fe23b47ecf4b9152bc5df64073ea27a3d73fc35c67fff2b66f515dfbe7084e0a,0.18080465868115425,0.1807977020740509,0.1807977020740509,0.09734621367564132,False,131,11,1.0083885419999206,11.326236831999267,0.0,894da220d6998e1e174899f6e2ef32f33659595c9935332c089517bf935e0552,0ca84189c39c9259191852dfe0c5c56f87691f4ab8dc890229452f52ec453e60
