case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6786676775523344,0.08441694529520954,0.07767509263429885,0.010153191685974235,1.139401188176444,0.005674326846156176,0.025879044859316257,,,16,16,0,1,0.0,3,16,cgls_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6894602809087688,0.08575939703892436,0.07891033116591677,0.011562976951938062,1.0272510294181676,0.2211397617827151,0.22549880316396248,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760322658152224,0.08408913624256023,0.07737346363739718,0.010187880841980142,1.1390704339435076,0.013429627345762463,0.02858265582025751,,0.000708787060291646,16,16,0,1,0.0,3,16,base_landweber_matched,0.10916072580318961,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.678825074654908,0.0844365233347082,0.07769310709841312,0.010141790652692991,1.1391824433963456,0.0036181721009219867,0.02572386400920335,,,18,18,0,1,0.0,5,18,cgls_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6823181756462481,0.08487101715996313,0.07809290062337051,0.0112998592369819,1.0436427247184987,0.18909050555140733,0.19395719906982178,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760463877315105,0.08409089281514234,0.07737507992352975,0.01018933236839448,1.138869235338636,0.012744734247555307,0.028320192592183015,,0.0009332901760225517,18,18,0,1,0.0,5,18,base_landweber_matched,0.10916072580318961,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6786983078509875,0.08442075528400274,0.07767859834315165,0.010148228245086542,1.1385085507311126,0.0009521463661171293,0.025037951263940057,,,24,24,0,1,0.0,11,24,cgls_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6663731777831292,0.08288767824923486,0.07626795856846331,0.01071452949236514,1.0647252655850132,0.1348489185331511,0.14090594380496113,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,8.977587798077511
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6761094461516194,0.0840987364172127,0.07738229710623248,0.010187709951177269,1.13838965950861,0.011161808523086705,0.02777452419912277,,0.0015062463148550985,24,24,0,1,0.0,11,24,base_landweber_matched,0.10916072580318961,8.977587798077511
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5906852290966624,0.05094671303223854,0.06479427884004303,0.016243325260926884,1.1345982124811982,0.005530389258724096,0.016913394525088183,,,13,13,0,1,0.0,0,13,cgls_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.6173359327643997,0.05324534127785063,0.06771768548654332,0.019418220096444824,0.9141731591835326,0.2697914448522315,0.26945455625369547,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5904464728261722,0.050926120258628964,0.0647680888498369,0.01624225530146771,1.133849942624275,0.006399584489396644,0.016857193148471776,,8.193640915522031e-05,13,13,0,1,0.0,0,13,base_landweber_matched,0.10564399309083775,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.590937364689723,0.050968459774957196,0.06482193645380672,0.016241302662896934,1.13520660646744,0.004475302567786512,0.017358642357627158,,,14,14,0,1,0.0,1,14,cgls_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.606962552324806,0.052350635247638166,0.06657979398086815,0.019073522420179043,0.9266231628760547,0.24528415485112856,0.24490636006635266,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.590456881447142,0.0509270180041616,0.06476923060699663,0.016242911223502503,1.1339026064209974,0.0061509153352611355,0.016732837718416972,,0.00013552878916041648,14,14,0,1,0.0,1,14,base_landweber_matched,0.10564399309083775,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5912091428511781,0.05099190069292506,0.0648517487279394,0.0162228223748082,1.1362425649573762,0.003044268044838387,0.0175566758961983,,,16,16,0,1,0.0,3,16,cgls_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5901457301379444,0.05090018114473387,0.06473509935790406,0.018446504525442324,0.9455518049658113,0.2063668003059802,0.20591133741683973,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5904749925182575,0.05092858008748005,0.06477121727220196,0.016243277895291033,1.1339790931227942,0.005797941086216284,0.016604975036277465,,0.00022023584695112135,16,16,0,1,0.0,3,16,base_landweber_matched,0.10564399309083775,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5914590305545027,0.05101345355472766,0.06487915976300569,0.01622648033738354,1.1366268616530244,0.0017512315390237458,0.017884922303703202,,,18,18,0,1,0.0,5,18,cgls_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5768001618896554,0.049749123352350065,0.06327117842715577,0.01789774595813368,0.9567741528937048,0.17720762925767333,0.17667829883881,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5904916773653048,0.05093001915870213,0.0647730474900214,0.016243062618804687,1.1340353986863656,0.005525918139024309,0.016542282229161223,,0.0002915116129259942,18,18,0,1,0.0,5,18,base_landweber_matched,0.10564399309083775,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5916267271872733,0.05102791742110757,0.0648975549790176,0.016224338267728115,1.1369299302100238,0.0003887639681633095,0.018088995189720146,,,24,24,0,1,0.0,11,24,cgls_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5474956223849786,0.04722160126250557,0.060056663469927385,0.016628976765214784,0.9604083839297342,0.12067688758566851,0.1199242825404263,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.276438454549416
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5905432797062339,0.05093446987039357,0.06477870792692123,0.016241493824153366,1.134172223782574,0.00490378854787284,0.016494959670265003,,0.0004691629640432803,24,24,0,1,0.0,11,24,base_landweber_matched,0.10564399309083775,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9105736021588854,0.0837918568270312,0.10727950802204188,0.0007865956562836374,1.3702202946317448,0.020975175932453398,0.025092488371139466,,,13,13,0,1,0.0,0,13,cgls_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7073455000532846,0.06509061181565821,0.08333612688464546,0.001963775209856356,0.9735359594049302,0.3066601181530943,0.3100362298777463,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.902031710104332,0.08300582372177741,0.10627314239161152,0.0008102990106686549,1.3591617355196735,0.023323208088574566,0.027344899134046877,,0.0004885520406292558,13,13,0,1,0.0,0,13,base_landweber_matched,0.10564399309083775,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9205020227499399,0.08470547961898542,0.10844922793696031,0.0007632866196361303,1.3830193052369326,0.015087624783510667,0.020840121175272622,,,14,14,0,1,0.0,1,14,cgls_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7089734904834084,0.06524042105756167,0.08352792907613686,0.0019517628468688178,0.9927622214487692,0.28272032135666664,0.2864611045727387,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9022118355036411,0.08302239903390377,0.10629436392073813,0.0008112614147392662,1.358941744645519,0.02226302082803022,0.026533480830086425,,0.0007387955054176969,14,14,0,1,0.0,1,14,base_landweber_matched,0.10564399309083775,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9263149438775776,0.08524039020031463,0.10913407902122783,0.0007654738133969706,1.3909245864982183,0.010133203748042503,0.017257130342654328,,,16,16,0,1,0.0,3,16,cgls_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7126597761188405,0.0655796365997818,0.08396222994809303,0.0019224168584725638,1.0243263399140157,0.24552667140851991,0.24995030888645797,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9025673211842,0.0830551111674192,0.10633624557514676,0.0008125556271128153,1.3586637774305583,0.020723606186517512,0.025331166262021428,,0.0011650452227930637,16,16,0,1,0.0,3,16,base_landweber_matched,0.10564399309083775,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9287935673756058,0.08546847551355287,0.10942609880832674,0.0007671477494590364,1.3944239913010146,0.006835185491755855,0.016299961336627197,,,18,18,0,1,0.0,5,18,cgls_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7152953169136347,0.06582216159327559,0.08427273699460436,0.0018871806462884093,1.0468286257954746,0.21885995919332593,0.2238744701721022,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9029242472631877,0.08308795584778055,0.10637829693053777,0.0008131005132267589,1.3585370765891003,0.019567106282118038,0.02442538001313183,,0.0015286298463780218,18,18,0,1,0.0,5,18,base_landweber_matched,0.10564399309083775,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.931374073646011,0.08570593617729097,0.10973012194547953,0.0007745375212599739,1.398204536593802,0.0019440148641061597,0.01470814891332157,,,24,24,0,1,0.0,11,24,cgls_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7146112979429008,0.06575921751107638,0.08419214908992087,0.0017631406772420756,1.0748173888310464,0.17379267993612918,0.17992031149720145,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.276438454549416
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.904045972441327,0.08319117807528975,0.10651045332620025,0.0008123257890602285,1.3588234592977362,0.017130184000999662,0.02259003050572282,,0.002394702998489793,24,24,0,1,0.0,11,24,base_landweber_matched,0.10564399309083775,9.276438454549416
5639798ee009ab4df707,development,smooth_no_interface,2129,cgls_matched,-1,0.6049306416776422,0.05519003301810019,0.07023634607974535,0.01826429013869549,1.2092450218547663,0.007242647674576476,0.02174989152852668,,,13,13,0,1,0.0,0,13,cgls_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,huber_pdhg_matched,-1,0.6331338311626691,0.057763113056793006,0.07351091813932799,0.022028386954173078,0.9599836836076345,0.2895034765279308,0.2893060201256403,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,base_landweber_matched,-1,0.6043768699572346,0.055139510400417896,0.07017204961412765,0.018250674784821824,1.208186696430295,0.008250717134994536,0.0208753907012208,,0.00011563859979558074,13,13,0,1,0.0,0,13,base_landweber_matched,0.10835923075998787,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,cgls_matched,-1,0.6055149479450057,0.05524334141408265,0.07030418780304987,0.01827318711722627,1.210290425195225,0.005758811161700102,0.022552975663873556,,,14,14,0,1,0.0,1,14,cgls_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,huber_pdhg_matched,-1,0.622371702692321,0.05678124474875636,0.07226136566550759,0.0216226111313812,0.9738751928162425,0.2639006405972459,0.2635772922151169,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,base_landweber_matched,-1,0.6044057258878085,0.05514214303241142,0.07017539997363437,0.018252540180156592,1.2082018962759982,0.007940087317065865,0.02081681732173315,,0.00017964717031572044,14,14,0,1,0.0,1,14,base_landweber_matched,0.10835923075998787,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,cgls_matched,-1,0.6062835003507898,0.055313459258557726,0.07039342169043133,0.01827592230165612,1.2125066306220635,0.0036004606168466707,0.02366560128696039,,,16,16,0,1,0.0,3,16,cgls_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,huber_pdhg_matched,-1,0.6049387220997962,0.05519077022454132,0.07023728426883313,0.02088348509354334,0.9955143867606764,0.2225481631310751,0.22196401818854938,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,base_landweber_matched,-1,0.6044570509312167,0.055146825603676945,0.07018135914194724,0.018254955859001117,1.2082826810977794,0.0074785561606402545,0.020781735891857507,,0.00028715774549582546,16,16,0,1,0.0,3,16,base_landweber_matched,0.10835923075998787,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,cgls_matched,-1,0.6067892209497878,0.05535959799684222,0.07045213911117958,0.018296376686254383,1.2131913520563014,0.0020464353281135182,0.02436159083736323,,,18,18,0,1,0.0,5,18,cgls_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,huber_pdhg_matched,-1,0.5912584236434177,0.053942666604907964,0.06864891345297945,0.020236708977199452,1.0094965101371973,0.19083854753507198,0.190005554573615,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,base_landweber_matched,-1,0.6045054049906039,0.05515123712121347,0.07018697335986827,0.018256703884154315,1.2083671955165614,0.007113331400547712,0.02079490477653638,,0.0003813031388456453,18,18,0,1,0.0,5,18,base_landweber_matched,0.10835923075998787,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,cgls_matched,-1,0.6071014394164679,0.05538808282848697,0.07048838968730747,0.018299549887733902,1.2135632692736806,0.0006456115129701778,0.024700670917298113,,,24,24,0,1,0.0,11,24,cgls_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,huber_pdhg_matched,-1,0.5623313184891462,0.05130354109432911,0.06529029011879682,0.018753041245317,1.021542845007098,0.1282640353490893,0.1268653464114416,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.043991851240323
5639798ee009ab4df707,development,smooth_no_interface,2129,base_landweber_matched,-1,0.6046497806609316,0.05516440904120464,0.07020373630564747,0.01826093072302199,1.2086032237870061,0.006275945178835535,0.020949502575917687,,0.0006185928196360652,24,24,0,1,0.0,11,24,base_landweber_matched,0.10835923075998787,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,cgls_matched,-1,0.7125281371031269,0.08527901900125796,0.0838241581959991,-0.010591746701751196,1.1734941743764766,0.017146425581912303,0.025405300166380342,,,13,13,0,1,0.0,0,13,cgls_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,huber_pdhg_matched,-1,0.7115033396861694,0.08515636599453115,0.08370359765063294,-0.011435594034812589,0.9729938110215604,0.3030169766151873,0.3057870665261034,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,base_landweber_matched,-1,0.7095761776900595,0.08492571337054788,0.08347687996241926,-0.010562567812825944,1.168028525624898,0.019525538582269564,0.026755541535617187,,0.0004073617841705279,13,13,0,1,0.0,0,13,base_landweber_matched,0.10835923075998787,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,cgls_matched,-1,0.7158311597861449,0.08567434168323917,0.08421273666959025,-0.010653107984249345,1.1782560832224513,0.01251541030548942,0.022546520953756262,,,14,14,0,1,0.0,1,14,cgls_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,huber_pdhg_matched,-1,0.7054399731428339,0.08443067121318126,0.08299028322855936,-0.011318768880511058,0.9852667700096535,0.2761179205572582,0.2791059103520548,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,base_landweber_matched,-1,0.7096797548928527,0.08493811002098896,0.08348906512589609,-0.010570685779162751,1.1680371467241053,0.018697014532710388,0.026039471664232795,,0.0006030646661011273,14,14,0,1,0.0,1,14,base_landweber_matched,0.10835923075998787,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,cgls_matched,-1,0.719242559604708,0.08608263549621181,0.0846140649865654,-0.010681786925791512,1.182869230553501,0.00693275710955002,0.019855761977979197,,,16,16,0,1,0.0,3,16,cgls_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,huber_pdhg_matched,-1,0.696318356077365,0.08333894933646928,0.08191718613655144,-0.01111718531414659,1.006164950001967,0.23365157927052813,0.23699814322422638,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,base_landweber_matched,-1,0.7098736640995615,0.08496131806859065,0.08351187724400401,-0.010581616283042494,1.1681819722160427,0.017498133680802837,0.024996237430495602,,0.0009287721286803673,16,16,0,1,0.0,3,16,base_landweber_matched,0.10835923075998787,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,cgls_matched,-1,0.7204117175452905,0.08622256631022258,0.08475160857967312,-0.010685774301580624,1.185003956506807,0.0039513111639801635,0.01930201964146601,,,18,18,0,1,0.0,5,18,cgls_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,huber_pdhg_matched,-1,0.6895554752857626,0.08252953310502739,0.08112157855305199,-0.010952143400996607,1.0217595305453582,0.20288085441843787,0.20646759121109468,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,base_landweber_matched,-1,0.7100632793514547,0.08498401219367441,0.08353418420711661,-0.010589116136353808,1.1683886654370246,0.01656467040174957,0.024208116197656535,,0.0012136132295356118,18,18,0,1,0.0,5,18,base_landweber_matched,0.10835923075998787,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,cgls_matched,-1,0.7209299567398954,0.08628459183289677,0.08481257594639147,-0.010660103802051905,1.18650429890877,0.001148022307462001,0.01888027161044418,,,24,24,0,1,0.0,11,24,cgls_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,huber_pdhg_matched,-1,0.674362968103865,0.08071121598718105,0.07933428194103777,-0.010606195695722229,1.0427906452289386,0.1508486620068609,0.15454209999000929,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.043991851240323
9f862d87f3c25fedf3e1,development,single_interface,2129,base_landweber_matched,-1,0.7106433540874727,0.08505343851083874,0.0836024261107068,-0.01060327494423998,1.1691645946761244,0.01446006471926,0.022576816754132662,,0.001927635348852423,24,24,0,1,0.0,11,24,base_landweber_matched,0.10835923075998787,9.043991851240323
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,cgls_matched,-1,0.6252919877170017,0.06678619930298721,0.06576116881647484,0.019024640650454634,1.1470151847004872,0.004054134217724932,0.01661802224185596,,,13,13,0,1,0.0,0,13,cgls_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,huber_pdhg_matched,-1,0.6502156328043787,0.0694482444928511,0.068382357100203,0.02284450807685596,0.9573972740076229,0.26360991434899894,0.26507792039417,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,base_landweber_matched,-1,0.6253079054216667,0.06678789944150983,0.06576284286137579,0.019022389415745727,1.1473362815149883,0.004485199360217254,0.016699834714998984,,7.26344511874657e-05,13,13,0,1,0.0,0,13,base_landweber_matched,0.10995218010453657,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,cgls_matched,-1,0.6253125595984811,0.06678839654492139,0.06576333233527472,0.0190224817350956,1.1467534871377332,0.0031798144653598626,0.01621031026113684,,,14,14,0,1,0.0,1,14,cgls_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,huber_pdhg_matched,-1,0.6415343148758227,0.0685210101115087,0.06746935385521718,0.02242468526804011,0.9695389430596659,0.23920147522897275,0.24074756535705255,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,8.912965609852112
