seed,split,sample_index,sample_seed,family_id,view_count,noise_level,support_fit_residual_weight,branch_disagreement,support_rank,support_nullity,base_field_rel_l2,oracle_null_field_rel_l2,field_improvement_pct,error_energy_in_support_nullspace,support_projection_change_rel_to_clean,base_query_clean_reprojection,oracle_null_query_clean_reprojection,query_reprojection_improvement_pct
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,0.14360186457633972,79,177,0.4634235126254562,0.21456662246671596,53.69966852746465,0.7856279305542527,2.4216122098189453e-16,0.48445666809007454,0.12829368518343967,73.51802676388772
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,0.16141030192375183,79,177,0.5021972095001378,0.23775711229775312,52.65662417062586,0.7758604765087411,3.2118215177443737e-16,0.5325753928475219,0.13542432027943968,74.57180295993176
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,0.15379397571086884,111,145,0.3585369145733437,0.2472556157278957,31.037612675827692,0.5244189134561499,1.3385155775471935e-16,0.45078891897535317,0.23241200860791142,48.44327381944743
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,0.16394886374473572,111,145,0.39003017662592504,0.28998297053672584,25.651144984326994,0.44722477578675085,1.5450530060494282e-16,0.37508413279941416,0.1650108157283975,56.006985820111645
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,0.14518268406391144,79,177,0.15849675568908686,0.13412095589158446,15.379368297711457,0.28393486903195586,4.8214017603518e-17,0.18797231436906425,0.13016126559284655,30.75508697648108
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,0.10549964755773544,79,177,0.14621927406587265,0.12466972267587818,14.73783229161628,0.27303627576828504,4.9024474064665135e-17,0.1879548548895648,0.14554313325746213,22.564844976628322
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,0.1355896145105362,111,145,0.13678923155715672,0.12976124883325044,5.137818703892855,0.10011665597502052,2.6615612410355433e-17,0.13997303063917568,0.12195211507703911,12.874562678050731
20260710,test_iid,99,20460729,0,7,0.05,0.6667830348014832,0.14406074583530426,111,145,0.2061905472532949,0.18789925520196304,8.871062371629085,0.16955167267310559,5.4137364472037296e-17,0.24799641506790343,0.19519492116851533,21.291232732020624
20260710,test_view_ood,100,20560710,0,3,0.02,0.0,0.19242529571056366,47,209,0.3041085364973844,0.21414542678507772,29.582566391648992,0.5041385044026203,1.1731010751785048e-16,0.3639359752818762,0.16095343767349826,55.774243656622815
20260710,test_view_ood,101,20560711,0,3,0.05,0.5109112858772278,0.1473606824874878,47,209,0.28899109021012215,0.1434958870954722,50.34591308969373,0.7534471653118482,1.2970368049993702e-16,0.37811818330224156,0.08661173372997999,77.09400458493172
20260710,test_view_ood,102,20560712,1,3,0.02,0.4718531668186188,0.2559557557106018,47,209,0.37980182407398694,0.15140917386097769,60.13469018198188,0.841075707312485,1.9150387074212859e-16,0.5201383191675969,0.12504583831336866,75.95911823719403
20260710,test_view_ood,103,20560713,1,3,0.05,0.4501499533653259,0.1696975976228714,47,209,0.5689394004996942,0.1661573869521343,70.79523991361685,0.9147081988303268,3.323200028270393e-16,0.6992173535622664,0.10726741476141305,84.65893127283384
20260710,test_view_ood,104,20560714,0,3,0.02,0.335897833108902,0.19014064967632294,47,209,0.21520296677369055,0.14193588429450624,34.045572687616435,0.5650013517913506,1.0315690376685274e-16,0.254229502474349,0.09299444891647168,63.42106324717811
20260710,test_view_ood,105,20560715,0,3,0.05,0.40637412667274475,0.1795811504125595,47,209,0.19641548649944093,0.12477974079931776,36.47153642335751,0.5964134315612681,9.07517155512801e-17,0.2571305433646016,0.08296610394218124,67.73385889625112
20260710,test_view_ood,106,20560716,1,3,0.02,0.6917898654937744,0.2472849041223526,47,209,0.3354622242365665,0.13300647838383467,60.351279883411685,0.8427978993128807,1.4776218200692694e-16,0.4354478300098547,0.10054657501423482,76.90961624203561
20260710,test_view_ood,107,20560717,1,3,0.05,0.0,0.2662048041820526,47,209,0.47332809035630563,0.16058750887955953,66.07268570108836,0.8848937344471626,2.0599960616230481e-16,0.5670695159953434,0.10533129438396563,81.4253294501472
20260710,test_view_ood,108,20560718,0,3,0.02,0.3432227373123169,0.15190057456493378,47,209,0.1878479000273074,0.12172143156291043,35.202133457138544,0.5801236491514864,8.262438895664192e-17,0.23887847760962977,0.07432924919272524,68.88407447284499
20260710,test_view_ood,109,20560719,0,3,0.05,0.5280826687812805,0.15831391513347626,47,209,0.2512801886620235,0.13359667802392614,46.83358097757382,0.717333188834957,1.1807880979915387e-16,0.3539203725948986,0.10415683014315356,70.57054687748129
20260710,test_view_ood,110,20560720,1,3,0.02,0.3455560505390167,0.20618176460266113,47,209,0.34445293430428475,0.10873071383351889,68.43379660741921,0.9003574803388508,1.9790425372822297e-16,0.4126243266825697,0.06728840947630255,83.69257333465359
20260710,test_view_ood,111,20560721,1,3,0.05,0.8534815311431885,0.19722634553909302,47,209,0.5110580062109071,0.15608645913844368,69.45817162783605,0.9067196719692464,3.4845938628404897e-16,0.6017282943595706,0.08595551876478555,85.71522735903145
20260710,test_view_ood,112,20560722,0,3,0.02,0.09707516431808472,0.19259588420391083,47,209,0.35770263786059536,0.19804293540164847,44.63475679503473,0.6934689844866899,1.583464857864387e-16,0.4140542249008961,0.13613624877651997,67.1211545275802
20260710,test_view_ood,113,20560723,0,3,0.05,0.18496480584144592,0.19498731195926666,47,209,0.29924962199763855,0.1820539943185748,39.163166488342945,0.6298879688289527,1.3211906754085033e-16,0.4012415117450083,0.12457512222185099,68.95258377410639
20260710,test_view_ood,114,20560724,1,3,0.02,0.21429279446601868,0.25798481702804565,47,209,0.26329141154596597,0.16779885578789158,36.26876972439354,0.5938330287573427,1.0596129362593867e-16,0.30295013386096786,0.13054405409023093,56.90906208653129
20260710,test_view_ood,115,20560725,1,3,0.05,0.22841855883598328,0.18848629295825958,47,209,0.5168182596152371,0.11675909061156255,77.40809492697454,0.9489605825176792,3.331577523255612e-16,0.5899394632160923,0.06537496463815176,88.91836049030437
20260710,test_noise_ood,116,20660710,0,5,0.1,0.3915897607803345,0.11847884953022003,79,177,0.18004788965190785,0.1366207960884923,24.11974594488904,0.42421870445500004,7.731178438729491e-17,0.21485906873274743,0.1637610155531346,23.782125409346044
20260710,test_noise_ood,117,20660711,0,7,0.1,0.3841421902179718,0.12508581578731537,111,145,0.14412400656939794,0.11374208165919779,21.08040543222061,0.3771697593277514,5.831989966851663e-17,0.16950813611072565,0.1096022629109227,35.34100166160637
20260710,test_noise_ood,118,20660712,1,5,0.1,0.5509510636329651,0.14218968152999878,79,177,0.36889272338125645,0.19262232776593438,47.7836466925009,0.7273452447278282,1.887684192656858e-16,0.3603232495346474,0.12625417743958797,64.96085734037614
20260710,test_noise_ood,119,20660713,1,7,0.1,0.09429927915334702,0.15952973067760468,111,145,0.25847165155805685,0.19900989125594676,23.005138065798285,0.4071791235745575,8.811893524005927e-17,0.3398501150243358,0.1788378473536273,47.37743509626444
20260710,test_noise_ood,120,20660714,0,5,0.1,0.3916688859462738,0.12682808935642242,79,177,0.15513898131544135,0.11636995655157181,24.989866785828163,0.4373479915213962,6.600114196924726e-17,0.17038933020234384,0.12167742101979591,28.588591271774348
20260710,test_noise_ood,121,20660715,0,7,0.1,0.7167870402336121,0.1336875855922699,111,145,0.15724212628850473,0.12611949654149238,19.792806470774405,0.356680610618249,5.948161241615762e-17,0.15949276065427978,0.11938088717782296,25.149651502460827
20260710,test_noise_ood,122,20660716,1,5,0.1,0.9414634108543396,0.17853191494941711,79,177,0.45966183069220556,0.24628779423801403,46.41978563510636,0.7129160628621848,2.3488208732794357e-16,0.4803657925627486,0.1575957920777203,67.19254482347304
20260710,test_noise_ood,123,20660717,1,7,0.1,0.21314480900764465,0.1598939150571823,111,145,0.2372644228670678,0.1796246595808887,24.293470799130315,0.4268521436371537,8.880724869306433e-17,0.37299032913335123,0.22381195617195365,39.99523883303245
20260710,test_noise_ood,124,20660718,0,5,0.1,0.7102439403533936,0.15193499624729156,79,177,0.20957797707652748,0.15289379639284448,27.04682117564017,0.46778336994383135,9.519744520060641e-17,0.27179355699957297,0.1487242287624539,45.28044358198662
20260710,test_noise_ood,125,20660719,0,7,0.1,0.5456859469413757,0.14870543777942657,111,145,0.22630680303379228,0.196579645771892,13.135777123469879,0.24546067840659525,6.778090303606409e-17,0.28105315842907186,0.2237003773698548,20.406381973994744
20260710,test_noise_ood,126,20660720,1,5,0.1,0.6640675663948059,0.16490685939788818,79,177,0.43745523399731256,0.24342821969799283,44.3535701986979,0.6903474850379105,2.1136432147053295e-16,0.4527075555366983,0.14556274014343684,67.84618715463091
20260710,test_noise_ood,127,20660721,1,7,0.1,0.49233660101890564,0.16157469153404236,111,145,0.4000418678685028,0.2664619046358957,33.39149573118734,0.5563307159081821,1.756658792435051e-16,0.5568391936973307,0.22376569364697096,59.81502448457378
20260710,test_noise_ood,128,20660722,0,5,0.1,0.1749662607908249,0.1347469836473465,79,177,0.16305810176605548,0.1184742664828207,27.342299953256646,0.4720858623939084,6.895507613353006e-17,0.20183370635118097,0.1353797588112746,32.925098954458306
20260710,test_noise_ood,129,20660723,0,7,0.1,0.28838106989860535,0.13881368935108185,111,145,0.1744909745499922,0.15522869029823605,11.039129273776314,0.20859634796413043,5.096855050758939e-17,0.17147392465859904,0.13457850651182157,21.51663480031748
20260710,test_noise_ood,130,20660724,1,5,0.1,0.6497664451599121,0.1711321622133255,79,177,0.5010409999588422,0.23043639836231075,54.008474679361576,0.7884779598689936,2.7896426622348616e-16,0.5056642663715406,0.1273656498463188,74.8122107261018
20260710,test_noise_ood,131,20660725,1,7,0.1,0.3463500738143921,0.15129072964191437,111,145,0.4276947403053926,0.2423851687484855,43.32753108540796,0.678823126713491,2.3446746565286913e-16,0.46849209861226454,0.15477992001987326,66.96210662271116
20260710,test_joint_ood,132,20760710,0,3,0.1,0.16827288269996643,0.1752632111310959,47,209,0.2542920468264044,0.13437775188241863,47.15613265930223,0.7207525684495969,1.347753800335141e-16,0.31554647568134403,0.1132204361586189,64.11925187413716
20260710,test_joint_ood,133,20760711,1,3,0.1,0.4487963914871216,0.23477326333522797,47,209,0.3493609233330496,0.1836028074868395,47.44609507678585,0.7238087077333989,1.503639210337738e-16,0.4158877712189407,0.12968478647753093,68.81736000601288
20260710,test_joint_ood,134,20760712,0,3,0.1,0.0933125764131546,0.18914079666137695,47,209,0.21280484402741592,0.10098346417157478,52.54644477966375,0.7748160096969394,1.0633150480187309e-16,0.27099928678808216,0.056945870448985476,78.98670836934481
20260710,test_joint_ood,135,20760713,1,3,0.1,0.9946844577789307,0.2320738136768341,47,209,0.534718603973807,0.21368723720964633,60.037441072330054,0.8402993883960651,2.199511903820577e-16,0.6004786229960792,0.15376243491037084,74.39335406414314
20260710,test_joint_ood,136,20760714,0,3,0.1,0.41611355543136597,0.18502743542194366,47,209,0.24409123277096292,0.12438065406066881,49.04337503269984,0.7403422371960229,1.2516765022872896e-16,0.3343605360476776,0.10306991618723685,69.17401873849387
20260710,test_joint_ood,137,20760715,1,3,0.1,0.4464333951473236,0.2798633575439453,47,209,0.45201351563902503,0.18550235420495512,58.96088329498412,0.8315790900081765,1.7842048646336199e-16,0.5921698824073399,0.16585104551808957,71.99265777506658
20260710,test_joint_ood,138,20760716,0,3,0.1,0.3763112723827362,0.20003333687782288,47,209,0.24866000863298907,0.15478034892924744,37.75422522482343,0.6125463522653875,1.0233234634330691e-16,0.3251893850799424,0.11225529758523838,65.48002403021331
20260710,test_joint_ood,139,20760717,1,3,0.1,0.7234838604927063,0.2212357074022293,47,209,0.5916545965596964,0.1942806900246988,67.1631571604349,0.8921741752336287,3.151816208653397e-16,0.6388414185173672,0.10646299488344461,83.33498865315295
20260710,test_joint_ood,140,20760718,0,3,0.1,0.7175078392028809,0.1893417090177536,47,209,0.22724858313482027,0.13412398417186067,40.97917693387843,0.6516542444616662,1.0454618936230989e-16,0.27896019610708356,0.10759270264438402,61.430804771983645
20260710,test_joint_ood,141,20760719,1,3,0.1,0.15562322735786438,0.2756248116493225,47,209,0.5753899146265053,0.18001365483354137,68.71449251051295,0.9021217021131728,2.985111278937156e-16,0.6372082634305019,0.10912987375182177,82.87375101428624
20260710,test_joint_ood,142,20760720,0,3,0.1,0.38529911637306213,0.1873810887336731,47,209,0.2785475543099544,0.1798185000108772,35.444236637907004,0.5832553416751921,1.131150174434574e-16,0.34540514496797003,0.14488863518750333,58.05255442807037
20260710,test_joint_ood,143,20760721,1,3,0.1,0.5196323394775391,0.2104545384645462,47,209,0.4697338803156724,0.15565325882876435,66.86352308144555,0.8901973897434479,2.4250984008339354e-16,0.5454671344136199,0.11342060845301048,79.20670168776891
20260710,test_joint_ood,144,20760722,0,3,0.1,0.4282607138156891,0.1819351464509964,47,209,0.21730850312125527,0.12246831710957536,43.643108598619314,0.6823900791592751,1.0709574255445763e-16,0.25519176751486117,0.11949478960977279,53.174512338707906
20260710,test_joint_ood,145,20760723,1,3,0.1,0.24552299082279205,0.26181337237358093,47,209,0.3476232747500938,0.13694955114192725,60.60403284533056,0.8447957771960007,1.2514940186896416e-16,0.39969085410438343,0.10612537737797152,73.44813465484246
20260710,test_joint_ood,146,20760724,0,3,0.1,0.005416346248239279,0.17557813227176666,47,209,0.1852730733617276,0.1294887595905253,30.109239706942077,0.5115281625677509,7.626740513125448e-17,0.19929967881091415,0.08290261498431672,58.40303633225886
20260710,test_joint_ood,147,20760725,1,3,0.1,0.18768936395645142,0.2201245129108429,47,209,0.5630978626023128,0.16878500105670802,70.02563634722718,0.9101537523617811,2.7738652088364165e-16,0.5785204351594202,0.10309795351098083,82.17902994500231
20260710,test_family_ood,148,20860710,2,5,0.02,0.26763707399368286,0.15525875985622406,79,177,0.6825750842067835,0.33793873099708205,50.49061431969736,0.7548820729565937,3.793210602606524e-16,0.6573869598967502,0.20840418411663353,68.298095820147
20260710,test_family_ood,149,20860711,2,5,0.05,0.9680587649345398,0.20494705438613892,79,177,0.660911393124346,0.3375714956552273,48.923335386926105,0.7391174332010729,3.871803667562848e-16,0.6443925518688045,0.20046921380524327,68.89020314953193
20260710,test_family_ood,150,20860712,2,7,0.02,0.6093559861183167,0.1829678863286972,111,145,0.6649121460774129,0.398909595666947,40.00566871568267,0.6400680213754423,3.5726345870049827e-16,0.7054082959229212,0.2244012619806989,68.18845719870855
20260710,test_family_ood,151,20860713,2,7,0.05,0.7128222584724426,0.1845090240240097,111,145,0.7110579293789999,0.4518244189382141,36.45743894127191,0.5962342934103992,3.904209999038549e-16,0.7507785271099481,0.26353860464189005,64.89795657089364
20260710,test_family_ood,152,20860714,2,5,0.02,0.4155520796775818,0.16546595096588135,79,177,0.6447065063085462,0.3281718954160406,49.097474245207366,0.7408932871789996,3.737456048585598e-16,0.641270931159223,0.18432740209250828,71.2559242690117
20260710,test_family_ood,153,20860715,2,5,0.05,0.656049907207489,0.2025965005159378,79,177,0.6522855702033137,0.36646046895011963,43.81901337533281,0.6843696741886157,3.2178146497216115e-16,0.6432269884166766,0.2412498902145975,62.493817181230746
20260710,test_family_ood,154,20860716,2,7,0.02,0.73660808801651,0.16672496497631073,111,145,0.6175817579053062,0.38674165512430486,37.37806368562173,0.6078493092245212,3.0538176038180047e-16,0.6762196789064485,0.20011077599363902,70.40743086359849
20260710,test_family_ood,155,20860717,2,7,0.05,0.5280435085296631,0.17465375363826752,111,145,0.7037671659751761,0.4523567287046248,35.7235246861548,0.5868534721234743,3.583049561218802e-16,0.7127773487902648,0.2193669962348176,69.2236297059913
20260710,test_family_ood,156,20860718,2,5,0.02,0.6409196257591248,0.18602944910526276,79,177,0.6956071298735601,0.33947176636191423,51.1977736018704,0.7618342698592464,4.2783764450692e-16,0.6769933165710593,0.18344020336888575,72.90369064517044
20260710,test_family_ood,157,20860719,2,5,0.05,0.5704416036605835,0.18975324928760529,79,177,0.6223953705271663,0.3553331831712841,42.90876828490106,0.6740591261260357,2.799576222617701e-16,0.6395160094846163,0.2276326629966424,64.4054785773487
20260710,test_family_ood,158,20860720,2,7,0.02,0.38425788283348083,0.19518616795539856,111,145,0.7440654366282989,0.43797583111713156,41.13745786899982,0.6535201133882288,4.0622632280558e-16,0.7551407325676696,0.2794623156490349,62.99202206992302
20260710,test_family_ood,159,20860721,2,7,0.05,0.4106122553348541,0.1969667673110962,111,145,0.7257016598948819,0.4343825207332036,40.143099466449414,0.6417151458522905,3.974214844814626e-16,0.7059593276323056,0.23591376148408502,66.58252788075278
20260710,test_family_ood,160,20860722,2,5,0.02,0.19805088639259338,0.24948549270629883,79,177,0.7726452153747649,0.3918691460681288,49.2821364488035,0.7427698316808165,4.773887164113605e-16,0.7556783492713377,0.2431024429129988,67.82990499223799
20260710,test_family_ood,161,20860723,2,5,0.05,0.5454691648483276,0.21524149179458618,79,177,0.6977939659693326,0.35903727285006615,48.5468074588752,0.7352568977332727,3.6495670518423055e-16,0.7030472154823376,0.19723095724813602,71.9462714728851
20260710,test_family_ood,162,20860724,2,7,0.02,0.0,0.20985035598278046,111,145,0.7540151906107135,0.45868145248246944,39.16814167744383,0.6299485013030454,4.023698463292382e-16,0.7216615657002332,0.24231574569951095,66.42252307491884
20260710,test_family_ood,163,20860725,2,7,0.05,0.4236743450164795,0.18902024626731873,111,145,0.6769129025789367,0.4284312788010223,36.70806433602751,0.5994130879914059,3.634831937810285e-16,0.6944431350561425,0.23579696363873962,66.0451732134501
20260710,test_family_ood,164,20860726,2,5,0.02,0.41154441237449646,0.19152039289474487,79,177,0.665078905340027,0.3673767713599703,44.7619269817927,0.6948755289242263,3.5963446356127866e-16,0.6635983205695974,0.23996653404530874,63.83858629419487
20260710,test_family_ood,165,20860727,2,5,0.05,0.16162236034870148,0.2285735309123993,79,177,0.6891629966241156,0.38828941599208133,43.657825812679356,0.6825559407852511,3.5416227749687676e-16,0.6717914638488032,0.28645287529504293,57.35985187211502
20260710,test_family_ood,166,20860728,2,7,0.02,0.41655233502388,0.1865563690662384,111,145,0.6486572799596907,0.4118774080288923,36.50307785725422,0.5968140878404926,3.320630288938154e-16,0.6769697978553078,0.25527657048301244,62.29129108973973
20260710,test_family_ood,167,20860729,2,7,0.05,0.01297342125326395,0.22662371397018433,111,145,0.7820529128088434,0.49765372883850745,36.36572146359204,0.5950678595156529,4.1219160854163295e-16,0.7772621710369095,0.356696996679188,54.108535064317344
20260711,test_iid,80,20460710,0,5,0.02,0.7526369690895081,0.1665349006652832,79,177,0.1466842846849269,0.13168556111929594,10.225174153963032,0.19404806443247227,4.2166870866795376e-17,0.19074522648109932,0.14933765127280718,21.70831531250826
20260711,test_iid,81,20460711,0,5,0.05,0.6552187204360962,0.1657886803150177,79,177,0.22876687421542022,0.19279353835166416,15.724888486138173,0.2897705579336079,6.853059468240674e-17,0.2773074084521801,0.200563870983653,27.674535598093946
20260711,test_iid,82,20460712,0,7,0.02,1.0,0.1223066970705986,111,145,0.14989835037014515,0.12988780860497356,13.34940759229565,0.24916748354065932,4.605151090896464e-17,0.18461061052909555,0.12487861535683903,32.355667423849894
20260711,test_iid,83,20460713,0,7,0.05,0.8622459173202515,0.12112689018249512,111,145,0.12356587064690998,0.10197781869107377,17.47088564394084,0.3188945283625364,4.713071565868722e-17,0.1251490677086944,0.10102531991465308,19.27601078899019
20260711,test_iid,84,20460714,1,5,0.02,0.5878257751464844,0.14739294350147247,79,177,0.41036891143919146,0.1892872517192199,53.87388117293889,0.7872381161962307,2.041566849579398e-16,0.4573477929850722,0.11551419063603198,74.74259362162272
20260711,test_iid,85,20460715,1,5,0.05,0.40499043464660645,0.156385138630867,79,177,0.38556177273832215,0.23037394636608055,40.24979584196588,0.6429913103085043,1.6728152109383517e-16,0.5122247409069591,0.16777050287381876,67.2467006225759
20260711,test_iid,86,20460716,1,7,0.02,0.10585891455411911,0.16895318031311035,111,145,0.24812218067163216,0.18526027939859402,25.335059164249802,0.44251466100076176,8.944289965409237e-17,0.3210864137919691,0.13310291536959407,58.546076802733715
20260711,test_iid,87,20460717,1,7,0.05,0.5219966173171997,0.15958578884601593,111,145,0.3157263130567422,0.26070432456605735,17.42711526252234,0.3181718706139616,9.604523456687371e-17,0.399498470906984,0.24387803416972623,38.95395053291747
20260711,test_iid,88,20460718,0,5,0.02,0.7807343006134033,0.1439884454011917,79,177,0.12765720757810556,0.102749338043382,19.511526224861885,0.35216055893699477,5.1006746385370284e-17,0.16260046379459114,0.09926623270491537,38.95083052733153
20260711,test_iid,89,20460719,0,5,0.05,0.7868670225143433,0.13563743233680725,79,177,0.147231648345483,0.11403160329256076,22.549530230614508,0.40014247325216606,6.057316884824088e-17,0.20380606122672684,0.11998950636638606,41.125643837788836
20260711,test_iid,90,20460720,0,7,0.02,0.9177250862121582,0.20391395688056946,111,145,0.19556316608940105,0.17497747869224742,10.526362304667174,0.1994468157572502,5.229248140312169e-17,0.2569767451818513,0.17014885739550267,33.78822769529844
20260711,test_iid,91,20460721,0,7,0.05,1.0,0.1564820408821106,111,145,0.15159079199699055,0.13440982819718297,11.333777977778045,0.2138301072317541,4.8220955365104917e-17,0.1728341641432915,0.1446510532737535,16.3064467080763
20260711,test_iid,92,20460722,1,5,0.02,0.5506312847137451,0.1647733449935913,79,177,0.4869013649833547,0.2299474629487559,52.7732967113073,0.7769638496490626,2.7020370865966577e-16,0.5080946539802604,0.14331547825584492,71.79354729795472
20260711,test_iid,93,20460723,1,5,0.05,0.5556393265724182,0.1533217877149582,79,177,0.506857864536494,0.24004616835880735,52.640338612709776,0.7757062473289918,2.966713848121481e-16,0.539605219014162,0.1457261266181398,72.99393677379442
20260711,test_iid,94,20460724,1,7,0.02,0.32546567916870117,0.16120657324790955,111,145,0.3570381506714303,0.243990967597885,31.662494010972527,0.5329985275210444,1.3527459305219966e-16,0.4542717001816745,0.20882145298742907,54.03159542968305
20260711,test_iid,95,20460725,1,7,0.05,0.0,0.18708369135856628,111,145,0.3798269521601349,0.28337853152811704,25.392726893983372,0.44337547996934873,1.545782992246672e-16,0.38915194684872484,0.1717500473944328,55.865556170079785
20260711,test_iid,96,20460726,0,5,0.02,0.6469420194625854,0.16174744069576263,79,177,0.17473848402408015,0.1539271352819684,11.909997307247266,0.22401514256012034,4.523322435763037e-17,0.2111337940884424,0.16671903305440255,21.036310755266623
20260711,test_iid,97,20460727,0,5,0.05,1.0,0.13178493082523346,79,177,0.14017828138429678,0.11020022923378003,21.385661069790462,0.3819785714587407,5.465167888283393e-17,0.16414366630686789,0.11893406156880318,27.542704360745525
20260711,test_iid,98,20460728,0,7,0.02,0.8490813374519348,0.12858946621418,111,145,0.16855853022732217,0.1535039778301467,8.931350063852141,0.17065009988154176,4.3824634703622554e-17,0.18462219085293985,0.17008808727386343,7.872349207780111
20260711,test_iid,99,20460729,0,7,0.05,0.9529032707214355,0.15788133442401886,111,145,0.20582509761263343,0.18112248490336785,12.001749541562868,0.2256307916262728,6.297084785432041e-17,0.27953799036681704,0.20593639957852697,26.329727380326677
20260711,test_view_ood,100,20560710,0,3,0.02,0.2508813142776489,0.15990686416625977,47,209,0.29606536993249144,0.21991634644667357,25.7203412553532,0.4482532296790805,9.456862485551311e-17,0.3585875240389022,0.15753943581860272,56.06667124256327
20260711,test_view_ood,101,20560711,0,3,0.05,0.1619219034910202,0.19486387073993683,47,209,0.26929819573523717,0.1363135555622802,49.38192764693015,0.7437810751275025,1.1648229306621498e-16,0.3549432716179601,0.07993448809553201,77.47964407609801
20260711,test_view_ood,102,20560712,1,3,0.02,0.6475082635879517,0.257327139377594,47,209,0.3750344681787897,0.16154498955377472,56.92529533649936,0.8144569818164079,1.6335802279207103e-16,0.5072678109787842,0.13426852664517283,73.53103750327975
20260711,test_view_ood,103,20560713,1,3,0.05,0.7254310846328735,0.18832989037036896,47,209,0.5692840356719641,0.1590711171302274,72.05768875229644,0.9219227242142728,3.7186451583274166e-16,0.6957278724903128,0.10644785469247252,84.69978580672695
20260711,test_view_ood,104,20560714,0,3,0.02,0.19316695630550385,0.181964710354805,47,209,0.20930593158297078,0.13248104224361235,36.7045925349408,0.5993691393851102,1.1390478537760244e-16,0.24698265752053453,0.0773516608916771,68.68133913980064
20260711,test_view_ood,105,20560715,0,3,0.05,0.19244840741157532,0.19512209296226501,47,209,0.19457518086136116,0.12082444152842783,37.903466930401166,0.6144020580758187,8.826285639627565e-17,0.2575595080548262,0.09171619802486457,64.39028839658096
20260711,test_view_ood,106,20560716,1,3,0.02,0.7554721832275391,0.2281966656446457,47,209,0.31899054842551033,0.1364548698672189,57.22291129272892,0.817012068174357,1.22269735800776e-16,0.4067560780159776,0.10218990575186608,74.87685832475728
