split,sample_index,geometry_id,family,calibration_id,true_aperture_radius,active_reconstruction_views,accepted,selected_method,selected_baseline,confidence,estimated_aperture_radius,pinhole_fista_equal_calls_relative_l2,pinhole_fista_equal_calls_gradient_relative_l2,pinhole_fista_equal_calls_front_f1,pinhole_fista_equal_calls_mass_relative_error,pinhole_fista_equal_calls_centroid_error,pinhole_fista_equal_calls_nominal_pinhole_residual_rms,pinhole_fista_equal_calls_audit_true_operator_residual_rms,full_residual_hard_relative_l2,full_residual_hard_gradient_relative_l2,full_residual_hard_front_f1,full_residual_hard_mass_relative_error,full_residual_hard_centroid_error,full_residual_hard_nominal_pinhole_residual_rms,full_residual_hard_audit_true_operator_residual_rms,selected_candidate_relative_l2,selected_candidate_gradient_relative_l2,selected_candidate_front_f1,selected_candidate_mass_relative_error,selected_candidate_centroid_error,selected_candidate_nominal_pinhole_residual_rms,selected_candidate_audit_true_operator_residual_rms,oracle_true_operator_relative_l2,oracle_true_operator_gradient_relative_l2,oracle_true_operator_front_f1,oracle_true_operator_mass_relative_error,oracle_true_operator_centroid_error,oracle_true_operator_nominal_pinhole_residual_rms,oracle_true_operator_audit_true_operator_residual_rms,selected_gain_percent
independent_select,22,independent_select:m0101110:field=022,interacting_fronts,independent_select:aperture=0.12000,0.12,4,True,full_residual_hard,pinhole_fista_equal_calls,0.0343228280544281,0.04,0.16503173112869263,0.2431148886680603,0.8500000238418579,0.016508545726537704,0.005801211576908827,0.7433297038078308,1.7113511562347412,0.13266633450984955,0.1950441300868988,0.8500000238418579,0.002538081258535385,0.0068032280541956425,0.8214805722236633,1.520571231842041,0.13266633450984955,0.1950441300868988,0.8500000238418579,0.002538081258535385,0.0068032280541956425,0.8214805722236633,1.520571231842041,0.11141164600849152,0.18622516095638275,0.8000000715255737,0.01769162155687809,0.005345370154827833,1.4275803565979004,1.1712204217910767,19.61161994934082
independent_select,23,independent_select:m0110100:field=023,interacting_fronts,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.0025103806983679533,0.04,0.12414214760065079,0.18619589507579803,0.8000000715255737,0.005821779370307922,0.004645987879484892,0.7573191523551941,2.0797853469848633,0.15415391325950623,0.2441435009241104,0.699999988079071,0.017907505854964256,0.004918907303363085,0.9350818991661072,2.4079954624176025,0.12414214760065079,0.18619589507579803,0.8000000715255737,0.005821779370307922,0.004645987879484892,0.7573191523551941,2.0797853469848633,0.1140514463186264,0.17501965165138245,0.8000000715255737,0.012280221097171307,0.0037335956003516912,0.8583207726478577,1.8380002975463867,0.0
independent_select,24,independent_select:m0011010:field=024,expanding_kernel,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.006050027906894684,0.0,0.08424435555934906,0.13364948332309723,0.8999999761581421,0.012354139238595963,0.005655932705849409,0.897642970085144,1.8701636791229248,0.11981605738401413,0.20152157545089722,0.8999999761581421,0.016455763950943947,0.005408306606113911,0.9528112411499023,2.314622163772583,0.08424435555934906,0.13364948332309723,0.8999999761581421,0.012354139238595963,0.005655932705849409,0.897642970085144,1.8701636791229248,0.08566619455814362,0.1362745314836502,0.949999988079071,0.01034238375723362,0.005875487811863422,0.9785326719284058,2.031827449798584,0.0
independent_select,25,independent_select:m0111100:field=025,interacting_fronts,independent_select:aperture=0.12000,0.12,4,False,full_residual_hard,pinhole_fista_equal_calls,0.0037941187620162964,0.0,0.14437854290008545,0.2005537897348404,0.75,0.03699630871415138,0.004365887492895126,0.9830504655838013,3.564422130584717,0.1720990389585495,0.24472558498382568,0.75,0.03161405771970749,0.004504037089645863,1.0722134113311768,4.221371650695801,0.14437854290008545,0.2005537897348404,0.75,0.03699630871415138,0.004365887492895126,0.9830504655838013,3.564422130584717,0.08627574145793915,0.12665008008480072,0.8000000715255737,0.009157177992165089,0.0007321461453102529,4.171838760375977,2.1281540393829346,0.0
independent_select,26,independent_select:m1111010:field=026,shock_cell,independent_select:aperture=0.08000,0.08,5,False,full_residual_hard,pinhole_fista_equal_calls,0.001565267681144178,0.08,0.16617366671562195,0.23694898188114166,1.0,0.05028459057211876,0.008956308476626873,2.2344815731048584,1.7885615825653076,0.1420992612838745,0.20722220838069916,1.0,0.0020582028664648533,0.009372152388095856,3.7139077186584473,2.189751386642456,0.16617366671562195,0.23694898188114166,1.0,0.05028459057211876,0.008956308476626873,2.2344815731048584,1.7885615825653076,0.1386997103691101,0.2090558260679245,1.0,0.005897118244320154,0.011088558472692966,3.7097113132476807,1.6945995092391968,0.0
independent_select,27,independent_select:m1010100:field=027,interacting_fronts,independent_select:aperture=0.08000,0.08,3,True,full_residual_hard,pinhole_fista_equal_calls,0.0888584554195404,0.16,0.350257933139801,0.6169091463088989,0.699999988079071,0.0344468355178833,0.015755707398056984,1.036821722984314,1.2596911191940308,0.3283272981643677,0.5933427214622498,0.6499999761581421,0.018223656341433525,0.003475853009149432,2.015540838241577,1.8714722394943237,0.3283272981643677,0.5933427214622498,0.6499999761581421,0.018223656341433525,0.003475853009149432,2.015540838241577,1.8714722394943237,0.3515540659427643,0.6215227246284485,0.699999988079071,0.015766970813274384,0.01574433036148548,1.1980996131896973,1.1896276473999023,6.261281490325928
independent_select,28,independent_select:m1101100:field=028,shock_cell,independent_select:aperture=0.08000,0.08,4,False,full_residual_hard,pinhole_fista_equal_calls,0.011013008654117584,0.08,0.2626272141933441,0.3774818181991577,0.75,0.05714297294616699,0.007564229425042868,1.0564241409301758,1.7416609525680542,0.17737744748592377,0.25105175375938416,0.75,0.013850546441972256,0.009543685242533684,1.5800009965896606,1.4663171768188477,0.2626272141933441,0.3774818181991577,0.75,0.05714297294616699,0.007564229425042868,1.0564241409301758,1.7416609525680542,0.24267569184303284,0.3615169823169708,0.75,0.02174106054008007,0.005772095639258623,1.5628926753997803,1.4528706073760986,0.0
independent_select,29,independent_select:m1110000:field=029,interacting_fronts,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.015935983508825302,0.08,0.14341168105602264,0.2239414006471634,0.6499999761581421,0.017795298248529434,0.005411232355982065,0.7526844143867493,1.2333643436431885,0.14176174998283386,0.20958811044692993,0.75,0.04662565141916275,0.00716411555185914,1.515030860900879,1.4548815488815308,0.14341168105602264,0.2239414006471634,0.6499999761581421,0.017795298248529434,0.005411232355982065,0.7526844143867493,1.2333643436431885,0.1332871913909912,0.20896929502487183,0.75,0.018386324867606163,0.005405334290117025,0.875643253326416,1.2484924793243408,0.0
independent_lock,0,independent_lock:m0110010:field=000,stratified_ignition,independent_lock:aperture=0.10000,0.1,3,True,full_residual_hard,pinhole_fista_equal_calls,0.022774767130613327,0.16,0.7681100368499756,1.579783320426941,0.25,0.13566002249717712,0.04466824606060982,1.2859476804733276,4.656931400299072,0.5998861789703369,1.2307006120681763,0.30000001192092896,0.10490167140960693,0.048493996262550354,1.7738378047943115,6.314246654510498,0.5998861789703369,1.2307006120681763,0.30000001192092896,0.10490167140960693,0.048493996262550354,1.7738378047943115,6.314246654510498,0.7778640389442444,1.6078613996505737,0.20000001788139343,0.12152669578790665,0.044315699487924576,1.4067599773406982,5.066174030303955,21.901010513305664
independent_lock,1,independent_lock:m0111100:field=001,stratified_ignition,independent_lock:aperture=0.06000,0.06,4,False,full_residual_hard,pinhole_fista_equal_calls,0.000892629090230912,0.16,0.6430383324623108,1.2320185899734497,0.20000001788139343,0.15866389870643616,0.03439238667488098,1.3197084665298462,7.561822891235352,0.6061604022979736,1.1406235694885254,0.15000000596046448,0.12745213508605957,0.03578398749232292,1.5811008214950562,8.025223731994629,0.6430383324623108,1.2320185899734497,0.20000001788139343,0.15866389870643616,0.03439238667488098,1.3197084665298462,7.561822891235352,0.6359222531318665,1.2067935466766357,0.25,0.15901747345924377,0.03541196510195732,1.3418636322021484,7.68356466293335,0.0
independent_lock,2,independent_lock:m0101110:field=002,helical_plume,independent_lock:aperture=0.14000,0.14,4,True,full_residual_hard,pinhole_fista_equal_calls,0.03165155276656151,0.0,0.24038076400756836,0.27124854922294617,0.949999988079071,0.056382909417152405,0.030688971281051636,1.1483920812606812,4.249049186706543,0.23059581220149994,0.26260998845100403,0.949999988079071,0.05491248890757561,0.029825041070580482,1.0965834856033325,3.971604585647583,0.23059581220149994,0.26260998845100403,0.949999988079071,0.05491248890757561,0.029825041070580482,1.0965834856033325,3.971604585647583,0.13336703181266785,0.15994402766227722,0.949999988079071,0.013267818838357925,0.024908678606152534,3.193845272064209,2.8474013805389404,4.070605278015137
independent_lock,3,independent_lock:m0011101:field=003,helical_plume,independent_lock:aperture=0.06000,0.06,4,True,full_residual_hard,pinhole_fista_equal_calls,0.047084975987672806,0.0,0.1995251327753067,0.2549719214439392,0.9756097793579102,0.02836264669895172,0.027729831635951996,0.9958586692810059,1.822053074836731,0.18379652500152588,0.23363010585308075,0.9756097793579102,0.02594488486647606,0.028788723051548004,0.9897786974906921,1.750025749206543,0.18379652500152588,0.23363010585308075,0.9756097793579102,0.02594488486647606,0.028788723051548004,0.9897786974906921,1.750025749206543,0.12970784306526184,0.1706750988960266,0.9756097793579102,0.0695754736661911,0.025482770055532455,1.1723896265029907,1.5137327909469604,7.883020401000977
independent_lock,4,independent_lock:m0001011:field=004,helical_plume,independent_lock:aperture=0.10000,0.1,3,False,full_residual_hard,pinhole_fista_equal_calls,0.01814734749495983,0.0,0.43417975306510925,0.5391004681587219,0.8000000715255737,0.1081634908914566,0.0509357787668705,1.1556031703948975,3.178452968597412,0.48803651332855225,0.5732594728469849,0.75,0.10015051811933517,0.051798250526189804,1.2728692293167114,3.71364426612854,0.43417975306510925,0.5391004681587219,0.8000000715255737,0.1081634908914566,0.0509357787668705,1.1556031703948975,3.178452968597412,0.42987367510795593,0.5456893444061279,0.8000000715255737,0.04522712156176567,0.05251017212867737,1.5412064790725708,2.9129889011383057,0.0
independent_lock,5,independent_lock:m0011010:field=005,helical_plume,independent_lock:aperture=0.14000,0.14,3,True,full_residual_hard,pinhole_fista_equal_calls,0.05361567810177803,0.0,0.3268961012363434,0.38158270716667175,0.949999988079071,0.02744057960808277,0.030417947098612785,0.9597787857055664,3.1534905433654785,0.30566728115081787,0.35421013832092285,0.949999988079071,0.028959151357412338,0.030572447925806046,0.9547009468078613,2.7957186698913574,0.30566728115081787,0.35421013832092285,0.949999988079071,0.028959151357412338,0.030572447925806046,0.9547009468078613,2.7957186698913574,0.1511194258928299,0.1837528944015503,0.949999988079071,0.06189357861876488,0.040895745158195496,1.9994107484817505,1.8862383365631104,6.494056701660156
independent_lock,6,independent_lock:m0111101:field=006,helical_plume,independent_lock:aperture=0.06000,0.06,5,True,full_residual_hard,pinhole_fista_equal_calls,0.05037651211023331,0.0,0.10676269233226776,0.12778249382972717,1.0,0.010082234628498554,0.012087436392903328,0.8421878218650818,1.2191672325134277,0.11513227969408035,0.13909733295440674,0.949999988079071,0.011456255801022053,0.012457307428121567,0.8496688008308411,1.2970608472824097,0.11513227969408035,0.13909733295440674,0.949999988079071,0.011456255801022053,0.012457307428121567,0.8496688008308411,1.2970608472824097,0.08805706351995468,0.1097373217344284,0.949999988079071,0.03140944242477417,0.010240399278700352,1.0758787393569946,1.3388667106628418,-7.839431285858154
independent_lock,7,independent_lock:m0111001:field=007,stratified_ignition,independent_lock:aperture=0.06000,0.06,4,False,full_residual_hard,pinhole_fista_equal_calls,0.00345599465072155,0.16,0.7686619758605957,1.4630712270736694,0.20000001788139343,0.12227236479520798,0.04796367883682251,2.282179594039917,7.47860860824585,0.6978766918182373,1.3030956983566284,0.30000001192092896,0.06509101390838623,0.05429545044898987,3.5614514350891113,8.209569931030273,0.7686619758605957,1.4630712270736694,0.20000001788139343,0.12227236479520798,0.04796367883682251,2.282179594039917,7.47860860824585,0.7704178690910339,1.4651377201080322,0.25,0.11109009385108948,0.050795480608940125,2.3988871574401855,7.701047420501709,0.0
independent_lock,8,independent_lock:m0011100:field=008,helical_plume,independent_lock:aperture=0.10000,0.1,3,True,full_residual_hard,pinhole_fista_equal_calls,0.05640449747443199,0.0,0.26402270793914795,0.3271896541118622,0.949999988079071,0.006541418377310038,0.04433712735772133,0.8179927468299866,4.514297962188721,0.20584632456302643,0.25343233346939087,1.0,0.012210771441459656,0.042488131672143936,0.8383884429931641,3.5465526580810547,0.20584632456302643,0.25343233346939087,1.0,0.012210771441459656,0.042488131672143936,0.8383884429931641,3.5465526580810547,0.2195734679698944,0.27057206630706787,1.0,0.07033319771289825,0.038563068956136703,2.084202766418457,3.8865649700164795,22.03461456298828
independent_lock,9,independent_lock:m0010111:field=009,stratified_ignition,independent_lock:aperture=0.10000,0.1,4,False,full_residual_hard,pinhole_fista_equal_calls,0.018426187336444855,0.16,0.6859737038612366,1.3657066822052002,0.20000001788139343,0.12438606470823288,0.03867877274751663,1.0392123460769653,3.0093705654144287,0.5489480495452881,1.0558980703353882,0.30000001192092896,0.08763134479522705,0.038105133920907974,1.2840983867645264,3.383857011795044,0.6859737038612366,1.3657066822052002,0.20000001788139343,0.12438606470823288,0.03867877274751663,1.0392123460769653,3.0093705654144287,0.7108578681945801,1.4239007234573364,0.20000001788139343,0.10381322354078293,0.03768862411379814,1.0879374742507935,2.862935781478882,0.0
independent_lock,10,independent_lock:m0111000:field=010,stratified_ignition,independent_lock:aperture=0.14000,0.14,3,True,full_residual_hard,pinhole_fista_equal_calls,0.02666717767715454,0.16,0.6836575269699097,1.3540287017822266,0.0,0.1212608814239502,0.06161117926239967,0.9836176037788391,6.823338508605957,0.5638099908828735,1.0912648439407349,0.05000000447034836,0.10270295292139053,0.07245160639286041,1.4770009517669678,6.691087245941162,0.5638099908828735,1.0912648439407349,0.05000000447034836,0.10270295292139053,0.07245160639286041,1.4770009517669678,6.691087245941162,0.6996986269950867,1.4022703170776367,0.05000000447034836,0.09518333524465561,0.06870142370462418,1.2797480821609497,6.817147731781006,17.53034782409668
independent_lock,11,independent_lock:m0101010:field=011,stratified_ignition,independent_lock:aperture=0.06000,0.06,3,True,full_residual_hard,pinhole_fista_equal_calls,0.031457703560590744,0.16,0.7251474261283875,1.5412803888320923,0.40000003576278687,0.12728430330753326,0.0621991790831089,1.3871570825576782,5.555393218994141,0.5290389060974121,1.0973656177520752,0.550000011920929,0.0876908153295517,0.06276976317167282,1.798738956451416,7.0967278480529785,0.5290389060974121,1.0973656177520752,0.550000011920929,0.0876908153295517,0.06276976317167282,1.798738956451416,7.0967278480529785,0.7184102535247803,1.5216485261917114,0.40000003576278687,0.11709041893482208,0.06430041044950485,1.4456725120544434,5.858386039733887,27.0439510345459
independent_lock,12,independent_lock:m0010011:field=012,helical_plume,independent_lock:aperture=0.14000,0.14,3,True,full_residual_hard,pinhole_fista_equal_calls,0.02278911881148815,0.0,0.28639447689056396,0.3266575336456299,0.8999999761581421,0.035024769604206085,0.018440227955579758,1.441146969795227,5.218486309051514,0.3730054199695587,0.4224031865596771,0.8500000238418579,0.04963741451501846,0.019679583609104156,1.782656192779541,5.116472244262695,0.3730054199695587,0.4224031865596771,0.8500000238418579,0.04963741451501846,0.019679583609104156,1.782656192779541,5.116472244262695,0.21518976986408234,0.26981669664382935,0.8500000238418579,0.029811717569828033,0.014606327749788761,4.314701557159424,4.634026050567627,-30.24183464050293
independent_lock,13,independent_lock:m0100110:field=013,stratified_ignition,independent_lock:aperture=0.06000,0.06,3,True,full_residual_hard,pinhole_fista_equal_calls,0.030914586037397385,0.16,0.6654994487762451,1.2712985277175903,0.40000003576278687,0.14224478602409363,0.04793531075119972,1.652625560760498,4.916140556335449,0.5513553619384766,1.0502040386199951,0.44999998807907104,0.11295351386070251,0.04421161487698555,2.1561074256896973,4.416626453399658,0.5513553619384766,1.0502040386199951,0.44999998807907104,0.11295351386070251,0.04421161487698555,2.1561074256896973,4.416626453399658,0.680789053440094,1.3023868799209595,0.44999998807907104,0.13129578530788422,0.04909750074148178,1.7102378606796265,4.926154136657715,17.151641845703125
independent_lock,14,independent_lock:m0110110:field=014,stratified_ignition,independent_lock:aperture=0.10000,0.1,4,False,full_residual_hard,pinhole_fista_equal_calls,0.013293851166963577,0.16,0.49994802474975586,0.8867778778076172,0.44999998807907104,0.13868583738803864,0.06668470054864883,1.5029149055480957,4.842189311981201,0.5105360150337219,0.9065380692481995,0.5,0.10284636914730072,0.06312256306409836,1.7529851198196411,5.337118148803711,0.49994802474975586,0.8867778778076172,0.44999998807907104,0.13868583738803864,0.06668470054864883,1.5029149055480957,4.842189311981201,0.5207114815711975,0.9153321981430054,0.40000003576278687,0.12221436202526093,0.06714290380477905,1.58269464969635,5.109818935394287,0.0
independent_lock,15,independent_lock:m0111011:field=015,helical_plume,independent_lock:aperture=0.14000,0.14,5,True,full_residual_hard,pinhole_fista_equal_calls,0.025380035862326622,0.0,0.20176482200622559,0.22475768625736237,1.0,0.06271003186702728,0.006281803362071514,1.06275475025177,1.7800031900405884,0.2266564518213272,0.2668481171131134,1.0,0.059947121888399124,0.005233936943113804,1.082146406173706,1.6638487577438354,0.2266564518213272,0.2668481171131134,1.0,0.059947121888399124,0.005233936943113804,1.082146406173706,1.6638487577438354,0.08733151108026505,0.11553453654050827,0.949999988079071,0.02373400144279003,0.006028521806001663,2.8547446727752686,1.0903233289718628,-12.336952209472656
independent_lock,16,independent_lock:m0101111:field=016,helical_plume,independent_lock:aperture=0.06000,0.06,5,True,full_residual_hard,pinhole_fista_equal_calls,0.03809022158384323,0.0,0.10299880057573318,0.12362702935934067,1.0,0.006247668992727995,0.017916640266776085,0.9137268662452698,1.1706315279006958,0.10689549893140793,0.12818416953086853,1.0,0.009157626889646053,0.017581455409526825,0.9069415926933289,1.0834450721740723,0.10689549893140793,0.12818416953086853,1.0,0.009157626889646053,0.017581455409526825,0.9069415926933289,1.0834450721740723,0.07408502697944641,0.09336492419242859,1.0,0.039478447288274765,0.01739889197051525,1.0910080671310425,1.1606718301773071,-3.7832462787628174
independent_lock,17,independent_lock:m0011111:field=017,helical_plume,independent_lock:aperture=0.14000,0.14,5,True,full_residual_hard,pinhole_fista_equal_calls,0.038605883717536926,0.0,0.2925432026386261,0.33893418312072754,0.8999999761581421,0.08215291053056717,0.015419794246554375,1.5387498140335083,5.051785469055176,0.2908383011817932,0.335889995098114,0.8999999761581421,0.08220261335372925,0.016227100044488907,1.5300345420837402,5.088038444519043,0.2908383011817932,0.335889995098114,0.8999999761581421,0.08220261335372925,0.016227100044488907,1.5300345420837402,5.088038444519043,0.11670689284801483,0.14554479718208313,0.8999999761581421,0.01475876197218895,0.009018152952194214,6.149557590484619,2.3870041370391846,0.5827862024307251
independent_lock,18,independent_lock:m0011001:field=018,stratified_ignition,independent_lock:aperture=0.06000,0.06,3,False,full_residual_hard,pinhole_fista_equal_calls,0.018849756568670273,0.16,0.5981907844543457,1.2086704969406128,0.3499999940395355,0.08647628873586655,0.02528117597103119,1.1150387525558472,5.222805023193359,0.5909461379051208,1.190415620803833,0.3499999940395355,0.011081570759415627,0.03144238516688347,2.455446720123291,5.9658203125,0.5981907844543457,1.2086704969406128,0.3499999940395355,0.08647628873586655,0.02528117597103119,1.1150387525558472,5.222805023193359,0.6065641045570374,1.2215608358383179,0.30000001192092896,0.07725866883993149,0.022209443151950836,1.0956920385360718,5.154979228973389,0.0
