method,threshold,coverage,mean_gain_percent,p10_gain_percent,harm_rate_over_1_percent,feasible
full_residual_hard,0.0037802320439368486,0.8,1.6325156688690186,-24.258895874023438,0.26666666666666666,False
full_residual_hard,0.005022600510468086,0.7666666666666667,2.2725112438201904,-24.258895874023438,0.23333333333333334,False
full_residual_hard,0.005756233477344116,0.7333333333333333,4.874232769012451,-10.632680892944336,0.2,False
full_residual_hard,0.006001134729012847,0.7,7.420121192932129,-8.508251190185547,0.16666666666666666,False
full_residual_hard,0.006126405671238899,0.6666666666666666,8.82760238647461,-3.236481189727783,0.13333333333333333,False
full_residual_hard,0.006844078656286,0.6333333333333333,7.523252010345459,-3.236481189727783,0.13333333333333333,False
full_residual_hard,0.0073062567040324215,0.6,7.834600448608398,-0.26610028743743896,0.1,False
full_residual_hard,0.008374765422195196,0.5666666666666667,6.801159858703613,-0.26610028743743896,0.1,False
full_residual_hard,0.00980124498407046,0.5333333333333333,6.704652786254883,-0.26610028743743896,0.1,False
full_residual_hard,0.010689076036214828,0.5,6.329973220825195,-0.26610028743743896,0.1,False
full_residual_hard,0.011498425217966238,0.4666666666666667,5.247961044311523,-0.26610028743743896,0.1,False
full_residual_hard,0.013735732156783344,0.43333333333333335,4.3585591316223145,-0.26610028743743896,0.1,False
full_residual_hard,0.017855553328990928,0.4,4.320209980010986,-0.26610028743743896,0.1,False
full_residual_hard,0.021121197876830897,0.36666666666666664,5.062300682067871,0.0,0.06666666666666667,False
full_residual_hard,0.02182040736079216,0.3333333333333333,5.342826843261719,0.0,0.03333333333333333,True
full_residual_hard,0.02192617952823639,0.3,4.587024211883545,0.0,0.03333333333333333,True
full_residual_hard,0.022611477722724278,0.26666666666666666,4.2628021240234375,0.0,0.03333333333333333,True
full_residual_hard,0.025067003071308127,0.23333333333333334,3.054053544998169,0.0,0.03333333333333333,True
full_residual_hard,0.029124142229557056,0.2,2.133253335952759,0.0,0.03333333333333333,True
full_residual_hard,0.03565503222246966,0.16666666666666666,1.4795325994491577,0.0,0.03333333333333333,False
full_residual_hard,0.04284164781371752,0.13333333333333333,1.568232774734497,0.0,0.0,False
full_residual_hard,0.04774243868887427,0.1,0.6637293696403503,0.0,0.0,False
full_residual_hard,0.062188360591729476,0.06666666666666667,0.5255939960479736,0.0,0.0,False
full_residual_hard,0.07777587597568832,0.03333333333333333,0.20870938897132874,0.0,0.0,False
full_residual_hard,0.0888584554195404,0.03333333333333333,0.20870938897132874,0.0,0.0,False
full_residual_hard,0.08885854427799582,0.0,0.0,0.0,0.0,False
uniform_operator_mean,-1e-09,1.0,6.943877220153809,-28.501972198486328,0.3,False
uniform_operator_mean,0.0,1.0,6.943877220153809,-28.501972198486328,0.3,False
uniform_operator_mean,1e-09,0.0,0.0,0.0,0.0,False
cv_soft_t0.04,0.7151510037618356,1.0,-2.2984628677368164,-63.369773864746094,0.4,False
cv_soft_t0.04,0.7151517189135546,1.0,-2.2984628677368164,-63.369773864746094,0.4,False
cv_soft_t0.04,0.9722391633146595,0.9666666666666667,-0.2343107908964157,-38.460105895996094,0.36666666666666664,False
cv_soft_t0.04,0.9855623199319842,0.9333333333333333,-0.5609244108200073,-38.460105895996094,0.36666666666666664,False
cv_soft_t0.04,0.9971488750098083,0.9,-0.30825677514076233,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.999442175101706,0.8666666666666667,-0.9621015191078186,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.9996648274907852,0.8333333333333334,-1.1430448293685913,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.9998252679892936,0.8,-2.225069284439087,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.9999232610582653,0.7666666666666667,-2.7116811275482178,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.999944524853825,0.7333333333333333,-2.8498215675354004,-38.460105895996094,0.3333333333333333,False
cv_soft_t0.04,0.9999573595440822,0.7,-2.538482666015625,-38.460105895996094,0.3,False
cv_soft_t0.04,0.9999665766140331,0.6666666666666666,0.06323229521512985,-26.41813087463379,0.26666666666666666,False
cv_soft_t0.04,0.9999782208591427,0.6333333333333333,1.2048041820526123,-22.591278076171875,0.23333333333333334,False
cv_soft_t0.04,0.9999856497647149,0.6,0.2840062379837036,-22.591278076171875,0.23333333333333334,False
cv_soft_t0.04,0.9999897114860725,0.5666666666666667,0.3727068603038788,-22.591278076171875,0.2,False
cv_soft_t0.04,0.9999919130719392,0.5333333333333333,0.6532500982284546,-22.591278076171875,0.16666666666666666,False
cv_soft_t0.04,0.9999933698209297,0.5,-0.447576642036438,-22.591278076171875,0.16666666666666666,False
cv_soft_t0.04,0.9999964298736213,0.4666666666666667,-1.6563265323638916,-22.591278076171875,0.16666666666666666,False
cv_soft_t0.04,0.9999988441435249,0.43333333333333335,-2.1392462253570557,-22.591278076171875,0.16666666666666666,False
cv_soft_t0.04,0.9999996477879858,0.4,0.42532044649124146,-10.64948558807373,0.13333333333333333,False
cv_soft_t0.04,0.999999835693772,0.36666666666666664,0.21661247313022614,-10.64948558807373,0.13333333333333333,False
cv_soft_t0.04,0.9999998595215991,0.3333333333333333,0.528583288192749,-2.2262725830078125,0.1,False
cv_soft_t0.04,0.9999998670051229,0.3,0.2675090432167053,-2.2262725830078125,0.1,False
cv_soft_t0.04,0.999999878453125,0.26666666666666666,0.04847628250718117,-2.2262725830078125,0.1,False
cv_soft_t0.04,0.9999998923794488,0.23333333333333334,-0.8560317754745483,-2.2262725830078125,0.1,False
cv_soft_t0.04,0.9999999348624113,0.2,-0.11394093930721283,0.0,0.06666666666666667,False
cv_soft_t0.04,0.9999999411768351,0.16666666666666666,0.7376669645309448,0.0,0.03333333333333333,False
cv_soft_t0.04,0.99999997201054,0.13333333333333333,3.283555507659912,0.0,0.0,False
cv_soft_t0.04,0.999999995432517,0.1,1.979204773902893,0.0,0.0,False
cv_soft_t0.04,0.9999999980063932,0.06666666666666667,0.9457638263702393,0.0,0.0,False
cv_soft_t0.04,0.9999999994204114,0.03333333333333333,0.6288792490959167,0.0,0.0,False
cv_soft_t0.04,0.999999999467513,0.03333333333333333,0.6288792490959167,0.0,0.0,False
cv_soft_t0.04,1.0000009994675123,0.0,0.0,0.0,0.0,False
cv_soft_t0.08,0.6139322997496267,1.0,-2.3857431411743164,-66.87789154052734,0.4,False
cv_soft_t0.08,0.6139329136825404,1.0,-2.3857431411743164,-66.87789154052734,0.4,False
cv_soft_t0.08,0.8427546154489542,0.9666666666666667,-0.19163894653320312,-38.403846740722656,0.36666666666666664,False
cv_soft_t0.08,0.8661890655769311,0.9333333333333333,-0.5226055383682251,-38.403846740722656,0.36666666666666664,False
cv_soft_t0.08,0.9397301246187165,0.9,-0.292197048664093,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.9687931013667829,0.8666666666666667,-0.9532517790794373,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.9741335230025429,0.8333333333333334,-1.1364223957061768,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.9811076786746117,0.8,-2.2205312252044678,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.987074254466132,0.7666666666666667,-2.7072229385375977,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.9886447234049176,0.7333333333333333,-2.8462748527526855,-38.403846740722656,0.3333333333333333,False
cv_soft_t0.08,0.9899735944875071,0.7,-2.536717176437378,-38.403846740722656,0.3,False
cv_soft_t0.08,0.9910185274904787,0.6666666666666666,0.06397387385368347,-26.410457611083984,0.26666666666666666,False
cv_soft_t0.08,0.9927260544032187,0.6333333333333333,1.2034839391708374,-22.58913803100586,0.23333333333333334,False
cv_soft_t0.08,0.993932451594677,0.6,0.28277647495269775,-22.58913803100586,0.23333333333333334,False
cv_soft_t0.08,0.9948325112681646,0.5666666666666667,0.3712751567363739,-22.58913803100586,0.2,False
cv_soft_t0.08,0.9953488802280531,0.5333333333333333,0.653942883014679,-22.58913803100586,0.16666666666666666,False
cv_soft_t0.08,0.9957722012973569,0.5,-0.4472476840019226,-22.58913803100586,0.16666666666666666,False
cv_soft_t0.08,0.9969184326920437,0.4666666666666667,-1.6554925441741943,-22.58913803100586,0.16666666666666666,False
cv_soft_t0.08,0.9981901983930689,0.43333333333333335,-2.138254404067993,-22.58913803100586,0.16666666666666666,False
cv_soft_t0.08,0.9989348873290551,0.4,0.4259745180606842,-10.650864601135254,0.13333333333333333,False
cv_soft_t0.08,0.9992314994616621,0.36666666666666664,0.21721039712429047,-10.650864601135254,0.13333333333333333,False
cv_soft_t0.08,0.9992798269825335,0.3333333333333333,0.5292404890060425,-2.226053237915039,0.1,False
cv_soft_t0.08,0.9993048830313278,0.3,0.2681267559528351,-2.226053237915039,0.1,False
cv_soft_t0.08,0.9993311127706482,0.26666666666666666,-0.6364074945449829,-2.226053237915039,0.1,False
cv_soft_t0.08,0.9993697061791768,0.23333333333333334,-0.8556654453277588,-2.226053237915039,0.1,False
cv_soft_t0.08,0.9994952808826796,0.2,-0.1136477142572403,0.0,0.06666666666666667,False
cv_soft_t0.08,0.9995220280074028,0.16666666666666666,0.7379051446914673,0.0,0.03333333333333333,False
cv_soft_t0.08,0.999661575331061,0.13333333333333333,3.2835962772369385,0.0,0.0,False
cv_soft_t0.08,0.9998390772461571,0.1,1.9792141914367676,0.0,0.0,False
cv_soft_t0.08,0.9998786821989649,0.06666666666666667,0.9457664489746094,0.0,0.0,False
cv_soft_t0.08,0.9999297440749281,0.03333333333333333,0.6288800835609436,0.0,0.0,False
cv_soft_t0.08,0.9999323237614758,0.03333333333333333,0.6288800835609436,0.0,0.0,False
cv_soft_t0.08,0.9999333236937995,0.0,0.0,0.0,0.0,False
cv_soft_t0.16,0.576048406051405,1.0,-2.158133029937744,-69.1384048461914,0.4,False
cv_soft_t0.16,0.576048982100387,1.0,-2.158133029937744,-69.1384048461914,0.4,False
cv_soft_t0.16,0.6719348990675225,0.9666666666666667,0.12291348725557327,-37.06692123413086,0.36666666666666664,False
cv_soft_t0.16,0.6854103869310193,0.9333333333333333,-0.21535764634609222,-37.06692123413086,0.36666666666666664,False
cv_soft_t0.16,0.7571509623895357,0.9,-0.04458878934383392,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.8107957108784511,0.8666666666666667,-0.7497532963752747,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.823102022229913,0.8333333333333334,-0.9544952511787415,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.8429392010610018,0.8,-2.058358907699585,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.8634422204070417,0.7666666666666667,-2.546084403991699,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.8703883832950112,0.7333333333333333,-2.701953887939453,-37.06692123413086,0.3333333333333333,False
cv_soft_t0.16,0.8731996665668846,0.7,-2.4222822189331055,-37.06692123413086,0.3,False
cv_soft_t0.16,0.8799165776265406,0.6666666666666666,0.1594141572713852,-26.110082626342773,0.26666666666666666,False
cv_soft_t0.16,0.8893282196104416,0.6333333333333333,1.2526277303695679,-22.261775970458984,0.23333333333333334,False
cv_soft_t0.16,0.8950396834529153,0.6,0.33445924520492554,-22.261775970458984,0.23333333333333334,False
cv_soft_t0.16,0.9032808771018036,0.5666666666666667,0.41687819361686707,-22.261775970458984,0.2,False
cv_soft_t0.16,0.9086142328155646,0.5333333333333333,-0.7785853147506714,-22.261775970458984,0.2,False
cv_soft_t0.16,0.9087479131779825,0.5,-0.4246320426464081,-22.261775970458984,0.16666666666666666,False
cv_soft_t0.16,0.9185917750546039,0.4666666666666667,-1.5378780364990234,-22.261775970458984,0.16666666666666666,False
cv_soft_t0.16,0.9345601883256962,0.43333333333333335,-2.013608932495117,-22.261775970458984,0.16666666666666666,False
cv_soft_t0.16,0.9443292468785349,0.4,0.5195972919464111,-10.762285232543945,0.13333333333333333,False
cv_soft_t0.16,0.950623656323582,0.36666666666666664,0.837027370929718,-2.1916732788085938,0.1,False
cv_soft_t0.16,0.9529927503028425,0.3333333333333333,-0.07258500903844833,-2.1916732788085938,0.1,False
cv_soft_t0.16,0.9544361704835578,0.3,-0.28772667050361633,-2.1916732788085938,0.1,False
cv_soft_t0.16,0.9561952808862951,0.26666666666666666,-0.5533552169799805,-2.1916732788085938,0.1,False
cv_soft_t0.16,0.9573737782031382,0.23333333333333334,-0.7957217693328857,-2.1916732788085938,0.1,False
cv_soft_t0.16,0.9594679112122364,0.2,-0.0651639923453331,0.0,0.06666666666666667,False
cv_soft_t0.16,0.9618651893147008,0.16666666666666666,0.7804079651832581,0.0,0.03333333333333333,False
cv_soft_t0.16,0.965772612143507,0.13333333333333333,3.2971270084381104,0.0,0.0,False
cv_soft_t0.16,0.97313199681314,0.1,2.263390064239502,0.0,0.0,False
cv_soft_t0.16,0.9745173200890311,0.06666666666666667,0.9494560956954956,0.0,0.0,False
cv_soft_t0.16,0.9816321500868074,0.03333333333333333,0.630562424659729,0.0,0.0,False
cv_soft_t0.16,0.9820342558490074,0.03333333333333333,0.630562424659729,0.0,0.0,False
cv_soft_t0.16,0.9820352378832632,0.0,0.0,0.0,0.0,False
cv_soft_t0.32,0.48336670139915244,1.0,-0.4802718460559845,-65.50470733642578,0.4,False
cv_soft_t0.32,0.4833671847663372,1.0,-0.4802718460559845,-65.50470733642578,0.4,False
cv_soft_t0.32,0.4963717590208146,0.9666666666666667,-1.2674392461776733,-65.50470733642578,0.4,False
cv_soft_t0.32,0.5109885981949636,0.9333333333333333,-1.174707293510437,-65.50470733642578,0.36666666666666664,False
cv_soft_t0.32,0.5312858270173956,0.9,1.1242917776107788,-30.480764389038086,0.3333333333333333,False
cv_soft_t0.32,0.544880085400535,0.8666666666666667,0.7801057696342468,-30.480764389038086,0.3333333333333333,False
cv_soft_t0.32,0.5569226363389589,0.8333333333333334,3.3190972805023193,-23.58665657043457,0.3,False
cv_soft_t0.32,0.570196717003142,0.8,3.368161916732788,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.5754683289473566,0.7666666666666667,3.1442224979400635,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.5787793877162297,0.7333333333333333,2.6548681259155273,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.582294094262874,0.7,1.4407247304916382,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.5851652938507118,0.6666666666666666,0.5356131792068481,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.586794994414601,0.6333333333333333,-0.5973941087722778,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.5940619737322941,0.6,-0.8516845107078552,-23.58665657043457,0.26666666666666666,False
cv_soft_t0.32,0.6045134250091869,0.5666666666666667,0.03497530519962311,-22.772825241088867,0.23333333333333334,False
cv_soft_t0.32,0.6131347346133226,0.5333333333333333,0.3878098726272583,-22.772825241088867,0.2,False
cv_soft_t0.32,0.6183216284901127,0.5,-0.05773579329252243,-22.772825241088867,0.2,False
cv_soft_t0.32,0.6203211159843159,0.4666666666666667,0.1559508889913559,-22.772825241088867,0.16666666666666666,False
cv_soft_t0.32,0.6217980225931193,0.43333333333333335,2.3680050373077393,-17.5980281829834,0.13333333333333333,False
cv_soft_t0.32,0.6333250382057392,0.4,1.3827826976776123,-17.5980281829834,0.13333333333333333,False
cv_soft_t0.32,0.648788576758739,0.36666666666666664,2.1401028633117676,-1.7028964757919312,0.1,False
cv_soft_t0.32,0.6533819947777172,0.3333333333333333,0.9737496972084045,-1.7028964757919312,0.1,False
cv_soft_t0.32,0.6688566143696847,0.3,1.5413818359375,0.0,0.06666666666666667,False
cv_soft_t0.32,0.6858732776905276,0.26666666666666666,3.72169828414917,0.0,0.03333333333333333,True
cv_soft_t0.32,0.6898883839158959,0.23333333333333334,2.690713405609131,0.0,0.03333333333333333,True
cv_soft_t0.32,0.6956151779397058,0.2,2.4072961807250977,0.0,0.03333333333333333,True
cv_soft_t0.32,0.7082681953488734,0.16666666666666666,2.097352981567383,0.0,0.03333333333333333,False
cv_soft_t0.32,0.7130657409581506,0.13333333333333333,1.6830021142959595,0.0,0.03333333333333333,False
cv_soft_t0.32,0.7220149663744718,0.1,2.458064317703247,0.0,0.0,False
cv_soft_t0.32,0.7367392294079155,0.06666666666666667,1.0201904773712158,0.0,0.0,False
cv_soft_t0.32,0.7730734407835356,0.03333333333333333,0.6626859903335571,0.0,0.0,False
cv_soft_t0.32,0.7868045585861686,0.03333333333333333,0.6626859903335571,0.0,0.0,False
cv_soft_t0.32,0.7868053453907272,0.0,0.0,0.0,0.0,False
cv_soft_t0.64,0.19583660036022735,1.0,2.6330511569976807,-45.75888442993164,0.3333333333333333,False
cv_soft_t0.64,0.19583679619702354,1.0,2.6330511569976807,-45.75888442993164,0.3333333333333333,False
cv_soft_t0.64,0.1978162645840526,0.9666666666666667,1.7301589250564575,-45.75888442993164,0.3333333333333333,False
cv_soft_t0.64,0.20008325408250976,0.9333333333333333,1.740293264389038,-45.75888442993164,0.3333333333333333,False
cv_soft_t0.64,0.20787692468588415,0.9,2.111635684967041,-45.75888442993164,0.3,False
cv_soft_t0.64,0.21122193539886308,0.8666666666666667,1.0064247846603394,-45.75888442993164,0.3,False
cv_soft_t0.64,0.22799617723887547,0.8333333333333334,3.5316476821899414,-40.55350112915039,0.26666666666666666,False
cv_soft_t0.64,0.23405795726672338,0.8,3.112203359603882,-40.55350112915039,0.26666666666666666,False
cv_soft_t0.64,0.236186537998903,0.7666666666666667,3.0987839698791504,-40.55350112915039,0.26666666666666666,False
cv_soft_t0.64,0.24289455956330377,0.7333333333333333,4.726466655731201,-20.637584686279297,0.23333333333333334,False
cv_soft_t0.64,0.24750654517371404,0.7,4.385203838348389,-20.637584686279297,0.23333333333333334,False
cv_soft_t0.64,0.2510889140300237,0.6666666666666666,4.574584007263184,-20.637584686279297,0.2,False
cv_soft_t0.64,0.25630364782172266,0.6333333333333333,3.2176401615142822,-20.637584686279297,0.2,False
cv_soft_t0.64,0.2601469016842072,0.6,2.2240071296691895,-20.637584686279297,0.2,False
cv_soft_t0.64,0.2635947668753917,0.5666666666666667,3.737927198410034,-15.91787338256836,0.16666666666666666,False
cv_soft_t0.64,0.2678392672123638,0.5333333333333333,2.8547494411468506,-15.91787338256836,0.16666666666666666,False
cv_soft_t0.64,0.2733244269540999,0.5,3.3758385181427,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.30520919042456246,0.4666666666666667,2.891974687576294,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.34075821196716705,0.43333333333333335,2.456451177597046,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.3478574433718579,0.4,0.8245178461074829,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.3584396222941772,0.36666666666666664,-0.32086917757987976,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.37177014718041473,0.3333333333333333,-0.7061721682548523,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.3790923804708678,0.3,-1.2928426265716553,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.3803970749509233,0.26666666666666666,-2.4899871349334717,-7.101797580718994,0.13333333333333333,False
cv_soft_t0.64,0.3815911153656158,0.23333333333333334,-0.2888866364955902,-0.5837024450302124,0.1,False
cv_soft_t0.64,0.3859284751104951,0.2,1.0448815822601318,0.0,0.06666666666666667,False
cv_soft_t0.64,0.38916754171486956,0.16666666666666666,1.661040186882019,0.0,0.03333333333333333,False
cv_soft_t0.64,0.3945333915153226,0.13333333333333333,1.206166386604309,0.0,0.03333333333333333,False
cv_soft_t0.64,0.40965707359241604,0.1,0.8557473421096802,0.0,0.03333333333333333,False
cv_soft_t0.64,0.4143789460018433,0.06666666666666667,0.5504963397979736,0.0,0.03333333333333333,False
cv_soft_t0.64,0.42517637593506286,0.03333333333333333,0.745063841342926,0.0,0.0,False
cv_soft_t0.64,0.45937895682780494,0.03333333333333333,0.745063841342926,0.0,0.0,False
cv_soft_t0.64,0.45937941620676176,0.0,0.0,0.0,0.0,False
cv_soft_t1.28,0.048561181749189615,1.0,4.786194324493408,-38.83285903930664,0.3,False
cv_soft_t1.28,0.04856123031041992,1.0,4.786194324493408,-38.83285903930664,0.3,False
cv_soft_t1.28,0.05068049352632931,0.9666666666666667,5.136662483215332,-38.83285903930664,0.26666666666666666,False
cv_soft_t1.28,0.05131262880305831,0.9333333333333333,4.0420331954956055,-38.83285903930664,0.26666666666666666,False
cv_soft_t1.28,0.05652528900024767,0.9,4.05652379989624,-38.83285903930664,0.26666666666666666,False
cv_soft_t1.28,0.06013615761033931,0.8666666666666667,3.0416603088378906,-38.83285903930664,0.26666666666666666,False
cv_soft_t1.28,0.06133446702415422,0.8333333333333334,5.568807125091553,-34.89426803588867,0.23333333333333334,False
cv_soft_t1.28,0.06500008952182312,0.8,5.165395259857178,-34.89426803588867,0.23333333333333334,False
cv_soft_t1.28,0.06655797450599961,0.7666666666666667,5.1435770988464355,-34.89426803588867,0.23333333333333334,False
cv_soft_t1.28,0.06772823848308204,0.7333333333333333,6.4219512939453125,-16.13749122619629,0.2,False
cv_soft_t1.28,0.06860913849779643,0.7,7.572289943695068,-7.3066205978393555,0.16666666666666666,False
cv_soft_t1.28,0.07133720655360146,0.6666666666666666,6.589629173278809,-7.3066205978393555,0.16666666666666666,False
cv_soft_t1.28,0.07354945520489531,0.6333333333333333,6.487241268157959,-7.3066205978393555,0.16666666666666666,False
cv_soft_t1.28,0.08022513728839191,0.6,6.053066730499268,-7.3066205978393555,0.16666666666666666,False
cv_soft_t1.28,0.08758566279372171,0.5666666666666667,6.271474361419678,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.09167573969212388,0.5333333333333333,4.824378967285156,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.0944126215511959,0.5,4.360532760620117,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.10618698079915159,0.4666666666666667,3.485370397567749,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.1199731007603076,0.43333333333333335,1.830224633216858,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.128763169439208,0.4,1.2683466672897339,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.14018288848686522,0.36666666666666664,0.849518358707428,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.14504017561957272,0.3333333333333333,0.2456335723400116,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.15003497996768198,0.3,-0.28349825739860535,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.15477960412902925,0.26666666666666666,-1.4412460327148438,-6.919253826141357,0.13333333333333333,False
cv_soft_t1.28,0.1594467162796003,0.23333333333333334,-0.9713764786720276,-0.6121828556060791,0.1,False
cv_soft_t1.28,0.17533250558065197,0.2,-2.1201634407043457,-0.6121828556060791,0.1,False
cv_soft_t1.28,0.19203122974497475,0.16666666666666666,-0.6812456846237183,0.0,0.06666666666666667,False
cv_soft_t1.28,0.2087338251276492,0.13333333333333333,1.3048540353775024,0.0,0.03333333333333333,False
cv_soft_t1.28,0.22255923132848093,0.1,0.4905930161476135,0.0,0.03333333333333333,False
cv_soft_t1.28,0.29262477438281176,0.06666666666666667,0.15073777735233307,0.0,0.03333333333333333,False
cv_soft_t1.28,0.32510533482389337,0.03333333333333333,-0.20406095683574677,0.0,0.03333333333333333,False
cv_soft_t1.28,0.326987177353281,0.03333333333333333,-0.20406095683574677,0.0,0.03333333333333333,False
cv_soft_t1.28,0.3269875043404583,0.0,0.0,0.0,0.0,False
