family,phantom_seed,noise_fraction,candidate_name,regularizer_kind,l2_weight,gradient_weight,base_model_seed,residual_seed,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,selected_normalized_residual_l2,selected_normalized_residual_h1,selected_normalized_gradient_penalty,base_field_relative_l2,candidate_field_relative_l2,field_delta_candidate_minus_base,base_h1_relative_error,candidate_h1_relative_error,h1_delta_candidate_minus_base,base_test_automatic_relative_l2,candidate_test_automatic_relative_l2,test_automatic_delta_candidate_minus_base,base_dense_automatic_relative_l2,candidate_dense_automatic_relative_l2,dense_automatic_delta_candidate_minus_base,base_source_reexecution_max_abs_difference,base_training_seconds,residual_training_seconds
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,0.0075,0.03,211,419,220,240,True,0.522753485544474,0.0002542460570111871,0.007135987281799316,0.007135987281799316,0.05971285909451849,0.06291396674503591,0.0032011076505174194,0.05781908184623826,0.0604315275790135,0.0026124457327752412,0.08787857944823682,0.04031455895585963,-0.04756402049237719,0.09634939915011813,0.042041155759808345,-0.054308243390309784,0.0,0.8976321669761091,5.369742124923505
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,0.00075,0.003,211,419,220,240,True,0.5216721917171446,0.00025707139866426587,0.007322941441088915,0.014643385075032711,0.05971285909451849,0.0629325358567389,0.0032196767622204095,0.05781908184623826,0.0603685358719355,0.0025494540256972356,0.08787857944823682,0.04015725644158261,-0.04772132300665421,0.09634939915011813,0.04206442061877726,-0.05428497853134087,0.0,0.8976321669761091,5.371003665961325
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,0.0025,0.01,211,419,220,240,True,0.522627076831568,0.000258676300290972,0.007327675819396973,0.014653550460934639,0.05971285909451849,0.06293635582913916,0.003223496734620669,0.05781908184623826,0.06039124132525988,0.0025721594790216185,0.08787857944823682,0.04013962312672375,-0.04773895632151307,0.09634939915011813,0.04194721114074628,-0.05440218800937185,0.0,0.8976321669761091,5.339911957969889
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,0.0075,0.03,211,419,220,240,True,0.5262640754555782,0.0002572106895968318,0.007167009636759758,0.014334016479551792,0.05971285909451849,0.06288744590021723,0.003174586805698744,0.05781908184623826,0.060663042510079715,0.0028439606638414536,0.08787857944823682,0.04036347608588948,-0.04751510336234734,0.09634939915011813,0.0423329555459737,-0.054016443604144426,0.0,0.8976321669761091,5.314442332950421
smooth_plume,2201,0.08,mgrs_control,none,0.0,0.0,101,307,220,240,True,0.4619273523280363,0.0005631506210193038,0.018531782552599907,0.018531782552599907,0.08981231494760153,0.07808161619428812,-0.01173069875331341,0.08754835408357241,0.08742981800530646,-0.0001185360782659517,0.14227638158771444,0.06273857459872523,-0.07953780698898921,0.15574344628626868,0.06052806730931366,-0.09521537897695502,0.0,0.9021621670108289,5.307083832914941
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,0.00075,0.003,101,307,220,240,True,0.4607708087219682,0.0005759050254710019,0.017653673887252808,0.017653673887252808,0.08981231494760153,0.07845217308950067,-0.011360141858100858,0.08754835408357241,0.08717365204728081,-0.00037470203629159926,0.14227638158771444,0.06177530043298943,-0.08050108115472501,0.15574344628626868,0.060150577674499446,-0.09559286861176924,0.0,0.9021621670108289,5.334635041072033
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,0.0025,0.01,101,307,220,220,True,0.46163928902144136,0.0006098644807934761,0.01655663549900055,0.01655663549900055,0.08981231494760153,0.07819591305314053,-0.011616401894461004,0.08754835408357241,0.08693610920969609,-0.0006122448738763164,0.14227638158771444,0.061524717234794316,-0.08075166435292012,0.15574344628626868,0.05968850440417208,-0.0960549418820966,0.0,0.9021621670108289,5.334259333903901
smooth_plume,2201,0.08,l2h1_0p03,l2_h1,0.0075,0.03,101,307,220,240,True,0.45975472350181745,0.0006113860290497541,0.014333298429846764,0.014333298429846764,0.08981231494760153,0.0788347180008465,-0.010977596946755028,0.08754835408357241,0.0865967020163698,-0.0009516520672026019,0.14227638158771444,0.06229360889010717,-0.07998277269760727,0.15574344628626868,0.05952682769870699,-0.0962166185875617,0.0,0.9021621670108289,5.361869499902241
smooth_plume,2201,0.08,l2huber_0p003,l2_huber,0.00075,0.003,101,307,220,240,True,0.461922683810539,0.0005645136116072536,0.017935434356331825,0.032366879284381866,0.08981231494760153,0.07811905289933557,-0.011693262048265957,0.08754835408357241,0.08737431307791683,-0.000174041005655573,0.14227638158771444,0.06240802644761699,-0.07986835514009745,0.15574344628626868,0.060320653543792666,-0.09542279274247602,0.0,0.9021621670108289,5.351665874943137
smooth_plume,2201,0.08,l2huber_0p01,l2_huber,0.0025,0.01,101,307,220,240,True,0.4618771200867211,0.000643370789475739,0.015892300754785538,0.02889767475426197,0.08981231494760153,0.07857021681239978,-0.011242098135201745,0.08754835408357241,0.08650557681268425,-0.0010427772708881539,0.14227638158771444,0.06226787579890185,-0.08000850578881259,0.15574344628626868,0.060015340084167236,-0.09572810620210145,0.0,0.9021621670108289,5.336919290944934
smooth_plume,2201,0.08,l2huber_0p03,l2_huber,0.0075,0.03,101,307,220,240,True,0.46015982813230205,0.0005725558148697019,0.014007814228534698,0.026219237595796585,0.08981231494760153,0.07847488447746971,-0.011337430470131818,0.08754835408357241,0.08678630613202154,-0.0007620479515508677,0.14227638158771444,0.06085541732326111,-0.08142096426445333,0.15574344628626868,0.05970067406685345,-0.09604277221941523,0.0,0.9021621670108289,5.337499833083712
smooth_plume,2201,0.08,mgrs_control,none,0.0,0.0,211,419,200,240,True,0.2923330247789373,0.00034923446946777403,0.010958596132695675,0.010958596132695675,0.0658943999552897,0.06787951895128641,0.0019851189959967097,0.07115606041737649,0.07532328502372508,0.0041672246063485935,0.08979530868598586,0.07448186656117853,-0.015313442124807328,0.10055363505739263,0.057139392766750896,-0.04341424229064174,0.0,0.8903852920047939,5.351190207991749
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,0.00075,0.003,211,419,200,240,True,0.2948461554654722,0.00039681754424236715,0.011874804273247719,0.011874804273247719,0.0658943999552897,0.06761935403072636,0.0017249540754366577,0.07115606041737649,0.07572555923070674,0.0045694988133302555,0.08979530868598586,0.07482130564715762,-0.014974003038828232,0.10055363505739263,0.05785875595997306,-0.04269487909741958,0.0,0.8903852920047939,5.342639334034175
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,0.0025,0.01,211,419,200,200,True,0.2887123742837654,0.00023054250050336123,0.0087717454880476,0.0087717454880476,0.0658943999552897,0.06795450600024841,0.0020601060449587094,0.07115606041737649,0.07410126990989656,0.0029452094925200706,0.08979530868598586,0.0733860087755379,-0.016409299910447955,0.10055363505739263,0.056236861668994026,-0.04431677338839861,0.0,0.8903852920047939,5.363999292021617
smooth_plume,2201,0.08,l2h1_0p03,l2_h1,0.0075,0.03,211,419,200,220,True,0.2918343946038756,0.00020539018441922963,0.007391486316919327,0.007391486316919327,0.0658943999552897,0.06800329546246424,0.002108895507174538,0.07115606041737649,0.07360678522548356,0.0024507248081070687,0.08979530868598586,0.07156850114410974,-0.01822680754187611,0.10055363505739263,0.055709876341983426,-0.04484375871540921,0.0,0.8903852920047939,5.391295375069603
smooth_plume,2201,0.08,l2huber_0p003,l2_huber,0.00075,0.003,211,419,200,240,True,0.29262445664239023,0.00030668984982185066,0.010009928606450558,0.01985391229391098,0.0658943999552897,0.06785292568097781,0.0019585257256881095,0.07115606041737649,0.07484723898303076,0.0036911785656542767,0.08979530868598586,0.07408158075844798,-0.015713727927537877,0.10055363505739263,0.05678822852197631,-0.04376540653541632,0.0,0.8903852920047939,5.3577715420397
smooth_plume,2201,0.08,l2huber_0p01,l2_huber,0.0025,0.01,211,419,200,240,True,0.29198629644357055,0.0003158380859531462,0.009800869040191174,0.019456811249256134,0.0658943999552897,0.06787735882985968,0.001982958874569979,0.07115606041737649,0.0749330846197758,0.0037770242023993095,0.08979530868598586,0.0755828206338921,-0.014212488052093755,0.10055363505739263,0.05674501770432912,-0.04380861735306352,0.0,0.8903852920047939,5.3427976669045165
smooth_plume,2201,0.08,l2huber_0p03,l2_huber,0.0075,0.03,211,419,200,220,True,0.2933635837409543,0.00029355837614275515,0.009017517790198326,0.017947204411029816,0.0658943999552897,0.06776557896820304,0.0018711790129133377,0.07115606041737649,0.07472155159030217,0.0035654911729256777,0.08979530868598586,0.07376287563450704,-0.01603243305147882,0.10055363505739263,0.056226961539676525,-0.04432667351771611,0.0,0.8903852920047939,5.345595750026405
wrinkled_density_interface,2202,0.02,mgrs_control,none,0.0,0.0,101,307,120,160,True,0.2895203952371892,0.0008246999350376427,0.007850882597267628,0.007850882597267628,0.13102364867704336,0.1288589272779104,-0.0021647213991329572,0.19437536406442285,0.19303396186240643,-0.001341402202016423,0.15002699345282935,0.13390501489137602,-0.016121978561453337,0.14297249873146733,0.12467502205501584,-0.0182974766764515,0.0,0.8932665840256959,5.317605667049065
wrinkled_density_interface,2202,0.02,l2h1_0p003,l2_h1,0.00075,0.003,101,307,120,140,True,0.28646148298976315,0.0007690307684242725,0.007189921103417873,0.007189921103417873,0.13102364867704336,0.1293583983301695,-0.00166525034687387,0.19437536406442285,0.19296578863301939,-0.0014095754314034648,0.15002699345282935,0.1345225418474381,-0.015504451605391267,0.14297249873146733,0.1256921483866,-0.01728035034486733,0.0,0.8932665840256959,5.3489903749432415
wrinkled_density_interface,2202,0.02,l2h1_0p01,l2_h1,0.0025,0.01,101,307,120,160,True,0.2832996753677167,0.0008480407414026558,0.00830041989684105,0.00830041989684105,0.13102364867704336,0.1287874945052505,-0.002236154171792848,0.19437536406442285,0.19299360332522983,-0.001381760739193022,0.15002699345282935,0.1337630076341224,-0.016263985818706944,0.14297249873146733,0.12469079813479593,-0.018281700596671405,0.0,0.8932665840256959,5.334693000069819
wrinkled_density_interface,2202,0.02,l2h1_0p03,l2_h1,0.0075,0.03,101,307,120,140,True,0.281551424374344,0.000734140514396131,0.0069903722032904625,0.0069903722032904625,0.13102364867704336,0.12982785395256402,-0.0011957947244793377,0.19437536406442285,0.19293818684241607,-0.0014371772220067858,0.15002699345282935,0.13314074157141823,-0.01688625188141113,0.14297249873146733,0.1268395694069489,-0.01613292932451843,0.0,0.8932665840256959,5.345741124940105
wrinkled_density_interface,2202,0.02,l2huber_0p003,l2_huber,0.00075,0.003,101,307,120,180,True,0.29011736477855476,0.000900561164598912,0.009033734910190105,0.017718568444252014,0.13102364867704336,0.12805901957728383,-0.0029646290997595304,0.19437536406442285,0.19333833659501684,-0.00103702746940601,0.15002699345282935,0.13571268765540703,-0.014314305797422322,0.14297249873146733,0.12320458284667406,-0.019767915884793277,0.0,0.8932665840256959,5.3789181670872495
wrinkled_density_interface,2202,0.02,l2huber_0p01,l2_huber,0.0025,0.01,101,307,120,160,True,0.28818535421598535,0.0007991530583240092,0.007638680282980204,0.015092381276190281,0.13102364867704336,0.128495211688849,-0.0025284369881943547,0.19437536406442285,0.1930989972490476,-0.0012763668153752405,0.15002699345282935,0.13576625447420318,-0.014260738978626175,0.14297249873146733,0.12441573553746953,-0.018556763193997808,0.0,0.8932665840256959,5.340480666025542
wrinkled_density_interface,2202,0.02,l2huber_0p03,l2_huber,0.0075,0.03,101,307,120,160,True,0.2849802334448257,0.0008205289486795664,0.007452221121639013,0.01476489007472992,0.13102364867704336,0.128854854321138,-0.0021687943559053624,0.19437536406442285,0.1930235182294362,-0.0013518458349866536,0.15002699345282935,0.13385109184171173,-0.01617590161111762,0.14297249873146733,0.12493489120838351,-0.018037607523083823,0.0,0.8932665840256959,5.305402833037078
wrinkled_density_interface,2202,0.02,mgrs_control,none,0.0,0.0,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.275744499987923
wrinkled_density_interface,2202,0.02,l2h1_0p003,l2_h1,0.00075,0.003,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.36091070889961
wrinkled_density_interface,2202,0.02,l2h1_0p01,l2_h1,0.0025,0.01,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.3270829590037465
wrinkled_density_interface,2202,0.02,l2h1_0p03,l2_h1,0.0075,0.03,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.310973917017691
wrinkled_density_interface,2202,0.02,l2huber_0p003,l2_huber,0.00075,0.003,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.318033957970329
wrinkled_density_interface,2202,0.02,l2huber_0p01,l2_huber,0.0025,0.01,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.315248416969553
wrinkled_density_interface,2202,0.02,l2huber_0p03,l2_huber,0.0075,0.03,211,419,80,0,False,0.0,0.0,0.0,0.0,0.1544272705771589,0.1544272705771589,0.0,0.19835485474284778,0.19835485474284778,0.0,0.18667820908875965,0.18667820908875965,0.0,0.16127203487387615,0.16127203487387615,0.0,0.0,0.9034392499597743,5.3251700000837445
