a_clean_weighted_residual,a_measured_weighted_residual,accepted_direction_count,active_view_count,active_view_mask,algorithm_adjoint_calls_full_trajectory,algorithm_forward_calls_full_trajectory,algorithm_wall_seconds_full_trajectory,alpha,breakdown,clean_projection_tensor_sha256,evaluator_forward_api_calls_full_trajectory,evaluator_forward_case_equivalent_full_trajectory,evaluator_wall_seconds_full_trajectory,expected_weighted_sensor_noise_norm,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,iteration,mask_sigma_tensor_sha256,maximum_measurement_direction_orthogonality_defect,maximum_residual_increase,observation_tensor_sha256,operator_mismatch_relative_l2,path_projection_consistency_relative_difference,relative_noise,sample_id,saved_path_residual_norm,split,trajectory_fields_tensor_sha256,trajectory_projections_tensor_sha256,trajectory_residuals_tensor_sha256,truth_operator,truth_tensor_sha256,weighted_residual_norm,weighted_residual_to_sensor_noise_ratio
0.13267260789871216,0.13161589205265045,11,6,100011111,24,24,0.11739183298777789,0.008509766583641356,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9359877109527588,0.4171498417854309,1.3113861083984375,0.7509581446647644,11,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,9.279492729774574e-08,0.019999999552965164,validation-000,41.10889434814453,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,41.1088981628418,6.703157424926758
0.11816395819187164,0.11731881648302078,12,6,100011111,24,24,0.11739183298777789,0.009365483214300488,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.934442400932312,0.41562405228614807,1.3195182085037231,0.7458285689353943,12,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,0.0,0.019999999552965164,validation-000,36.64335250854492,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,36.64335250854492,5.975012302398682
0.10723686218261719,0.10645036399364471,13,6,100011111,24,24,0.11739183298777789,0.008318400138531926,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9332605600357056,0.4137931168079376,1.3258068561553955,0.741742730140686,13,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.1473222372160308e-07,0.019999999552965164,validation-000,33.248695373535156,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,33.24869918823242,5.42148494720459
0.09601201862096786,0.09497275948524475,14,6,100011111,24,24,0.11739183298777789,0.0097622490887045,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9320369958877563,0.41013121604919434,1.3327016830444336,0.737609326839447,14,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,0.0,0.019999999552965164,validation-000,29.663785934448242,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,29.663785934448242,4.8369340896606445
0.08490409702062607,0.08419562131166458,15,6,100011111,24,24,0.11739183298777789,0.010192123737403504,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9309707880020142,0.4086054265499115,1.3394911289215088,0.7345038056373596,15,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.4505845058465638e-07,0.019999999552965164,validation-000,26.297651290893555,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,26.29765510559082,4.288057804107666
0.077496238052845,0.07677771151065826,16,6,100011111,24,24,0.11739183298777789,0.0089544904562943,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9302588701248169,0.40677449107170105,1.3441904783248901,0.7317149639129639,16,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.5907333761333575e-07,0.019999999552965164,validation-000,23.980741500854492,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,23.980745315551758,3.9102656841278076
0.07108696550130844,0.07063975930213928,17,6,100011111,24,24,0.11739183298777789,0.008998889042391222,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9296554923057556,0.4052487313747406,1.3480861186981201,0.7293604016304016,17,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.7289536913267511e-07,0.019999999552965164,validation-000,22.063613891601562,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,22.063617706298828,3.5976614952087402
0.0655558630824089,0.06487279385328293,18,6,100011111,24,24,0.11739183298777789,0.010940489535512622,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9290614724159241,0.4046383798122406,1.3517073392868042,0.7271184325218201,18,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.88265161682466e-07,0.019999999552965164,validation-000,20.262359619140625,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,20.26236343383789,3.3039517402648926
0.061155978590250015,0.06035846099257469,19,6,100011111,24,24,0.11739183298777789,0.009714608996255772,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9285788536071777,0.40646934509277344,1.3545085191726685,0.7253307700157166,19,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.011729509059478e-07,0.019999999552965164,validation-000,18.85235595703125,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,18.852357864379883,3.07403826713562
0.05706145241856575,0.05617906153202057,20,6,100011111,24,24,0.11739183298777789,0.010791315345199358,False,1f5c92a48bcb41e9edd36b3c88f3cd70c5f6eaf5ecc390562d0c9898c05de89e,1,24,0.02979862503707409,6.132766246795654,plume,0.9281081557273865,0.4089106023311615,1.3570027351379395,0.7242090702056885,20,859eac4e40aa33f81e4c50df5d713b4a8580714741a5f5008eb46a71a9f557d6,2.384185791015625e-07,0.0,912a2f2c8ad38fb271579b53198f7e7cdcae5e9219b8836b4c5064cd7b93cce6,0.003335302695631981,1.0869963062987154e-07,0.019999999552965164,validation-000,17.54696273803711,validation,c7c4085d7d0d349c1e8bfcf74251cb6c105546fb4f979e4af467916beef31b9c,75f7ebec8e66d74b72bb8b1089e1294397348ee1936b10e38c03487b69030f52,f4df6fd8d0782ad5596276c3154c0f849bee81cbd13c89f98965cce5ede6c2bd,qmc32,ffb859596516686b2834c7e6da9944bb3ca9294ca7af858f4171fb35d5c95691,17.546964645385742,2.861182689666748
