candidate,comparator,independent_field_count,model_seed_count,mean_field_superiority_pct,field_superiority_ci95_low,field_superiority_ci95_high,p10_field_superiority_pct,field_harm_rate_gt_1pct,mean_audit_superiority_pct,worst_domain,worst_domain_mean_field_superiority_pct,every_domain_mean_field_nonnegative
carry_adam_restart_cosine,restart_adam_restart_cosine,128,3,0.7253899779646272,0.5321398760802433,0.9379759842076099,-0.01903723909717999,0.0078125,0.5510924524147516,test_joint_ood,0.10641366585824359,True
carry_adam_restart_cosine,carry_adam_long_cosine,128,3,0.0777258500235981,-0.007465892806133663,0.16707432567638913,-0.2395208609395524,0.0234375,0.028168717299121564,test_joint_ood,-0.060767436408107556,False
