strategy,model_seed,block_index,cumulative_epoch,learning_rate,val_rel_l2,train_total,train_field,train_gradient,train_projection,train_boundary
shared_base,20260901,0,20,0.00020664665970876497,0.18633803874254226,0.0015260084648616612,0.000884583848528564,0.0010125472865183838,0.025995948165655137,0.0
shared_base,20260901,0,21,0.0001339745962155613,0.18614346235990525,0.0015258631203323603,0.0008832574400003068,0.0010128225287189708,0.02605335027910769,0.0
shared_base,20260901,0,22,7.612046748871326e-05,0.1862444907426834,0.0015193254250334576,0.0008816611400106922,0.0010122758307261393,0.025809559598565103,0.0
shared_base,20260901,0,23,3.40741737109318e-05,0.18611432015895843,0.0015211661870125682,0.0008813313063001261,0.0010122222403879278,0.025918412115424873,0.0
shared_base,20260901,0,24,8.555138626189617e-06,0.18611881881952286,0.0015225216367980466,0.0008809333783574402,0.0010120636026840657,0.026007032627239822,0.0
restart_adam_restart_cosine,20260901,1,25,0.001,0.1930498331785202,0.0016153061151271686,0.0009371325751999394,0.001026367834128905,0.027750469464808702,0.0
restart_adam_restart_cosine,20260901,1,26,0.0009829629131445341,0.18844014257192612,0.0015689659310737624,0.0009107937992666848,0.0010175110583077185,0.026803541462868452,0.0
restart_adam_restart_cosine,20260901,1,27,0.0009330127018922195,0.18639518022537233,0.0015401288226712495,0.0008928355237003416,0.001012870471458882,0.026287443935871124,0.0
restart_adam_restart_cosine,20260901,1,28,0.0008535533905932737,0.18625119030475618,0.0015232625024509615,0.0008828426784020848,0.001011359042604454,0.025952837662771344,0.0
restart_adam_restart_cosine,20260901,1,29,0.00075,0.1852184310555458,0.0015133762353798375,0.0008764434009208344,0.001009725793846883,0.02578828753903508,0.0
restart_adam_restart_cosine,20260901,1,30,0.0006294095225512604,0.18497554510831832,0.001504063032916747,0.0008721265083295293,0.0010095203229866455,0.025539704691618682,0.0
restart_adam_restart_cosine,20260901,1,31,0.0005,0.18506387621164322,0.001501754892524332,0.0008706034845090471,0.0010089425079058856,0.025503915455192327,0.0
restart_adam_restart_cosine,20260901,1,32,0.0003705904774487397,0.18445453718304633,0.001499962413799949,0.0008689836125995498,0.0010080701860715636,0.025500520458444954,0.0
restart_adam_restart_cosine,20260901,1,33,0.0002500000000000001,0.1843940682709217,0.0014948541880585252,0.0008667678368510679,0.001007551194925327,0.02535901153460145,0.0
restart_adam_restart_cosine,20260901,1,34,0.00014644660940672628,0.1842537820339203,0.0014933486963855103,0.000865717431588564,0.001007583914179122,0.025336061045527457,0.0
restart_adam_restart_cosine,20260901,1,35,6.698729810778065e-05,0.1844179168343544,0.001492942743061576,0.0008656422229250893,0.0010074997786432504,0.02532002832740545,0.0
restart_adam_restart_cosine,20260901,1,36,1.70370868554659e-05,0.18427359759807588,0.001491850198362954,0.0008648048162285705,0.0010073424156871625,0.02530821622349322,0.0
restart_adam_restart_cosine,20260901,2,37,0.001,0.18736535608768462,0.0016300486895488575,0.0009506541566224769,0.0010219637799309567,0.027837944868952035,0.0
restart_adam_restart_cosine,20260901,2,38,0.0009829629131445341,0.18564597070217131,0.0015402590041048824,0.0008937753911595792,0.0010142469240236097,0.026238699024543167,0.0
restart_adam_restart_cosine,20260901,2,39,0.0009330127018922195,0.18592228069901467,0.0015257579798344523,0.0008856711894623004,0.0010107203306688461,0.025940018706023693,0.0
restart_adam_restart_cosine,20260901,2,40,0.0008535533905932737,0.1850501134991646,0.001510093835531734,0.0008752456255024299,0.0010085596688441001,0.025691053085029125,0.0
restart_adam_restart_cosine,20260901,2,41,0.00075,0.18415560945868492,0.001498901695595123,0.0008682951840455644,0.0010077191633172332,0.025484011182561515,0.0
restart_adam_restart_cosine,20260901,2,42,0.0006294095225512604,0.18401554301381112,0.0014917956694262102,0.0008656592151965014,0.0010075319456518627,0.025261632166802883,0.0
restart_adam_restart_cosine,20260901,2,43,0.0005,0.18363905996084212,0.0014888275327393785,0.0008624739901279099,0.0010064691901789046,0.025278861913830043,0.0
restart_adam_restart_cosine,20260901,2,44,0.0003705904774487397,0.18352841809391976,0.0014846360325464047,0.0008617269719252363,0.0010062749744975009,0.025107803056016564,0.0
restart_adam_restart_cosine,20260901,2,45,0.0002500000000000001,0.18347130715847015,0.0014857534581096843,0.0008599974025855772,0.001006109888840001,0.02525114347226918,0.0
restart_adam_restart_cosine,20260901,2,46,0.00014644660940672628,0.18342843875288964,0.0014849719664198346,0.0008597538821049966,0.0010056328494101763,0.02522710794582963,0.0
restart_adam_restart_cosine,20260901,2,47,6.698729810778065e-05,0.18347100168466568,0.0014794326765695588,0.00085918366239639,0.0010055341786937787,0.024979246826842428,0.0
restart_adam_restart_cosine,20260901,2,48,1.70370868554659e-05,0.18347919285297393,0.0014803498517721892,0.0008590589510276914,0.0010055930659291334,0.025030987011268734,0.0
restart_adam_restart_cosine,20260901,3,49,0.001,0.18972156196832657,0.0016449476563138888,0.0009644700738135725,0.0010239126248052343,0.027880404936149718,0.0
restart_adam_restart_cosine,20260901,3,50,0.0009829629131445341,0.18539282828569412,0.0015454288441105746,0.0008957289399404544,0.001012636717496207,0.026409175945445895,0.0
restart_adam_restart_cosine,20260901,3,51,0.0009330127018922195,0.18431658521294594,0.0015101892378879711,0.0008752166279009544,0.0010084366993396543,0.02569801090285182,0.0
restart_adam_restart_cosine,20260901,3,52,0.0008535533905932737,0.18441755771636964,0.0014900221431162208,0.00086530709231738,0.0010070537071442231,0.02519343076273799,0.0
restart_adam_restart_cosine,20260901,3,53,0.00075,0.18376197889447213,0.0014847298109089025,0.0008612631892901846,0.0010054180333099795,0.025140823610126973,0.0
restart_adam_restart_cosine,20260901,3,54,0.0006294095225512604,0.18398748338222504,0.0014858687354717404,0.0008600852590461728,0.0010057118139229714,0.025254902592860163,0.0
restart_adam_restart_cosine,20260901,3,55,0.0005,0.18349679931998253,0.0014762066173716448,0.0008589054603362456,0.001005732702469686,0.02483066255226731,0.0
restart_adam_restart_cosine,20260901,3,56,0.0003705904774487397,0.18322921097278594,0.0014776412223000079,0.0008574023770052009,0.0010048674783320166,0.024982738588005305,0.0
restart_adam_restart_cosine,20260901,3,57,0.0002500000000000001,0.18337307423353194,0.001478032802697271,0.0008568550270865672,0.001004882325651124,0.025029595429077744,0.0
restart_adam_restart_cosine,20260901,3,58,0.00014644660940672628,0.18359422236680983,0.0014761612634174525,0.0008560767339076847,0.0010043881222372875,0.024977898597717284,0.0
restart_adam_restart_cosine,20260901,3,59,6.698729810778065e-05,0.18314050361514092,0.0014758638179046101,0.0008561911832657643,0.001004398193617817,0.024957244656980036,0.0
restart_adam_restart_cosine,20260901,3,60,1.70370868554659e-05,0.1831501953303814,0.0014747817127499729,0.0008550804828701075,0.001004159065632848,0.02496010805480182,0.0
restart_adam_restart_cosine,20260901,4,61,0.001,0.1960120379924774,0.001667631565942429,0.0009738172419019974,0.001023566369258333,0.028549317689612507,0.0
restart_adam_restart_cosine,20260901,4,62,0.0009829629131445341,0.18856360912322997,0.0015899722377071158,0.0009228697876096703,0.0010162239224882797,0.027257780218496917,0.0
restart_adam_restart_cosine,20260901,4,63,0.0009330127018922195,0.1856130450963974,0.001529271010076627,0.0008881986723281443,0.0010101687425049023,0.025992605555802583,0.0
restart_adam_restart_cosine,20260901,4,64,0.0008535533905932737,0.1835874803364277,0.0014917074877303094,0.000864621736400295,0.0010063051304314286,0.025316458055749537,0.0
restart_adam_restart_cosine,20260901,4,65,0.00075,0.18345530927181244,0.0014857180358376354,0.0008595128223532811,0.0010047325158666354,0.025281865941360594,0.0
restart_adam_restart_cosine,20260901,4,66,0.0006294095225512604,0.18308653458952903,0.0014768651279155165,0.0008572475635446608,0.0010041597692179494,0.02495592078194022,0.0
restart_adam_restart_cosine,20260901,4,67,0.0005,0.1829794853925705,0.001475072419270873,0.0008557479261071422,0.001004277622269001,0.024940558616071938,0.0
restart_adam_restart_cosine,20260901,4,68,0.0003705904774487397,0.18284619897603988,0.0014764271996682509,0.0008547248231479898,0.0010032057849457487,0.02506588576361537,0.0
restart_adam_restart_cosine,20260901,4,69,0.0002500000000000001,0.18279610425233841,0.001472271917737089,0.000853851811552886,0.0010036517109256239,0.02489909459836781,0.0
restart_adam_restart_cosine,20260901,4,70,0.00014644660940672628,0.18277121484279632,0.0014683109184261411,0.0008530720675480552,0.001003489043796435,0.024741008318960665,0.0
restart_adam_restart_cosine,20260901,4,71,6.698729810778065e-05,0.1827589400112629,0.0014688841649331153,0.0008527153608156368,0.001003235054668039,0.024789030384272336,0.0
restart_adam_restart_cosine,20260901,4,72,1.70370868554659e-05,0.18273699581623076,0.0014684144378406927,0.0008524944234522991,0.0010032848280388863,0.024776293337345122,0.0
restart_adam_restart_cosine,20260901,5,73,0.001,0.18569182157516478,0.001557200713432394,0.0009022910642670467,0.0010137010598555208,0.02666327664628625,0.0
restart_adam_restart_cosine,20260901,5,74,0.0009829629131445341,0.18423250168561936,0.001527626413735561,0.0008856095009832643,0.0010084501845994964,0.026050145830959083,0.0
restart_adam_restart_cosine,20260901,5,75,0.0009330127018922195,0.18404062539339067,0.001494732330320403,0.000867011965601705,0.001005199708743021,0.02535482058301568,0.0
restart_adam_restart_cosine,20260901,5,76,0.0008535533905932737,0.18342155367136,0.0014790073153562843,0.0008583459304645658,0.001003729717922397,0.02501069139689207,0.0
restart_adam_restart_cosine,20260901,5,77,0.00075,0.1832336403429508,0.0014778439013753085,0.0008566400836571119,0.0010039516899269074,0.02503648162819445,0.0
restart_adam_restart_cosine,20260901,5,78,0.0006294095225512604,0.18279465138912201,0.0014744891552254558,0.000855051119287964,0.0010031766883912495,0.024952842388302088,0.0
restart_adam_restart_cosine,20260901,5,79,0.0005,0.18254134207963943,0.001469365257071331,0.0008524763150489889,0.0010026154152001255,0.024828755762428045,0.0
restart_adam_restart_cosine,20260901,5,80,0.0003705904774487397,0.18231114447116853,0.0014678523381007834,0.000851222244091332,0.0010028877193690277,0.02481417735107243,0.0
restart_adam_restart_cosine,20260901,5,81,0.0002500000000000001,0.18233096674084665,0.0014644858689280226,0.0008496263137203642,0.0010021879861596972,0.02472985051572323,0.0
restart_adam_restart_cosine,20260901,5,82,0.00014644660940672628,0.18222473114728927,0.001459881299524568,0.0008489156687573995,0.0010016286061727442,0.02453851164318621,0.0
restart_adam_restart_cosine,20260901,5,83,6.698729810778065e-05,0.18218516558408737,0.0014618574467021972,0.0008486806385917589,0.0010017546053859405,0.024648313084617256,0.0
restart_adam_restart_cosine,20260901,5,84,1.70370868554659e-05,0.1821855217218399,0.0014610099140554666,0.000848387271980755,0.0010017278895247728,0.024620765959843992,0.0
restart_adam_restart_cosine,20260901,6,85,0.001,0.18584149777889253,0.0015207479620585219,0.0008851821505231783,0.0010096822399646044,0.02572019789367914,0.0
restart_adam_restart_cosine,20260901,6,86,0.0009829629131445341,0.1844061493873596,0.001509867174900137,0.0008773111941991374,0.0010080144769744948,0.025579712307080626,0.0
restart_adam_restart_cosine,20260901,6,87,0.0009330127018922195,0.1850691594183445,0.001489666022825986,0.0008649672279716469,0.0010023622089647688,0.025220768759027123,0.0
restart_adam_restart_cosine,20260901,6,88,0.0008535533905932737,0.18484708219766616,0.0014863655960652977,0.0008628026320366189,0.001003822180791758,0.02515521543100476,0.0
restart_adam_restart_cosine,20260901,6,89,0.00075,0.18370585143566132,0.0014821122400462627,0.0008618784311693161,0.0010039251050329768,0.02498814077116549,0.0
restart_adam_restart_cosine,20260901,6,90,0.0006294095225512604,0.1821318708360195,0.0014686622918816284,0.0008546760371245909,0.0010020781846833415,0.024686845438554882,0.0
restart_adam_restart_cosine,20260901,6,91,0.0005,0.18222287073731422,0.0014627582553657704,0.0008500811294652521,0.0010010373560362495,0.02462763348594308,0.0
restart_adam_restart_cosine,20260901,6,92,0.0003705904774487397,0.18172794282436372,0.001461267631384544,0.0008475639959215186,0.0010011108184698968,0.024678515316918493,0.0
restart_adam_restart_cosine,20260901,6,93,0.0002500000000000001,0.18171780779957772,0.0014580970775568858,0.000846037817245815,0.0010005503398133441,0.02459966060705483,0.0
restart_adam_restart_cosine,20260901,6,94,0.00014644660940672628,0.1817197434604168,0.0014547037208103575,0.0008453516886220314,0.0010005164876929484,0.024464503210037947,0.0
restart_adam_restart_cosine,20260901,6,95,6.698729810778065e-05,0.18173629716038703,0.0014527151157381012,0.0008448602406133432,0.0010001984555856325,0.024391553550958633,0.0
restart_adam_restart_cosine,20260901,6,96,1.70370868554659e-05,0.18170674592256547,0.00145233977236785,0.0008446779931546189,0.001000149003812112,0.024382195575162767,0.0
restart_adam_restart_cosine,20260901,7,97,0.001,0.18318963497877122,0.001550095496349968,0.0009025366001878865,0.001012164494022727,0.02630495885387063,0.0
restart_adam_restart_cosine,20260901,7,98,0.0009829629131445341,0.1833304889500141,0.0014812143082963303,0.0008609406926552765,0.0010046778043033555,0.024985615350306033,0.0
restart_adam_restart_cosine,20260901,7,99,0.0009330127018922195,0.18207427412271499,0.001468914933502674,0.000853655110404361,0.0010020335292210802,0.024750790931284426,0.0
restart_adam_restart_cosine,20260901,7,100,0.0008535533905932737,0.18220780789852142,0.0014608849392971023,0.000848534305987414,0.0010005605945480056,0.024614168936386703,0.0
restart_adam_restart_cosine,20260901,7,101,0.00075,0.1815384604036808,0.0014596479886677116,0.0008465543782222084,0.0010001401155022905,0.024653841368854047,0.0
restart_adam_restart_cosine,20260901,7,102,0.0006294095225512604,0.1820491671562195,0.0014541799362632446,0.0008451839457848109,0.0009998822584748267,0.02445050603710115,0.0
restart_adam_restart_cosine,20260901,7,103,0.0005,0.1815272845327854,0.001453930453862995,0.0008443404214631301,0.0009994802421715576,0.024482621112838387,0.0
restart_adam_restart_cosine,20260901,7,104,0.0003705904774487397,0.18143886476755142,0.001452583319041878,0.0008430608635535463,0.0009993764353566803,0.024479865469038485,0.0
restart_adam_restart_cosine,20260901,7,105,0.0002500000000000001,0.18130076453089713,0.001449225321994163,0.0008424085273873061,0.000999135070014745,0.024346030270680784,0.0
restart_adam_restart_cosine,20260901,7,106,0.00014644660940672628,0.18138784915208817,0.001448715041624382,0.0008416161552304402,0.0009986823410145008,0.024362850934267044,0.0
restart_adam_restart_cosine,20260901,7,107,6.698729810778065e-05,0.1811896815896034,0.0014488442946458235,0.000841403056983836,0.0009986812161514535,0.024379975348711013,0.0
restart_adam_restart_cosine,20260901,7,108,1.70370868554659e-05,0.18120666220784187,0.0014483777922578156,0.0008411455535679124,0.0009986467266571708,0.024369731592014433,0.0
restart_adam_restart_cosine,20260901,8,109,0.001,0.18374951779842377,0.001555019011721015,0.0009060694297659211,0.0010083744695293718,0.02639723354950547,0.0
restart_adam_restart_cosine,20260901,8,110,0.0009829629131445341,0.18241961523890496,0.001486610621213913,0.0008637455146526917,0.0010025164112448693,0.025128157157450915,0.0
restart_adam_restart_cosine,20260901,8,111,0.0009330127018922195,0.18229553401470183,0.0014683538349345327,0.000852026412030682,0.0010013369115768,0.024808350624516605,0.0
restart_adam_restart_cosine,20260901,8,112,0.0008535533905932737,0.18170475214719772,0.0014587904675863682,0.0008485767248203047,0.0009995757238357328,0.02451323317363858,0.0
restart_adam_restart_cosine,20260901,8,113,0.00075,0.18212508633732796,0.0014519599644700065,0.0008436861768132076,0.0009986760982428678,0.02442163429223001,0.0
restart_adam_restart_cosine,20260901,8,114,0.0006294095225512604,0.18163099512457848,0.0014494702685624362,0.000842928331985604,0.0009987367717258166,0.02433467684313655,0.0
restart_adam_restart_cosine,20260901,8,115,0.0005,0.181290902197361,0.0014472430892055854,0.0008415098098339513,0.0009979627553548197,0.0242988889105618,0.0
restart_adam_restart_cosine,20260901,8,116,0.0003705904774487397,0.1810283973813057,0.0014412019372684881,0.0008403215724683832,0.0009983618467231282,0.024053848069161176,0.0
restart_adam_restart_cosine,20260901,8,117,0.0002500000000000001,0.18098197132349014,0.0014456533550401217,0.0008393763244384899,0.0009975084591133053,0.024328801524825396,0.0
restart_adam_restart_cosine,20260901,8,118,0.00014644660940672628,0.18096550181508064,0.0014428809052333235,0.0008388323403778486,0.0009978005997254512,0.024215626204386352,0.0
restart_adam_restart_cosine,20260901,8,119,6.698729810778065e-05,0.18094718754291533,0.0014406172995222732,0.0008385513574467041,0.0009973349398933351,0.02411928800866008,0.0
restart_adam_restart_cosine,20260901,8,120,1.70370868554659e-05,0.1809476912021637,0.0014445213222643361,0.0008383378604776226,0.0009972506617486943,0.024325669417157768,0.0
restart_adam_restart_cosine,20260901,9,121,0.001,0.18770018592476845,0.0015746511227916927,0.0009172348844003863,0.0010119019971170928,0.026799400663003327,0.0
restart_adam_restart_cosine,20260901,9,122,0.0009829629131445341,0.18519049286842346,0.0014926109404768794,0.0008665887857205234,0.0010051862453110516,0.025269992044195534,0.0
restart_adam_restart_cosine,20260901,9,123,0.0009330127018922195,0.18186454921960832,0.0014647842181148008,0.0008507257691235282,0.0010013669976615346,0.024694720376282932,0.0
restart_adam_restart_cosine,20260901,9,124,0.0008535533905932737,0.1815040960907936,0.0014548003178788348,0.0008457902644295245,0.0009991908198571763,0.024455358879640697,0.0
restart_adam_restart_cosine,20260901,9,125,0.00075,0.18107312247157098,0.0014477547534625045,0.0008424597603152506,0.0009981013979995623,0.02427614349871874,0.0
restart_adam_restart_cosine,20260901,9,126,0.0006294095225512604,0.1810777634382248,0.0014461757586104796,0.0008401637511269655,0.0009972412823117337,0.02431715331040323,0.0
restart_adam_restart_cosine,20260901,9,127,0.0005,0.18071342185139655,0.0014448008150793612,0.0008392386444029398,0.0009970807033823804,0.024295624857768417,0.0
restart_adam_restart_cosine,20260901,9,128,0.0003705904774487397,0.18075356334447862,0.001440628943964839,0.0008379789513128344,0.000996895656862762,0.024151127273216843,0.0
restart_adam_restart_cosine,20260901,9,129,0.0002500000000000001,0.18079312071204184,0.0014386843322427012,0.0008375055258511566,0.0009965158664272168,0.02407984547317028,0.0
restart_adam_restart_cosine,20260901,9,130,0.00014644660940672628,0.18055156618356705,0.0014377147177583537,0.0008365519883227534,0.0009964699995180127,0.024079316714778542,0.0
restart_adam_restart_cosine,20260901,9,131,6.698729810778065e-05,0.18057292997837066,0.0014368474192451685,0.0008362783861230128,0.0009962720549083314,0.024050820199772716,0.0
restart_adam_restart_cosine,20260901,9,132,1.70370868554659e-05,0.18056035935878753,0.0014365792274475097,0.0008361116852029227,0.0009962258278392254,0.02404602230526507,0.0
restart_adam_restart_cosine,20260901,10,133,0.001,0.18673760294914246,0.0014847770042251795,0.0008638670333311893,0.0010020218876888975,0.025033368123695256,0.0
restart_adam_restart_cosine,20260901,10,134,0.0009829629131445341,0.18455331698060035,0.0014962972811190412,0.0008720626894501038,0.0010021767768193968,0.02519866921938956,0.0
restart_adam_restart_cosine,20260901,10,135,0.0009330127018922195,0.18325605019927024,0.0014702234155265614,0.0008555310807423667,0.000998903825529851,0.024741194350644945,0.0
restart_adam_restart_cosine,20260901,10,136,0.0008535533905932737,0.18124363645911218,0.0014533951645717025,0.0008470111381029711,0.0009976628454751336,0.024333224864676595,0.0
restart_adam_restart_cosine,20260901,10,137,0.00075,0.18143141493201256,0.0014537470822688192,0.0008453178845229559,0.000998339163925266,0.0244314253795892,0.0
restart_adam_restart_cosine,20260901,10,138,0.0006294095225512604,0.18085220083594322,0.0014460039179539307,0.0008418346216785722,0.0009964056953322142,0.024230031296610832,0.0
restart_adam_restart_cosine,20260901,10,139,0.0005,0.18069059774279594,0.0014403487992240116,0.0008379774473723956,0.000995919910201337,0.024143048375844956,0.0
restart_adam_restart_cosine,20260901,10,140,0.0003705904774487397,0.18051607087254523,0.0014393147110240534,0.0008363914239453152,0.000995980220614001,0.024170282995328307,0.0
restart_adam_restart_cosine,20260901,10,141,0.0002500000000000001,0.18035912215709687,0.0014364049100549891,0.0008345887290488463,0.0009949410894478205,0.024121163040399553,0.0
restart_adam_restart_cosine,20260901,10,142,0.00014644660940672628,0.18034088611602783,0.0014347282703965902,0.0008341754743014463,0.0009951900821761229,0.02405649945139885,0.0
restart_adam_restart_cosine,20260901,10,143,6.698729810778065e-05,0.18042663484811783,0.0014312583778519183,0.0008337825311173219,0.0009951287880539893,0.023903020564466713,0.0
restart_adam_restart_cosine,20260901,10,144,1.70370868554659e-05,0.18040707632899283,0.0014324980293167755,0.0008335385282407515,0.0009949061168299522,0.023978538764640688,0.0
restart_adam_restart_cosine,20260901,11,145,0.001,0.18677470535039903,0.0015691617940319703,0.0009186119386868086,0.0010100292063725646,0.026467318972572686,0.0
restart_adam_restart_cosine,20260901,11,146,0.0009829629131445341,0.1830570489168167,0.00147340096445987,0.0008584470575442538,0.0009992033119488042,0.024752475740388035,0.0
restart_adam_restart_cosine,20260901,11,147,0.0009330127018922195,0.18124275803565978,0.0014580535964341835,0.0008496112757711671,0.0009988727113523054,0.02442888091318309,0.0
restart_adam_restart_cosine,20260901,11,148,0.0008535533905932737,0.18047296702861787,0.0014459081750828773,0.0008408870970015414,0.0009961419928004034,0.024274202669039367,0.0
restart_adam_restart_cosine,20260901,11,149,0.00075,0.1805221177637577,0.001437491856631823,0.0008369232382392511,0.0009958856797311455,0.024053116049617528,0.0
restart_adam_restart_cosine,20260901,11,150,0.0006294095225512604,0.1803636647760868,0.0014338266220875085,0.0008347192022483795,0.0009948057995643467,0.023986536310985684,0.0
restart_adam_restart_cosine,20260901,11,151,0.0005,0.18025799319148064,0.0014335415326058865,0.0008338570973137393,0.0009944013268977868,0.024017814127728344,0.0
restart_adam_restart_cosine,20260901,11,152,0.0003705904774487397,0.1802060954272747,0.0014296672423370182,0.000832930333854165,0.0009944222212652676,0.023870312515646218,0.0
restart_adam_restart_cosine,20260901,11,153,0.0002500000000000001,0.1801179550588131,0.001428569181007333,0.0008322616893565282,0.0009941003598214592,0.02385077332146466,0.0
restart_adam_restart_cosine,20260901,11,154,0.00014644660940672628,0.18017125502228737,0.001426808920223266,0.0008320630950038321,0.0009939081312040799,0.023773843236267567,0.0
restart_adam_restart_cosine,20260901,11,155,6.698729810778065e-05,0.18012436851859093,0.001427076970867347,0.0008316462750372011,0.000993785195169039,0.023808824480511248,0.0
restart_adam_restart_cosine,20260901,11,156,1.70370868554659e-05,0.1801184333860874,0.0014267815495259129,0.0008314465652802028,0.0009937447925040034,0.02380428076721728,0.0
restart_adam_restart_cosine,20260901,12,157,0.001,0.1831556089222431,0.0014817924180533736,0.0008640072286652867,0.0010002630719100126,0.02488768072798848,0.0
restart_adam_restart_cosine,20260901,12,158,0.0009829629131445341,0.18144840896129608,0.0014669777359813453,0.0008543131174519658,0.0009977323701605202,0.02464683735743165,0.0
restart_adam_restart_cosine,20260901,12,159,0.0009330127018922195,0.18100527673959732,0.0014499456374323927,0.0008447176711342763,0.0009962989446648863,0.024283606582321225,0.0
restart_adam_restart_cosine,20260901,12,160,0.0008535533905932737,0.18076761141419412,0.0014406062618945725,0.0008393562871788163,0.0009954277848009951,0.024089931836351754,0.0
restart_adam_restart_cosine,20260901,12,161,0.00075,0.18170755058526994,0.0014385896836756728,0.0008370651434233878,0.0009953235625289381,0.024104286497458816,0.0
restart_adam_restart_cosine,20260901,12,162,0.0006294095225512604,0.18058958277106285,0.0014308252037153579,0.0008350869684363715,0.0009931242871971334,0.0238281664904207,0.0
restart_adam_restart_cosine,20260901,12,163,0.0005,0.18028466477990152,0.0014282222255133092,0.0008324794209329412,0.0009941030730260536,0.023822521371766926,0.0
restart_adam_restart_cosine,20260901,12,164,0.0003705904774487397,0.18020718395709992,0.0014249718777136877,0.000830985362699721,0.0009927541235811078,0.023742801463231444,0.0
restart_adam_restart_cosine,20260901,12,165,0.0002500000000000001,0.18011300042271614,0.0014231387118343263,0.0008297781852888875,0.0009922461074893362,0.023714550863951446,0.0
restart_adam_restart_cosine,20260901,12,166,0.00014644660940672628,0.17997789308428763,0.0014222062047338114,0.0008292886981507763,0.0009927867657097522,0.023689156305044888,0.0
restart_adam_restart_cosine,20260901,12,167,6.698729810778065e-05,0.18000352159142494,0.0014239582902519031,0.0008288854296552017,0.0009921809760271572,0.023800557758659125,0.0
restart_adam_restart_cosine,20260901,12,168,1.70370868554659e-05,0.18000573739409448,0.0014224373240722342,0.0008287130476674065,0.0009922093726345339,0.02373295812867582,0.0
restart_adam_restart_cosine,20260901,13,169,0.001,0.18270957246422767,0.001470398943638429,0.0008559554204111919,0.0009982091629353817,0.024732922622933983,0.0
restart_adam_restart_cosine,20260901,13,170,0.0009829629131445341,0.1810941554605961,0.001453166114515625,0.0008463959995424375,0.0009966934303520247,0.024358346499502657,0.0
restart_adam_restart_cosine,20260901,13,171,0.0009330127018922195,0.18071419075131417,0.0014394992031157017,0.0008386098328628577,0.0009933447116054594,0.024084400804713368,0.0
restart_adam_restart_cosine,20260901,13,172,0.0008535533905932737,0.18059976398944855,0.0014366415882250295,0.0008363596425624564,0.0009932062326697632,0.02405485911294818,0.0
restart_adam_restart_cosine,20260901,13,173,0.00075,0.18047152757644652,0.0014294226944912224,0.0008342253408045508,0.0009925042744725943,0.023804842960089445,0.0
