strategy,source_index,sample_seed,source_split,family_id,noise_level,model_seed_count,field_rel_l2,audit_reprojection_rel_l2
base_24,310,30760835,test_joint_ood,2,0.08,3,0.5767469008763632,0.6396404703458151
base_24,311,30760836,test_joint_ood,2,0.12,3,0.5781488219896952,0.6556858023007711
base_24,312,30760837,test_joint_ood,2,0.08,3,0.587543268998464,0.7176729242006937
base_24,313,30760838,test_joint_ood,2,0.12,3,0.542461891969045,0.5789971351623535
base_24,314,30760839,test_joint_ood,2,0.08,3,0.5724958578745524,0.6408849954605103
base_24,315,30760840,test_joint_ood,2,0.12,3,0.5985123713811239,0.6545162002245585
base_24,316,30760841,test_joint_ood,2,0.08,3,0.54725714524587,0.6314082543055216
base_24,317,30760842,test_joint_ood,2,0.12,3,0.5656777222951254,0.5622297326723734
base_24,318,30760843,test_joint_ood,2,0.08,3,0.5901696085929871,0.6102030873298645
base_24,319,30760844,test_joint_ood,2,0.12,3,0.535572866598765,0.6745556592941284
base_24,320,30760845,test_joint_ood,2,0.08,3,0.5117944677670797,0.6057292421658834
base_24,321,30760846,test_joint_ood,2,0.12,3,0.5170601010322571,0.663142740726471
base_24,322,30760847,test_joint_ood,2,0.08,3,0.5460462172826132,0.6973812580108643
base_24,323,30760848,test_joint_ood,2,0.12,3,0.5598788857460022,0.6751163005828857
base_24,324,30760849,test_joint_ood,2,0.08,3,0.5150277415911356,0.569802721341451
base_24,325,30760850,test_joint_ood,2,0.12,3,0.5306344827016195,0.6318922440210978
base_24,326,30760851,test_joint_ood,2,0.08,3,0.611497183640798,0.6374131441116333
base_24,327,30760852,test_joint_ood,2,0.12,3,0.5739854176839193,0.6221230030059814
carry_adam_long_cosine,200,30460821,test_iid,0,0.02,3,0.10135546078284581,0.18732293446858725
carry_adam_long_cosine,201,30460822,test_iid,0,0.05,3,0.13371083637078604,0.1441593716541926
carry_adam_long_cosine,202,30460823,test_iid,0,0.02,3,0.15470504264036813,0.1836023728052775
carry_adam_long_cosine,203,30460824,test_iid,0,0.05,3,0.08192725231250127,0.08268936475118001
carry_adam_long_cosine,204,30460825,test_iid,0,0.02,3,0.11163735389709473,0.1629308114449183
carry_adam_long_cosine,205,30460826,test_iid,0,0.05,3,0.12632076690594354,0.1102546180287997
carry_adam_long_cosine,206,30460827,test_iid,1,0.02,3,0.22752360502878824,0.4343464771906535
carry_adam_long_cosine,207,30460828,test_iid,1,0.05,3,0.21513772010803223,0.40813253323237103
carry_adam_long_cosine,208,30460829,test_iid,1,0.02,3,0.3236294190088908,0.5293963948885599
carry_adam_long_cosine,209,30460830,test_iid,1,0.05,3,0.2060505598783493,0.31577959656715393
carry_adam_long_cosine,210,30460831,test_iid,1,0.02,3,0.17528233428796133,0.2794150412082672
carry_adam_long_cosine,211,30460832,test_iid,1,0.05,3,0.2776295344034831,0.5694200396537781
carry_adam_long_cosine,212,30460833,test_iid,0,0.02,3,0.1408703625202179,0.2011870394150416
carry_adam_long_cosine,213,30460834,test_iid,0,0.05,3,0.13813031713167825,0.2275808403889338
carry_adam_long_cosine,214,30460835,test_iid,0,0.02,3,0.2054927001396815,0.3173154294490814
carry_adam_long_cosine,215,30460836,test_iid,0,0.05,3,0.13544618586699167,0.12978075941403708
carry_adam_long_cosine,216,30460837,test_iid,0,0.02,3,0.12247844288746516,0.1934323857227961
carry_adam_long_cosine,217,30460838,test_iid,0,0.05,3,0.12280566742022832,0.15739988287289938
carry_adam_long_cosine,218,30460839,test_iid,1,0.02,3,0.2875746488571167,0.4846203823884328
carry_adam_long_cosine,219,30460840,test_iid,1,0.05,3,0.34962377945582074,0.5645695328712463
carry_adam_long_cosine,220,30460841,test_iid,1,0.02,3,0.40822240710258484,0.6820397774378458
carry_adam_long_cosine,221,30460842,test_iid,1,0.05,3,0.2510874072710673,0.5367758671442667
carry_adam_long_cosine,222,30460843,test_iid,1,0.02,3,0.2681790093580882,0.46053547660509747
carry_adam_long_cosine,223,30460844,test_iid,1,0.05,3,0.32206178704897565,0.5771198471387228
carry_adam_long_cosine,224,30460845,test_iid,0,0.02,3,0.11072627454996109,0.10727092375357945
carry_adam_long_cosine,225,30460846,test_iid,0,0.05,3,0.12800458321968713,0.12977213164170584
carry_adam_long_cosine,226,30460847,test_iid,0,0.02,3,0.09378976126511891,0.11540527641773224
carry_adam_long_cosine,227,30460848,test_iid,0,0.05,3,0.08473308632771175,0.1037059153119723
carry_adam_long_cosine,228,30460849,test_iid,0,0.02,3,0.09985387325286865,0.12955389420191446
carry_adam_long_cosine,229,30460850,test_iid,0,0.05,3,0.09943399329980214,0.08893278986215591
carry_adam_long_cosine,230,30460851,test_iid,1,0.02,3,0.24846040705839792,0.4321061670780182
carry_adam_long_cosine,231,30460852,test_iid,1,0.05,3,0.25050856669743854,0.3886894981066386
carry_adam_long_cosine,232,30560821,test_noise_ood,0,0.08,3,0.09967861572901408,0.10770632823308308
carry_adam_long_cosine,233,30560822,test_noise_ood,0,0.12,3,0.11158442497253418,0.14682832856973013
carry_adam_long_cosine,234,30560823,test_noise_ood,0,0.08,3,0.13219864666461945,0.136677419145902
carry_adam_long_cosine,235,30560824,test_noise_ood,0,0.12,3,0.13720500965913138,0.12801609188318253
carry_adam_long_cosine,236,30560825,test_noise_ood,0,0.08,3,0.10617657502492268,0.1337143232425054
carry_adam_long_cosine,237,30560826,test_noise_ood,0,0.12,3,0.12975329657395682,0.14601362744967142
carry_adam_long_cosine,238,30560827,test_noise_ood,1,0.08,3,0.35852697491645813,0.48429784178733826
carry_adam_long_cosine,239,30560828,test_noise_ood,1,0.12,3,0.30540997783343,0.4875427583853404
carry_adam_long_cosine,240,30560829,test_noise_ood,1,0.08,3,0.20934857428073883,0.3272484044233958
carry_adam_long_cosine,241,30560830,test_noise_ood,1,0.12,3,0.21653383473555246,0.3426189919312795
carry_adam_long_cosine,242,30560831,test_noise_ood,1,0.08,3,0.40357740720113117,0.5555356542269388
carry_adam_long_cosine,243,30560832,test_noise_ood,1,0.12,3,0.30137787262598675,0.48182130853335065
carry_adam_long_cosine,244,30560833,test_noise_ood,0,0.08,3,0.10785446812709172,0.10348452379306157
carry_adam_long_cosine,245,30560834,test_noise_ood,0,0.12,3,0.1135833536585172,0.1440607657035192
carry_adam_long_cosine,246,30560835,test_noise_ood,0,0.08,3,0.13050596415996552,0.1439966013034185
carry_adam_long_cosine,247,30560836,test_noise_ood,0,0.12,3,0.1214612474044164,0.18624133368333182
carry_adam_long_cosine,248,30560837,test_noise_ood,0,0.08,3,0.10105471312999725,0.13813833395640054
carry_adam_long_cosine,249,30560838,test_noise_ood,0,0.12,3,0.1471003144979477,0.20364917814731598
carry_adam_long_cosine,250,30560839,test_noise_ood,1,0.08,3,0.24947413305441538,0.3663024107615153
carry_adam_long_cosine,251,30560840,test_noise_ood,1,0.12,3,0.40467600027720135,0.6632319688796997
carry_adam_long_cosine,252,30560841,test_noise_ood,1,0.08,3,0.3391035596529643,0.5192040602366129
carry_adam_long_cosine,253,30560842,test_noise_ood,1,0.12,3,0.27574995160102844,0.4617721537748973
carry_adam_long_cosine,254,30560843,test_noise_ood,1,0.08,3,0.2231677770614624,0.3814863860607147
carry_adam_long_cosine,255,30560844,test_noise_ood,1,0.12,3,0.2807568411032359,0.48146284619967145
carry_adam_long_cosine,256,30560845,test_noise_ood,0,0.08,3,0.10744745532671611,0.13875678181648254
carry_adam_long_cosine,257,30560846,test_noise_ood,0,0.12,3,0.1473954369624456,0.24341735740502676
carry_adam_long_cosine,258,30560847,test_noise_ood,0,0.08,3,0.10415080686410268,0.10454765955607097
carry_adam_long_cosine,259,30560848,test_noise_ood,0,0.12,3,0.13554897407690683,0.13478168845176697
carry_adam_long_cosine,260,30560849,test_noise_ood,0,0.08,3,0.13416156669457754,0.20873501896858215
carry_adam_long_cosine,261,30560850,test_noise_ood,0,0.12,3,0.13939233124256134,0.2167790283759435
carry_adam_long_cosine,262,30560851,test_noise_ood,1,0.08,3,0.2963796655337016,0.5861278573671976
carry_adam_long_cosine,263,30560852,test_noise_ood,1,0.12,3,0.3026288648446401,0.5370027820269266
carry_adam_long_cosine,264,30660821,test_family_ood,2,0.02,3,0.6027516921361288,0.6601195335388184
carry_adam_long_cosine,265,30660822,test_family_ood,2,0.05,3,0.5537605285644531,0.6111373702685038
carry_adam_long_cosine,266,30660823,test_family_ood,2,0.02,3,0.45963070789972943,0.5524987975756327
carry_adam_long_cosine,267,30660824,test_family_ood,2,0.05,3,0.6230883797009786,0.6786357363065084
carry_adam_long_cosine,268,30660825,test_family_ood,2,0.02,3,0.5089017550150553,0.6625011563301086
carry_adam_long_cosine,269,30660826,test_family_ood,2,0.05,3,0.602335790793101,0.66277543703715
carry_adam_long_cosine,270,30660827,test_family_ood,2,0.02,3,0.5687446792920431,0.6433772047360738
carry_adam_long_cosine,271,30660828,test_family_ood,2,0.05,3,0.5834523836771647,0.6362450321515402
carry_adam_long_cosine,272,30660829,test_family_ood,2,0.02,3,0.5166534980138143,0.5640440980593363
carry_adam_long_cosine,273,30660830,test_family_ood,2,0.05,3,0.5837724010149637,0.7071693936983744
carry_adam_long_cosine,274,30660831,test_family_ood,2,0.02,3,0.5821243127187093,0.6220596631368002
carry_adam_long_cosine,275,30660832,test_family_ood,2,0.05,3,0.4724077781041463,0.5446815093358358
carry_adam_long_cosine,276,30660833,test_family_ood,2,0.02,3,0.5572191874186198,0.6848676999409994
carry_adam_long_cosine,277,30660834,test_family_ood,2,0.05,3,0.609261135260264,0.6350997487703959
carry_adam_long_cosine,278,30660835,test_family_ood,2,0.02,3,0.6096675992012024,0.7411158084869385
carry_adam_long_cosine,279,30660836,test_family_ood,2,0.05,3,0.5124406218528748,0.6346064209938049
carry_adam_long_cosine,280,30660837,test_family_ood,2,0.02,3,0.617310086886088,0.7250709533691406
carry_adam_long_cosine,281,30660838,test_family_ood,2,0.05,3,0.584119180838267,0.6462975343068441
carry_adam_long_cosine,282,30660839,test_family_ood,2,0.02,3,0.535905102888743,0.6258113781611124
carry_adam_long_cosine,283,30660840,test_family_ood,2,0.05,3,0.5053215026855469,0.5259078741073608
carry_adam_long_cosine,284,30660841,test_family_ood,2,0.02,3,0.49108444650967914,0.5621458093325297
carry_adam_long_cosine,285,30660842,test_family_ood,2,0.05,3,0.597760816415151,0.7299697796503702
carry_adam_long_cosine,286,30660843,test_family_ood,2,0.02,3,0.5750749309857687,0.649604856967926
carry_adam_long_cosine,287,30660844,test_family_ood,2,0.05,3,0.48664313554763794,0.5918045043945312
carry_adam_long_cosine,288,30660845,test_family_ood,2,0.02,3,0.53350696961085,0.5952656865119934
carry_adam_long_cosine,289,30660846,test_family_ood,2,0.05,3,0.5786312818527222,0.6082075635592142
carry_adam_long_cosine,290,30660847,test_family_ood,2,0.02,3,0.5086784958839417,0.6206246415774027
carry_adam_long_cosine,291,30660848,test_family_ood,2,0.05,3,0.5989955266316732,0.7102220058441162
carry_adam_long_cosine,292,30660849,test_family_ood,2,0.02,3,0.6033843557039896,0.6038870215415955
carry_adam_long_cosine,293,30660850,test_family_ood,2,0.05,3,0.5222593347231547,0.5940499901771545
carry_adam_long_cosine,294,30660851,test_family_ood,2,0.02,3,0.48170557618141174,0.5471673210461935
carry_adam_long_cosine,295,30660852,test_family_ood,2,0.05,3,0.5106953581174215,0.6077324151992798
carry_adam_long_cosine,296,30760821,test_joint_ood,2,0.08,3,0.5768248240152994,0.581479549407959
carry_adam_long_cosine,297,30760822,test_joint_ood,2,0.12,3,0.5673230091730753,0.6816111008326212
carry_adam_long_cosine,298,30760823,test_joint_ood,2,0.08,3,0.5873502294222513,0.6833954453468323
carry_adam_long_cosine,299,30760824,test_joint_ood,2,0.12,3,0.5393537282943726,0.5279728770256042
carry_adam_long_cosine,300,30760825,test_joint_ood,2,0.08,3,0.4804987808068593,0.568983276685079
carry_adam_long_cosine,301,30760826,test_joint_ood,2,0.12,3,0.48813745379447937,0.6049369176228842
carry_adam_long_cosine,302,30760827,test_joint_ood,2,0.08,3,0.5112641652425131,0.6091629266738892
carry_adam_long_cosine,303,30760828,test_joint_ood,2,0.12,3,0.6194706161816915,0.6884701649347941
carry_adam_long_cosine,304,30760829,test_joint_ood,2,0.08,3,0.5768495400746664,0.630913515885671
carry_adam_long_cosine,305,30760830,test_joint_ood,2,0.12,3,0.5037711262702942,0.6475668549537659
carry_adam_long_cosine,306,30760831,test_joint_ood,2,0.08,3,0.527440071105957,0.6238440672556559
carry_adam_long_cosine,307,30760832,test_joint_ood,2,0.12,3,0.4902261197566986,0.655274510383606
carry_adam_long_cosine,308,30760833,test_joint_ood,2,0.08,3,0.5899525086085001,0.7176573475201925
carry_adam_long_cosine,309,30760834,test_joint_ood,2,0.12,3,0.569277286529541,0.6875612934430441
carry_adam_long_cosine,310,30760835,test_joint_ood,2,0.08,3,0.57476939757665,0.638372798760732
carry_adam_long_cosine,311,30760836,test_joint_ood,2,0.12,3,0.5701287388801575,0.645946741104126
carry_adam_long_cosine,312,30760837,test_joint_ood,2,0.08,3,0.5843706727027893,0.7134253780047098
carry_adam_long_cosine,313,30760838,test_joint_ood,2,0.12,3,0.539068877696991,0.5781762599945068
carry_adam_long_cosine,314,30760839,test_joint_ood,2,0.08,3,0.5678390661875407,0.6351831952730814
carry_adam_long_cosine,315,30760840,test_joint_ood,2,0.12,3,0.5994169116020203,0.6563754479090372
carry_adam_long_cosine,316,30760841,test_joint_ood,2,0.08,3,0.5501314004262289,0.6321647564570109
carry_adam_long_cosine,317,30760842,test_joint_ood,2,0.12,3,0.5640828609466553,0.5594803889592489
carry_adam_long_cosine,318,30760843,test_joint_ood,2,0.08,3,0.5897297660509745,0.6080778042475382
carry_adam_long_cosine,319,30760844,test_joint_ood,2,0.12,3,0.5367229183514913,0.6745461026827494
carry_adam_long_cosine,320,30760845,test_joint_ood,2,0.08,3,0.5048598249753317,0.6031630237897238
carry_adam_long_cosine,321,30760846,test_joint_ood,2,0.12,3,0.5126219391822815,0.6595475474993387
carry_adam_long_cosine,322,30760847,test_joint_ood,2,0.08,3,0.5470524231592814,0.698107639948527
carry_adam_long_cosine,323,30760848,test_joint_ood,2,0.12,3,0.5569493571917216,0.6717034578323364
carry_adam_long_cosine,324,30760849,test_joint_ood,2,0.08,3,0.5134863456090292,0.5648321509361267
carry_adam_long_cosine,325,30760850,test_joint_ood,2,0.12,3,0.5275722940762838,0.6268343329429626
carry_adam_long_cosine,326,30760851,test_joint_ood,2,0.08,3,0.6101935704549154,0.6388833920160929
carry_adam_long_cosine,327,30760852,test_joint_ood,2,0.12,3,0.5698559284210205,0.6212053100268046
carry_adam_restart_cosine,200,30460821,test_iid,0,0.02,3,0.10213519136110942,0.18780781825383505
carry_adam_restart_cosine,201,30460822,test_iid,0,0.05,3,0.1351076066493988,0.14505107700824738
carry_adam_restart_cosine,202,30460823,test_iid,0,0.02,3,0.15029801428318024,0.1654737889766693
carry_adam_restart_cosine,203,30460824,test_iid,0,0.05,3,0.08153103043635686,0.08349042137463887
carry_adam_restart_cosine,204,30460825,test_iid,0,0.02,3,0.11219174414873123,0.16365045309066772
carry_adam_restart_cosine,205,30460826,test_iid,0,0.05,3,0.12468105306228001,0.1083035742243131
carry_adam_restart_cosine,206,30460827,test_iid,1,0.02,3,0.22726518412431082,0.4340209364891052
carry_adam_restart_cosine,207,30460828,test_iid,1,0.05,3,0.21510343750317892,0.40842652320861816
carry_adam_restart_cosine,208,30460829,test_iid,1,0.02,3,0.3237667779127757,0.5293703079223633
carry_adam_restart_cosine,209,30460830,test_iid,1,0.05,3,0.2060266633828481,0.3158422112464905
carry_adam_restart_cosine,210,30460831,test_iid,1,0.02,3,0.1753835529088974,0.2795587380727132
carry_adam_restart_cosine,211,30460832,test_iid,1,0.05,3,0.27726606527964276,0.5684926708539327
carry_adam_restart_cosine,212,30460833,test_iid,0,0.02,3,0.13864081104596457,0.2006881833076477
carry_adam_restart_cosine,213,30460834,test_iid,0,0.05,3,0.13930181662241617,0.22883641719818115
carry_adam_restart_cosine,214,30460835,test_iid,0,0.02,3,0.20391245186328888,0.3163709243138631
carry_adam_restart_cosine,215,30460836,test_iid,0,0.05,3,0.13340308765570322,0.1274176388978958
carry_adam_restart_cosine,216,30460837,test_iid,0,0.02,3,0.12197157243887584,0.19300989309946695
carry_adam_restart_cosine,217,30460838,test_iid,0,0.05,3,0.12277978161970775,0.1573009043931961
carry_adam_restart_cosine,218,30460839,test_iid,1,0.02,3,0.2877623438835144,0.48469434181849164
carry_adam_restart_cosine,219,30460840,test_iid,1,0.05,3,0.3496053417523702,0.5646021564801534
carry_adam_restart_cosine,220,30460841,test_iid,1,0.02,3,0.40802597999572754,0.6820013523101807
carry_adam_restart_cosine,221,30460842,test_iid,1,0.05,3,0.2510874370733897,0.5371043682098389
carry_adam_restart_cosine,222,30460843,test_iid,1,0.02,3,0.26839756965637207,0.46055113275845844
carry_adam_restart_cosine,223,30460844,test_iid,1,0.05,3,0.32201138138771057,0.576950192451477
carry_adam_restart_cosine,224,30460845,test_iid,0,0.02,3,0.1097668930888176,0.10978364447752635
carry_adam_restart_cosine,225,30460846,test_iid,0,0.05,3,0.12846181293328604,0.13044635951519012
carry_adam_restart_cosine,226,30460847,test_iid,0,0.02,3,0.0938475454847018,0.11513600498437881
carry_adam_restart_cosine,227,30460848,test_iid,0,0.05,3,0.08451614280541737,0.10393548260132472
carry_adam_restart_cosine,228,30460849,test_iid,0,0.02,3,0.09863923986752827,0.12952397763729095
carry_adam_restart_cosine,229,30460850,test_iid,0,0.05,3,0.09776032716035843,0.0905644620458285
carry_adam_restart_cosine,230,30460851,test_iid,1,0.02,3,0.24837437272071838,0.4319544831911723
carry_adam_restart_cosine,231,30460852,test_iid,1,0.05,3,0.25063177943229675,0.3881146311759949
carry_adam_restart_cosine,232,30560821,test_noise_ood,0,0.08,3,0.1002366269628207,0.10759283850590388
carry_adam_restart_cosine,233,30560822,test_noise_ood,0,0.12,3,0.11225087195634842,0.1479539374510447
carry_adam_restart_cosine,234,30560823,test_noise_ood,0,0.08,3,0.13207543392976126,0.13864393532276154
carry_adam_restart_cosine,235,30560824,test_noise_ood,0,0.12,3,0.13684428731600443,0.12757637351751328
carry_adam_restart_cosine,236,30560825,test_noise_ood,0,0.08,3,0.10409669329722722,0.13422500590483347
