strategy,selection_commit_sha256,selected_checkpoint_epoch,model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,240,240,30560829,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.21301141381263733,0.4012935161590576,0.16839684545993805,0.3326438367366791,22.708662680836415
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,241,241,30560830,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.2227836549282074,0.4027427136898041,0.1702636480331421,0.3479902148246765,20.480959958296136
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,242,242,30560831,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.4070851802825928,0.6553251147270203,0.24591121077537537,0.5562744736671448,4.890799805724922
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,243,243,30560832,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.3033943474292755,0.5496301054954529,0.22133566439151764,0.48187872767448425,13.377347672969712
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.11991176754236221,0.31782761216163635,0.12433341145515442,0.11342217028141022,61.74055247983376
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.12670259177684784,0.3247818350791931,0.11586379259824753,0.15254200994968414,52.40691132067615
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.1441248059272766,0.3034987449645996,0.14345300197601318,0.15519244968891144,47.2479757226819
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.1344081163406372,0.38407379388809204,0.1346641182899475,0.1842602789402008,61.741085542997524
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.11247812956571579,0.31005537509918213,0.11444321274757385,0.14477841556072235,69.72194114462232
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.15770012140274048,0.38083451986312866,0.15902802348136902,0.20315489172935486,55.73748565112103
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.25320693850517273,0.4367601275444031,0.17712253332138062,0.3708523213863373,16.080913888855896
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.4051128625869751,0.7013282179832458,0.23170886933803558,0.6639500260353088,12.019683084399283
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.34233036637306213,0.5819566249847412,0.2166282683610916,0.520918607711792,8.905899414467152
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.2787246108055115,0.5125342011451721,0.19670705497264862,0.46486660838127136,20.36919616650427
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.22584056854248047,0.3951585292816162,0.17849908769130707,0.38099509477615356,24.764231469815112
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.28196898102760315,0.5003077387809753,0.18755091726779938,0.48061075806617737,9.256337726089443
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.12458139657974243,0.3083035945892334,0.11956296116113663,0.15036825835704803,54.87746642012991
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.1628166288137436,0.3891935348510742,0.1601504534482956,0.24989065527915955,53.708489079539895
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.11519527435302734,0.3166235685348511,0.11426432430744171,0.117430180311203,64.91775443083598
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.15442782640457153,0.4244251251220703,0.14250890910625458,0.15076664090156555,57.44508109397397
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.1705022796159028,0.13923399150371552,0.312796026468277,0.13217251002788544,0.20713184773921967,46.831387197066555
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.1705022796159028,0.1494268774986267,0.35153883695602417,0.16615502536296844,0.21308769285678864,57.80868164683452
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.1705022796159028,0.29927191138267517,0.5164833664894104,0.2344520390033722,0.5876969695091248,18.8356328248885
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.1705022796159028,0.30630776286125183,0.572813868522644,0.19143740832805634,0.5381439328193665,13.411799772126404
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.6047719717025757,0.7734460234642029,0.361488401889801,0.6634414196014404,1.0217217071119256
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5583590269088745,0.755833625793457,0.3509279191493988,0.6178491711616516,2.443517703223432
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.4655746817588806,0.689286470413208,0.3126838505268097,0.5566973686218262,2.488750258096562
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.6255274415016174,0.7789524793624878,0.3564530611038208,0.6792688965797424,1.1535187785624132
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5108981728553772,0.7049169540405273,0.35603007674217224,0.6651352643966675,3.2384466537107506
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.6044386029243469,0.7724105715751648,0.3357883095741272,0.6635382771492004,1.2733279411108231
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5613074898719788,0.7377839088439941,0.36470550298690796,0.6373715996742249,3.2398375996887996
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5860478281974792,0.7530748248100281,0.3489170968532562,0.6374890208244324,0.9423834274132528
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5228647589683533,0.7196550369262695,0.3546913266181946,0.5705329179763794,1.9393445098688682
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5854099988937378,0.7611324191093445,0.32692572474479675,0.7080107927322388,1.2584444888567219
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5869934558868408,0.7575240135192871,0.36824271082878113,0.6293591856956482,1.6554307721977173
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.4737718403339386,0.672886312007904,0.3282829523086548,0.5479999780654907,6.11044339774654
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5526227355003357,0.727432906627655,0.36588674783706665,0.6841327548027039,3.7949016897281536
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.6133981943130493,0.7691948413848877,0.3744845390319824,0.6378393173217773,0.7718325101842061
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.6094335913658142,0.7844473123550415,0.3498772382736206,0.7430526614189148,2.758356689674646
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5186231732368469,0.7272312641143799,0.3375049829483032,0.6385486125946045,2.720728464243948
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.6187401413917542,0.7874636054039001,0.35150763392448425,0.7282661199569702,1.9631847841012446
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5856509208679199,0.7409479022026062,0.36757874488830566,0.6469355821609497,2.416440483421126
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5385070443153381,0.7238017916679382,0.34799107909202576,0.6297853589057922,2.726184404507076
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.4992971122264862,0.6897002458572388,0.32675448060035706,0.5258818864822388,5.334309355792455
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.488521546125412,0.6774629950523376,0.3310880959033966,0.5611768960952759,6.801460241285714
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5992977619171143,0.7668753266334534,0.3645235002040863,0.7303785085678101,2.201275418837909
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5746150016784668,0.7566602230072021,0.3360167145729065,0.6501188278198242,3.317667298176502
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.4930907189846039,0.6864374279975891,0.35456711053848267,0.5989459156990051,3.499265689679096
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5360630750656128,0.7033787369728088,0.349579393863678,0.5974069237709045,1.6552723060966432
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.581305205821991,0.7627607583999634,0.3592818081378937,0.6146634817123413,2.1141442583070718
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.5129238367080688,0.7153571248054504,0.3318936824798584,0.6253114342689514,2.2498440676783464
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5838181376457214,0.7529677748680115,0.36963045597076416,0.7005248665809631,2.7403530934230895
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.6020097732543945,0.747948944568634,0.3661348223686218,0.6031787991523743,2.090180525457686
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5249077677726746,0.7066333293914795,0.34605035185813904,0.5938610434532166,1.9484406262176222
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.1705022796159028,0.483901709318161,0.6808561682701111,0.33852365612983704,0.5515620708465576,5.128198386361821
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.1705022796159028,0.5153009295463562,0.7360609173774719,0.3292594850063324,0.6123489141464233,2.7847199115562415
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.1705022796159028,0.5753924250602722,0.7482909560203552,0.34104856848716736,0.5821068286895752,2.75354965027117
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.1705022796159028,0.5707287788391113,0.7602525353431702,0.35131195187568665,0.6853475570678711,1.4963030920306897
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.1705022796159028,0.591742992401123,0.7520689368247986,0.3425440788269043,0.6862669587135315,0.6809613732382797
base_24,a0601ed4b675f9998a055da0c5e0e600242a9379380f4ea7e5655f1445588b7b,23,20260901,24,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.1705022796159028,0.5339818000793457,0.7180004119873047,0.3522699773311615,0.5264023542404175,3.494719679137009
