partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,coefficient_evaluator_forward_calls,coefficient_evaluator_adjoint_calls,frozen_source_candidate_id,evaluator_search_forward_calls,evaluator_search_adjoint_calls,evaluator_search_unique_evaluations,high_order_teacher_setup_seconds
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,frozen_global_pca_rank4_probe_tax_oracle,0.6863339896763884,1.1256453183402972,-0.015237244891962732,0.004229019493019495,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004190250008832663,0.0006478330469690263,0.002841333975084126,0.007679417030885816,0.5787756696582469,0.5787756696582468,True,0.7258640039932431,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,truth_conditioned_finite_k_oracle_search,0.68677021245879,1.1331537197948602,-0.015132016706224162,0.0023526615662321257,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004190250008832663,0.0006478330469690263,0.0043275830103084445,0.009165666066110134,0.5787756696582468,0.5787756696582468,,,,,,2800,2800,280,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_refine12_oracle,0.681043731668151,1.1300385683799425,-0.014562077210377269,0.0038008112570451194,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004190250008832663,0.0,0.004155542002990842,0.008345792011823505,,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_oracle,0.6811345756190322,1.1299694556245117,-0.014552536899782021,0.005332619809181342,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004190250008832663,0.0006478330469690263,0.003667791956104338,0.008505875011906028,,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p75,0.6879629046358715,1.0901092563088763,-0.015413912328485381,0.004883481809221592,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004190250008832663,0.0006478330469690263,0.003093875013291836,0.007931958069093525,,,,,,,,,,,0.00016208295710384846
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,low_cgls24_matched,0.5290196308512323,1.0673744983914786,0.021207074592395916,0.0025750891181626433,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007963832991663367,0.007963832991663367,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,component_damping,0.5100557776672804,0.9262306396717579,0.022502526776747935,0.005238447408499034,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0037932919804006815,0.0,0.003925791010260582,0.0077190829906612635,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,krylov_schedule_damping_anchor,0.5099944795648343,0.925799459741613,0.022510113839626818,0.006051624221665152,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.0031344580347649753,0.007563041988760233,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.5081365973330518,0.9555294336338135,0.02217138646711049,0.004668723109162934,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.003167250019032508,0.007595833973027766,0.5761627804756242,0.5761627804756242,True,0.750655798986089,0,0,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.5081037403740423,0.9513151155086625,0.02221561406869305,0.005335572278700737,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.0028446249780245125,0.00727320893201977,0.5761627804756242,0.5761627804756242,True,0.6212339157347051,0,5,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.5043782524451529,0.9734031319030704,0.02148058906737518,0.0053995459105110975,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.0030161250033415854,0.007444708957336843,0.5761627804756242,0.5761627804756242,True,0.40370470934044084,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.5076955217847015,0.9585107722744126,0.022146603174207007,0.008790674973543739,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.003301040967926383,0.007729624921921641,0.5761627804756242,0.5761627804756242,,,,,,2880,2880,288,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.502989820486075,0.9770833588806264,0.021665265444556273,0.002977300197983798,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0037932919804006815,0.0,0.003361791023053229,0.00715508300345391,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.5031140969131125,0.9770165334195657,0.021658483704307546,0.003863773123982168,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037932919804006815,0.0006352919735945761,0.003229917027056217,0.007658500981051475,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.5081623062035083,0.95338664469349,0.022234171340529803,0.0067242069057336165,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0037932919804006815,0.0006352919735945761,0.0028032499831169844,0.007231833937112242,,,,,,,,,,,0.00015895802062004805
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,low_cgls24_matched,0.7366600094775657,1.3181181937905206,0.007243795433227883,0.0017292480365674896,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007836125034373254,0.007836125034373254,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,component_damping,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004199458984658122,0.0,0.004365791974123567,0.00856525095878169,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,krylov_schedule_damping_anchor,0.7248870636584451,1.179395714877415,0.007856231704690266,0.005609628746625671,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.0027542919851839542,0.007783334003761411,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.7152210663795225,1.1917196175081293,0.007436750992829599,0.006449474334935053,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.0030858750105835497,0.008114917029161006,0.9600875534357542,0.9865282768022017,False,0.8509725656737241,0,0,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.7269451847485185,1.2362958277597125,0.007346144583871043,0.004638403428681485,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.0028393329703249037,0.00786837498890236,0.978476355697509,0.9865282768022017,False,0.8511248059692116,0,5,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.7249830704943768,1.201284911352047,0.007894656890314346,0.007478377804394814,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.0033991660457104445,0.008428208064287901,0.7769989689516602,0.9865282768022017,False,0.8770983471047543,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.7124228106109923,1.178898651622283,0.0077194792785185975,0.007627661911440072,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.0029685829649679363,0.007997624983545393,0.9865282768022017,0.9865282768022017,,,,,,2880,2880,288,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.6968740025425053,1.1482122754303172,0.007725800924420202,0.008346839011565575,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004199458984658122,0.0,0.0035254579852335155,0.0077249169698916376,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.6973378059279891,1.148279581670557,0.007711994615369023,0.013271718750235325,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004199458984658122,0.0008295830339193344,0.00285220897058025,0.007881250989157706,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.7244477942796426,1.1582243804704733,0.007575175556378484,0.006662034237449077,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004199458984658122,0.0008295830339193344,0.002844209026079625,0.007873251044657081,,,,,,,,,,,0.00017483305418863893
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.5939943876165704,1.1556903277565407,0.020439217033215093,0.0003011258487458176,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007891541987191886,0.007891541987191886,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.583789920836748,1.026123713553776,0.022149966913796688,0.0009736429662346097,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.003827833046671003,0.0,0.003376374952495098,0.007204207999166101,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,krylov_schedule_damping_anchor,0.583784075583138,1.0261422154618767,0.022150897972650324,0.0013462482914689685,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.0029564580181613564,0.007422291091643274,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.5824270106459306,1.037244586183704,0.021915251196687364,0.0010792892944233529,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.003062959003727883,0.0075287920772098005,0.21686022661496804,0.21686022661496804,True,0.8831456853314033,0,0,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.5826187881197255,1.0334867021900573,0.021965658328601468,0.001268813506844407,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.002835332998074591,0.0073011660715565085,0.21686022661496804,0.21686022661496804,True,0.8643133040745229,0,5,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.5802037492744562,1.052642938837695,0.02152138807500649,0.002184177643867966,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.002877791994251311,0.007343625067733228,0.216860226614968,0.21686022661496804,True,0.6101875615640097,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.5823641092124445,1.04005004443374,0.02188225029696849,0.0011450819619094387,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.002947875007521361,0.0074137080810032785,0.21686022661496807,0.21686022661496804,,,,,,2780,2780,278,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.5782310304798491,1.072751378258156,0.020971625725937897,0.0010398583231668141,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.003827833046671003,0.0,0.0037534169969148934,0.0075812500435858965,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.5782433626304836,1.0727851822054095,0.020967507608904406,0.0016237894977167125,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003827833046671003,0.0006380000268109143,0.0028678749804385006,0.007333708053920418,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.5819149476528467,1.0409820877563638,0.02184307230183445,0.0025531623452740198,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.003827833046671003,0.0006380000268109143,0.003297375049442053,0.00776320812292397,,,,,,,,,,,0.000154959037899971
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.6796274416374537,1.135206667136724,0.01021318296082972,0.0009738302644192515,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007581292011309415,0.007581292011309415,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.6546218996139338,1.0326015355140101,0.010980344554133367,0.0018919069281722414,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004057042009662837,0.0,0.003389791992958635,0.007446834002621472,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,krylov_schedule_damping_anchor,0.6546820376953317,1.03285397666658,0.01097328156012196,0.0025936651417893673,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.0033088329946622252,0.007987749995663762,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.6525773571241114,1.0258688989726186,0.010987648363634877,0.002903469807364407,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.002886165981180966,0.007565082982182503,0.8332344734835511,0.8332344734835511,True,0.8627511462334955,0,0,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.6525559422035706,1.0215842018794576,0.011087601021835007,0.006655849507893352,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.0031566249672323465,0.007835541968233883,0.8332344734835511,0.8332344734835511,True,0.8323963448756481,0,5,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.6473975313465468,1.0379655295736903,0.010549888863160764,0.004679168587173956,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.002713042020332068,0.007391959021333605,0.833234473483551,0.8332344734835511,True,0.6830469088541168,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.6520146322869526,1.0220599196306768,0.011052045664674267,0.005516755282635436,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.0029324170318432152,0.007611334032844752,0.7435853189209093,0.8332344734835511,,,,,,2750,2750,275,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.6370636888169239,1.0336587610771737,0.010486561497330939,0.005018411700004848,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004057042009662837,0.0,0.0037821250152774155,0.007839167024940252,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.6373228967530605,1.033684722540927,0.010471273152538015,0.007650196103303442,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004057042009662837,0.0006218749913387001,0.0028018339653499424,0.007480750966351479,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.6514459871159334,1.0328867422338248,0.0108094928396387,0.0041353875576382905,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004057042009662837,0.0006218749913387001,0.003233790979720652,0.007912707980722189,,,,,,,,,,,0.00016670796321704984
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,low_cgls24_matched,0.5888811168783096,1.129305364576579,0.016222821336653117,0.0002516590143975412,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.0077382909948937595,0.0077382909948937595,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,component_damping,0.5766559092070961,1.0036034755397227,0.01756512412347295,0.0009225997948419286,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0038732090033590794,0.0,0.0033160000457428396,0.007189209049101919,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,krylov_schedule_damping_anchor,0.5766560363643086,1.0036248230313403,0.017566012039526284,0.0013006375343762794,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.003119042026810348,0.0076272510341368616,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.5753749328547758,1.0137426999823216,0.017391107001557143,0.0010063597857868218,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.0028257090016268194,0.007333918008953333,0.2319608592907945,0.2319608592907945,True,0.8723708879763278,0,0,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.5755775132773028,1.009977068117237,0.017438634042872173,0.001108512073097281,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.002854582970030606,0.007362791977357119,0.23196085929079446,0.2319608592907945,True,0.8342816848360199,0,5,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.5728405396382432,1.0291063138774958,0.017000608232452932,0.0019114848756520307,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.0029150000191293657,0.007423209026455879,0.2319608592907945,0.2319608592907945,True,0.6007097835024784,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.575278022722695,1.0176792665932246,0.017345337706354186,0.001208819485803751,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.003600333002395928,0.008108542009722441,0.2319608592907945,0.2319608592907945,,,,,,2780,2780,278,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.5709086978462298,1.0456643294871366,0.016628664174487766,0.0014183596009579803,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0038732090033590794,0.0,0.0035519999801181257,0.007425208983477205,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.5709357910066695,1.0457532588770069,0.0166265706739615,0.0021966636525279203,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038732090033590794,0.0006350000039674342,0.003269458014983684,0.007777667022310197,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.5749092299340135,1.0180872511041372,0.017359649881637587,0.002402872115842768,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0038732090033590794,0.0006350000039674342,0.0029046250274404883,0.007412834034767002,,,,,,,,,,,0.00017170899081975222
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,low_cgls24_matched,0.941013195078119,1.413423992329679,0.0007152125352684979,0.0019555647779721506,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008719208010006696,0.008719208010006696,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,component_damping,0.7971809597882445,1.2173338995301013,0.0009264390092721037,0.0030491233865205737,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004155000031460077,0.0,0.0034503329661674798,0.007605332997627556,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,krylov_schedule_damping_anchor,0.7977682075702807,1.2190193971320946,0.0009157566735394065,0.004659790058880568,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.002863749978132546,0.007679875008761883,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.7586304365591542,1.1663376260101022,0.0009506728808089608,0.005504063913429962,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.0030016250093467534,0.00781775003997609,1.0039055473591956,1.0039055473591953,True,0.7629216441547406,0,0,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.7853756414557657,1.2127731492656393,0.0008710119538705677,0.004407334548010077,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.0031910829711705446,0.008007208001799881,1.0039055473591953,1.0039055473591953,True,0.7236443626696998,0,5,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.7546005225896512,1.169625151423613,0.0004781748244110887,0.006583660369092261,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.002923249965533614,0.007739374996162951,1.0039055473591951,1.0039055473591953,True,0.7699386951046447,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.706331608862615,1.0778010301032668,0.0011712988787254699,0.016478052034374746,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.00297874998068437,0.007794875011313707,1.0039055473591953,1.0039055473591953,,,,,,2840,2840,284,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.6067485816907245,0.9566121625466495,0.0010261226358520936,0.01426953909312489,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004155000031460077,0.0,0.003709042037371546,0.007864042068831623,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.6132349179324299,0.9583571928325867,0.0009756388453161063,0.023823931508292054,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004155000031460077,0.0006611249991692603,0.002867374976631254,0.007683500007260591,,,,,,,,,,,
