partition,base_seed,family,case_id,geometry_digest,candidate_id,measurement_residual_ratio_to_component_damping,measurement_residual_gain_over_component_damping,adjoint_residual_ratio_to_component_damping,adjoint_residual_gain_over_component_damping,fresh_exact_mismatch_access,evaluator_only,evaluator_forward_calls,evaluator_adjoint_calls
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,frozen_global_pca_rank4_probe_tax_oracle,0.27220782333432014,0.7277921766656799,0.22553650852805956,0.7744634914719404,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,truth_conditioned_finite_k_oracle_search,0.8145055796610063,0.18549442033899366,0.870412771549604,0.12958722845039605,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,high_order_teacher_b0p75,0.9017878375009908,0.09821216249900921,0.9403506565770601,0.05964934342293993,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,measurement_projection_oracle,0.8172086988437524,0.18279130115624764,0.7804059664213142,0.2195940335786858,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjoint_projection_oracle,0.8199695584410225,0.18003044155897752,0.777834777121151,0.222165222878849,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,frozen_global_pca_rank4_probe_tax_oracle,0.7835712657718,0.21642873422819997,0.7841431114610247,0.21585688853897533,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,truth_conditioned_finite_k_oracle_search,0.8723239301035259,0.12767606989647406,0.8556791956131423,0.14432080438685768,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,high_order_teacher_b0p75,0.8583988940739223,0.14160110592607766,0.8351745339524215,0.16482546604757853,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,measurement_projection_oracle,0.8543916360654357,0.14560836393456433,0.9120567674767949,0.08794323252320513,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjoint_projection_oracle,0.8600551021009359,0.13994489789906406,0.9110423997459345,0.08895760025406552,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,frozen_global_pca_rank4_probe_tax_oracle,0.44431942946853176,0.5556805705314682,0.48753755014980676,0.5124624498501933,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,truth_conditioned_finite_k_oracle_search,0.8552260294426958,0.14477397055730423,0.9123070024284524,0.08769299757154758,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p75,0.8312044934331106,0.16879550656688935,0.8402836121185584,0.1597163878814416,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,measurement_projection_oracle,0.7634295522067934,0.23657044779320657,0.7017287275102132,0.2982712724897868,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjoint_projection_oracle,0.771187286737787,0.22881271326221297,0.6939881886698587,0.3060118113301413,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,frozen_global_pca_rank4_probe_tax_oracle,0.7258640039932431,0.27413599600675687,0.6965654604940144,0.30343453950598565,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,truth_conditioned_finite_k_oracle_search,0.770652393422161,0.22934760657783904,0.7250767071770856,0.2749232928229144,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p75,1.0054447188759188,-0.005444718875918797,0.976499490118433,0.023500509881567044,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.750655798986089,0.24934420101391097,0.6246475697901528,0.3753524302098472,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.7538649264326425,0.24613507356735753,0.6212339157347051,0.3787660842652949,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.40370470934044084,0.5962952906595591,0.4090533442812815,0.5909466557187185,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.7562549371429232,0.24374506285707676,0.6303223329557407,0.3696776670442593,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.8488668953409725,0.15113310465902752,0.8146190783130981,0.1853809216869019,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.8509725656737241,0.14902743432627585,0.8622915785434798,0.13770842145652018,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.8867301520011549,0.1132698479988451,0.8511248059692117,0.1488751940307883,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.8770983471047542,0.1229016528952458,0.8383723720131212,0.1616276279868788,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.9434241861299696,0.05657581387003041,1.076344826639101,-0.07634482663910092,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,1.0659066772369306,-0.06590667723693056,1.067932587128566,-0.06793258712856609,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.8831456853314034,0.11685431466859664,0.8711977237319553,0.12880227626804475,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.8896256092767034,0.11037439072329658,0.8643133040745229,0.1356866959254771,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.6101875615640097,0.38981243843599034,0.6377086426467946,0.3622913573532054,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.8895320178951269,0.11046798210487307,0.8913884648452597,0.10861153515474031,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.843005642648679,0.15699435735132095,0.8866012329783588,0.1133987670216412,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.8627511462334956,0.13724885376650442,0.842835229051738,0.15716477094826198,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.8780997367261306,0.12190026327386938,0.8323963448756481,0.16760365512435194,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.6830469088541168,0.3169530911458832,0.6675738661902308,0.33242613380976915,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.8724958890396072,0.12750411096039282,0.8353097483640128,0.16469025163598716,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.8173211617968789,0.18267883820312114,0.7732688270637003,0.22673117293629974,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.8723708879763279,0.1276291120236721,0.8409984443269434,0.15900155567305663,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.8782723189463051,0.12172768105369491,0.8342816848360202,0.16571831516397983,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.6007097835024784,0.3992902164975216,0.6318519720323732,0.3681480279676268,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.8827767828501107,0.11722321714988926,0.8701783059352447,0.1298216940647553,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.8413875466319503,0.15861245336804974,0.8381565415380428,0.16184345846195725,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.7629216441547407,0.23707835584525927,0.7421364171932802,0.25786358280671984,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.7812204170474646,0.2187795829525354,0.7236443626697,0.2763556373303,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.7699386951046447,0.23006130489535526,0.736446006794499,0.263553993205501,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.9055175171102878,0.09448248288971217,0.9569510479008977,0.04304895209910231,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.8169677299486013,0.18303227005139866,0.7591649483742706,0.24083505162572938,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,measurement_projection_oracle,0.8477187370902151,0.15228126290978494,0.8422019004841779,0.15779809951582213,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,adjoint_projection_oracle,0.8570863198544583,0.14291368014554173,0.83249429204099,0.16750570795901,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,frozen_global_pca_rank4_probe_tax_oracle,0.6384212768080161,0.3615787231919839,0.6532050392060583,0.3467949607939417,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,truth_conditioned_finite_k_oracle_search,0.854925992259734,0.14507400774026602,0.86622429006438,0.13377570993562005,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.8732639975663089,0.1267360024336911,0.9277098570434359,0.07229014295656411,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,measurement_projection_oracle,0.8881071909347732,0.1118928090652268,0.8657968206120665,0.13420317938793347,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,adjoint_projection_oracle,0.8889319360241204,0.11106806397587965,0.8650912691859667,0.13490873081403332,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,frozen_global_pca_rank4_probe_tax_oracle,0.8550449732426383,0.14495502675736172,0.7969343518997872,0.20306564810021277,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,truth_conditioned_finite_k_oracle_search,0.9263094993354872,0.07369050066451277,0.9105687124824585,0.08943128751754148,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.8271211246481498,0.1728788753518502,0.7781492247234739,0.22185077527652608,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,measurement_projection_oracle,0.8887790367382397,0.11122096326176034,0.8650821243794576,0.13491787562054236,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,adjoint_projection_oracle,0.8929706807568162,0.10702931924318382,0.8604609311246719,0.13953906887532808,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,frozen_global_pca_rank4_probe_tax_oracle,0.7434353357701393,0.2565646642298607,0.7563771922328115,0.24362280776718848,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,truth_conditioned_finite_k_oracle_search,0.8971436818965659,0.1028563181034341,0.8859134776741595,0.11408652232584049,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_oracle,0.0,1.0,0.0,1.0,True,True,0,2
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,high_order_teacher_b0p75,0.7831885818666193,0.21681141813338067,0.8109634307660288,0.18903656923397116,True,True,0,2
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,measurement_projection_oracle,0.8754833375623291,0.1245166624376709,0.901961366475065,0.09803863352493503,True,True,0,2
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,adjoint_projection_oracle,0.8913720968853459,0.10862790311465409,0.8921274696951667,0.10787253030483335,True,True,0,2
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,frozen_global_pca_rank4_probe_tax_oracle,0.9415740248123831,0.05842597518761694,0.9292135594354116,0.07078644056458838,True,True,0,2
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,truth_conditioned_finite_k_oracle_search,0.9032237915599602,0.09677620844003976,0.9479569070226881,0.05204309297731191,True,True,0,2
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_refine12_oracle,0.0,1.0,0.0,1.0,True,True,0,2
