manifest_id,manifest_digest,session_id,split,base_seed,geometry_digest,field_count,field_ids_json,packet_digest,fit_digest,calibration_digest,audit_digest,fit_repeats,threshold_calibration_repeats,audit_repeats,target_amplitude_used_for_scale,session_scale_multiplier,scale_minimum,scale_mean,scale_maximum
jacru-n1-2-opened-session-fixture-development-v1,ac139479f44c6702d4538c0da883f7b7d1debe6d163d997c40c3cac4b4aeb79f,development:2101:d7d9a77030834a1d,development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,2,"[""smooth_no_interface:4c9d66cf34fdb094dadd"",""single_interface:6640f706ad4875d3022d""]",54e92621f605fa987f37543b6fbfaa800272f6c21ee3fb2e778997733e6c28e6,08081970ce0fba15776a93dbcfb3202a12377454dc78beb4de1f22446207bd59,1c59c25933b329f06594cf8e0030e93634fb1978795923a83739a71318d7e8fd,7e4a2e9e44cabcf757666a92d6ae52b71cc23d605e8b9e13519bf5c751b2469b,64,64,256,False,1.2030743018448602,0.005415970951388527,0.007759829246899349,0.010650219842553326
jacru-n1-2-opened-session-fixture-development-v1,8b3ba79f6cd432f15f13b54938cbe6cdfbd23973eb0e22f28c7485c0e58f9f52,development:2113:ec64a4d4fb310d8d,development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,2,"[""smooth_no_interface:317fb817e8498cce9453"",""single_interface:a19120623d9d018341fe""]",5ac0d050a35b428e3386486938cd7202fff8a2f69322d01774f1916fedc86643,82d23c2fd3637f4a64a086b48ed3835f65d7f294fb5e5afcbaffeeb0ee732da4,27cb3588ddc8e232d2495f29f9c45bc91b05f8ae523d0b6d3b35fcfb541571bf,03a689463790a3c0eba4816ea401ff9b86554cc9121f6536693f2ede6e470632,64,64,256,False,1.0466848361206622,0.0047119406166314885,0.0067511171929782714,0.009265781501157394
jacru-n1-2-opened-session-fixture-development-v1,71d0cb37277fb1da737ed86e768d735893da646fbbf04c8175d45e2562954c4f,development:2129:36bb2dcd6e5ff7a5,development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,2,"[""smooth_no_interface:2fbb12616f11afd7c91c"",""single_interface:244e6ac3deb3e11e693a""]",461e5a413b80dd1ab69cd86a7a9ebeb61c4c61a0c004edcb372017320a686c6e,8369349f1ccee3db5d75136ca72f9032f829487e7865df60584f3d1b1546d7fe,b637621dd6af00e4797a0020f7cdcc6d393ad77dd459da1120c8ff03efd24d66,42e58ed0713f0cd5ca3b4413b17333cfd935cdb011d78dae7fcd012fec14c745,64,64,256,False,1.1349900860087931,0.005109471066343392,0.007320686054756716,0.010047504062364156
jacru-n1-2-opened-session-fixture-development-v1,1b1a13e060ff6cf3977af1e1ae84d3def397a33aa34f92ca6fb745b15ae0d0dc,development:2141:3af6026bc2086d33,development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,2,"[""smooth_no_interface:9f619eafbf24c823c56e"",""single_interface:5b5cfa89f87acb09b4ba""]",90dbe58f9b669403346608ea2fa1390f03091016be6bfe402cde010179864eec,bd2008453918b8e40c57aa3f787f31ddcb1d032585008a489d8d0295a3f51a98,f59e38184b0bd51503a13ce1d350e64c6b1b067ba3869118db0cf1ef59022d62,bbe6dcc02210c816c21c2853cd62d60e5aac0c05b8a7dab112acf20517a2a5f6,64,64,256,False,0.7495872838278236,0.0033744740025751416,0.004834837980689462,0.006635724287109079
jacru-n1-2-opened-session-fixture-development-v1,f30eaa9db35c6f8392669d4a10b04ffe4338498b18ee2b927986aad57d1b2761,development:2153:60ee21e822fc2128,development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,2,"[""smooth_no_interface:c67e153f11105dcd0f2c"",""single_interface:d1f773e0843797aa3ccb""]",b7cba23759173bdecc60deae69048534452abadf75bb19dd836510bd698407b1,1dc7b46fa0ebf79e20fdecaedd44c5a2e91bfe55190cfd399e2195b045e5699e,20e69abf78d7630d1df35d8dcdfc075e37df6ddd6319b4d3baf304cc0738b2a9,3ea99728d3e4aa828551b1191486df6977fe1a89b70221e9b5a775fe937ab58b,64,64,256,False,1.4416728664459137,0.006490088229881392,0.009298789988576145,0.012762414545093458
jacru-n1-2-opened-session-fixture-development-v1,a93c76a99923e0e4af89733cce7a4d81b6a3ff0ee184cbf1feda52b1c0fbbcb2,development:2161:7ae13d5a74d37c97,development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,2,"[""smooth_no_interface:a7807f272a639137f150"",""single_interface:99689ce39ea56bfb0b6d""]",d72c5d6a9d655b8223af71c0fd5187afd440c24fecff97c5f50da098844d853d,d5c001f21160e6102d484b1994f6174084a472a413058afe03528fc1bcf91a53,0734a6c7d422b88c8fded2d4c7ac8ae27b9f98cd78c5d17d005263d86561d275,17db294d60bf85dc49a1e3f73d0507f620087eba1048fc8c2ad5f920c31b91ad,64,64,256,False,1.3007120280238251,0.0058555141183683265,0.008389592580753674,0.011514558185695073
