method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
locked_fno_raw,Locked FNO (raw),val,27,173,30360834,g_111010110,validation,0,0.05,0.2893947024562058,0.31978502831793565,0.23244426501020862,0.23198358157370016,0.06768766499811255,0.066980126421508,0.3720703125
locked_fno_raw,Locked FNO (raw),val,28,167,30360828,g_011010111,validation,1,0.05,0.3178189644579305,0.4916628908886331,0.16978314645608567,0.16938764830640704,0.09414355000782158,0.09372851006984542,0.02001953125
locked_fno_raw,Locked FNO (raw),val,29,167,30360828,g_101011110,validation,1,0.05,0.2799173521472625,0.47874413767396085,0.1303921926212715,0.13063333464232488,0.06514084748743784,0.06274440981222014,0.3818359375
locked_fno_raw,Locked FNO (raw),val,30,167,30360828,g_111001110,validation,1,0.05,0.5096748212183869,0.7369440558078915,0.2293265927234882,0.23056686206762708,0.12916420660897937,0.12803501102127277,0.056640625
locked_fno_raw,Locked FNO (raw),val,31,167,30360828,g_111010110,validation,1,0.05,0.31342826112219324,0.4826295132230432,0.16940329051091663,0.17056923918579472,0.09178567094629457,0.09137440041700104,0.04736328125
locked_fno_raw,Locked FNO (raw),val,32,166,30360827,g_011010111,validation,1,0.02,0.2744589141725962,0.3138285353750724,0.10203273196160785,0.10067608674412687,0.1225804079595661,0.12166971430292334,0.0009765625
locked_fno_raw,Locked FNO (raw),val,33,166,30360827,g_101011110,validation,1,0.02,0.23350215652189357,0.30962113524267976,0.09130447920535478,0.09107303866056768,0.05904133202980533,0.05852278732496094,0.1162109375
locked_fno_raw,Locked FNO (raw),val,34,166,30360827,g_111001110,validation,1,0.02,0.5905550736499111,0.692038939076825,0.21761280690061152,0.21658807642894515,0.167674186716829,0.1653657018005311,0.00341796875
locked_fno_raw,Locked FNO (raw),val,35,166,30360827,g_111010110,validation,1,0.02,0.26959388973952975,0.3053503953269171,0.10009837963343503,0.09897426629025452,0.11329581036297044,0.11257560720892132,0.00244140625
locked_fno_raw,Locked FNO (raw),val,36,169,30360830,g_011010111,validation,1,0.05,0.3872497818784805,0.46313833468955007,0.17894232023550993,0.17663009451867814,0.09057304060338435,0.09020375650378012,0.00830078125
locked_fno_raw,Locked FNO (raw),val,37,169,30360830,g_101011110,validation,1,0.05,0.24940536744224634,0.3640804231893468,0.11954651535380799,0.11756677382102396,0.05000795168865948,0.04653142208999728,0.32470703125
locked_fno_raw,Locked FNO (raw),val,38,169,30360830,g_111001110,validation,1,0.05,0.5123005547432941,0.6084661142235884,0.2125806681507937,0.20788605422782103,0.12038619748819387,0.11944673427420201,0.0341796875
locked_fno_raw,Locked FNO (raw),val,39,169,30360830,g_111010110,validation,1,0.05,0.3879678519018048,0.4566087048154119,0.17370817325964366,0.17234315576025921,0.08534975179491619,0.08502492754916074,0.02197265625
locked_fno_raw,Locked FNO (raw),val,40,197,30360858,g_011010111,validation,0,0.05,0.16227327651944962,0.16514209497720359,0.1472762002132502,0.14634602195712723,0.06466185523858743,0.0645270970388214,0.03173828125
locked_fno_raw,Locked FNO (raw),val,41,197,30360858,g_101011110,validation,0,0.05,0.09384229101474904,0.10313850181183137,0.08084822289452219,0.07726468345993769,0.04233530076254859,0.03993836478658657,0.43212890625
locked_fno_raw,Locked FNO (raw),val,42,197,30360858,g_111001110,validation,0,0.05,0.2374690238699154,0.4206518750569325,0.1420838865691015,0.13797684714654215,0.08000025063289005,0.07973326405115352,0.0576171875
locked_fno_raw,Locked FNO (raw),val,43,197,30360858,g_111010110,validation,0,0.05,0.1561717872059164,0.17155237915453114,0.1335241884917,0.13111102188622734,0.05925972186814569,0.05913511615974778,0.0615234375
locked_fno_raw,Locked FNO (raw),val,44,176,30360837,g_011010111,validation,0,0.02,0.2155985068802222,0.23001517967563875,0.2075364081817996,0.206984517211122,0.07773518848977534,0.07747135441972199,0.04541015625
locked_fno_raw,Locked FNO (raw),val,45,176,30360837,g_101011110,validation,0,0.02,0.14505322840746143,0.1602774955257442,0.12749157162263453,0.12706439920792423,0.06347268057384518,0.061723956466159614,0.369140625
locked_fno_raw,Locked FNO (raw),val,46,176,30360837,g_111001110,validation,0,0.02,0.21763070020822348,0.37365301937286627,0.17267451132547762,0.17227081575868444,0.09316483538393518,0.09275551073830506,0.0400390625
locked_fno_raw,Locked FNO (raw),val,47,176,30360837,g_111010110,validation,0,0.02,0.19121109958227064,0.2135785626952589,0.16873950636076734,0.16827189839361872,0.07798959427034527,0.07772678552893617,0.08642578125
locked_fno_raw,Locked FNO (raw),val,48,186,30360847,g_011010111,validation,0,0.02,0.17114089148078096,0.14223378326129194,0.16050005567657427,0.15934794601843258,0.07756060041445803,0.07732835911558102,0.01123046875
locked_fno_raw,Locked FNO (raw),val,49,186,30360847,g_101011110,validation,0,0.02,0.11463827910157817,0.10259448752012612,0.11848524732328367,0.11864520972000996,0.04333016771286761,0.04191549311412979,0.37939453125
locked_fno_raw,Locked FNO (raw),val,50,186,30360847,g_111001110,validation,0,0.02,0.19995161800106873,0.29442116805287405,0.1390468068043418,0.13829317098940902,0.08880149912776227,0.08845237619549845,0.04345703125
locked_fno_raw,Locked FNO (raw),val,51,186,30360847,g_111010110,validation,0,0.02,0.15351361692526028,0.13119985254153785,0.14150210268494234,0.1408994429782665,0.06516289998602377,0.06501905117147667,0.048828125
locked_fno_raw,Locked FNO (raw),val,52,165,30360826,g_011010111,validation,0,0.05,0.21535709623451577,0.19041071781605529,0.21075228134838098,0.2102288224600756,0.05274812373030129,0.0526709727447922,0.10009765625
locked_fno_raw,Locked FNO (raw),val,53,165,30360826,g_101011110,validation,0,0.05,0.15599941686427646,0.08839760314800374,0.12718766170876875,0.12811655830034246,0.06797397135303382,0.06511400194920096,0.5048828125
locked_fno_raw,Locked FNO (raw),val,54,165,30360826,g_111001110,validation,0,0.05,0.18423975175724297,0.2192248212607565,0.15892931367850355,0.16001558973507093,0.0623733639613933,0.062157163379529354,0.130859375
locked_fno_raw,Locked FNO (raw),val,55,165,30360826,g_111010110,validation,0,0.05,0.17269425883482073,0.13875625524497837,0.15966345601187376,0.16071541978082743,0.046363408946203555,0.04626692877865884,0.18798828125
locked_fno_raw,Locked FNO (raw),val,56,199,30360860,g_011010111,validation,0,0.05,0.22286038537449374,0.214500562887562,0.2058589494340646,0.20581705355602373,0.05761855038371531,0.057406029871821425,0.05322265625
locked_fno_raw,Locked FNO (raw),val,57,199,30360860,g_101011110,validation,0,0.05,0.13785832745110216,0.10188472157863045,0.11724176641590246,0.11603533019208004,0.050247150133841775,0.04748347002804096,0.4990234375
locked_fno_raw,Locked FNO (raw),val,58,199,30360860,g_111001110,validation,0,0.05,0.2536281935540272,0.38720858000807096,0.19143255845399748,0.1898113622314042,0.07150686388779837,0.07118895810219053,0.08544921875
locked_fno_raw,Locked FNO (raw),val,59,199,30360860,g_111010110,validation,0,0.05,0.19821675901575914,0.191015557512688,0.17397098564798572,0.17285175885606366,0.051940407076492764,0.051738879731417005,0.09765625
locked_fno_raw,Locked FNO (raw),val,60,193,30360854,g_011010111,validation,1,0.05,0.24792388805786714,0.2758363494748229,0.14160855651999865,0.13489291000983175,0.08156797022495485,0.08129796732966761,0.01025390625
locked_fno_raw,Locked FNO (raw),val,61,193,30360854,g_101011110,validation,1,0.05,0.2029388731778689,0.258638017920248,0.11343558651608095,0.11192621040263466,0.04492462263315675,0.04108445506130033,0.30419921875
locked_fno_raw,Locked FNO (raw),val,62,193,30360854,g_111001110,validation,1,0.05,0.5744084777995005,0.6761758659249174,0.22677530584559166,0.22401594498803376,0.11756862817589467,0.11675824135113076,0.02783203125
locked_fno_raw,Locked FNO (raw),val,63,193,30360854,g_111010110,validation,1,0.05,0.24701234109403108,0.26544234573329306,0.1415746511908863,0.1357170647649239,0.07553852796488583,0.07532207844460306,0.02587890625
locked_fno_raw,Locked FNO (raw),val,64,170,30360831,g_011010111,validation,1,0.02,0.28938471094537227,0.48005361394275853,0.1890618468767889,0.18880261811556148,0.07888201399042499,0.07863773676622908,0.01513671875
locked_fno_raw,Locked FNO (raw),val,65,170,30360831,g_101011110,validation,1,0.02,0.1836387262463056,0.39014820069104683,0.11221369102191854,0.11154338727299236,0.04191837147662326,0.03882374092381686,0.33203125
locked_fno_raw,Locked FNO (raw),val,66,170,30360831,g_111001110,validation,1,0.02,0.3854125822260423,0.6277416906537544,0.1795025684508785,0.17876095814064757,0.094256529762806,0.09383788600932835,0.03515625
locked_fno_raw,Locked FNO (raw),val,67,170,30360831,g_111010110,validation,1,0.02,0.29340099776158013,0.48782724311410774,0.18016452805679264,0.18012733096540623,0.07558258890262438,0.0753384344496461,0.04345703125
locked_fno_raw,Locked FNO (raw),val,68,185,30360846,g_011010111,validation,0,0.05,0.1476222961224859,0.13293698089330877,0.14791536745971945,0.143699754939884,0.07365100020344496,0.07344556945281024,0.037109375
locked_fno_raw,Locked FNO (raw),val,69,185,30360846,g_101011110,validation,0,0.05,0.14236346017514911,0.14748140834091414,0.14294763474376304,0.13756582012540475,0.04907385152681257,0.04753610175796833,0.38037109375
locked_fno_raw,Locked FNO (raw),val,70,185,30360846,g_111001110,validation,0,0.05,0.19556699315106532,0.2813655767890414,0.16298370824796507,0.15767940078402853,0.08787740023783625,0.08749725483766635,0.05029296875
locked_fno_raw,Locked FNO (raw),val,71,185,30360846,g_111010110,validation,0,0.05,0.14665511645306745,0.12774844955896156,0.15089451112637828,0.14543741172072078,0.06471852136083353,0.06455951922620455,0.05810546875
locked_fno_raw,Locked FNO (raw),val,72,183,30360844,g_011010111,validation,1,0.05,0.2904007136717287,0.3893547672182288,0.18389156313920615,0.17920849087461468,0.10349959153391278,0.10294965350700179,0.005859375
locked_fno_raw,Locked FNO (raw),val,73,183,30360844,g_101011110,validation,1,0.05,0.1887390406776727,0.3259723787725367,0.10680582654299182,0.10195232025542414,0.05896483625036652,0.05762449595140529,0.28662109375
locked_fno_raw,Locked FNO (raw),val,74,183,30360844,g_111001110,validation,1,0.05,0.41011912190215194,0.6535239315056466,0.18771490945028044,0.18353406561051008,0.12943555263137851,0.12836346742070007,0.013671875
locked_fno_raw,Locked FNO (raw),val,75,183,30360844,g_111010110,validation,1,0.05,0.28942823707717924,0.37786882825814677,0.18661360014470926,0.1822627743724707,0.09778740311374706,0.09731472915532205,0.0185546875
locked_fno_raw,Locked FNO (raw),val,76,190,30360851,g_011010111,validation,1,0.02,0.5006442306260934,0.47914951815228896,0.19215223037133797,0.19209166877882614,0.12163610009066615,0.12074613967482979,0.00244140625
locked_fno_raw,Locked FNO (raw),val,77,190,30360851,g_101011110,validation,1,0.02,0.2772031406965265,0.3002333375717394,0.10578901160804913,0.1052807137184323,0.047866116785364225,0.04752451094482434,0.12353515625
locked_fno_raw,Locked FNO (raw),val,78,190,30360851,g_111001110,validation,1,0.02,0.42265839124840127,0.467480864189437,0.13795852321051805,0.13778472451416676,0.13411055642718542,0.13292055263381375,0.001953125
locked_fno_raw,Locked FNO (raw),val,79,190,30360851,g_111010110,validation,1,0.02,0.5038687802413985,0.5044635456256666,0.18824030978354492,0.1882692904129423,0.11278734366072579,0.11207673322024805,0.0068359375
locked_fno_raw,Locked FNO (raw),val,80,175,30360836,g_011010111,validation,0,0.05,0.24615588001733585,0.24308825482948695,0.21880562627100714,0.21876352047729625,0.04951923853846356,0.04944536523789516,0.162109375
locked_fno_raw,Locked FNO (raw),val,81,175,30360836,g_101011110,validation,0,0.05,0.1971579272962594,0.16427863765984452,0.13861605234672691,0.13842078903016822,0.08333859582870767,0.08201577639070558,0.49267578125
locked_fno_raw,Locked FNO (raw),val,82,175,30360836,g_111001110,validation,0,0.05,0.21525488442371069,0.24636710817480742,0.18535706960099668,0.1850004545721677,0.059899998848019255,0.059717371904159565,0.15869140625
locked_fno_raw,Locked FNO (raw),val,83,175,30360836,g_111010110,validation,0,0.05,0.21659429596540045,0.21052218826868194,0.18266744854513647,0.18298601978151574,0.05325905076268591,0.05305787280814509,0.21533203125
locked_fno_raw,Locked FNO (raw),val,84,177,30360838,g_011010111,validation,0,0.05,0.22123352659206622,0.21713392893686065,0.21764390122420424,0.21478493630871315,0.05164577882976618,0.051577020026525394,0.0693359375
locked_fno_raw,Locked FNO (raw),val,85,177,30360838,g_101011110,validation,0,0.05,0.16992637045035922,0.16418181915521293,0.14348304779575732,0.13992335034414752,0.06321156538644346,0.061186793789015946,0.48876953125
locked_fno_raw,Locked FNO (raw),val,86,177,30360838,g_111001110,validation,0,0.05,0.2152902655919692,0.35895686714488306,0.18060743867639695,0.17707741428849855,0.0671457631929273,0.06697804192484076,0.099609375
locked_fno_raw,Locked FNO (raw),val,87,177,30360838,g_111010110,validation,0,0.05,0.1930946940796133,0.18879301992164563,0.1900260816405616,0.18611562171403082,0.0473145431093217,0.047210122938400316,0.12353515625
locked_fno_raw,Locked FNO (raw),val,88,164,30360825,g_011010111,validation,0,0.02,0.1852962939401415,0.15554247205270125,0.18616894134175258,0.18620615992419834,0.07619391837486023,0.07595149775806527,0.01953125
locked_fno_raw,Locked FNO (raw),val,89,164,30360825,g_101011110,validation,0,0.02,0.12741850488258624,0.08499014238800863,0.12258708237490545,0.12250850270981611,0.0536496465207493,0.05254987403900341,0.35791015625
locked_fno_raw,Locked FNO (raw),val,90,164,30360825,g_111001110,validation,0,0.02,0.2071735433148991,0.3042586698924892,0.15480205158690805,0.1545605664418588,0.09647447648578229,0.0960029652394669,0.04150390625
locked_fno_raw,Locked FNO (raw),val,91,164,30360825,g_111010110,validation,0,0.02,0.16073871089556704,0.11955396817774784,0.15731126651344313,0.1576667710109761,0.06970973618014754,0.06954093602259867,0.03662109375
locked_fno_raw,Locked FNO (raw),val,92,168,30360829,g_011010111,validation,1,0.02,0.2657791669504897,0.35611419719055587,0.13699597119847054,0.13676850792658624,0.08908059721171839,0.08872913459847652,0.00927734375
locked_fno_raw,Locked FNO (raw),val,93,168,30360829,g_101011110,validation,1,0.02,0.23029753563920316,0.3732947412818559,0.10837586454047583,0.10773770648638949,0.057541547527136236,0.054381909925511465,0.33544921875
locked_fno_raw,Locked FNO (raw),val,94,168,30360829,g_111001110,validation,1,0.02,0.5833696062853815,0.7355435414786713,0.2619525440326411,0.26112407815924954,0.1338682945272122,0.13266531212811872,0.037109375
locked_fno_raw,Locked FNO (raw),val,95,168,30360829,g_111010110,validation,1,0.02,0.26833137528378564,0.35841573193944853,0.14091057454836708,0.14060107856743964,0.08880832731210184,0.08844830374215704,0.0234375
locked_fno_raw,Locked FNO (raw),val,96,182,30360843,g_011010111,validation,1,0.02,0.45287227444829764,0.47097633663691596,0.2054008569092792,0.2045108202268204,0.11687140600505498,0.11608132171533063,0.0068359375
locked_fno_raw,Locked FNO (raw),val,97,182,30360843,g_101011110,validation,1,0.02,0.25143137305511015,0.3552375064050811,0.11862519174287117,0.1184494923708337,0.04913031745860511,0.048037927971524765,0.166015625
locked_fno_raw,Locked FNO (raw),val,98,182,30360843,g_111001110,validation,1,0.02,0.435260586163587,0.5604389022303755,0.1617768222536227,0.1614040246353639,0.13075586930766472,0.12964584132603435,0.01025390625
locked_fno_raw,Locked FNO (raw),val,99,182,30360843,g_111010110,validation,1,0.02,0.4558222052821054,0.4919550955974282,0.2028195690792102,0.2026981164158156,0.10683780691950517,0.10623179740910907,0.0205078125
locked_fno_raw,Locked FNO (raw),val,100,181,30360842,g_011010111,validation,1,0.05,0.42280671978623313,0.6444002460753311,0.19485600299553957,0.19171314956941193,0.09614120244615369,0.09569987521661116,0.017578125
locked_fno_raw,Locked FNO (raw),val,101,181,30360842,g_101011110,validation,1,0.05,0.2906429013020417,0.5265277403832799,0.12178822422005962,0.11784628072815458,0.05026258594195928,0.04762543893156427,0.337890625
locked_fno_raw,Locked FNO (raw),val,102,181,30360842,g_111001110,validation,1,0.05,0.39904792577367376,0.6099976848592145,0.1521273121220232,0.14529653259247752,0.1079443812737277,0.10730870859210223,0.025390625
locked_fno_raw,Locked FNO (raw),val,103,181,30360842,g_111010110,validation,1,0.05,0.4308369473659821,0.6560371198502646,0.18928861862020924,0.18626975789554964,0.08912684671247134,0.0887514952460603,0.037109375
locked_fno_raw,Locked FNO (raw),val,104,188,30360849,g_011010111,validation,0,0.02,0.18751702240630774,0.17580424205453532,0.17986846168493467,0.1799733221221748,0.06412178697865677,0.06399037040574804,0.03271484375
locked_fno_raw,Locked FNO (raw),val,105,188,30360849,g_101011110,validation,0,0.02,0.12175921325316201,0.07991986297312488,0.10237554809253695,0.10321682001091569,0.04808799262268352,0.04662087186008959,0.3994140625
locked_fno_raw,Locked FNO (raw),val,106,188,30360849,g_111001110,validation,0,0.02,0.20107520325844658,0.3269832762768495,0.15450909258463388,0.15517011465185968,0.08036454172579119,0.08010596377439982,0.056640625
locked_fno_raw,Locked FNO (raw),val,107,188,30360849,g_111010110,validation,0,0.02,0.16388342583079812,0.14097319685668275,0.14994111888783176,0.1504632142918624,0.05715889334160178,0.057064553331416495,0.0595703125
locked_fno_raw,Locked FNO (raw),val,108,194,30360855,g_011010111,validation,1,0.02,0.374512475852724,0.4803629473559051,0.16511748806814872,0.16529081055965567,0.10272198276104574,0.10218357568701548,0.0068359375
locked_fno_raw,Locked FNO (raw),val,109,194,30360855,g_101011110,validation,1,0.02,0.2535197058418782,0.48411689160611365,0.1078250686664413,0.1067578732517541,0.046325007526635695,0.045449264168637794,0.1875
locked_fno_raw,Locked FNO (raw),val,110,194,30360855,g_111001110,validation,1,0.02,0.41485202218529055,0.6784491375829558,0.16655308827680462,0.16516672219788336,0.12054994105296367,0.1196832950263949,0.013671875
locked_fno_raw,Locked FNO (raw),val,111,194,30360855,g_111010110,validation,1,0.02,0.37658491039767783,0.48666466732385666,0.16306075754931723,0.16329979852283705,0.0940063455638965,0.09357758700028009,0.0146484375
locked_fno_raw,Locked FNO (raw),val,112,163,30360824,g_011010111,validation,0,0.05,0.20192595194496546,0.23256214130224254,0.18650847005855983,0.1823024980082866,0.051235525453425475,0.05115040858712898,0.09814453125
locked_fno_raw,Locked FNO (raw),val,113,163,30360824,g_101011110,validation,0,0.05,0.18255565316158803,0.24514956630735169,0.1624432234484951,0.15960318374177293,0.058928194374882975,0.05689154414238938,0.49267578125
locked_fno_raw,Locked FNO (raw),val,114,163,30360824,g_111001110,validation,0,0.05,0.23481419980282925,0.37059681352367985,0.19273684762256038,0.19268495659830348,0.06238685722963274,0.06209504522717241,0.10693359375
locked_fno_raw,Locked FNO (raw),val,115,163,30360824,g_111010110,validation,0,0.05,0.20701136904880033,0.1917284049931096,0.18832318904080342,0.18672411714022322,0.04805852492904109,0.047873141688937054,0.14697265625
locked_fno_raw,Locked FNO (raw),val,116,192,30360853,g_011010111,validation,1,0.02,0.35791848276058424,0.5146502124543535,0.20185709185942705,0.20125809964265398,0.09398786697823895,0.09354539596480384,0.0244140625
locked_fno_raw,Locked FNO (raw),val,117,192,30360853,g_101011110,validation,1,0.02,0.18600502871417748,0.3120962703936041,0.11988031421364907,0.11915160662841172,0.04948196009612964,0.04775562894118218,0.37158203125
locked_fno_raw,Locked FNO (raw),val,118,192,30360853,g_111001110,validation,1,0.02,0.27611186582598984,0.45898249635275473,0.1578071429395008,0.15731822387870126,0.10300421980356297,0.1024382004147903,0.0185546875
locked_fno_raw,Locked FNO (raw),val,119,192,30360853,g_111010110,validation,1,0.02,0.36615057226585795,0.5445791291337088,0.20184485907535954,0.2012854213236694,0.0908834255634202,0.09036037960517058,0.03515625
locked_fno_raw,Locked FNO (raw),val,120,187,30360848,g_011010111,validation,0,0.05,0.1955548477422952,0.15671698042640184,0.19654863095370792,0.19619565430776292,0.06398380731607776,0.06375153426521463,0.046875
locked_fno_raw,Locked FNO (raw),val,121,187,30360848,g_101011110,validation,0,0.05,0.1348794033865535,0.1052167303568094,0.11773857392794265,0.11609513024746829,0.05912698070868849,0.05759625865208609,0.42724609375
locked_fno_raw,Locked FNO (raw),val,122,187,30360848,g_111001110,validation,0,0.05,0.17523175305084068,0.20803942998544278,0.15009507378881978,0.148443230590356,0.07586536941049067,0.07558444453845489,0.07080078125
locked_fno_raw,Locked FNO (raw),val,123,187,30360848,g_111010110,validation,0,0.05,0.16040843400044952,0.12220358264514841,0.15394524526433168,0.1535489978533741,0.055160342919527316,0.05505945042273136,0.0859375
locked_fno_raw,Locked FNO (raw),val,124,161,30360822,g_011010111,validation,0,0.05,0.2835940377490559,0.265409281059137,0.26717096852901806,0.26430285805173476,0.0564910689050215,0.0563980536057144,0.10986328125
locked_fno_raw,Locked FNO (raw),val,125,161,30360822,g_101011110,validation,0,0.05,0.22133695120934238,0.13240375516253844,0.16824666649871392,0.16390635120678176,0.08392629611628187,0.08229807492753775,0.484375
locked_fno_raw,Locked FNO (raw),val,126,161,30360822,g_111001110,validation,0,0.05,0.23197669090862194,0.2253453221194209,0.20780501296899784,0.20520270174334598,0.0632696023499026,0.06305828340542101,0.12255859375
locked_fno_raw,Locked FNO (raw),val,127,161,30360822,g_111010110,validation,0,0.05,0.2391120869686355,0.21142102411530275,0.21137223184891316,0.20819023804184383,0.053507893832994674,0.05324147281494628,0.19384765625
locked_fno_raw,Locked FNO (raw),val,128,191,30360852,g_011010111,validation,1,0.05,0.40025257375970363,0.5775621042974646,0.21015650985652606,0.20627528344025944,0.0854427963210031,0.08504725650153586,0.0263671875
locked_fno_raw,Locked FNO (raw),val,129,191,30360852,g_101011110,validation,1,0.05,0.3208916774164067,0.5465922473454221,0.13600358733529205,0.1323728686418979,0.05310349937042356,0.049725034039974164,0.34326171875
locked_fno_raw,Locked FNO (raw),val,130,191,30360852,g_111001110,validation,1,0.05,0.4630888567991062,0.6366696759721915,0.20707726601852622,0.20295911994298885,0.1061209339662604,0.1052246601802131,0.06396484375
