active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,cluster_id,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,replicate_index,sample_id,split
0.3819720447063446,0.11063374998047948,0.005843207442920879,10716.408203125,False,4,lockbox_iid-cluster-000,cgls,3.1181576787275844e-07,10716.4091796875,1,0.008244291064329445,plume,0.9740794897079468,0.40677449107170105,1.0730499029159546,0.9169496893882751,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-000-r2,lockbox_iid
0.2366405576467514,0.11063374998047948,0.00511289393615619,4113.0546875,False,8,lockbox_iid-cluster-000,cgls,7.521130100940354e-07,4113.0546875,1,0.008244291064329445,plume,0.9609188437461853,0.41104668378829956,1.1239644289016724,0.8873234987258911,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-000-r2,lockbox_iid
0.1480039358139038,0.11063374998047948,0.005682390557779802,1608.9134521484375,False,12,lockbox_iid-cluster-000,cgls,1.5682035154895857e-06,1608.9134521484375,1,0.008244291064329445,plume,0.9533984065055847,0.41074153780937195,1.165927529335022,0.8775458931922913,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-000-r2,lockbox_iid
0.10900058597326279,0.11063374998047948,0.007785709437858193,872.657470703125,False,16,lockbox_iid-cluster-000,cgls,2.4152650439646095e-06,872.6573486328125,1,0.008244291064329445,plume,0.9496912360191345,0.40707963705062866,1.1851866245269775,0.8773173093795776,0.0,0.0,20,20,0.0001220703125,unregularized,0,2,lockbox_iid-000-r2,lockbox_iid
0.08321424573659897,0.11063374998047948,0.006881241803286227,508.6060791015625,False,20,lockbox_iid-cluster-000,cgls,3.4364566090516746e-06,508.6060485839844,1,0.008244291064329445,plume,0.9469077587127686,0.40677449107170105,1.1991883516311646,0.8763683438301086,0.0,0.0,20,20,3.0517578125e-05,unregularized,0,2,lockbox_iid-000-r2,lockbox_iid
0.4021202027797699,0.1102562079904601,0.007834185269252714,8925.5,False,4,lockbox_iid-cluster-000,cgls,3.139829800602456e-07,8925.4990234375,1,0.0083136250032112,plume,0.9713592529296875,0.4202013909816742,1.0782229900360107,0.9195168614387512,0.0,0.0,20,20,0.0009765625,unregularized,0,3,lockbox_iid-000-r3,lockbox_iid
0.2357873171567917,0.1102562079904601,0.00929199407212328,3068.750732421875,False,8,lockbox_iid-cluster-000,cgls,8.365325925296929e-07,3068.75048828125,1,0.0083136250032112,plume,0.9550606608390808,0.436374694108963,1.1407581567764282,0.8961538672447205,0.0,0.0,20,20,0.000244140625,unregularized,0,3,lockbox_iid-000-r3,lockbox_iid
0.14861272275447845,0.1102562079904601,0.008684377377035916,1219.08154296875,False,12,lockbox_iid-cluster-000,cgls,1.6453868738608435e-06,1219.08154296875,1,0.0083136250032112,plume,0.9467666149139404,0.42996641993522644,1.1843817234039307,0.8862413167953491,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-000-r3,lockbox_iid
0.1102653294801712,0.1102562079904601,0.00980069616863713,671.1178588867188,False,16,lockbox_iid-cluster-000,cgls,2.4473927169310628e-06,671.117919921875,1,0.0083136250032112,plume,0.9431629180908203,0.4330179989337921,1.2049176692962646,0.8790181279182434,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-000-r3,lockbox_iid
0.08681145310401917,0.1102562079904601,0.009999531215270387,415.98236083984375,False,20,lockbox_iid-cluster-000,cgls,3.3164435535582015e-06,415.9822998046875,1,0.0083136250032112,plume,0.9404140710830688,0.4333232045173645,1.2169647216796875,0.8773078918457031,0.0,0.0,20,20,6.103515625e-05,unregularized,0,3,lockbox_iid-000-r3,lockbox_iid
0.3135964870452881,0.11034833395387977,0.007781025305325342,13554.052734375,False,4,lockbox_iid-cluster-001,cgls,4.107824906895985e-07,13554.0546875,1,0.00813979096710682,wavy_front,0.9489449262619019,0.35886481404304504,1.169352650642395,0.8238212466239929,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-001-r0,lockbox_iid
0.1674785614013672,0.11034833395387977,0.006810276385623827,3865.851806640625,False,8,lockbox_iid-cluster-001,cgls,9.929766520144767e-07,3865.85205078125,1,0.00813979096710682,wavy_front,0.9338684678077698,0.35947513580322266,1.2485171556472778,0.7599992752075195,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-001-r0,lockbox_iid
0.10513626784086227,0.11034833395387977,0.008375487805454574,1523.4627685546875,False,12,lockbox_iid-cluster-001,cgls,1.806623799893714e-06,1523.4627685546875,1,0.00813979096710682,wavy_front,0.9267190098762512,0.3603906035423279,1.2860997915267944,0.7363390326499939,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-001-r0,lockbox_iid
0.07178132981061935,0.11034833395387977,0.008890660430652357,710.1495971679688,False,16,lockbox_iid-cluster-001,cgls,2.932507641162374e-06,710.1495361328125,1,0.00813979096710682,wavy_front,0.9223639965057373,0.3567287027835846,1.311575174331665,0.7219693660736084,0.0,0.0,20,20,6.103515625e-05,unregularized,0,0,lockbox_iid-001-r0,lockbox_iid
0.05375591665506363,0.11034833395387977,0.009100059637688061,398.2716369628906,False,20,lockbox_iid-cluster-001,cgls,4.195367182546761e-06,398.2716064453125,1,0.00813979096710682,wavy_front,0.919822096824646,0.3536771535873413,1.3263648748397827,0.7148694396018982,0.0,0.0,20,20,3.0517578125e-05,unregularized,0,0,lockbox_iid-001-r0,lockbox_iid
0.3104586601257324,0.10927749995607883,0.007040058421014345,14363.396484375,False,4,lockbox_iid-cluster-001,cgls,4.0767068298919185e-07,14363.396484375,1,0.008295459090732038,wavy_front,0.9356997609138489,0.38602378964424133,1.1942875385284424,0.6981087923049927,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-001-r1,lockbox_iid
0.15599550306797028,0.10927749995607883,0.0076045705439745925,3626.38330078125,False,8,lockbox_iid-cluster-001,cgls,1.0328441248930176e-06,3626.3837890625,1,0.008295459090732038,wavy_front,0.9181081652641296,0.38358253240585327,1.2680588960647583,0.6283522844314575,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-001-r1,lockbox_iid
0.09922662377357483,0.10927749995607883,0.00785011625194419,1467.25634765625,False,12,lockbox_iid-cluster-001,cgls,1.8418663785269018e-06,1467.2564697265625,1,0.008295459090732038,wavy_front,0.910086452960968,0.39151662588119507,1.3022778034210205,0.6104438900947571,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-001-r1,lockbox_iid
0.06960727274417877,0.10927749995607883,0.011048930710085147,722.035888671875,False,16,lockbox_iid-cluster-001,cgls,2.7912772111449158e-06,722.035888671875,1,0.008295459090732038,wavy_front,0.9051476716995239,0.3936527371406555,1.3248281478881836,0.6026182770729065,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-001-r1,lockbox_iid
0.05379994958639145,0.10927749995607883,0.008778141724638821,431.33367919921875,False,20,lockbox_iid-cluster-001,cgls,3.7481672734429594e-06,431.3336181640625,1,0.008295459090732038,wavy_front,0.9021925926208496,0.39456820487976074,1.3374234437942505,0.5995988249778748,0.0,0.0,20,20,6.103515625e-05,unregularized,0,1,lockbox_iid-001-r1,lockbox_iid
0.33704254031181335,0.10936925001442432,0.005700367990763079,16130.712890625,False,4,lockbox_iid-cluster-001,cgls,4.051959479056677e-07,16130.712890625,1,0.008222749922424555,wavy_front,0.9585081338882446,0.35489776730537415,1.1326102018356323,0.8746510148048401,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-001-r2,lockbox_iid
0.19863243401050568,0.10936925001442432,0.004629505387408719,5602.53271484375,False,8,lockbox_iid-cluster-001,cgls,8.856082445163338e-07,5602.53271484375,1,0.008222749922424555,wavy_front,0.9440594911575317,0.36161118745803833,1.1955498456954956,0.8249020576477051,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-001-r2,lockbox_iid
0.12934306263923645,0.10936925001442432,0.0065617570558547085,2375.583984375,False,12,lockbox_iid-cluster-001,cgls,1.6867644490048406e-06,2375.584228515625,1,0.008222749922424555,wavy_front,0.9359233975410461,0.3640524744987488,1.2355695962905884,0.7929377555847168,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-001-r2,lockbox_iid
0.09378021210432053,0.10936925001442432,0.006936086260593352,1248.8389892578125,False,16,lockbox_iid-cluster-001,cgls,2.5955657747545047e-06,1248.8392333984375,1,0.008222749922424555,wavy_front,0.9310720562934875,0.37046077847480774,1.2636293172836304,0.7737151384353638,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-001-r2,lockbox_iid
0.07395218312740326,0.10936925001442432,0.00576490308240906,776.579833984375,False,20,lockbox_iid-cluster-001,cgls,3.496577164696646e-06,776.5799560546875,1,0.008222749922424555,wavy_front,0.9279147386550903,0.3725968897342682,1.280456781387329,0.7601686716079712,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-001-r2,lockbox_iid
0.3224063813686371,0.10996933293063194,0.005598348079221826,17882.142578125,False,4,lockbox_iid-cluster-001,cgls,3.829897536888893e-07,17882.142578125,1,0.008276915992610157,wavy_front,0.9392834305763245,0.39517849683761597,1.1804563999176025,0.7366147637367249,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-001-r3,lockbox_iid
0.17001408338546753,0.10996933293063194,0.005927119921455109,4972.58349609375,False,8,lockbox_iid-cluster-001,cgls,9.937135700965882e-07,4972.58349609375,1,0.008276915992610157,wavy_front,0.9211244583129883,0.39182180166244507,1.257173776626587,0.6654457449913025,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-001-r3,lockbox_iid
0.11302369832992554,0.10996933293063194,0.007195124164162621,2197.61376953125,False,12,lockbox_iid-cluster-001,cgls,1.6543880292374524e-06,2197.61376953125,1,0.008276915992610157,wavy_front,0.9120283126831055,0.3960939943790436,1.2960443496704102,0.6420097947120667,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-001-r3,lockbox_iid
0.08458767086267471,0.10996933293063194,0.007621349540562508,1230.91064453125,False,16,lockbox_iid-cluster-001,cgls,2.4395403670496307e-06,1230.9105224609375,1,0.008276915992610157,wavy_front,0.9066442251205444,0.39945071935653687,1.3212367296218872,0.6272486448287964,0.0,0.0,20,20,0.0001220703125,unregularized,0,3,lockbox_iid-001-r3,lockbox_iid
0.06743895262479782,0.10996933293063194,0.008540400809287621,782.4091796875,False,20,lockbox_iid-cluster-001,cgls,3.337661155455862e-06,782.4093017578125,1,0.008276915992610157,wavy_front,0.9030045866966248,0.4000610411167145,1.3396557569503784,0.6180149912834167,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-001-r3,lockbox_iid
0.2798604667186737,0.10874204197898507,0.007228689155122571,11431.4521484375,False,4,lockbox_iid-cluster-002,cgls,4.4956951228414255e-07,11431.451171875,1,0.008588874945417047,plume,0.945037305355072,0.3851083517074585,1.208961009979248,0.7766159772872925,0.0,0.0,20,20,0.0009765625,unregularized,0,0,lockbox_iid-002-r0,lockbox_iid
0.13217809796333313,0.10874204197898507,0.007936326076012478,2549.98291015625,False,8,lockbox_iid-cluster-002,cgls,1.1923109468625626e-06,2549.98291015625,1,0.008588874945417047,plume,0.9321631789207458,0.37046077847480774,1.2784311771392822,0.7381299138069153,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-002-r0,lockbox_iid
0.08033952116966248,0.10874204197898507,0.008774898507980166,942.055908203125,False,12,lockbox_iid-cluster-002,cgls,2.176249836338684e-06,942.0560302734375,1,0.008588874945417047,plume,0.9268316030502319,0.3692401349544525,1.3020769357681274,0.7229318022727966,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-002-r0,lockbox_iid
0.054612815380096436,0.10874204197898507,0.010465730571805595,435.31866455078125,False,16,lockbox_iid-cluster-002,cgls,3.4208749184472254e-06,435.31878662109375,1,0.008588874945417047,plume,0.9239259362220764,0.36374732851982117,1.315489411354065,0.7137270569801331,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-002-r0,lockbox_iid
0.041002288460731506,0.10874204197898507,0.010252969659025514,245.37734985351562,False,20,lockbox_iid-cluster-002,cgls,4.7698194975964725e-06,245.37734985351562,1,0.008588874945417047,plume,0.9222457408905029,0.3610009253025055,1.3230429887771606,0.7095369696617126,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-002-r0,lockbox_iid
0.3234783709049225,0.11441391694825143,0.007131113106444971,14185.994140625,False,4,lockbox_iid-cluster-002,cgls,3.949904510136548e-07,14185.994140625,1,0.006923916982486844,plume,0.9428281188011169,0.3817515969276428,1.2011438608169556,0.7076438069343567,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-002-r1,lockbox_iid
0.16780439019203186,0.11441391694825143,0.007787141825758519,3817.47314453125,False,8,lockbox_iid-cluster-002,cgls,1.0287799341313075e-06,3817.47314453125,1,0.006923916982486844,plume,0.9262233376502991,0.38358253240585327,1.285386562347412,0.6280203461647034,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-002-r1,lockbox_iid
0.10247085988521576,0.11441391694825143,0.008660260641633236,1423.541015625,False,12,lockbox_iid-cluster-002,cgls,1.968954620679142e-06,1423.5411376953125,1,0.006923916982486844,plume,0.9181008338928223,0.38327735662460327,1.3255178928375244,0.5895143151283264,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-002-r1,lockbox_iid
0.06949464231729507,0.11441391694825143,0.008904009665653348,654.7445678710938,False,16,lockbox_iid-cluster-002,cgls,3.1286351713788463e-06,654.74462890625,1,0.006923916982486844,plume,0.9138115644454956,0.38663411140441895,1.3474591970443726,0.5674059391021729,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-002-r1,lockbox_iid
0.05297061800956726,0.11441391694825143,0.008936787036783621,380.3990173339844,False,20,lockbox_iid-cluster-002,cgls,4.25470943810069e-06,380.39898681640625,1,0.006923916982486844,plume,0.9115105867385864,0.38327735662460327,1.357820987701416,0.5577551126480103,0.0,0.0,20,20,3.0517578125e-05,unregularized,0,1,lockbox_iid-002-r1,lockbox_iid
0.32678529620170593,0.109279541997239,0.007376106314152575,14447.5400390625,False,4,lockbox_iid-cluster-002,cgls,4.247179674621293e-07,14447.541015625,1,0.008430666057392955,plume,0.9400572180747986,0.3936527371406555,1.2128225564956665,0.69375079870224,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-002-r2,lockbox_iid
0.16078005731105804,0.109279541997239,0.00746740207709338,3497.302734375,False,8,lockbox_iid-cluster-002,cgls,1.1534282293723663e-06,3497.302734375,1,0.008430666057392955,plume,0.9241670966148376,0.4009765088558197,1.3046464920043945,0.6335684657096863,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-002-r2,lockbox_iid
0.09956508129835129,0.109279541997239,0.007842764159533592,1341.16748046875,False,12,lockbox_iid-cluster-002,cgls,2.0626155219360953e-06,1341.16748046875,1,0.008430666057392955,plume,0.9177132248878479,0.39823007583618164,1.3371679782867432,0.6112969517707825,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-002-r2,lockbox_iid
0.07030467689037323,0.109279541997239,0.009121108968045133,668.7092895507812,False,16,lockbox_iid-cluster-002,cgls,3.1059385037224274e-06,668.7093505859375,1,0.008430666057392955,plume,0.9143832325935364,0.39823007583618164,1.3538764715194702,0.601447582244873,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-002-r2,lockbox_iid
0.0551396906375885,0.109279541997239,0.010212797770342029,411.336669921875,False,20,lockbox_iid-cluster-002,cgls,4.195373094262322e-06,411.33673095703125,1,0.008430666057392955,plume,0.9123005867004395,0.404028058052063,1.3628199100494385,0.5945589542388916,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-002-r2,lockbox_iid
0.27724960446357727,0.1107958749635145,0.0072739484326966464,13804.1630859375,False,4,lockbox_iid-cluster-002,cgls,4.7483140974691196e-07,13804.1611328125,1,0.008250041981227696,plume,0.9387295842170715,0.39853525161743164,1.2271183729171753,0.6813194155693054,0.0,0.0,20,20,0.001953125,unregularized,0,3,lockbox_iid-002-r3,lockbox_iid
0.13008853793144226,0.1107958749635145,0.007209714631608788,3039.108642578125,False,8,lockbox_iid-cluster-002,cgls,1.22448432193778e-06,3039.108642578125,1,0.008250041981227696,plume,0.925446093082428,0.3963991403579712,1.3010202646255493,0.6192432641983032,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-002-r3,lockbox_iid
0.08343362808227539,0.1107958749635145,0.00834584701341958,1250.1162109375,False,12,lockbox_iid-cluster-002,cgls,2.0689722077804618e-06,1250.1162109375,1,0.008250041981227696,plume,0.9209222197532654,0.3887702226638794,1.3263367414474487,0.6001311540603638,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-002-r3,lockbox_iid
0.06385574489831924,0.1107958749635145,0.00937537758828645,732.2647705078125,False,16,lockbox_iid-cluster-002,cgls,2.9030607038293965e-06,732.2646484375,1,0.008250041981227696,plume,0.9185423851013184,0.3933475613594055,1.3392828702926636,0.5904490351676941,0.0,0.0,20,20,0.0001220703125,unregularized,0,3,lockbox_iid-002-r3,lockbox_iid
0.05311977490782738,0.1107958749635145,0.008786843466287157,506.7347412109375,False,20,lockbox_iid-cluster-002,cgls,3.6142455428489484e-06,506.734619140625,1,0.008250041981227696,plume,0.9171060919761658,0.3924320936203003,1.3500304222106934,0.5850382447242737,0.0,0.0,20,20,0.0001220703125,unregularized,0,3,lockbox_iid-002-r3,lockbox_iid
0.3332309424877167,0.11065399996004999,0.006194458481871088,16519.556640625,False,4,lockbox_iid-cluster-003,cgls,3.789143647736637e-07,16519.55859375,1,0.007968832971528172,wavy_front,0.943255603313446,0.39060115814208984,1.1499875783920288,0.7830893993377686,0.0,0.0,20,20,0.0,unregularized,0,0,lockbox_iid-003-r0,lockbox_iid
0.16362972557544708,0.11065399996004999,0.007458519075689631,3983.20068359375,False,8,lockbox_iid-cluster-003,cgls,1.049772208716604e-06,3983.200439453125,1,0.007968832971528172,wavy_front,0.9257432222366333,0.39151662588119507,1.228487491607666,0.7231566309928894,0.0,0.0,20,20,0.000244140625,unregularized,0,0,lockbox_iid-003-r0,lockbox_iid
0.10290941596031189,0.11065399996004999,0.0073469602872856185,1575.4986572265625,False,12,lockbox_iid-cluster-003,cgls,1.8835072523870622e-06,1575.49853515625,1,0.007968832971528172,wavy_front,0.9187117218971252,0.39884039759635925,1.257867455482483,0.7023399472236633,0.0,0.0,20,20,0.0001220703125,unregularized,0,0,lockbox_iid-003-r0,lockbox_iid
0.07503623515367508,0.11065399996004999,0.00790115730763933,837.62548828125,False,16,lockbox_iid-cluster-003,cgls,2.7533933462109417e-06,837.6254272460938,1,0.007968832971528172,wavy_front,0.914481520652771,0.404028058052063,1.272924780845642,0.696519136428833,0.0,0.0,20,20,6.103515625e-05,unregularized,0,0,lockbox_iid-003-r0,lockbox_iid
0.056919436901807785,0.11065399996004999,0.007222164064562812,481.9801025390625,False,20,lockbox_iid-cluster-003,cgls,3.85261228075251e-06,481.9799499511719,1,0.007968832971528172,wavy_front,0.9114066362380981,0.41104668378829956,1.2840725183486938,0.6896100044250488,0.0,0.0,20,20,0.000152587890625,unregularized,0,0,lockbox_iid-003-r0,lockbox_iid
0.3039112687110901,0.11332912498619407,0.00776394547772678,13656.42578125,False,4,lockbox_iid-cluster-003,cgls,4.394358654735697e-07,13656.423828125,1,0.00857249996624887,wavy_front,0.9362362027168274,0.37503814697265625,1.166262149810791,0.760785698890686,0.0,0.0,20,20,0.001953125,unregularized,0,1,lockbox_iid-003-r1,lockbox_iid
0.1511903554201126,0.11332912498619407,0.008587048890795658,3379.8046875,False,8,lockbox_iid-cluster-003,cgls,1.1285152368145646e-06,3379.804931640625,1,0.00857249996624887,wavy_front,0.9207444190979004,0.3808361291885376,1.238132357597351,0.7167485952377319,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-003-r1,lockbox_iid
0.09594849497079849,0.11332912498619407,0.009335036966350107,1361.19287109375,False,12,lockbox_iid-cluster-003,cgls,1.9647545741463546e-06,1361.193115234375,1,0.00857249996624887,wavy_front,0.9136821627616882,0.389380544424057,1.2670143842697144,0.7014816999435425,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-003-r1,lockbox_iid
0.06528134644031525,0.11332912498619407,0.01089622097430217,630.11767578125,False,16,lockbox_iid-cluster-003,cgls,3.1744036732561653e-06,630.11767578125,1,0.00857249996624887,wavy_front,0.909248411655426,0.3963991403579712,1.2835768461227417,0.6970041394233704,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-003-r1,lockbox_iid
0.04878736287355423,0.11332912498619407,0.008508040751308758,351.9313049316406,False,20,lockbox_iid-cluster-003,cgls,4.356531462690327e-06,351.9314270019531,1,0.00857249996624887,wavy_front,0.9068835973739624,0.3967042863368988,1.2936979532241821,0.6958841681480408,0.0,0.0,20,20,0.0,unregularized,0,1,lockbox_iid-003-r1,lockbox_iid
0.28354349732398987,0.11181875003967434,0.00848596186015574,10782.578125,False,4,lockbox_iid-cluster-003,cgls,4.487617104587116e-07,10782.578125,1,0.008259875001385808,wavy_front,0.9357761144638062,0.37961551547050476,1.170814871788025,0.7656641602516174,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-003-r2,lockbox_iid
0.14433273673057556,0.11181875003967434,0.009167837901576896,2793.91357421875,False,8,lockbox_iid-cluster-003,cgls,1.0567169965725043e-06,2793.913818359375,1,0.008259875001385808,wavy_front,0.9208471775054932,0.39060115814208984,1.233230710029602,0.7152090072631836,0.0,0.0,20,20,0.0,unregularized,0,2,lockbox_iid-003-r2,lockbox_iid
0.090108223259449,0.11181875003967434,0.011519703376723102,1088.96044921875,False,12,lockbox_iid-cluster-003,cgls,1.9205178887204966e-06,1088.9603271484375,1,0.008259875001385808,wavy_front,0.913830578327179,0.39853525161743164,1.262740135192871,0.6956364512443542,0.0,0.0,20,20,0.0001220703125,unregularized,0,2,lockbox_iid-003-r2,lockbox_iid
0.06163836270570755,0.11181875003967434,0.013363433786780237,509.5485534667969,False,16,lockbox_iid-cluster-003,cgls,2.9556356366811087e-06,509.54852294921875,1,0.008259875001385808,wavy_front,0.9100537896156311,0.4000610411167145,1.2799471616744995,0.6889411807060242,0.0,0.0,20,20,3.0517578125e-05,unregularized,0,2,lockbox_iid-003-r2,lockbox_iid
0.046990521252155304,0.11181875003967434,0.012991029352075585,296.1446228027344,False,20,lockbox_iid-cluster-003,cgls,4.093755705980584e-06,296.14453125,1,0.008259875001385808,wavy_front,0.9080075025558472,0.4052487313747406,1.2892829179763794,0.6857619285583496,0.0,0.0,20,20,9.1552734375e-05,unregularized,0,2,lockbox_iid-003-r2,lockbox_iid
0.34518522024154663,0.1098766669165343,0.00537395130102247,16670.626953125,False,4,lockbox_iid-cluster-003,cgls,3.8845209360260924e-07,16670.625,1,0.008377333055250347,wavy_front,0.9564957618713379,0.37442779541015625,1.125486135482788,0.8499833941459656,0.0,0.0,20,20,0.001953125,unregularized,0,3,lockbox_iid-003-r3,lockbox_iid
0.1838608682155609,0.1098766669165343,0.005954540988751942,4729.619140625,False,8,lockbox_iid-cluster-003,cgls,9.920627235260326e-07,4729.619140625,1,0.008377333055250347,wavy_front,0.9417586922645569,0.37503814697265625,1.1891154050827026,0.799295961856842,0.0,0.0,20,20,0.0,unregularized,0,3,lockbox_iid-003-r3,lockbox_iid
