aggregate_mean_field_gain_percent,aggregate_mean_gradient_gain_percent,baseline_selected_mean_field_relative_l2,baseline_selected_mean_gradient_relative_l2,both_endpoints_positive_cluster_rate,candidate_dominated_by_any_cgls_mean_checkpoint,candidate_dominates_at_least_one_cgls_mean_checkpoint,candidate_mean_field_relative_l2,candidate_mean_gradient_relative_l2,case_count,cluster_count,cluster_p10_field_gain_percent,cluster_p10_gradient_gain_percent,cluster_p90_active_residual_ratio,field_gain_bootstrap_95_interval_percent,field_harm_over_two_percent_case_rate,field_harm_over_two_percent_cluster_rate,gradient_gain_bootstrap_95_interval_percent,gradient_harm_over_two_percent_case_rate,gradient_harm_over_two_percent_cluster_rate,mean_active_residual_ratio,mean_field_gain_percent,mean_gradient_gain_percent,mean_heldout_b_ratio,role,simultaneous_field_gain_lower_95_percent,simultaneous_gradient_gain_lower_95_percent,split,worst_case_active_residual_ratio,worst_case_field_gain_percent,worst_case_gradient_gain_percent,worst_case_heldout_b_ratio,worst_cluster_field_gain_percent,worst_cluster_gradient_gain_percent
3.6226282996915926,7.899057738363757,0.9146976651002964,1.3435610309243202,1.0,False,True,0.8815615686277548,1.2374323693414528,96,24,2.5388039405769036,6.812639866111906,1.0297141468701843,"[3.299451524702444, 4.002395303581443]",0.0,0.0,"[7.506048120592892, 8.257249533053136]",0.0,0.0,1.00650099988515,3.64119566055863,7.870842415227242,0.9368226029254959,primary,3.1906657914389243,7.390411135457394,lockbox_iid,1.0886019250389578,1.3180620034397683,5.063059024317111,0.9851282036608278,2.387309655833267,6.211365880688051
4.06695557470565,8.148666202984248,0.9056195064137379,1.2645346249143283,1.0,False,True,0.8687883634120226,1.1614919193089008,96,24,3.3468023547702703,6.997084572375244,1.0349900176733375,"[3.7943574159168962, 4.339695660304067]",0.0,0.0,"[7.689531247625378, 8.511891098350265]",0.0,0.0,1.0022584441848108,4.079119851816851,8.113725169189378,0.9242547813409505,primary,3.72983814466406,7.590515490183658,lockbox_family_ood,1.0897863955884495,1.8016568056969808,4.659815024853408,0.9813010491071611,2.039070126204242,5.702819617387858
3.7480477645692942,7.90953469098799,0.9257467954109112,1.2334451079368591,1.0,False,True,0.8910493633399407,1.135885339230299,96,24,2.4191260210964773,5.593350255432109,1.0665731277176211,"[3.389773837432998, 4.127293666281421]",0.0,0.0,"[7.133157886927689, 8.433831933492833]",0.0,0.0,1.0386814938664148,3.762555283208909,7.8188858175678035,0.932731277876974,secondary_ood,,,lockbox_joint_ood,1.1379972443641553,1.5586535834435034,2.5231687554790776,0.9870609409004657,2.140412432414749,3.851989907347164
3.7054696399172298,8.260367252932669,0.9153602694471678,1.3298772051930428,1.0,False,True,0.8814418725669384,1.2200244640310605,48,12,2.692910550936944,7.319995397833141,1.0341799826372482,"[3.3089017248856365, 4.117832497656181]",0.0,0.0,"[7.705770790016952, 8.683814799228214]",0.0,0.0,1.013258019259564,3.7151849066736227,8.20850970457959,0.9352041531491496,secondary_unpaired_no_mismatch_stress,,,lockbox_exact_operator_control,1.0605883486908567,1.7049831406577223,5.647592112121238,0.9732133583858145,2.5881576310432104,6.378281899104004
