active_residual_ratio,baseline_field_relative_l2,baseline_gradient_relative_l2,candidate_field_relative_l2,candidate_gradient_relative_l2,checkpoint,cluster_id,family,field_gain_percent,front_f1_gain_percent,gradient_gain_percent,heldout_b_ratio,replicate_index,sample_id,split
0.9869721151829577,0.9105649590492249,1.2889009714126587,0.8807076215744019,1.1999428272247314,20,lockbox_exact_operator_control-cluster-003,wavy_front,3.27899038702289,2.1196101141087964,6.901860279492809,0.9359248146746437,0,lockbox_exact_operator_control-003-r0,lockbox_exact_operator_control
0.9983086811406777,0.905391275882721,1.3062613010406494,0.8663669228553772,1.1998708248138428,20,lockbox_exact_operator_control-cluster-003,wavy_front,4.3102196880897194,3.3033068482030155,8.144654989170187,0.9165105265358338,1,lockbox_exact_operator_control-003-r1,lockbox_exact_operator_control
1.0467557315680849,0.9080182909965515,1.2994567155838013,0.8545505404472351,1.1677483320236206,20,lockbox_exact_operator_control-cluster-003,wavy_front,5.888400165445507,5.1145029802257875,10.13564992051379,0.9118565526031126,2,lockbox_exact_operator_control-003-r2,lockbox_exact_operator_control
0.9917167605516521,0.9257844686508179,1.2576851844787598,0.9046958684921265,1.1858657598495483,20,lockbox_exact_operator_control-cluster-003,wavy_front,2.277916823277955,0.9295157270947333,5.710445309807523,0.9578644346531233,3,lockbox_exact_operator_control-003-r3,lockbox_exact_operator_control
1.0496087882052072,0.9252645969390869,1.2258875370025635,0.894294798374176,1.141128420829773,20,lockbox_exact_operator_control-cluster-004,plume,3.3471288826313677,6.310677386963897,6.914102119027684,0.9629852161498014,0,lockbox_exact_operator_control-004-r0,lockbox_exact_operator_control
1.044214337644477,0.9172648191452026,1.2518837451934814,0.882609486579895,1.152679443359375,20,lockbox_exact_operator_control-cluster-004,plume,3.7781164001910437,5.723126350880606,7.924402103229976,0.9472749694498721,1,lockbox_exact_operator_control-004-r1,lockbox_exact_operator_control
1.052356377063517,0.9126514196395874,1.2566243410110474,0.8729808330535889,1.1490565538406372,20,lockbox_exact_operator_control-cluster-004,plume,4.346740248501967,8.870348948746743,8.560059172804491,0.9374138107952797,2,lockbox_exact_operator_control-004-r2,lockbox_exact_operator_control
0.9963835909487279,0.9159049987792969,1.2478986978530884,0.8937250971794128,1.1757434606552124,20,lockbox_exact_operator_control-cluster-004,plume,2.4216377931603215,3.805169393020452,5.782138992693349,0.9686846341239914,3,lockbox_exact_operator_control-004-r3,lockbox_exact_operator_control
0.988109553015349,0.9327642321586609,1.4039247035980225,0.9168607592582703,1.301695704460144,20,lockbox_exact_operator_control-cluster-005,wavy_front,1.7049831406577223,-1.6028517018010024,7.281658259583489,0.9707637833573755,0,lockbox_exact_operator_control-005-r0,lockbox_exact_operator_control
1.0111884288453137,0.9153045415878296,1.4876797199249268,0.8852147459983826,1.3352559804916382,20,lockbox_exact_operator_control-cluster-005,wavy_front,3.287408094495913,0.9666069908805982,10.245736188497641,0.9228169847325176,1,lockbox_exact_operator_control-005-r1,lockbox_exact_operator_control
0.9986489414309258,0.9159982800483704,1.4621820449829102,0.8915678858757019,1.3259998559951782,20,lockbox_exact_operator_control-cluster-005,wavy_front,2.66707860754699,1.8308642049942598,9.313627496316549,0.928943395936157,2,lockbox_exact_operator_control-005-r2,lockbox_exact_operator_control
0.9855834158277683,0.9017137885093689,1.5059272050857544,0.877429187297821,1.367187261581421,20,lockbox_exact_operator_control-cluster-005,wavy_front,2.6931606814722153,2.789514991974445,9.212924969798458,0.9412054422144607,3,lockbox_exact_operator_control-005-r3,lockbox_exact_operator_control
1.014584649299811,0.930443286895752,1.4401353597640991,0.8999243974685669,1.302066445350647,20,lockbox_exact_operator_control-cluster-006,plume,3.280037575315908,4.780267925778826,9.58721785958151,0.9213375799701934,0,lockbox_exact_operator_control-006-r0,lockbox_exact_operator_control
0.9889907080381177,0.9252288937568665,1.4520052671432495,0.8996225595474243,1.3250930309295654,20,lockbox_exact_operator_control-cluster-006,plume,2.767567504887177,2.932089124899182,8.74048042975614,0.9387180903275627,1,lockbox_exact_operator_control-006-r1,lockbox_exact_operator_control
0.9946438977692078,0.9467697739601135,1.3932007551193237,0.9305542707443237,1.302211046218872,20,lockbox_exact_operator_control-cluster-006,plume,1.7127187265351944,4.173624827593178,6.530983317810407,0.9719499178415708,2,lockbox_exact_operator_control-006-r2,lockbox_exact_operator_control
0.9931370351839479,0.9215056300163269,1.4804248809814453,0.8941689729690552,1.3493884801864624,20,lockbox_exact_operator_control-cluster-006,plume,2.9665208932893212,2.8294770577801764,8.851269826545508,0.9079922573686661,3,lockbox_exact_operator_control-006-r3,lockbox_exact_operator_control
1.0010521503026926,0.8948678970336914,1.3713032007217407,0.8571579456329346,1.2512176036834717,20,lockbox_exact_operator_control-cluster-007,wavy_front,4.214024385695118,3.1794114746373228,8.757041985686747,0.9328282839246039,0,lockbox_exact_operator_control-007-r0,lockbox_exact_operator_control
0.9895396068184508,0.8901000022888184,1.3733322620391846,0.8501579761505127,1.2507603168487549,20,lockbox_exact_operator_control-cluster-007,wavy_front,4.487363895696895,2.382717905075097,8.925148602307605,0.9104930700057902,1,lockbox_exact_operator_control-007-r1,lockbox_exact_operator_control
1.0059453566850496,0.9073225259780884,1.3395272493362427,0.8667006492614746,1.2194982767105103,20,lockbox_exact_operator_control-cluster-007,wavy_front,4.477115419660018,3.4937897676844996,8.960547288993839,0.91077427127285,2,lockbox_exact_operator_control-007-r2,lockbox_exact_operator_control
1.04610787545023,0.9029895067214966,1.3648380041122437,0.8478237390518188,1.2115328311920166,20,lockbox_exact_operator_control-cluster-007,wavy_front,6.109236847055873,2.7649807608441437,11.23248125113164,0.8710783697797239,3,lockbox_exact_operator_control-007-r3,lockbox_exact_operator_control
1.0009939926064284,0.9267024397850037,1.2366790771484375,0.8945064544677734,1.1389687061309814,20,lockbox_exact_operator_control-cluster-008,plume,3.4742527843888853,4.836183464768475,7.901028878305181,0.9456258916540757,0,lockbox_exact_operator_control-008-r0,lockbox_exact_operator_control
1.0084854216785786,0.9250374436378479,1.2350842952728271,0.8893288373947144,1.1317425966262817,20,lockbox_exact_operator_control-cluster-008,plume,3.860233603377623,5.82089348821199,8.367177774187265,0.9556980475997421,1,lockbox_exact_operator_control-008-r1,lockbox_exact_operator_control
1.029820634443601,0.9241667985916138,1.2497206926345825,0.8867037296295166,1.1361662149429321,20,lockbox_exact_operator_control-cluster-008,plume,4.053712924895063,4.292158247187008,9.086388531525552,0.9265596999079134,2,lockbox_exact_operator_control-008-r2,lockbox_exact_operator_control
1.0178199798857037,0.9223405718803406,1.246307373046875,0.8872957229614258,1.1398805379867554,20,lockbox_exact_operator_control-cluster-008,plume,3.7995562579959152,4.743970958437599,8.539372979872182,0.9545776197568214,3,lockbox_exact_operator_control-008-r3,lockbox_exact_operator_control
0.9990999554488073,0.9060735702514648,1.3911266326904297,0.8686229586601257,1.274214744567871,20,lockbox_exact_operator_control-cluster-009,wavy_front,4.13328595170758,2.248992039706238,8.404115439616865,0.9260105508566252,0,lockbox_exact_operator_control-009-r0,lockbox_exact_operator_control
0.9981282622928752,0.8964868187904358,1.4111806154251099,0.8608385324478149,1.293563723564148,20,lockbox_exact_operator_control-cluster-009,wavy_front,3.976442887439046,2.0280828346111184,8.334644805585748,0.9163355718675328,1,lockbox_exact_operator_control-009-r1,lockbox_exact_operator_control
1.020385510686211,0.902411937713623,1.4008508920669556,0.8561807870864868,1.2627314329147339,20,lockbox_exact_operator_control-cluster-009,wavy_front,5.123065054333036,3.579757002741458,9.85968313504276,0.918423935789252,2,lockbox_exact_operator_control-009-r2,lockbox_exact_operator_control
1.0250060657754396,0.9088858962059021,1.4015734195709229,0.8669973611831665,1.274104356765747,20,lockbox_exact_operator_control-cluster-009,wavy_front,4.608778197306961,4.315953781599152,9.09471177358651,0.9180243413123551,3,lockbox_exact_operator_control-009-r3,lockbox_exact_operator_control
1.0404949115266597,0.9266164302825928,1.305137276649475,0.8925398588180542,1.204796552658081,20,lockbox_exact_operator_control-cluster-010,plume,3.6775272217163413,6.812837754849039,7.688135630374986,0.9457524301331653,0,lockbox_exact_operator_control-010-r0,lockbox_exact_operator_control
0.9727584779850247,0.9249396324157715,1.3116153478622437,0.9015752077102661,1.229979395866394,20,lockbox_exact_operator_control-cluster-010,plume,2.5260486075704,3.906848293446278,6.2240772135599975,0.9585773224730854,1,lockbox_exact_operator_control-010-r1,lockbox_exact_operator_control
1.0179558018398962,0.9154644012451172,1.3415896892547607,0.8815787434577942,1.2271389961242676,20,lockbox_exact_operator_control-cluster-010,plume,3.7014719241114493,6.17669559804587,8.530975904717138,0.9397083083005205,2,lockbox_exact_operator_control-010-r2,lockbox_exact_operator_control
1.0357481194180738,0.9191035032272339,1.338342308998108,0.8818178772926331,1.2213356494903564,20,lockbox_exact_operator_control-cluster-010,plume,4.056738528759861,6.712957747306735,8.742655651030224,0.9297046611860857,3,lockbox_exact_operator_control-010-r3,lockbox_exact_operator_control
1.0083336905392315,0.9056701064109802,1.4198371171951294,0.8691555261611938,1.3003095388412476,20,lockbox_exact_operator_control-cluster-011,wavy_front,4.0317749245901,3.531452492964913,8.418400738107698,0.9161308528532369,0,lockbox_exact_operator_control-011-r0,lockbox_exact_operator_control
1.036107948194818,0.9015485048294067,1.4368406534194946,0.8557544946670532,1.3008434772491455,20,lockbox_exact_operator_control-cluster-011,wavy_front,5.07948379006172,3.4424736433010743,9.465014498768076,0.8966934943495952,1,lockbox_exact_operator_control-011-r1,lockbox_exact_operator_control
1.0369940709281216,0.9013134837150574,1.4325299263000488,0.8590790629386902,1.3001004457473755,20,lockbox_exact_operator_control-cluster-011,wavy_front,4.685874730541504,3.8917152450796877,9.24444775089016,0.9191559316891216,2,lockbox_exact_operator_control-011-r2,lockbox_exact_operator_control
1.057139101765079,0.8997349143028259,1.4518369436264038,0.8532525300979614,1.3069041967391968,20,lockbox_exact_operator_control-cluster-011,wavy_front,5.166231016041222,1.630908605608309,9.982715174969544,0.904712482642077,3,lockbox_exact_operator_control-011-r3,lockbox_exact_operator_control
0.9992778924817387,0.9296248555183411,1.1763545274734497,0.9050914645195007,1.117007851600647,20,lockbox_family_ood-cluster-000,thin_front,2.639063580669966,0.9724433493895598,5.044965143311542,0.9477835733570275,0,lockbox_family_ood-000-r0,lockbox_family_ood
0.9830951740746414,0.9215646386146545,1.1877191066741943,0.8933973908424377,1.1239418983459473,20,lockbox_family_ood-cluster-000,thin_front,3.0564592641661377,2.664570960203952,5.369721508213636,0.9560889844076185,1,lockbox_family_ood-000-r1,lockbox_family_ood
0.997712576224396,0.9255134463310242,1.1822030544281006,0.9030076861381531,1.1254675388336182,20,lockbox_family_ood-cluster-000,thin_front,2.431705371984575,1.7200918650893189,4.799134580305127,0.9572184405679982,2,lockbox_family_ood-000-r2,lockbox_family_ood
1.0271446947917362,0.9081670641899109,1.2102819681167603,0.8629207611083984,1.1183313131332397,20,lockbox_family_ood-cluster-000,thin_front,4.9821563526830115,2.5399119863635775,7.597457237721128,0.8957972680493312,3,lockbox_family_ood-000-r3,lockbox_family_ood
0.9851024937688472,0.8924633860588074,1.2138701677322388,0.8516592979431152,1.1103473901748657,20,lockbox_family_ood-cluster-001,double_front,4.5720741884870355,4.186322914111384,8.52832372928112,0.9285373083735302,0,lockbox_family_ood-001-r0,lockbox_family_ood
0.9990711100728392,0.885770320892334,1.2083797454833984,0.8392594456672668,1.0989128351211548,20,lockbox_family_ood-cluster-001,double_front,5.250895647328939,2.941168022300568,9.058982556717108,0.9051309919088247,1,lockbox_family_ood-001-r1,lockbox_family_ood
0.9748882324899446,0.8991814255714417,1.1913312673568726,0.8745847940444946,1.1198042631149292,20,lockbox_family_ood-cluster-001,double_front,2.735447021863862,3.8709749850699966,6.003955927442043,0.9683468275602534,2,lockbox_family_ood-001-r2,lockbox_family_ood
0.9894137880417261,0.8837037682533264,1.2139757871627808,0.8435961604118347,1.1136271953582764,20,lockbox_family_ood-cluster-001,double_front,4.538580606119389,5.241702323518916,8.266111471550195,0.937843158281004,3,lockbox_family_ood-001-r3,lockbox_family_ood
1.0272918574344347,0.9096662402153015,1.2268462181091309,0.8654250502586365,1.121232509613037,20,lockbox_family_ood-cluster-002,thin_front,4.863452989768418,1.74128648181677,8.608553128921914,0.945450263969272,0,lockbox_family_ood-002-r0,lockbox_family_ood
1.0418774659918333,0.8983250260353088,1.2435959577560425,0.8476056456565857,1.1208492517471313,20,lockbox_family_ood-cluster-002,thin_front,5.645994368271068,4.101733107820933,9.870304357566148,0.8980567308458657,1,lockbox_family_ood-002-r1,lockbox_family_ood
1.0897863955884495,0.9029417634010315,1.2481892108917236,0.8496447205543518,1.1201212406158447,20,lockbox_family_ood-cluster-002,thin_front,5.9026002569568154,2.153109116261335,10.260301015130981,0.9098117818175747,2,lockbox_family_ood-002-r2,lockbox_family_ood
1.0300211249511855,0.907545804977417,1.2333489656448364,0.8693699836730957,1.1321601867675781,20,lockbox_family_ood-cluster-002,thin_front,4.206489754560789,1.5091410356367783,8.204391595233016,0.9468167819782182,3,lockbox_family_ood-002-r3,lockbox_family_ood
0.9585151317328784,0.8926132917404175,1.1844279766082764,0.8482754826545715,1.0802333354949951,20,lockbox_family_ood-cluster-003,double_front,4.9671912233567665,5.4151636852663225,8.797043228550937,0.9131027265293726,0,lockbox_family_ood-003-r0,lockbox_family_ood
0.9762047202167479,0.8933119773864746,1.179445743560791,0.8490248322486877,1.0755990743637085,20,lockbox_family_ood-cluster-003,double_front,4.957634763540942,3.799755008045057,8.80470083206757,0.910425691392002,1,lockbox_family_ood-003-r1,lockbox_family_ood
1.0055352155551622,0.8957122564315796,1.1778711080551147,0.8451900482177734,1.0616754293441772,20,lockbox_family_ood-cluster-003,double_front,5.6404506973122315,6.131204716336193,9.86488911361433,0.9040574127996546,2,lockbox_family_ood-003-r2,lockbox_family_ood
0.9708852110304047,0.9017423987388611,1.1723740100860596,0.8701986074447632,1.0919559001922607,20,lockbox_family_ood-cluster-003,double_front,3.4980933954324116,4.5700630957806165,6.859424484162322,0.9437686422651962,3,lockbox_family_ood-003-r3,lockbox_family_ood
1.004226757500536,0.9178482890129089,1.1847002506256104,0.8840751051902771,1.1038676500320435,20,lockbox_family_ood-cluster-004,thin_front,3.6796041597411353,0.8389169214370368,6.823042415233831,0.9526402050923172,0,lockbox_family_ood-004-r0,lockbox_family_ood
1.0452533424919392,0.9199994802474976,1.195878028869629,0.8825702667236328,1.1087664365768433,20,lockbox_family_ood-cluster-004,thin_front,4.0683950727662985,2.1589004222299955,7.284320824517991,0.9370236960548426,1,lockbox_family_ood-004-r1,lockbox_family_ood
1.0453936156163801,0.9194185733795166,1.202125072479248,0.882388710975647,1.1173189878463745,20,lockbox_family_ood-cluster-004,thin_front,4.027530384529711,0.1771598193189595,7.054680629692758,0.9413743146576002,2,lockbox_family_ood-004-r2,lockbox_family_ood
1.0079015011303767,0.9118397235870361,1.2033467292785645,0.8818475604057312,1.12860107421875,20,lockbox_family_ood-cluster-004,thin_front,3.289192432121778,2.1294690916436734,6.211481133507238,0.9541469276333405,3,lockbox_family_ood-004-r3,lockbox_family_ood
0.989568981288782,0.9344258904457092,1.2944698333740234,0.9154042601585388,1.2062630653381348,20,lockbox_family_ood-cluster-005,double_front,2.035648892187409,2.696455095059263,6.814123107525694,0.963090112405588,0,lockbox_family_ood-005-r0,lockbox_family_ood
1.0032128302345473,0.9204288721084595,1.3398041725158691,0.8873293995857239,1.2139616012573242,20,lockbox_family_ood-cluster-005,double_front,3.596092378861763,4.2664643246011185,9.392609296195813,0.9098492045420518,1,lockbox_family_ood-005-r1,lockbox_family_ood
0.9872186593662047,0.9249513745307922,1.3152947425842285,0.8958999514579773,1.2019548416137695,20,lockbox_family_ood-cluster-005,double_front,3.1408594951872035,4.412816869580485,8.617072455393089,0.941222836160579,2,lockbox_family_ood-005-r2,lockbox_family_ood
0.9732037392864618,0.9083982110023499,1.3568825721740723,0.878984272480011,1.2376465797424316,20,lockbox_family_ood-cluster-005,double_front,3.2380004898823804,5.058916442087557,8.787495312921155,0.9181182443704305,3,lockbox_family_ood-005-r3,lockbox_family_ood
1.0172330164918175,0.8982153534889221,1.2651861906051636,0.850264310836792,1.1493545770645142,20,lockbox_family_ood-cluster-006,thin_front,5.3384795156166875,4.714827084412383,9.15530175722554,0.9286685597191155,0,lockbox_family_ood-006-r0,lockbox_family_ood
0.9984470475612895,0.8799868226051331,1.2896504402160645,0.8377382159233093,1.1749399900436401,20,lockbox_family_ood-cluster-006,thin_front,4.801049924446595,4.138950592448004,8.894693212620162,0.9460815232872216,1,lockbox_family_ood-006-r1,lockbox_family_ood
1.0165726114871723,0.9288544058799744,1.2214937210083008,0.9072355628013611,1.1517267227172852,20,lockbox_family_ood-cluster-006,thin_front,2.327473815245793,2.7910676613778502,5.71161333792411,0.9813010491071611,2,lockbox_family_ood-006-r2,lockbox_family_ood
0.9972619568735597,0.8759392499923706,1.3024487495422363,0.831309974193573,1.1835448741912842,20,lockbox_family_ood-cluster-006,thin_front,5.095019523235924,4.179104325320684,9.129255595872204,0.8679724058310848,3,lockbox_family_ood-006-r3,lockbox_family_ood
0.9580497904211192,0.8720129132270813,1.2963136434555054,0.8355197310447693,1.1830171346664429,20,lockbox_family_ood-cluster-007,double_front,4.184935983030426,3.638431052919706,8.73989943414117,0.9233556127495578,0,lockbox_family_ood-007-r0,lockbox_family_ood
0.9709455439914382,0.8740436434745789,1.285204291343689,0.8366819620132446,1.1746439933776855,20,lockbox_family_ood-cluster-007,double_front,4.274578476746382,2.960888959598509,8.602546592060625,0.9147810932771113,1,lockbox_family_ood-007-r1,lockbox_family_ood
0.9796226684119433,0.8921826481819153,1.2708146572113037,0.8603668808937073,1.1726174354553223,20,lockbox_family_ood-cluster-007,double_front,3.5660598592723134,3.501722711990901,7.727108056139911,0.9141860865632042,2,lockbox_family_ood-007-r2,lockbox_family_ood
1.0102765679024117,0.8832847476005554,1.2926645278930664,0.8371573090553284,1.158104419708252,20,lockbox_family_ood-cluster-007,double_front,5.222261413494609,4.89630816611306,10.409515019657576,0.8809379378281701,3,lockbox_family_ood-007-r3,lockbox_family_ood
0.9993908105558591,0.8938624262809753,1.235903263092041,0.8599814772605896,1.1455553770065308,20,lockbox_family_ood-cluster-008,thin_front,3.7903986143988178,3.2116678529891582,7.310271667984245,0.9430550805352187,0,lockbox_family_ood-008-r0,lockbox_family_ood
0.9958333269279942,0.894228994846344,1.236387848854065,0.8539170026779175,1.1396175622940063,20,lockbox_family_ood-cluster-008,thin_front,4.508016671429151,3.2028549898198433,7.826855193517898,0.9306717080688676,1,lockbox_family_ood-008-r1,lockbox_family_ood
1.0100710118675453,0.899165689945221,1.242958664894104,0.8605198860168457,1.1457672119140625,20,lockbox_family_ood-cluster-008,thin_front,4.297962473493581,3.028062233187061,7.819363243935541,0.9187614711222082,2,lockbox_family_ood-008-r2,lockbox_family_ood
0.9989660823554108,0.8919739127159119,1.2433147430419922,0.8542845845222473,1.1477491855621338,20,lockbox_family_ood-cluster-008,thin_front,4.225384583155221,2.6836140949468428,7.686352793182533,0.9385813881942334,3,lockbox_family_ood-008-r3,lockbox_family_ood
0.9685663628206116,0.9087824821472168,1.2471518516540527,0.8775277733802795,1.1505478620529175,20,lockbox_family_ood-cluster-009,double_front,3.4391847753370532,6.416779633842401,7.745968501992187,0.9286337138759259,0,lockbox_family_ood-009-r0,lockbox_family_ood
0.9609065501993342,0.8978679180145264,1.257538914680481,0.867276132106781,1.1609611511230469,20,lockbox_family_ood-cluster-009,double_front,3.407158814115288,4.223605453409242,7.679902580348604,0.9301819010735197,1,lockbox_family_ood-009-r1,lockbox_family_ood
0.9841280372861391,0.903432309627533,1.2610620260238647,0.862586259841919,1.142694115638733,20,lockbox_family_ood-cluster-009,double_front,4.521207549290994,5.637251909858737,9.386367041623359,0.9251059768986829,2,lockbox_family_ood-009-r2,lockbox_family_ood
0.995097837360596,0.9020782113075256,1.2757447957992554,0.8612797856330872,1.155564308166504,20,lockbox_family_ood-cluster-009,double_front,4.522714900219441,6.632333336414756,9.420417628077272,0.89972901660494,3,lockbox_family_ood-009-r3,lockbox_family_ood
1.0271772217744106,0.9040263891220093,1.2013589143753052,0.8624507188796997,1.107473373413086,20,lockbox_family_ood-cluster-010,thin_front,4.598944316513578,1.3206109254995677,7.814945212358856,0.9292093572117944,0,lockbox_family_ood-010-r0,lockbox_family_ood
1.0229522464334526,0.9182504415512085,1.200199007987976,0.8913493156433105,1.1344388723373413,20,lockbox_family_ood-cluster-010,thin_front,2.929606640041865,2.457189883765974,5.479102649891006,0.9624035251225751,1,lockbox_family_ood-010-r1,lockbox_family_ood
1.0375230379566827,0.9034150838851929,1.2246426343917847,0.8610338568687439,1.1280632019042969,20,lockbox_family_ood-cluster-010,thin_front,4.691224197207984,0.5271037986699555,7.8863359624461955,0.9302301635149539,2,lockbox_family_ood-010-r2,lockbox_family_ood
1.0493652893325534,0.9055549502372742,1.2240296602249146,0.8590923547744751,1.1231387853622437,20,lockbox_family_ood-cluster-010,thin_front,5.1308421924726835,2.281359558991615,8.242518800086287,0.9140970989120857,3,lockbox_family_ood-010-r3,lockbox_family_ood
0.9673488849020557,0.8990160822868347,1.2344655990600586,0.859358012676239,1.1271978616714478,20,lockbox_family_ood-cluster-011,double_front,4.411274769380893,6.184936587440664,8.689406774096108,0.8919130124727211,0,lockbox_family_ood-011-r0,lockbox_family_ood
0.9737435635760766,0.8886613249778748,1.2430989742279053,0.8406225442886353,1.1209341287612915,20,lockbox_family_ood-cluster-011,double_front,5.405746749520751,5.250602638791058,9.827443188302118,0.8869553159496976,1,lockbox_family_ood-011-r1,lockbox_family_ood
0.9951260056500624,0.8893147110939026,1.2390156984329224,0.8445733785629272,1.1209417581558228,20,lockbox_family_ood-cluster-011,double_front,5.03098981416165,3.456349570967126,9.529656518996227,0.8933072641324363,2,lockbox_family_ood-011-r2,lockbox_family_ood
0.989264714417461,0.8898918032646179,1.248834490776062,0.843470573425293,1.1248605251312256,20,lockbox_family_ood-cluster-011,double_front,5.21650268819491,6.463192627280567,9.927173421339075,0.8935685541478815,3,lockbox_family_ood-011-r3,lockbox_family_ood
0.9783730869320303,0.9076926708221436,1.2000491619110107,0.8719940185546875,1.1240519285202026,20,lockbox_family_ood-cluster-012,thin_front,3.9329007950589667,0.680776516508681,6.3328433370001935,0.926034697366614,0,lockbox_family_ood-012-r0,lockbox_family_ood
1.023618446413259,0.9379267692565918,1.1683306694030762,0.9141154289245605,1.1138886213302612,20,lockbox_family_ood-cluster-012,thin_front,2.5387206243089007,3.187909221664133,4.659815024853408,0.9718616293006879,1,lockbox_family_ood-012-r1,lockbox_family_ood
1.0066107821653838,0.9084424376487732,1.2075586318969727,0.8693263530731201,1.125016212463379,20,lockbox_family_ood-cluster-012,thin_front,4.305840739551221,3.360717895298378,6.835479226704427,0.932247878012658,2,lockbox_family_ood-012-r2,lockbox_family_ood
0.9932573604950801,0.9247486591339111,1.1894006729125977,0.8946202993392944,1.1236751079559326,20,lockbox_family_ood-cluster-012,thin_front,3.258005242509237,2.8548731816318837,5.525939782404582,0.9529209110569996,3,lockbox_family_ood-012-r3,lockbox_family_ood
1.0292338027231565,0.8995447754859924,1.3475186824798584,0.8499903082847595,1.1945537328720093,20,lockbox_family_ood-cluster-013,double_front,5.508838309294873,4.6511609797628335,11.351601398679348,0.872670553067183,0,lockbox_family_ood-013-r0,lockbox_family_ood
0.9965835421917929,0.9034861326217651,1.3256582021713257,0.8726183772087097,1.2167795896530151,20,lockbox_family_ood-cluster-013,double_front,3.416516789635982,3.6231842099642213,8.21317382866683,0.9309405366396993,1,lockbox_family_ood-013-r1,lockbox_family_ood
0.9778385611625521,0.9200827479362488,1.2906430959701538,0.8987056016921997,1.20942223072052,20,lockbox_family_ood-cluster-013,double_front,2.323393878648213,1.5256570882073288,6.293053866187654,0.963276008775334,2,lockbox_family_ood-013-r2,lockbox_family_ood
0.9955759339863226,0.9126147627830505,1.3304038047790527,0.8789543509483337,1.2138028144836426,20,lockbox_family_ood-cluster-013,double_front,3.688348381749622,3.9202243463566857,8.764330790137413,0.9372025166633978,3,lockbox_family_ood-013-r3,lockbox_family_ood
