strategy,model_seed,block_index,cumulative_epoch,learning_rate,val_rel_l2,train_total,train_field,train_gradient,train_projection,train_boundary
restart_adam_restart_cosine,20260901,4,69,0.0002500000000000001,0.1256958432495594,0.000556432364101056,0.00036702080578834286,0.0005680596907041036,0.006047380762174726,1.483899600316363e-05
restart_adam_restart_cosine,20260901,4,70,0.00014644660940672628,0.1257018156349659,0.0005540270722121932,0.00036489336052909495,0.0005656906214426272,0.006047934631351381,1.4606700574404385e-05
restart_adam_restart_cosine,20260901,4,71,6.698729810778065e-05,0.12549766078591346,0.0005522965228010434,0.0003642858231614809,0.0005648933634802234,0.005996539304032922,1.463567152768519e-05
restart_adam_restart_cosine,20260901,4,72,1.70370868554659e-05,0.12549124732613565,0.0005510326445801184,0.0003636387176811695,0.0005645472796459216,0.00596789310220629,1.4520102877213503e-05
restart_adam_restart_cosine,20260901,5,73,0.001,0.1283590629696846,0.0006044670000846964,0.000397062274714699,0.0005728149626520462,0.00691456338390708,1.8782732513500378e-05
restart_adam_restart_cosine,20260901,5,74,0.0009829629131445341,0.12497562542557716,0.0005572344103711657,0.00036686975799966605,0.0005638557304337155,0.006120850436855107,1.424789700195106e-05
restart_adam_restart_cosine,20260901,5,75,0.0009330127018922195,0.12401223853230477,0.0005475795551319607,0.0003594284258724656,0.0005555589101277292,0.006059117964468896,1.5085772747625015e-05
restart_adam_restart_cosine,20260901,5,76,0.0008535533905932737,0.12375497370958329,0.0005360278417356312,0.0003539678691595327,0.0005519183992873878,0.005777458439115435,1.403044304879586e-05
restart_adam_restart_cosine,20260901,5,77,0.00075,0.12311106026172638,0.0005310277338139713,0.000349285112315556,0.0005464039946673438,0.005794743134174496,1.3963368769509543e-05
restart_adam_restart_cosine,20260901,5,78,0.0006294095225512604,0.12262429594993592,0.0005250270245596766,0.00034597484409459867,0.0005414623155957088,0.005689527897629887,1.4307123501566821e-05
restart_adam_restart_cosine,20260901,5,79,0.0005,0.12234033718705177,0.000520007727027405,0.00034295003933948465,0.0005398085522756446,0.005600590526591986,1.344279455679498e-05
restart_adam_restart_cosine,20260901,5,80,0.0003705904774487397,0.12223712950944901,0.0005161350360140205,0.0003394249917619163,0.0005349823026335798,0.005612270790152252,1.3337314521777444e-05
restart_adam_restart_cosine,20260901,5,81,0.0002500000000000001,0.12213935479521751,0.0005147464493347797,0.0003384177311090752,0.0005338130398740759,0.0056000147247686986,1.3543295062845573e-05
restart_adam_restart_cosine,20260901,5,82,0.00014644660940672628,0.12175539880990982,0.0005111624086566735,0.00033663624672044536,0.000532412977918284,0.00551877225516364,1.3058485251349339e-05
restart_adam_restart_cosine,20260901,5,83,6.698729810778065e-05,0.12177454009652137,0.0005098400353745092,0.00033569218176126013,0.0005314005902619101,0.005505919281858951,1.3070004479232012e-05
restart_adam_restart_cosine,20260901,5,84,1.70370868554659e-05,0.12173793762922287,0.000509057295130333,0.00033526982479088475,0.0005307419567543547,0.005491969792637974,1.2952129804943979e-05
restart_adam_restart_cosine,20260901,6,85,0.001,0.12461333945393563,0.0005607395883998834,0.00036136060443823224,0.0005479576335346792,0.006664528034161776,1.6675631491125388e-05
restart_adam_restart_cosine,20260901,6,86,0.0009829629131445341,0.1230218380689621,0.0005250141613942106,0.0003447680384851992,0.0005347672842617613,0.005788577953353524,1.5125071354304964e-05
restart_adam_restart_cosine,20260901,6,87,0.0009330127018922195,0.12077233418822289,0.0005068865815701429,0.0003334955639729742,0.0005270020097668749,0.005493968131486326,1.3570604414780973e-05
restart_adam_restart_cosine,20260901,6,88,0.0008535533905932737,0.12039547339081764,0.0004994549126422498,0.0003292792371212272,0.0005226003646384925,0.005360308405943215,1.2873060859419638e-05
restart_adam_restart_cosine,20260901,6,89,0.00075,0.11980238035321236,0.0004935120392474346,0.00032420535389974245,0.0005164984228031244,0.005353699845727533,1.2644230719160986e-05
restart_adam_restart_cosine,20260901,6,90,0.0006294095225512604,0.11965619996190072,0.0004895389247394633,0.0003217871988454135,0.0005132339538249653,0.005295571521855891,1.2611560555342293e-05
restart_adam_restart_cosine,20260901,6,91,0.0005,0.11909761801362037,0.00048601704547763803,0.0003192696880432777,0.0005104271480377065,0.005262628756463527,1.217610222283838e-05
restart_adam_restart_cosine,20260901,6,92,0.0003705904774487397,0.11888159215450286,0.0004824264397029765,0.0003175570062012412,0.0005077792979136575,0.005184240476228297,1.2555773923850212e-05
restart_adam_restart_cosine,20260901,6,93,0.0002500000000000001,0.11874833554029465,0.000479414429719327,0.00031501961275353095,0.0005054097731772344,0.005175131990108639,1.215002043863933e-05
restart_adam_restart_cosine,20260901,6,94,0.00014644660940672628,0.1186364971101284,0.0004774120716319885,0.0003138007574307267,0.000504178341361694,0.005143400479573757,1.2095413535462284e-05
restart_adam_restart_cosine,20260901,6,95,6.698729810778065e-05,0.1186491757631302,0.00047628541942685844,0.0003132951271254569,0.0005038180268456926,0.0051145974546670915,1.2009204124296956e-05
restart_adam_restart_cosine,20260901,6,96,1.70370868554659e-05,0.11862028911709785,0.0004760224175697658,0.00031308763173001355,0.0005033948888012674,0.005114455439615995,1.1914504602827946e-05
restart_adam_restart_cosine,20260901,7,97,0.001,0.12013890817761422,0.000505194492143346,0.00032729401791584676,0.0005095395827083848,0.005823175888508558,1.4610529774472525e-05
restart_adam_restart_cosine,20260901,7,98,0.0009829629131445341,0.11888195648789406,0.00048118582926690576,0.00031558677619614173,0.0005025009246310219,0.005252886412199587,1.2061017446285405e-05
restart_adam_restart_cosine,20260901,7,99,0.0009330127018922195,0.11848659515380859,0.0004744455851323437,0.0003109571465756744,0.0004959587924531661,0.005186027020681649,1.2642246429095393e-05
restart_adam_restart_cosine,20260901,7,100,0.0008535533905932737,0.11801738664507866,0.0004676213844504673,0.00030747085220355074,0.0004930666720611044,0.005037272779736668,1.1853779733428383e-05
restart_adam_restart_cosine,20260901,7,101,0.00075,0.11732802167534828,0.00046394536693696866,0.00030462937138509005,0.0004897825252555777,0.0050156851182691755,1.1419845691307273e-05
restart_adam_restart_cosine,20260901,7,102,0.0006294095225512604,0.11642473265528679,0.00045836207864340394,0.00030028380606381686,0.00048405389934487176,0.004987827746663243,1.1762633562284464e-05
restart_adam_restart_cosine,20260901,7,103,0.0005,0.11621122658252717,0.00045404286647681146,0.00029707080793741627,0.0004809401976672234,0.00495152817456983,1.1433752183620527e-05
restart_adam_restart_cosine,20260901,7,104,0.0003705904774487397,0.11604379937052726,0.00045160337976994923,0.000296855279157171,0.0004811936123587657,0.004839292319957167,1.0950963337563735e-05
restart_adam_restart_cosine,20260901,7,105,0.0002500000000000001,0.11580387577414512,0.00044879550841869786,0.0002939205918664811,0.0004776994144776836,0.004866523219970986,1.1026263018720784e-05
restart_adam_restart_cosine,20260901,7,106,0.00014644660940672628,0.1157577894628048,0.00044742733880411836,0.00029305149655556306,0.00047643961443100125,0.004849119251593948,1.103504484945006e-05
restart_adam_restart_cosine,20260901,7,107,6.698729810778065e-05,0.11567553281784057,0.0004463744888198562,0.000292457750038011,0.0004759711209771922,0.004829064826481044,1.0945349163193897e-05
restart_adam_restart_cosine,20260901,7,108,1.70370868554659e-05,0.1156809002161026,0.000445593267068034,0.00029207631159806625,0.0004755048168590292,0.004811909166164696,1.0910336220604222e-05
restart_adam_restart_cosine,20260901,8,109,0.001,0.12311931326985359,0.0005260955345875118,0.00034827793861040844,0.00048354850732721386,0.005968953494448215,2.06354587135138e-05
restart_adam_restart_cosine,20260901,8,110,0.0009829629131445341,0.11763601303100586,0.00046531402549589986,0.00030520204709318934,0.000480608635552926,0.005109592049848288,1.235501663359173e-05
restart_adam_restart_cosine,20260901,8,111,0.0009330127018922195,0.11517382711172104,0.00044719905636156907,0.00029413324118650054,0.0004748840074171312,0.004792686470318585,1.130067201984275e-05
restart_adam_restart_cosine,20260901,8,112,0.0008535533905932737,0.11478527188301087,0.0004416842835780699,0.00028914961658301765,0.0004699589087977074,0.00479623043211177,1.0749532793852268e-05
restart_adam_restart_cosine,20260901,8,113,0.00075,0.11470584347844123,0.0004381473539979197,0.0002865302776626777,0.00046639300271635877,0.0047714706626720725,1.1025336266357045e-05
restart_adam_restart_cosine,20260901,8,114,0.0006294095225512604,0.11449605599045753,0.000433886418613838,0.00028391760861268267,0.00046401763283938636,0.00470381376799196,1.0520800924496142e-05
restart_adam_restart_cosine,20260901,8,115,0.0005,0.11416573151946068,0.0004314922643970931,0.0002826870149874594,0.0004628689206583658,0.0046527018479537215,1.0347410011490865e-05
restart_adam_restart_cosine,20260901,8,116,0.0003705904774487397,0.1138538509607315,0.0004289764066925272,0.0002808858876960585,0.00046045519011386207,0.0046314203587826345,1.0374599617080093e-05
restart_adam_restart_cosine,20260901,8,117,0.0002500000000000001,0.1137751966714859,0.0004275207880709786,0.0002796956425299868,0.00045917002789792606,0.004626008239574731,1.0229167764919112e-05
restart_adam_restart_cosine,20260901,8,118,0.00014644660940672628,0.11380399167537689,0.0004260139183315914,0.00027888083750440276,0.00045814656623406337,0.004597527463920415,1.0247760314996412e-05
restart_adam_restart_cosine,20260901,8,119,6.698729810778065e-05,0.11366605162620544,0.0004252527876815293,0.00027834707871079447,0.0004574079517624341,0.004590736667159945,1.0100870588303223e-05
restart_adam_restart_cosine,20260901,8,120,1.70370868554659e-05,0.11365565061569213,0.00042514837914495727,0.00027811617801489776,0.0004573343601805391,0.004597394692245871,1.020939375848684e-05
restart_adam_restart_cosine,20260901,9,121,0.001,0.11987646296620369,0.0004657132609281689,0.00030477360887744,0.0004635882381990086,0.00525107893627137,1.4374317697729565e-05
restart_adam_restart_cosine,20260901,9,122,0.0009829629131445341,0.11399709358811379,0.00043968444952042774,0.0002881432050344301,0.00046029983641346914,0.004804189875721931,1.1073816176576657e-05
restart_adam_restart_cosine,20260901,9,123,0.0009330127018922195,0.1132475957274437,0.0004254188606864773,0.00027886581228813155,0.00045524708002631087,0.00458580739214085,1.0362888838244544e-05
restart_adam_restart_cosine,20260901,9,124,0.0008535533905932737,0.11284810602664948,0.0004206305282423273,0.00027467094878375065,0.00045095844106981533,0.004582493874477222,9.734359309732099e-06
restart_adam_restart_cosine,20260901,9,125,0.00075,0.11258843466639519,0.0004171555170614738,0.00027343817710061557,0.00044988264271523805,0.004476642480585724,9.92857136452585e-06
restart_adam_restart_cosine,20260901,9,126,0.0006294095225512604,0.11233296617865562,0.0004146337290876545,0.00027120465019834226,0.00044681452127406376,0.00448069807025604,9.869372638604545e-06
restart_adam_restart_cosine,20260901,9,127,0.0005,0.11231372505426407,0.00041304837359348314,0.0002697884956432972,0.0004449498446774669,0.004483555705519393,9.73957412497839e-06
restart_adam_restart_cosine,20260901,9,128,0.0003705904774487397,0.11204619109630584,0.00040997838332259564,0.00026783667053678075,0.0004427001542353537,0.004441536270314827,9.348638707251667e-06
restart_adam_restart_cosine,20260901,9,129,0.0002500000000000001,0.1116990327835083,0.0004095724412763957,0.0002671030135388719,0.0004412286918523023,0.004466541309375316,9.557629005030321e-06
restart_adam_restart_cosine,20260901,9,130,0.00014644660940672628,0.11164261773228645,0.000406156582175754,0.0002652637766004773,0.00043948435959464407,0.004398301406763494,9.432948684207076e-06
restart_adam_restart_cosine,20260901,9,131,6.698729810778065e-05,0.11157983019948006,0.0004049953793582972,0.00026486940987524576,0.0004394533360027708,0.004360099998302757,9.478736490109441e-06
restart_adam_restart_cosine,20260901,9,132,1.70370868554659e-05,0.11156255528330802,0.0004044945555506274,0.00026442933121870735,0.00043872476380784063,0.004361565603176132,9.346878539417957e-06
restart_adam_restart_cosine,20260901,10,133,0.001,0.11540972515940666,0.0004376532982860226,0.00028729723999276757,0.0004450585009180941,0.0048312987550161775,1.6153286082953855e-05
restart_adam_restart_cosine,20260901,10,134,0.0009829629131445341,0.11277145221829414,0.00042101790677406825,0.0002740964922850253,0.00043866108244401404,0.0047022585873492066,1.1845801975596259e-05
restart_adam_restart_cosine,20260901,10,135,0.0009330127018922195,0.11117755472660065,0.00040788476180750874,0.00026649689352780114,0.0004354970427812077,0.004445444786688313,1.0966488218855375e-05
restart_adam_restart_cosine,20260901,10,136,0.0008535533905932737,0.11093668639659882,0.00040140180281014184,0.00026121519622392955,0.00043112332496093587,0.004413028381532058,9.56229249595708e-06
restart_adam_restart_cosine,20260901,10,137,0.00075,0.11032840609550476,0.0003995598643086851,0.0002601139345642878,0.0004299153184547322,0.004383277805754915,9.526869973797147e-06
restart_adam_restart_cosine,20260901,10,138,0.0006294095225512604,0.11045435443520546,0.0003958142893679906,0.00025860633504635187,0.0004283699447114486,0.0042809069564100355,9.271533338051086e-06
restart_adam_restart_cosine,20260901,10,139,0.0005,0.11037264317274094,0.0003921336952771526,0.00025534479718771765,0.00042502877840888686,0.004280028899665922,9.243235570011166e-06
restart_adam_restart_cosine,20260901,10,140,0.0003705904774487397,0.11013380959630012,0.00039054576991475186,0.00025455371651332824,0.00042402209728606974,0.004246476688422263,8.993608082619175e-06
restart_adam_restart_cosine,20260901,10,141,0.0002500000000000001,0.10970204770565033,0.00038924071341170927,0.000253452532706433,0.00042233669046254363,0.004246476292610169,8.912890382362094e-06
restart_adam_restart_cosine,20260901,10,142,0.00014644660940672628,0.10962671861052513,0.00038713745525456036,0.0002526425749238115,0.00042219369097438173,0.004182803060393781,8.778986557445024e-06
restart_adam_restart_cosine,20260901,10,143,6.698729810778065e-05,0.10962073057889939,0.00038620592931692954,0.0002519119312637486,0.0004213342017465038,0.00417786244652234,8.832511866785353e-06
restart_adam_restart_cosine,20260901,10,144,1.70370868554659e-05,0.10957885235548019,0.0003860175063891802,0.00025154114518954884,0.00042071485077030955,0.0041908085404429585,8.720748417090362e-06
restart_adam_restart_cosine,20260901,11,145,0.001,0.11070294156670571,0.000419774473994039,0.00027686630237440114,0.0004344271157606272,0.004522927908692509,1.5918345047793993e-05
restart_adam_restart_cosine,20260901,11,146,0.0009829629131445341,0.10980217829346657,0.00039500350976595655,0.00025524703014525587,0.00042005234827229286,0.004458120034541935,9.390040168000268e-06
restart_adam_restart_cosine,20260901,11,147,0.0009330127018922195,0.10920933187007904,0.00038798349232820327,0.00025344768873765134,0.0004216254488710547,0.00418841143255122,8.626154954072263e-06
restart_adam_restart_cosine,20260901,11,148,0.0008535533905932737,0.10865414738655091,0.0003832854483334813,0.00024946880803327075,0.000416436955856625,0.004183604911668226,8.605340769918258e-06
restart_adam_restart_cosine,20260901,11,149,0.00075,0.10884014368057252,0.00038053403986850756,0.00024680173737579025,0.00041186976595781745,0.004206749692093581,8.647261199712376e-06
restart_adam_restart_cosine,20260901,11,150,0.0006294095225512604,0.10902535915374756,0.0003808697252679849,0.00024657102512719574,0.00041240700120397377,0.004231998056638986,8.495060126278985e-06
restart_adam_restart_cosine,20260901,11,151,0.0005,0.10832817181944847,0.00037643104697053785,0.0002448806626489386,0.00041005226521519946,0.004109157691709697,8.048142387906409e-06
restart_adam_restart_cosine,20260901,11,152,0.0003705904774487397,0.10793634802103043,0.00037457330836332403,0.00024240314596681855,0.0004060701077833073,0.004163755621993915,8.331921424087341e-06
restart_adam_restart_cosine,20260901,11,153,0.0002500000000000001,0.1077798143029213,0.0003712648496730253,0.0002415653991192812,0.0004063072079588892,0.004038930422393605,8.198777902634901e-06
restart_adam_restart_cosine,20260901,11,154,0.00014644660940672628,0.10779439136385918,0.0003702230635099113,0.00024039818854362238,0.00040455402049701663,0.004055817646440118,8.102042954760691e-06
restart_adam_restart_cosine,20260901,11,155,6.698729810778065e-05,0.10764048472046853,0.0003692038815643173,0.00024000941702979618,0.0004043195251142606,0.00402577783097513,8.028163642848085e-06
restart_adam_restart_cosine,20260901,11,156,1.70370868554659e-05,0.1076677568256855,0.0003688892244099407,0.0002397279233264271,0.0004041077780129854,0.0040253386076074095,8.080072973370989e-06
restart_adam_restart_cosine,20260901,12,157,0.001,0.10863584280014038,0.0004089837722858647,0.0002637044082803186,0.00041259896006522466,0.004773462703451514,1.4911636333181377e-05
