case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,reference_kind
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,29,0.3800363361330478,0.04727130473229506,0.043496041715140744,0.0029022656706718573,0.6972373338020963,0.016213967610507224,0.029857220840134195,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,0.25709280427958764,0.022174303126415575,0.02820138718168996,0.0012860672613335554,0.4527326372032464,0.26141379982810675,0.26074258282838375,,,13,13,1,1,0.0,raw_learned
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,0.26075473954018413,0.022490145737123067,0.02860307735893061,0.0010772465877881634,0.5059752804133556,0.006835817959340263,0.017136073866934293,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,0.717968754688158,0.06606817390321706,0.08458770888539761,-7.634356013149617e-05,0.871023580105351,0.18775866984308812,0.1903206993964914,,,13,13,1,1,0.0,raw_learned
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,0.7552625737561424,0.06949998692796197,0.08898149160915628,-0.0003830564789353551,1.0295574572143629,0.02551694054464831,0.02908522427352055,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,0.2600409646659641,0.023724487465491884,0.030192431877045265,0.002247108466574379,0.4600136285303733,0.2438553180895798,0.24348491883655946,,,13,13,1,1,0.0,raw_learned
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,0.25907591149060233,0.02363644213774203,0.03008038298393235,0.001808778704827172,0.5398070389397039,0.008865642868830757,0.021108259562260923,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,0.45079198967850204,0.05395309553627333,0.05303265525755774,-0.007914814165133755,0.6999012017514558,0.21828179887846205,0.2154900676251872,,,13,13,1,1,0.0,raw_learned
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,0.46221013202949024,0.05531967732835217,0.05437592315238775,-0.007468682396114714,0.766097058335169,0.021419977838600515,0.028074282729882646,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,29,0.3039532898569128,0.032464649146231914,0.031966383704327556,0.002214811195905153,0.5065706644428051,0.24914959520538998,0.24757039447317966,,,13,13,1,1,0.0,raw_learned
