partition,base_seed,geometry_digest,family,case_id,candidate_id,kind,beta,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,modeled_continuous_reprojection_relative_l2,raw_low_reprojection_relative_l2,modeled_correction_relative_norm,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only,runtime_seconds
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,low_cgls25,low_reference,,0.7366429399363429,0.09812187337544162,0.09047662773776605,0.007242383489450112,1.3180375146031962,0.0013407926410710879,0.0013407926410710879,0.0,25,25,0,0,False,0.00796654197620228
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,direct_high_order_cgls25,direct_high_order_reference,,0.7873628069590554,0.10487783084114666,0.09670618927801446,0.008841583094905202,1.2510948071922923,0.0009909633599970435,0.195459912380198,0.0,0,0,25,25,False,0.007748999982140958
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,component_damping_correction,damping,0.0,0.7252226314812246,0.0966006722624052,0.08907395224774713,0.007860697243035576,1.1810189989327338,0.004400561737050975,0.16123013164465097,0.16109939299950377,25,24,0,0,False,0.003595084010157734
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,visible_curvature_correction,curvature,1.0,0.7194476304691693,0.09583143402318864,0.08836464983211804,0.008229443004277855,1.1991680690273652,0.004269757209429265,0.14380202681776358,0.14420452889931504,25,24,0,0,False,0.004167167004197836
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,damping_curvature_half,damping_curvature,0.5,0.721465839292079,0.09610026227067563,0.08861253210786926,0.008044844492012627,1.1879772775834068,0.0031049421187103895,0.14754594882766928,0.14756125066843606,25,24,0,0,False,0.0035785000072792172
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,damping_high_order_b0p25,damping_high_order,0.25,0.7248306245200599,0.09654845638505079,0.0890258048129818,0.00776747346437884,1.1736173674714048,0.004614575947331723,0.16931637878995673,0.1692192815867238,25,24,1,0,False,0.0035858749761246145
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,damping_high_order_b0p5,damping_high_order,0.5,0.7248140886939658,0.09654625378980936,0.08902377383474157,0.0076749153302618466,1.1670629136688395,0.004765403874242504,0.17897359116404046,0.17890918813518078,25,24,1,0,False,0.0034135410096496344
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,damping_high_order_b0p75,damping_high_order,0.75,0.7251542100034506,0.09659155842554565,0.08906554852290538,0.007584090090340702,1.161264129822726,0.004866167849101221,0.18997187139807142,0.18992896419502822,25,24,1,0,False,0.0037877910071983933
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,damping_high_order_b1p0,damping_high_order,1.0,0.7258053596547074,0.09667829247289106,0.08914552461634821,0.007495039824756582,1.1560472476340746,0.004969099853498188,0.20210118980798406,0.20206114615073167,25,24,1,0,False,0.003567916981410235
calibration,1319,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,single_interface,8fde45e2cd31f25d2999,exact_mismatch_oracle,exact_oracle,1.0,0.6968740025425053,0.09282459510440953,0.08559209121533676,0.007725800924420202,1.1482122754303172,0.008346839011565592,0.17817266537673815,0.1791040454612455,25,24,0,0,True,0.003989792021457106
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,low_cgls25,low_reference,,0.5939957675039667,0.06088065800332504,0.06907167633649137,0.02043974964364672,1.1556945623049317,0.00024614289241729184,0.00024614289241729184,0.0,25,25,0,0,False,0.007424499955959618
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,direct_high_order_cgls25,direct_high_order_reference,,0.6490245490553485,0.06652074605318979,0.0754705943026588,0.024337966706783246,1.1762193484631263,0.00018509720354229186,0.14315941728547313,0.0,0,0,25,25,False,0.007602875004522502
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,component_damping_correction,damping,0.0,0.583789920836748,0.0598346258687995,0.06788490872583955,0.022149966913796688,1.026123713553776,0.0009736429662346136,0.15633872044881578,0.1563296298838056,25,24,0,0,False,0.0038781670155003667
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,visible_curvature_correction,curvature,1.0,0.604498052485245,0.061957073114640465,0.0702929147168063,0.021591352359158617,1.0975210928002823,0.006241676778364029,0.18685951169490816,0.18700122785574,25,24,0,0,False,0.0035684999893419445
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,damping_curvature_half,damping_curvature,0.5,0.587284131994198,0.060192759522448305,0.06829122647307356,0.021866294972816155,1.0440124761795802,0.003675008624916901,0.1659336128085303,0.16599864238572137,25,24,0,0,False,0.0038880420033819973
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,damping_high_order_b0p25,damping_high_order,0.25,0.5827378110620428,0.05972679153919655,0.06776256612711319,0.022047047166300703,1.0303103961793212,0.0012432086662717593,0.15039869716818566,0.15038892406825155,25,24,1,0,False,0.003476875019259751
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,damping_high_order_b0p5,damping_high_order,0.5,0.5821295472271618,0.059664448498163124,0.06769183531550044,0.02194379281511603,1.035361725969709,0.0014906847525338262,0.14583708145729368,0.1458286992639942,25,24,1,0,False,0.003722082998137921
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,damping_high_order_b0p75,damping_high_order,0.75,0.5819717030092304,0.0596482705043534,0.06767348069863448,0.021840615575482652,1.0412737085504895,0.00171008434818982,0.14278838282330525,0.14278128840808954,25,24,1,0,False,0.003551083034835756
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,damping_high_order_b1p0,damping_high_order,1.0,0.5822627871822377,0.0596781047169127,0.0677073288721141,0.021737724867146202,1.0480035295464263,0.001915283193661709,0.14135105440438986,0.1413445749002878,25,24,1,0,False,0.0037792500224895775
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,smooth_no_interface,4c9d66cf34fdb094dadd,exact_mismatch_oracle,exact_oracle,1.0,0.5782310304798491,0.059264876181662075,0.06723850365609435,0.020971625725937897,1.072751378258156,0.0010398583231668195,0.16949583466526022,0.1694971246237022,25,24,0,0,True,0.003557959047611803
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,low_cgls25,low_reference,,0.6796303794347069,0.08453669219760063,0.07778527610165094,0.010214408667992256,1.1352101317648622,0.0008413394177425828,0.0008413394177425828,0.0,25,25,0,0,False,0.007503625005483627
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,direct_high_order_cgls25,direct_high_order_reference,,0.7187166270075533,0.0893984849899906,0.08225878795637435,0.011934358749017382,1.12528959377647,0.0003534160010718437,0.16417039944032916,0.0,0,0,25,25,False,0.007890541979577392
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,component_damping_correction,damping,0.0,0.6546218996139338,0.08142598051532256,0.07492299747696755,0.010980344554133367,1.0326015355140101,0.0018919069281722392,0.16114179151638605,0.1611174329312074,25,24,0,0,False,0.0036345829721540213
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,visible_curvature_correction,curvature,1.0,0.6671984966787012,0.08299033659346289,0.07636241823375575,0.010518882460392499,1.067863828508271,0.0072035539576372236,0.1970448966841289,0.19735322477556275,25,24,0,0,False,0.003504708001855761
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,damping_curvature_half,damping_curvature,0.5,0.6560910801323708,0.08160872640930855,0.07509114860106071,0.010748408039469973,1.0392085226304464,0.004519066833074587,0.17069861744066672,0.17084864267583255,25,24,0,0,False,0.003799750003963709
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,damping_high_order_b0p25,damping_high_order,0.25,0.6530016527030591,0.08122444403529845,0.07473755645324513,0.010925971353808283,1.031648232634039,0.0019563762908957915,0.16247241520715017,0.1624467395778897,25,24,1,0,False,0.0034817500272765756
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,damping_high_order_b0p5,damping_high_order,0.5,0.6518693280605123,0.08108359838938375,0.07460795926685912,0.010871602701223062,1.0315522455896784,0.002387491385378014,0.16600625259476884,0.16600172970428143,25,24,1,0,False,0.003980042005423456
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,damping_high_order_b0p75,damping_high_order,0.75,0.6512454927117063,0.08100600183328534,0.07453655986165712,0.010816737259982298,1.0323797996540485,0.0029667638473070707,0.17161610078189238,0.17164416794730275,25,24,1,0,False,0.0035482500097714365
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,damping_high_order_b1p0,damping_high_order,1.0,0.6511610821456875,0.08099550231729298,0.07452689887624159,0.0107611593794255,1.0342065777843477,0.0035748384790280775,0.17911491290631035,0.17917695604070416,25,24,1,0,False,0.005035208014305681
development,2101,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,single_interface,6640f706ad4875d3022d,exact_mismatch_oracle,exact_oracle,1.0,0.6370636888169239,0.07924198005477515,0.07291341945334771,0.010486561497330939,1.0336587610771737,0.00501841170000485,0.24342726731071662,0.24367052988413154,25,24,0,0,True,0.007120250025764108
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,low_cgls25,low_reference,,0.5888802841943878,0.050791036192112,0.06459628827327746,0.01622328328573908,1.1292982236628681,0.00021580801333527449,0.00021580801333527449,0.0,25,25,0,0,False,0.010729125002399087
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,direct_high_order_cgls25,direct_high_order_reference,,0.6427084473176501,0.05543372546993141,0.07050088320650413,0.019441326808103204,1.1594491452170386,0.0001474337289768513,0.1451422334220116,0.0,0,0,25,25,False,0.008659291954245418
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,component_damping_correction,damping,0.0,0.5766559092070961,0.04973668153112199,0.06325535485805878,0.01756512412347295,1.0036034755397227,0.0009225997948419359,0.15582686173387117,0.15582017464810466,25,24,0,0,False,0.003993291989900172
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,visible_curvature_correction,curvature,1.0,0.5829278147223174,0.05027763457126819,0.06394334158058633,0.017174039188892577,1.0254915370133741,0.005088697969260245,0.1917049578964847,0.1917797248079391,25,24,0,0,False,0.004904375004116446
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,damping_curvature_half,damping_curvature,0.5,0.5764501441506276,0.04971893425597851,0.06323278378672058,0.017367594486307262,1.0062421134435886,0.0030025775321045906,0.16999861475084924,0.1700318276498595,25,24,0,0,False,0.0038770829560235143
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,damping_high_order_b0p25,damping_high_order,0.25,0.5756141024648733,0.04964682550202804,0.06314107552072669,0.017496646034336708,1.0076231302963339,0.0011760628352919585,0.1507592398868026,0.15075157730999741,25,24,1,0,False,0.0038057920173741877
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,damping_high_order_b0p5,damping_high_order,0.5,0.5750368524924105,0.04959703758242845,0.06307775500104251,0.01742792836817124,1.012478808002443,0.0014244428682043764,0.14717433947569647,0.1471681283361591,25,24,1,0,False,0.004471332998946309
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,damping_high_order_b0p75,damping_high_order,0.75,0.5749370890445351,0.04958843296612919,0.06306681160794368,0.017359100983094063,1.0182066772030804,0.0016489214693941438,0.1451845163335645,0.14517984239182125,25,24,1,0,False,0.004272749996744096
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,damping_high_order_b1p0,damping_high_order,1.0,0.5753175130665917,0.04962124461017848,0.06310854161734358,0.017290280254107924,1.024794388587065,0.0018611704771458733,0.14485614382816028,0.14485242137530768,25,24,1,0,False,0.003929541038814932
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,exact_mismatch_oracle,exact_oracle,1.0,0.5709086978462298,0.04924098346129644,0.06262492362814953,0.016628664174487766,1.0456643294871366,0.001418359600957969,0.17967024817573746,0.17967271463519083,25,24,0,0,True,0.00356283294968307
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,low_cgls25,low_reference,,0.9411341201496521,0.08660406502411819,0.11088000481568398,0.0007166431381129615,1.4137801321442245,0.001669189624429267,0.001669189624429267,0.0,25,25,0,0,False,0.00813608302269131
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,direct_high_order_cgls25,direct_high_order_reference,,0.8257050134783894,0.0759821678409151,0.09728068923509009,0.0012769840108813092,1.2159171786536556,0.0006302193722649527,0.1951727430788679,0.0,0,0,25,25,False,0.008242832962423563
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,component_damping_correction,damping,0.0,0.7971809597882445,0.07335735704334255,0.09392011910718612,0.0009264390092721037,1.2173338995301013,0.0030491233865205625,0.16392582898303865,0.163937089398632,25,24,0,0,False,0.003843083046376705
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,visible_curvature_correction,curvature,1.0,0.8078383606435768,0.0743380612988811,0.09517572405536717,0.000988822650099099,1.256479698817523,0.005344941738863811,0.23342515666640196,0.2336186050447146,25,24,0,0,False,0.0040850419900380075
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,damping_curvature_half,damping_curvature,0.5,0.7982647053294845,0.07345708434821194,0.09404780092028685,0.000953642089294244,1.229233184908836,0.0035033663124930314,0.1932850363496997,0.1933342426010191,25,24,0,0,False,0.0042577089625410736
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,damping_high_order_b0p25,damping_high_order,0.25,0.7804695609879336,0.07181955808636077,0.09195126053561435,0.0009347052905032586,1.1962693690607171,0.002802949486194202,0.17710118368673916,0.17725748678171205,25,24,1,0,False,0.00393708300543949
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,damping_high_order_b0p5,damping_high_order,0.5,0.7650441589143709,0.07040009778245683,0.09013391206255238,0.0009454805603504588,1.1776897971976796,0.0035505525393135875,0.19469003932712498,0.19500035589037915,25,24,1,0,False,0.0038451660075224936
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,damping_high_order_b0p75,damping_high_order,0.75,0.7510489104139219,0.06911224158299309,0.08848505757103768,0.0009575568388375033,1.162060062389971,0.004727098000741139,0.21564457370586523,0.21607900363550397,25,24,1,0,False,0.004356207966338843
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,damping_high_order_b1p0,damping_high_order,1.0,0.7389280685260705,0.067996870079051,0.08705703686907718,0.0009696397919959727,1.1502034629670053,0.005972654523693067,0.23909260077434924,0.23961470669468868,25,24,1,0,False,0.003890666994266212
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,exact_mismatch_oracle,exact_oracle,1.0,0.6067485816907245,0.055833586836358015,0.07148427011559118,0.0010261226358520936,0.9566121625466495,0.014269539093124891,0.4377446233042308,0.43866313824289077,25,24,0,0,True,0.003531583002768457
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,low_cgls25,low_reference,,0.6016064811238349,0.05488675770340742,0.06985038961631619,0.01817942732653898,1.2002587760062067,0.00023064941148456008,0.00023064941148456008,0.0,25,25,0,0,False,0.008403624990023673
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,direct_high_order_cgls25,direct_high_order_reference,,0.6620154980666929,0.060398093069758275,0.07686426579982213,0.021695032325986754,1.2123529495201995,0.0002524726420305913,0.14698809374009592,0.0,0,0,25,25,False,0.0073524590115994215
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,component_damping_correction,damping,0.0,0.593070289862967,0.054107969781159684,0.06885928279795682,0.019762770477079354,1.063947924817149,0.0009280687839359479,0.15725258343563372,0.15724445995994688,25,24,0,0,False,0.0035937090287916362
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,visible_curvature_correction,curvature,1.0,0.6049414989306563,0.055191023564967974,0.07023760667679177,0.019033114008223467,1.1307369552172628,0.005654351916425498,0.17972424916080493,0.17982875896130537,25,24,0,0,False,0.004009208001662046
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,damping_curvature_half,damping_curvature,0.5,0.5947794774416982,0.05426390520979445,0.06905773049100482,0.01939796020319489,1.0878325137196792,0.0031896878294992537,0.16283698958383372,0.1628796434458901,25,24,0,0,False,0.003772374999243766
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,damping_high_order_b0p25,damping_high_order,0.25,0.5922086493084158,0.05402935916470367,0.06875924077658069,0.019681112869209504,1.0674771754605006,0.0011885237243252436,0.15135871677198656,0.151349511117509,25,24,1,0,False,0.00397504196735099
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,damping_high_order_b0p5,damping_high_order,0.5,0.591733898240991,0.05398604588995553,0.06870411911803664,0.019599547168174438,1.0717399687393108,0.001437517961399143,0.1467864754788305,0.14677785361781046,25,24,1,0,False,0.0035242090234532952
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,damping_high_order_b0p75,damping_high_order,0.75,0.5916509190889933,0.05397847539869083,0.0686944847037161,0.01951800503663391,1.0767497352868256,0.0016688712412718859,0.14366411790735523,0.14365587902874888,25,24,1,0,False,0.004200582974590361
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,damping_high_order_b1p0,damping_high_order,1.0,0.5919579805315549,0.05400648973618011,0.0687301365161085,0.019436612284664815,1.082475649941177,0.0018870826667860263,0.14208748994849593,0.14207918326103386,25,24,1,0,False,0.003602457989472896
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,exact_mismatch_oracle,exact_oracle,1.0,0.588352331506963,0.05367753319966373,0.06831149742711971,0.018636095785187295,1.1124902206880107,0.0009132059497836311,0.16076881514036392,0.16076725015324594,25,24,0,0,True,0.004007542040199041
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,low_cgls25,low_reference,,0.7186915755828018,0.08601669090479602,0.08454924541045224,-0.010558482359308233,1.1854378222264037,0.0009870362610311881,0.0009870362610311881,0.0,25,25,0,0,False,0.008720999991055578
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,direct_high_order_cgls25,direct_high_order_reference,,0.7403817583676845,0.08861268313799123,0.08710094999358928,-0.011757830997820896,1.1465815962309143,0.0004656181875152026,0.16807643657417193,0.0,0,0,25,25,False,0.00798516598297283
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,component_damping_correction,damping,0.0,0.6835994439802596,0.08181668475501121,0.08042089140208193,-0.01105966160417019,1.074543159388324,0.0025963631966741843,0.161332214357225,0.16126672464010852,25,24,0,0,False,0.004221125040203333
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,visible_curvature_correction,curvature,1.0,0.6873087977743733,0.08226063922672751,0.08085727200665267,-0.010792426262519746,1.0903668130416442,0.0066012219038291305,0.2008562916946482,0.20136199546509828,25,24,0,0,False,0.0034625830012373626
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,damping_curvature_half,damping_curvature,0.5,0.6816838476355925,0.08158741636746407,0.08019553433521875,-0.010919072125602034,1.0746736953951965,0.0036431796360260208,0.17297656577761178,0.17318070409008401,25,24,0,0,False,0.004255374951753765
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,damping_high_order_b0p25,damping_high_order,0.25,0.6809764170058265,0.08150274744426454,0.0801123098645848,-0.011062860854622348,1.072694137034145,0.0027198534642765937,0.16438279066676925,0.16433372181989223,25,24,1,0,False,0.0038995830109342933
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,damping_high_order_b0p5,damping_high_order,0.5,0.679003887452202,0.08126666499849897,0.07988025498739561,-0.011065716319680374,1.0720341035721546,0.0031920285209485508,0.1700260342162701,0.17002822008382573,25,24,1,0,False,0.003964374947827309
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,damping_high_order_b0p75,damping_high_order,0.75,0.6776893528372891,0.08110933475908032,0.07972560880322868,-0.011068226217111942,1.0725814580272623,0.003780913537134568,0.17803929157344223,0.17809836318517083,25,24,1,0,False,0.0035272089880891144
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,damping_high_order_b1p0,damping_high_order,1.0,0.6770672022557817,0.0810348725890982,0.07965241695851355,-0.01107056068414972,1.0744050423931157,0.004385488126292874,0.18813120083238064,0.18823885401337104,25,24,1,0,False,0.0038271669764071703
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,exact_mismatch_oracle,exact_oracle,1.0,0.6432150168490468,0.07698326955448397,0.07566993430687935,-0.01046386704423048,1.0318421414813483,0.008645639473257116,0.27591450474737955,0.27655283410638276,25,24,0,0,True,0.0034764999873004854
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,low_cgls25,low_reference,,0.6249511942165632,0.06674979982388218,0.06572532799434035,0.018946100238187033,1.1443620239147343,0.00025638566262214187,0.00025638566262214187,0.0,25,25,0,0,False,0.007665040961001068
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,direct_high_order_cgls25,direct_high_order_reference,,0.6714872508339157,0.07172022390266987,0.0706194663095298,0.022669812559042737,1.1471719790678743,0.00021066466569171367,0.15024760246283517,0.0,0,0,25,25,False,0.00761079101357609
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,component_damping_correction,damping,0.0,0.6123126637514154,0.06539990340569193,0.06439614970349855,0.02058692998151101,1.0261778128221037,0.0010597631159592396,0.157647278193093,0.1576344468443112,25,24,0,0,False,0.0035122080007568
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,visible_curvature_correction,curvature,1.0,0.6312687422435102,0.06742456462164388,0.0663897365434137,0.020454268224634514,1.0867649730515703,0.006793255227267969,0.205080190217601,0.20521242534162284,25,24,0,0,False,0.0039149170042946935
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,damping_curvature_half,damping_curvature,0.5,0.6154296889298633,0.06573282669415484,0.06472396330577021,0.02052040508948818,1.042972439056625,0.0038067730768342974,0.17579802643541234,0.1758577800918007,25,24,0,0,False,0.003517083008773625
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,damping_high_order_b0p25,damping_high_order,0.25,0.6108970912536507,0.06524870890964743,0.06424727573129664,0.020461716605976447,1.0285821537464028,0.0013354029641178002,0.15462392230612093,0.15461092378208194,25,24,1,0,False,0.0038465409888885915
