rig_id,block_id,sample_index,family,reconstruction_method,true_aperture_radius,nearest_truth_bank_radius,metadata_aperture_radius,metadata_bank_radius,selected_calibration_radius,radius_changed_from_metadata,calibration_radius_matches_nearest_truth,calibration_fold_deletion_stability,calibration_relative_radius_margin,candidate_reconstruction_kappa,baseline_reconstruction_kappa,oracle_reconstruction_kappa,candidate_field_relative_l2,baseline_field_relative_l2,oracle_field_relative_l2,raw_field_error_reduction_percent,candidate_outer_rms,baseline_outer_rms,outer_error_reductions_percent,minimum_outer_error_reduction_percent,candidate_audit_rms,baseline_audit_rms,raw_audit_error_reduction_percent,decision_uses_truth,decision_uses_audit,route_ge_0p0pct,route_ge_2p0pct
development_rig_b,development_rig_b:radius=0.05500,0,jet_shear,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.23270808144837682,0.23270808144837682,0.23270808144837682,0.0,1.85417905785|1.61108861385,1.85417905785|1.61108861385,0|0,0.0,2.4781943902181407,2.4781943902181407,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,1,jet_shear,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.2155678731292928,0.2155678731292928,0.2155678731292928,0.0,1.52153988194|1.78610346529,1.52153988194|1.78610346529,0|0,0.0,2.6992552674295727,2.6992552674295727,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,2,jet_shear,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.19131382200218255,0.19131382200218255,0.19131382200218255,0.0,1.89621094049|2.11985108752,1.89621094049|2.11985108752,0|0,0.0,3.0766291732412565,3.0766291732412565,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,3,jet_shear,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.2744483474965489,0.2744483474965489,0.2744483474965489,0.0,1.63970403552|1.86658778271,1.63970403552|1.86658778271,0|0,0.0,2.624711262529288,2.624711262529288,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,4,shock_cell,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.35020122755828953,0.35020122755828953,0.35020122755828953,0.0,3.30660280369|3.20887698855,3.30660280369|3.20887698855,0|0,0.0,4.5252923249533685,4.5252923249533685,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,5,shock_cell,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.4536905661773125,0.4536905661773125,0.4536905661773125,0.0,6.02236977793|7.69378661529,6.02236977793|7.69378661529,0|0,0.0,12.211312666275402,12.211312666275402,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,6,shock_cell,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.4023428009712789,0.4023428009712789,0.4023428009712789,0.0,3.5356513116|3.5095098361,3.5356513116|3.5095098361,0|0,0.0,5.321471355174043,5.321471355174043,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.05500,7,shock_cell,upre,0.055,0.04,0.041,0.04,0.04,False,True,0.75,2.01697160347624,0.01,0.01,0.01,0.3444596991051705,0.3444596991051705,0.3444596991051705,0.0,3.37557578589|3.52040544019,3.37557578589|3.52040544019,0|0,0.0,5.0255305730565425,5.0255305730565425,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,0,jet_shear,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.24687216405803583,0.22917564642650953,0.22917564642650953,-7.721814209958429,1.9197942411|1.60969866213,1.90177794261|1.63637598845,-0.947339754165|1.63026874674,-0.9473397541646386,2.3545614825662606,2.2579744831909423,-4.277594813154078,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,1,jet_shear,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.2250657966337905,0.21392951492222906,0.21392951492222906,-5.205584519560042,1.55391473874|1.7800734978,1.49422294827|1.79646145194,-3.99483828918|0.912235223269,-3.9948382891805774,2.585286539379495,2.664520887269888,2.973680869568179,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,2,jet_shear,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.20051351437790743,0.18379247680923694,0.18379247680923694,-9.097781290594229,1.92443031224|2.07859896097,1.87956345399|2.08431018571,-2.38708930803|0.274010306747,-2.3870893080263555,2.841243474444448,2.9816007845866994,4.707448122090134,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,3,jet_shear,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.28044179884436704,0.2778992173332472,0.2778992173332472,-0.9149293529930602,1.70544006007|1.8618840016,1.65965969987|1.88773856684,-2.7584185004|1.36960518192,-2.758418500404453,2.650975842910459,2.6185175067740314,-1.2395691857113376,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,4,shock_cell,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.35418087119226743,0.3564222556876225,0.3564222556876225,0.6288564924294329,3.30248359998|3.14349146038,3.26927369304|3.19970946338,-1.01581911012|1.75697211421,-1.0158191101210434,4.369802262561997,4.538347236558102,3.7137963494377746,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,5,shock_cell,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.45810615964919427,0.45503853188883275,0.45503853188883275,-0.6741468129364798,5.98217235764|7.57182275873,5.81039030801|7.46238877411,-2.9564631724|-1.46647391247,-2.956463172399007,11.221006400244768,11.276662460482811,0.49355082173542336,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,6,shock_cell,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.40145699169404514,0.40113217354762776,0.40113217354762776,-0.08097534125589553,3.47783349025|3.43313118131,3.39674649036|3.41289486813,-2.38719610428|-0.592936904442,-2.387196104283453,4.996049612219177,4.929700509458622,-1.3459053472569054,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,7,shock_cell,gcv,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.34829305058796717,0.34592611099270815,0.34592611099270815,-0.684232707518547,3.35175961329|3.36448622252,3.34785368264|3.47122432941,-0.116669694049|3.07494119549,-0.11666969404940486,4.5851004700742335,4.80289697026988,4.53469024099029,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,0,jet_shear,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.24687216405803583,0.22917564642650953,0.22917564642650953,-7.721814209958429,1.9197942411|1.60969866213,1.90177794261|1.63637598845,-0.947339754165|1.63026874674,-0.9473397541646386,2.3545614825662606,2.2579744831909423,-4.277594813154078,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,1,jet_shear,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.2250657966337905,0.21392951492222906,0.21392951492222906,-5.205584519560042,1.55391473874|1.7800734978,1.49422294827|1.79646145194,-3.99483828918|0.912235223269,-3.9948382891805774,2.585286539379495,2.664520887269888,2.973680869568179,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,2,jet_shear,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.20051351437790743,0.18379247680923694,0.18379247680923694,-9.097781290594229,1.92443031224|2.07859896097,1.87956345399|2.08431018571,-2.38708930803|0.274010306747,-2.3870893080263555,2.841243474444448,2.9816007845866994,4.707448122090134,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,3,jet_shear,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.28044179884436704,0.2778992173332472,0.2778992173332472,-0.9149293529930602,1.70544006007|1.8618840016,1.65965969987|1.88773856684,-2.7584185004|1.36960518192,-2.758418500404453,2.650975842910459,2.6185175067740314,-1.2395691857113376,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,4,shock_cell,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.35418087119226743,0.3564222556876225,0.3564222556876225,0.6288564924294329,3.30248359998|3.14349146038,3.26927369304|3.19970946338,-1.01581911012|1.75697211421,-1.0158191101210434,4.369802262561997,4.538347236558102,3.7137963494377746,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,5,shock_cell,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.45810615964919427,0.45503853188883275,0.45503853188883275,-0.6741468129364798,5.98217235764|7.57182275873,5.81039030801|7.46238877411,-2.9564631724|-1.46647391247,-2.956463172399007,11.221006400244768,11.276662460482811,0.49355082173542336,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,6,shock_cell,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.40145699169404514,0.40113217354762776,0.40113217354762776,-0.08097534125589553,3.47783349025|3.43313118131,3.39674649036|3.41289486813,-2.38719610428|-0.592936904442,-2.387196104283453,4.996049612219177,4.929700509458622,-1.3459053472569054,False,False,False,False
development_rig_b,development_rig_b:radius=0.09500,7,shock_cell,upre,0.095,0.08,0.081,0.08,0.04,True,False,1.0,1.1957391542415325,0.01,0.01,0.01,0.34829305058796717,0.34592611099270815,0.34592611099270815,-0.684232707518547,3.35175961329|3.36448622252,3.34785368264|3.47122432941,-0.116669694049|3.07494119549,-0.11666969404940486,4.5851004700742335,4.80289697026988,4.53469024099029,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,0,jet_shear,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.2425578103738543,0.2425578103738543,0.2425578103738543,0.0,2.02692023776|1.80100696961,2.02692023776|1.80100696961,0|0,0.0,2.3712140560479726,2.3712140560479726,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,1,jet_shear,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.21654047589974035,0.21654047589974035,0.21654047589974035,0.0,1.48552200851|1.74889754798,1.48552200851|1.74889754798,0|0,0.0,2.567666774630958,2.567666774630958,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,2,jet_shear,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.18624943670609762,0.18624943670609762,0.18624943670609762,0.0,1.94369312749|2.25764329706,1.94369312749|2.25764329706,0|0,0.0,2.9892539892806926,2.9892539892806926,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,3,jet_shear,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.2818370965832731,0.2818370965832731,0.2818370965832731,0.0,1.61432688965|1.98527459157,1.61432688965|1.98527459157,0|0,0.0,2.6139790727763264,2.6139790727763264,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,4,shock_cell,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.3664838769817063,0.3664838769817063,0.3664838769817063,0.0,3.22998263547|3.15425319899,3.22998263547|3.15425319899,0|0,0.0,4.434159842891881,4.434159842891881,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,5,shock_cell,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.4546303672208389,0.4546303672208389,0.4546303672208389,0.0,5.51209507996|7.05471897901,5.51209507996|7.05471897901,0|0,0.0,10.381722550711523,10.381722550711523,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,6,shock_cell,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.40019831154963487,0.40019831154963487,0.40019831154963487,0.0,3.30835143436|3.27941728899,3.30835143436|3.27941728899,0|0,0.0,4.447071230689409,4.447071230689409,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,7,shock_cell,gcv,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.34795279630581133,0.34795279630581133,0.34795279630581133,0.0,3.23833028932|3.17489464171,3.23833028932|3.17489464171,0|0,0.0,4.336296723392752,4.336296723392752,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,0,jet_shear,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.2425578103738543,0.2425578103738543,0.2425578103738543,0.0,2.02692023776|1.80100696961,2.02692023776|1.80100696961,0|0,0.0,2.3712140560479726,2.3712140560479726,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,1,jet_shear,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.21654047589974035,0.21654047589974035,0.21654047589974035,0.0,1.48552200851|1.74889754798,1.48552200851|1.74889754798,0|0,0.0,2.567666774630958,2.567666774630958,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,2,jet_shear,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.18624943670609762,0.18624943670609762,0.18624943670609762,0.0,1.94369312749|2.25764329706,1.94369312749|2.25764329706,0|0,0.0,2.9892539892806926,2.9892539892806926,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,3,jet_shear,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.2818370965832731,0.2818370965832731,0.2818370965832731,0.0,1.61432688965|1.98527459157,1.61432688965|1.98527459157,0|0,0.0,2.6139790727763264,2.6139790727763264,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,4,shock_cell,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.3664838769817063,0.3664838769817063,0.3664838769817063,0.0,3.22998263547|3.15425319899,3.22998263547|3.15425319899,0|0,0.0,4.434159842891881,4.434159842891881,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,5,shock_cell,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.4546303672208389,0.4546303672208389,0.4546303672208389,0.0,5.51209507996|7.05471897901,5.51209507996|7.05471897901,0|0,0.0,10.381722550711523,10.381722550711523,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,6,shock_cell,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.40019831154963487,0.40019831154963487,0.40019831154963487,0.0,3.30835143436|3.27941728899,3.30835143436|3.27941728899,0|0,0.0,4.447071230689409,4.447071230689409,0.0,False,False,False,False
development_rig_b,development_rig_b:radius=0.13500,7,shock_cell,upre,0.135,0.12,0.12100000000000001,0.12,0.12,False,True,0.75,9.428567241795154,0.01,0.01,0.01,0.34795279630581133,0.34795279630581133,0.34795279630581133,0.0,3.23833028932|3.17489464171,3.23833028932|3.17489464171,0|0,0.0,4.336296723392752,4.336296723392752,0.0,False,False,False,False
