replicate,sample_index,reaction_family,method,iterations,forward_calls,adjoint_calls,field_relative_l2,gradient_relative_l2,front_top10_f1,data_coupled_relative_l2,data_null_support_relative_l2,data_coupled_error_energy,data_null_support_error_energy,data_null_support_reconstruction_energy,normalized_data_residual_l2,trajectory_elapsed_seconds
0,3,double_front,exact_abs_row_a_only_pdhg,64,64,64,0.813252329826355,0.9272776246070862,0.504878044128418,0.8132117390632629,1.0,2708.211181640625,0.798851728439331,0.0,0.3359264135360718,0.5847079170052893
0,3,double_front,exact_abs_row_a_only_pdhg,128,128,128,0.7942394614219666,0.9823843836784363,0.5170731544494629,0.7941941022872925,1.0,2583.025146484375,0.798851728439331,0.0,0.219136580824852,0.5847079170052893
0,3,double_front,graph_pcgls,4,4,4,0.6568557620048523,0.7636653184890747,0.6390243768692017,0.631030797958374,13.07409954071045,1630.708740234375,136.54940795898438,144.14747619628906,,0.3328932090080343
0,3,double_front,graph_pcgls,8,8,8,0.7371454834938049,0.8471993207931519,0.5634146332740784,0.6377954483032227,26.472747802734375,1665.8582763671875,559.8404541015625,571.3421630859375,,0.3328932090080343
0,3,double_front,graph_pcgls,16,16,16,0.5288545489311218,0.6551920771598816,0.7219512462615967,0.48854321241378784,14.509481430053711,977.4200439453125,168.17835998535156,175.89956665039062,,0.3328932090080343
0,3,double_front,graph_pcgls,32,32,32,0.5130724906921387,0.6529133915901184,0.7414634823799133,0.4574771523475647,16.639450073242188,857.0657958984375,221.17910766601562,227.65951538085938,,0.3328932090080343
0,3,double_front,graph_pcgls,64,64,64,0.40301263332366943,0.5412769913673401,0.7634146213531494,0.3843441903591156,8.689837455749512,604.9450073242188,60.32391357421875,63.775535583496094,,0.3328932090080343
0,3,double_front,graph_pcgls,128,128,128,0.38260430097579956,0.5391514897346497,0.8097560405731201,0.3477216362953186,11.434332847595215,495.1522521972656,104.44505310058594,106.46487426757812,,0.3328932090080343
0,4,annular_kernel,scalar_a_only_pdhg,4,4,4,0.9999452829360962,0.9999474287033081,0.29024389386177063,0.9999452829360962,1.0,4095.53955078125,0.012263016775250435,0.0,0.9994013905525208,0.5697840839857236
0,4,annular_kernel,scalar_a_only_pdhg,8,8,8,0.9998078942298889,0.9998155832290649,0.29024389386177063,0.9998078942298889,1.0,4094.41455078125,0.012263016775250435,0.0,0.997899055480957,0.5697840839857236
0,4,annular_kernel,scalar_a_only_pdhg,16,16,16,0.9993107318878174,0.9993382692337036,0.29024389386177063,0.9993107318878174,1.0,4090.34326171875,0.012263016775250435,0.0,0.9924636483192444,0.5697840839857236
0,4,annular_kernel,scalar_a_only_pdhg,32,32,32,0.9975904822349548,0.9976901412010193,0.29024389386177063,0.9975904822349548,1.0,4076.2724609375,0.012263016775250435,0.0,0.9736902117729187,0.5697840839857236
0,4,annular_kernel,scalar_a_only_pdhg,64,64,64,0.9923290014266968,0.9926770925521851,0.29024389386177063,0.9923290014266968,1.0,4033.38818359375,0.012263016775250435,0.0,0.9168153405189514,0.5697840839857236
0,4,annular_kernel,scalar_a_only_pdhg,128,128,128,0.9798468351364136,0.98095703125,0.29756098985671997,0.979846715927124,1.0,3932.556396484375,0.012263016775250435,0.0,0.789245069026947,0.5697840839857236
0,4,annular_kernel,formal_factor_view_a_only_pdhg,4,4,4,0.9997315406799316,0.9997455477714539,0.05609755963087082,0.9997315406799316,1.0,4093.788818359375,0.012263016775250435,0.0,0.9977070689201355,0.550026208977215
0,4,annular_kernel,formal_factor_view_a_only_pdhg,8,8,8,0.999096691608429,0.9991532564163208,0.05609755963087082,0.9990966320037842,1.0,4088.5908203125,0.012263016775250435,0.0,0.9920523762702942,0.550026208977215
0,4,annular_kernel,formal_factor_view_a_only_pdhg,16,16,16,0.9971544742584229,0.9974520206451416,0.053658537566661835,0.9971544742584229,1.0,4072.710205078125,0.012263016775250435,0.0,0.9722582101821899,0.550026208977215
0,4,annular_kernel,formal_factor_view_a_only_pdhg,32,32,32,0.9936572909355164,0.9956424832344055,0.04634146764874458,0.9936572313308716,1.0,4044.193115234375,0.012263016775250435,0.0,0.9090791344642639,0.550026208977215
0,4,annular_kernel,formal_factor_view_a_only_pdhg,64,64,64,1.0004541873931885,1.0122183561325073,0.04146341606974602,1.0004541873931885,1.0,4099.708984375,0.012263016775250435,0.0,0.7528888583183289,0.550026208977215
0,4,annular_kernel,formal_factor_view_a_only_pdhg,128,128,128,1.0268880128860474,1.0634074211120605,0.039024390280246735,1.026888132095337,1.0,4319.2158203125,0.012263016775250435,0.0,0.5390176177024841,0.550026208977215
0,4,annular_kernel,factor_row_hybrid_a_only_pdhg,4,4,4,0.9995219111442566,0.9995326995849609,0.060975611209869385,0.9995219111442566,1.0,4092.072021484375,0.012263016775250435,0.0,0.99562007188797,0.5751220830134116
0,4,annular_kernel,factor_row_hybrid_a_only_pdhg,8,8,8,0.9984789490699768,0.9985432028770447,0.0585365854203701,0.9984789490699768,1.0,4083.536376953125,0.012263016775250435,0.0,0.9853676557540894,0.5751220830134116
0,4,annular_kernel,factor_row_hybrid_a_only_pdhg,16,16,16,0.9957895278930664,0.9962632656097412,0.04878048226237297,0.9957895278930664,1.0,4061.568359375,0.012263016775250435,0.0,0.95241779088974,0.5751220830134116
