method,model_seed,split,row_index,rig_id,family,field_uid,target_view,whitened_target_residual_rmse
sf_rio_adjoint_only,3101,train,142,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,1.599723572547169
sf_rio_adjoint_only,3101,train,143,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.0930371658599463
sf_rio_adjoint_only,3101,train,144,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,2.7514024002388173
sf_rio_adjoint_only,3101,train,145,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,1.4611561994361697
sf_rio_adjoint_only,3101,train,146,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,2.7155190750984666
sf_rio_adjoint_only,3101,train,147,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,1.4133450524767317
sf_rio_adjoint_only,3101,train,148,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,2.2525307215869095
sf_rio_adjoint_only,3101,train,149,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,1.265938640806389
sf_rio_adjoint_only,3101,train,150,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,2.1487059109360325
sf_rio_adjoint_only,3101,train,151,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,1.9895775726306675
sf_rio_adjoint_only,3101,train,152,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,2.803730945310137
sf_rio_adjoint_only,3101,train,153,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.6346830724833654
sf_rio_adjoint_only,3101,train,154,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.7054599105633972
sf_rio_adjoint_only,3101,train,155,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.120865077162451
sf_rio_adjoint_only,3101,train,156,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,2.8724974027423436
sf_rio_adjoint_only,3101,train,157,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,1.6542580208819104
sf_rio_adjoint_only,3101,train,158,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,2.474180047434073
sf_rio_adjoint_only,3101,train,159,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,1.5379531549403351
sf_rio_adjoint_only,3101,validation,160,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,1.9939644458982357
sf_rio_adjoint_only,3101,validation,161,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.8588801681285363
sf_rio_adjoint_only,3101,validation,162,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,3.5908310585607217
sf_rio_adjoint_only,3101,validation,163,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,4.547809658265802
sf_rio_adjoint_only,3101,validation,164,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,1.915002512620302
sf_rio_adjoint_only,3101,validation,165,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.3828766898526967
sf_rio_adjoint_only,3101,validation,166,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,1.835669771705598
sf_rio_adjoint_only,3101,validation,167,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,1.5503707192593958
sf_rio_adjoint_only,3101,validation,168,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,2.928806320829445
sf_rio_adjoint_only,3101,validation,169,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,2.4746548987252894
sf_rio_adjoint_only,3101,validation,170,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,2.730925659833885
sf_rio_adjoint_only,3101,validation,171,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,2.9027560257419016
sf_rio_adjoint_only,3101,validation,172,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,1.9945947037461556
sf_rio_adjoint_only,3101,validation,173,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,2.0176305828312184
sf_rio_adjoint_only,3101,validation,174,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,1.9064976385519732
sf_rio_adjoint_only,3101,validation,175,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,2.4230999224132255
sf_rio_adjoint_only,3101,validation,176,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,2.5962096494101243
sf_rio_adjoint_only,3101,validation,177,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,3.103997897506007
sf_rio_adjoint_only,3101,validation,178,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,2.2708411975515257
sf_rio_adjoint_only,3101,validation,179,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,3.0679986934055674
sf_rio_adjoint_only,3101,validation,180,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,4.661845713870524
sf_rio_adjoint_only,3101,validation,181,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,3.2472580389258647
sf_rio_adjoint_only,3101,validation,182,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,3.1633245934949263
sf_rio_adjoint_only,3101,validation,183,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.9500511503931175
sf_rio_adjoint_only,3101,validation,184,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,3.886065833826518
sf_rio_adjoint_only,3101,validation,185,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,3.061320401705537
sf_rio_adjoint_only,3101,validation,186,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,3.6558397584736184
sf_rio_adjoint_only,3101,validation,187,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,2.6215706592058363
sf_rio_adjoint_only,3101,validation,188,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,3.660694471147073
sf_rio_adjoint_only,3101,validation,189,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,3.639870548463628
sf_rio_adjoint_only,3101,validation,190,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,3.1041532879411293
sf_rio_adjoint_only,3101,validation,191,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,3.344682586086207
sf_rio_adjoint_only,3101,validation,192,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,3.6305958115259704
