method,model_seed,epoch,train_total,train_target,validation_cluster_whitened_rmse
sf_rio_adjoint_only,3102,49,2.8503115653991697,2.4919872283935547,3.402708453899504
sf_rio_adjoint_only,3102,50,2.828008604049683,2.477094554901123,3.4464662235778665
sf_rio_adjoint_only,3103,1,12.78142671585083,12.613340282440186,3.4583820279443094
sf_rio_adjoint_only,3103,2,11.690656089782715,11.50095601081848,3.4201755934937257
sf_rio_adjoint_only,3103,3,10.194169855117797,9.967321586608886,3.3874077591670333
sf_rio_adjoint_only,3103,4,8.490843343734742,8.229280519485474,3.3853347007767947
sf_rio_adjoint_only,3103,5,7.258969306945801,6.962313652038574,3.373147208681995
sf_rio_adjoint_only,3103,6,6.60785756111145,6.302772045135498,3.425819141432026
sf_rio_adjoint_only,3103,7,5.71351900100708,5.399119567871094,3.4304184383157894
sf_rio_adjoint_only,3103,8,5.153000545501709,4.821597146987915,3.433018788495078
sf_rio_adjoint_only,3103,9,4.733605909347534,4.417440438270569,3.40406717038441
sf_rio_adjoint_only,3103,10,4.430635404586792,4.095013928413391,3.4367000198968483
sf_rio_adjoint_only,3103,11,4.182855081558228,3.8476653575897215,3.4420250365717058
sf_rio_adjoint_only,3103,12,3.9606467485427856,3.6132822036743164,3.4857327087671104
sf_rio_adjoint_only,3103,13,3.7677308559417724,3.4204262495040894,3.4606918765320684
sf_rio_adjoint_only,3103,14,3.6770596742630004,3.333777165412903,3.444883691646782
sf_rio_adjoint_only,3103,15,3.565980625152588,3.2128020524978638,3.450382023003781
sf_rio_adjoint_only,3103,16,3.4778352975845337,3.133487844467163,3.4693145707008632
sf_rio_adjoint_only,3103,17,3.4973800659179686,3.1522754192352296,3.4498378646084644
sf_rio_adjoint_only,3103,18,3.4914740324020386,3.1464807271957396,3.3906187811230257
sf_rio_adjoint_only,3103,19,3.484962248802185,3.1319733619689942,3.4775690158181582
sf_rio_adjoint_only,3103,20,3.3951470375061037,3.0395828008651735,3.4503205376116304
sf_rio_adjoint_only,3103,21,3.351498031616211,3.0026641368865965,3.4370012882300074
sf_rio_adjoint_only,3103,22,3.328719472885132,2.975078010559082,3.4257372674415274
sf_rio_adjoint_only,3103,23,3.1882436275482178,2.8407841682434083,3.4727063420836393
sf_rio_adjoint_only,3103,24,3.1476165056228638,2.7949063301086428,3.4721829167302944
sf_rio_adjoint_only,3103,25,3.1467902660369873,2.7922587037086486,3.4501782878856444
sf_rio_krylov_stack,3101,1,12.767925691604614,12.59759259223938,3.454830806176628
sf_rio_krylov_stack,3101,2,11.902638912200928,11.719421863555908,3.4149688587560396
sf_rio_krylov_stack,3101,3,10.750773191452026,10.52552580833435,3.387797518552861
sf_rio_krylov_stack,3101,4,9.429839038848877,9.19153037071228,3.35149167097072
sf_rio_krylov_stack,3101,5,8.262030458450317,8.004402685165406,3.360485068934354
sf_rio_krylov_stack,3101,6,7.080034828186035,6.7946545600891115,3.391696639356764
sf_rio_krylov_stack,3101,7,6.136161756515503,5.833496761322022,3.3618160912399575
sf_rio_krylov_stack,3101,8,5.644387149810791,5.333658480644226,3.3761823904960098
sf_rio_krylov_stack,3101,9,5.203924369812012,4.8904993534088135,3.408655855522246
sf_rio_krylov_stack,3101,10,4.823410677909851,4.5012071371078495,3.412316733234629
sf_rio_krylov_stack,3101,11,4.362021327018738,4.045350384712219,3.3883412953720033
sf_rio_krylov_stack,3101,12,4.064998292922974,3.7327927350997925,3.372778917788051
sf_rio_krylov_stack,3101,13,4.1044131994247435,3.769759464263916,3.366388146242417
sf_rio_krylov_stack,3101,14,3.9748135805130005,3.6375452041625977,3.3304806170751124
sf_rio_krylov_stack,3101,15,3.820216989517212,3.4814871549606323,3.40913836900295
sf_rio_krylov_stack,3101,16,3.681318259239197,3.3389509201049803,3.363063609247984
sf_rio_krylov_stack,3101,17,3.5792296171188354,3.231065058708191,3.4680765131697866
sf_rio_krylov_stack,3101,18,3.724588489532471,3.3812382936477663,3.406856817634986
sf_rio_krylov_stack,3101,19,3.667766284942627,3.3195027351379394,3.448596989625819
sf_rio_krylov_stack,3101,20,3.502642774581909,3.1479132175445557,3.384143692775192
sf_rio_krylov_stack,3101,21,3.504614996910095,3.161927103996277,3.3668546776160873
sf_rio_krylov_stack,3101,22,3.35156135559082,3.005084586143494,3.4515425237418693
sf_rio_krylov_stack,3101,23,3.321320390701294,2.987357425689697,3.33683656213273
sf_rio_krylov_stack,3101,24,3.2745514869689942,2.923966121673584,3.3986415108970123
sf_rio_krylov_stack,3101,25,3.2292058944702147,2.8758580923080443,3.437825223036626
sf_rio_krylov_stack,3101,26,3.237015795707703,2.8927777767181397,3.4416814970114222
sf_rio_krylov_stack,3101,27,3.1393882751464846,2.7844191551208497,3.4109661282864323
sf_rio_krylov_stack,3101,28,3.1725889682769775,2.815878915786743,3.427594522793091
sf_rio_krylov_stack,3101,29,3.154966044425964,2.8058427810668944,3.4199408635078403
sf_rio_krylov_stack,3101,30,3.1207211017608643,2.7686648607254027,3.385050841934713
sf_rio_krylov_stack,3101,31,3.078760504722595,2.7244585037231444,3.4583542061477384
sf_rio_krylov_stack,3101,32,3.086567258834839,2.7436765909194945,3.382464016690241
sf_rio_krylov_stack,3101,33,3.012798309326172,2.6647845983505247,3.373765189733986
sf_rio_krylov_stack,3101,34,3.011348605155945,2.663002943992615,3.429882264737682
sf_rio_krylov_stack,3102,1,12.81159291267395,12.644166660308837,3.4512780070593947
sf_rio_krylov_stack,3102,2,11.341258478164672,11.154365015029907,3.416145219675866
sf_rio_krylov_stack,3102,3,9.444327354431152,9.206244277954102,3.508307921711819
sf_rio_krylov_stack,3102,4,7.718622493743896,7.467663145065307,3.514674605929272
sf_rio_krylov_stack,3102,5,6.6879229068756105,6.398891973495483,3.5709677835430105
sf_rio_krylov_stack,3102,6,6.106496286392212,5.803363418579101,3.506781929114054
sf_rio_krylov_stack,3102,7,5.517277669906616,5.208249020576477,3.5333703279256676
sf_rio_krylov_stack,3102,8,5.170312976837158,4.8337677955627445,3.4584327562290955
sf_rio_krylov_stack,3102,9,4.7074943542480465,4.379342555999756,3.5252430842403326
sf_rio_krylov_stack,3102,10,4.528974723815918,4.194696164131164,3.4598860357035983
sf_rio_krylov_stack,3102,11,4.17797749042511,3.843374562263489,3.501435205125838
sf_rio_krylov_stack,3102,12,4.277771639823913,3.9375900745391847,3.4861980866667652
sf_rio_krylov_stack,3102,13,4.001015043258667,3.647382044792175,3.4714257358622924
sf_rio_krylov_stack,3102,14,3.8912132740020753,3.5429614305496218,3.455550583485917
sf_rio_krylov_stack,3102,15,3.6931724548339844,3.354405927658081,3.5010705497620043
sf_rio_krylov_stack,3102,16,3.6776346445083616,3.3253370046615602,3.4584156854025494
sf_rio_krylov_stack,3102,17,3.543528151512146,3.1886998414993286,3.4615279175506743
sf_rio_krylov_stack,3102,18,3.447233033180237,3.0833497762680055,3.47976956660664
sf_rio_krylov_stack,3102,19,3.4603397607803346,3.113258194923401,3.4745043991281803
sf_rio_krylov_stack,3102,20,3.4700839042663576,3.1229286432266234,3.436705644439786
sf_rio_krylov_stack,3102,21,3.405125880241394,3.0483537197113035,3.483648317008198
sf_rio_krylov_stack,3102,22,3.4216800928115845,3.06001193523407,3.4371077998013773
sf_rio_krylov_stack,3103,1,12.793572330474854,12.62633638381958,3.4512581322299463
sf_rio_krylov_stack,3103,2,11.370242547988891,11.182832193374633,3.402460830203722
sf_rio_krylov_stack,3103,3,9.272142124176025,9.045009279251099,3.3926881204069135
sf_rio_krylov_stack,3103,4,7.477617359161377,7.203152132034302,3.3350468210303243
sf_rio_krylov_stack,3103,5,6.416591787338257,6.114683294296265,3.3215206533290336
sf_rio_krylov_stack,3103,6,5.9610926628112795,5.6413106441497805,3.3312153427976723
sf_rio_krylov_stack,3103,7,5.201461839675903,4.881738805770874,3.3246951769420887
sf_rio_krylov_stack,3103,8,4.7591947555542,4.438301134109497,3.3866885998497778
sf_rio_krylov_stack,3103,9,4.529346394538879,4.205258083343506,3.3553806612703054
sf_rio_krylov_stack,3103,10,4.350550436973572,4.020894169807434,3.423304112415023
sf_rio_krylov_stack,3103,11,4.215848135948181,3.884982109069824,3.368308722063229
sf_rio_krylov_stack,3103,12,3.9496015548706054,3.6153928995132447,3.3460850946735015
sf_rio_krylov_stack,3103,13,3.7491422653198243,3.417295742034912,3.3984016406702837
sf_rio_krylov_stack,3103,14,3.697957730293274,3.3450129508972166,3.33673970549916
sf_rio_krylov_stack,3103,15,3.6312180757522583,3.2863630056381226,3.4010372189787463
sf_rio_krylov_stack,3103,16,3.64181010723114,3.306971025466919,3.411451085634038
sf_rio_krylov_stack,3103,17,3.5044541358947754,3.1608273506164553,3.3169292877008854
sf_rio_krylov_stack,3103,18,3.4238399028778077,3.086889410018921,3.3178304852947296
sf_rio_krylov_stack,3103,19,3.5005960941314695,3.1454864978790282,3.3178082878209896
sf_rio_krylov_stack,3103,20,3.323340725898743,2.9731234312057495,3.3625323659066644
sf_rio_krylov_stack,3103,21,3.202240753173828,2.860535764694214,3.3251603394224096
sf_rio_krylov_stack,3103,22,3.220499587059021,2.8683571100234984,3.3015155214641974
sf_rio_krylov_stack,3103,23,3.2625189065933227,2.9037936210632322,3.3206976251736826
sf_rio_krylov_stack,3103,24,3.1678589582443237,2.8147264957427978,3.3361013772724286
sf_rio_krylov_stack,3103,25,3.1750674724578856,2.820947051048279,3.3651477333424036
sf_rio_krylov_stack,3103,26,3.141966772079468,2.8036922216415405,3.437234809018891
sf_rio_krylov_stack,3103,27,3.1645921230316163,2.805323362350464,3.3479488790489484
sf_rio_krylov_stack,3103,28,3.2040861368179323,2.855351758003235,3.3261986583700462
sf_rio_krylov_stack,3103,29,3.127971720695496,2.7709885358810427,3.3221790568182543
sf_rio_krylov_stack,3103,30,3.016224908828735,2.6671879053115846,3.36437573489974
sf_rio_krylov_stack,3103,31,2.9934197664260864,2.6431986808776857,3.3856669328961275
sf_rio_krylov_stack,3103,32,2.977026629447937,2.6224001049995422,3.355365824087204
sf_rio_krylov_stack,3103,33,2.9755444049835207,2.6187562942504883,3.3566091584287756
sf_rio_krylov_stack,3103,34,3.0115635871887205,2.65913405418396,3.3269069369828435
sf_rio_krylov_stack,3103,35,3.0474890232086183,2.6989244341850283,3.438811924848203
sf_rio_krylov_stack,3103,36,3.017850947380066,2.6600776314735413,3.3808100398421645
sf_rio_krylov_stack,3103,37,3.0030651330947875,2.6479244232177734,3.337573462454389
sf_rio_krylov_stack,3103,38,2.9718311071395873,2.6284084796905516,3.370720514146087
sf_rio_krylov_stack,3103,39,2.9136928796768187,2.5571871280670164,3.3754102287555106
sf_rio_krylov_stack,3103,40,2.891194200515747,2.5353822112083435,3.3586235846882064
sf_rio_krylov_stack,3103,41,2.9030115604400635,2.5458187818527223,3.367008285666408
sf_rio_krylov_stack,3103,42,2.895077919960022,2.547875452041626,3.3205400312404136
