rig_id,rig_role,coarse_points,fine_points,coarse_to_fine_relative_l2,reference_pass,coarse_build_seconds,fine_build_seconds,normalization_scale
development_small_aperture,development,576,1024,0.001407852059557513,True,2.3182330419658683,4.133806332945824,1.2013275267616665
development_medium_aperture,development,576,1024,0.002835575361162323,True,2.4054430419928394,4.26546808303101,1.262988849110104
audit_large_aperture,audit,576,1024,0.004100868362323276,False,2.2919179160380736,4.210498041997198,1.1660481583407583
audit_boundary_crossing,audit,576,1024,0.0028119174700679986,True,2.3001582080032676,4.1259387920144945,1.2551287723444533
