rig_id,rig_role,budget,replicate,iid_operator_relative_l2,cv_operator_relative_l2,cv_improvement_over_iid,cv_harms_iid
development_small_aperture,development,32,12,0.029631034481560785,0.019014827541431748,0.35827999683019635,False
development_small_aperture,development,32,13,0.02772756796453346,0.014781186993724453,0.4669136863127996,False
development_small_aperture,development,32,14,0.044284035270203005,0.016962262404731667,0.6169666494655488,False
development_small_aperture,development,32,15,0.04682201299431225,0.018761699619900773,0.5992974581810511,False
development_small_aperture,development,32,16,0.03490858717907728,0.016882216334284432,0.5163878661808773,False
development_small_aperture,development,32,17,0.024356413549038922,0.02759546739543988,-0.13298566473588094,True
development_small_aperture,development,32,18,0.06621885969902522,0.023445965388922158,0.6459322088074662,False
development_small_aperture,development,32,19,0.01878136401442155,0.014649537474638727,0.2199960842359553,False
development_small_aperture,development,32,20,0.019402275088480393,0.018232336734026536,0.060299029320972704,False
development_small_aperture,development,32,21,0.03556392457233824,0.025433504907459912,0.2848510052447308,False
development_small_aperture,development,32,22,0.025128276568649428,0.017324839168874506,0.31054407485751157,False
development_small_aperture,development,32,23,0.01970920120760565,0.007188484140370655,0.6352726797676272,False
development_small_aperture,development,32,24,0.03859373023114327,0.044525765208782805,-0.15370462875994997,True
development_small_aperture,development,32,25,0.02029392340521229,0.015079423488483968,0.2569488320523093,False
development_small_aperture,development,32,26,0.042670913859504465,0.014778533885634982,0.653662587722076,False
development_small_aperture,development,32,27,0.027447465565020434,0.019000877745487515,0.30773653033733683,False
development_small_aperture,development,32,28,0.04137740459796291,0.03271682345404611,0.20930701739429963,False
development_small_aperture,development,32,29,0.013263186162061645,0.026034492314556453,-0.9629138878428908,True
development_small_aperture,development,32,30,0.026395276319358153,0.0333533011504486,-0.26360871342678344,True
development_small_aperture,development,32,31,0.05126185572598125,0.028318017897288786,0.44758110106934246,False
development_small_aperture,development,64,0,0.024494542007566452,0.011127066655694092,0.5457328145895971,False
development_small_aperture,development,64,1,0.013009198443142769,0.0072599671618780275,0.4419358584152583,False
development_small_aperture,development,64,2,0.04502904762103591,0.018136746791106433,0.5972211772333019,False
development_small_aperture,development,64,3,0.05695667119293837,0.025084809877551836,0.5595808295646689,False
development_small_aperture,development,64,4,0.015480547186293908,0.00910832850318929,0.4116274836038369,False
development_small_aperture,development,64,5,0.04103952727646669,0.013893668168223208,0.6614564277354564,False
development_small_aperture,development,64,6,0.036944639011284815,0.010771198872599842,0.7084502877586716,False
development_small_aperture,development,64,7,0.0284081124606575,0.015067987443020358,0.4695885739016251,False
development_small_aperture,development,64,8,0.027198061620574414,0.011452001384904252,0.578940530958971,False
development_small_aperture,development,64,9,0.05235057330602342,0.015783292388676547,0.6985077451508915,False
development_small_aperture,development,64,10,0.02667340983490123,0.005622005940827382,0.7892280748646098,False
development_small_aperture,development,64,11,0.019977133672207416,0.008216463544670713,0.588706584263306,False
development_small_aperture,development,64,12,0.028497233596640668,0.022628839682981097,0.20592854719594092,False
development_small_aperture,development,64,13,0.021916221940751913,0.009416530900851332,0.5703396814328727,False
development_small_aperture,development,64,14,0.026708082416128053,0.018485600509646087,0.3078649293637309,False
development_small_aperture,development,64,15,0.026233745573148688,0.011597115257171449,0.5579313969926746,False
development_small_aperture,development,64,16,0.03377363205927573,0.008434798995554422,0.7502549035664686,False
development_small_aperture,development,64,17,0.03480902893819123,0.013791380047969447,0.603798770932158,False
development_small_aperture,development,64,18,0.05353042763375533,0.007101585681119801,0.8673355324245221,False
development_small_aperture,development,64,19,0.014014582035566539,0.015203126913610069,-0.08480772919429296,True
development_small_aperture,development,64,20,0.022933674731475926,0.007900502933668077,0.6555064538861353,False
development_small_aperture,development,64,21,0.01804254731190105,0.016664972225950283,0.07635147422016755,False
development_small_aperture,development,64,22,0.06013117981130869,0.008813577178900266,0.8534275028935534,False
development_small_aperture,development,64,23,0.012935595568567035,0.015206273817828637,-0.1755372017643515,True
development_small_aperture,development,64,24,0.04133472093655743,0.010204141070637674,0.753133906811673,False
development_small_aperture,development,64,25,0.012402080405838884,0.005004087636098604,0.5965122404993692,False
development_small_aperture,development,64,26,0.017702522976674955,0.011415738164474167,0.355134961298134,False
development_small_aperture,development,64,27,0.019159476073573687,0.019477898469459663,-0.016619577417629372,True
development_small_aperture,development,64,28,0.030291017031561653,0.02389380010647369,0.21119188300684646,False
development_small_aperture,development,64,29,0.01826162448196031,0.009786604142562952,0.46408907092407803,False
development_small_aperture,development,64,30,0.02988034968854023,0.009266210549909061,0.689889487690204,False
development_small_aperture,development,64,31,0.031074556248659825,0.006506776211094948,0.7906075903698362,False
development_medium_aperture,development,16,0,0.05808747553775631,0.1195404728061473,-1.0579388534185328,True
development_medium_aperture,development,16,1,0.05124583660611745,0.1295043012734253,-1.5271184909871445,True
development_medium_aperture,development,16,2,0.03352266226732644,0.05263887666537697,-0.5702475013949756,True
development_medium_aperture,development,16,3,0.07519501467686672,0.05410151514510933,0.2805172606508803,False
development_medium_aperture,development,16,4,0.09455712004842318,0.057028173310804266,0.39689181225485876,False
development_medium_aperture,development,16,5,0.07886945600884578,0.07937115166428903,-0.006361089334595929,True
development_medium_aperture,development,16,6,0.09724383613052714,0.14902086256683272,-0.5324453301781206,True
development_medium_aperture,development,16,7,0.04557210307381191,0.2489992872776164,-4.4638533331305545,True
development_medium_aperture,development,16,8,0.04701002066820895,0.15328835913033903,-2.2607592371045686,True
development_medium_aperture,development,16,9,0.08351761478140518,0.053704868424997484,0.3569635751025467,False
development_medium_aperture,development,16,10,0.1193422892475966,0.09607713432719442,0.1949447682550694,False
development_medium_aperture,development,16,11,0.051338579231076646,0.05339470685601315,-0.040050341394953774,True
development_medium_aperture,development,16,12,0.03438362434331282,0.037829678297315504,-0.10022369717615011,True
development_medium_aperture,development,16,13,0.08581841989557483,0.025908553809533122,0.6981003164465269,False
development_medium_aperture,development,16,14,0.07827923628260225,0.055042338594432645,0.2968462492950262,False
development_medium_aperture,development,16,15,0.10579535386521312,0.0640711639729581,0.3943858436866051,False
development_medium_aperture,development,16,16,0.039682758821765,0.04390663665259695,-0.10644113353619089,True
development_medium_aperture,development,16,17,0.028439021115474476,0.06152074277097231,-1.163251066946785,True
development_medium_aperture,development,16,18,0.05431209561732694,0.06807068145975292,-0.25332452533900474,True
development_medium_aperture,development,16,19,0.06857077426948727,0.13714521876235203,-1.0000535246016484,True
development_medium_aperture,development,16,20,0.08069633056521097,0.20572640618582336,-1.549389851370939,True
development_medium_aperture,development,16,21,0.046000758855010315,0.052373429950227895,-0.13853404278185036,True
development_medium_aperture,development,16,22,0.07591431216637001,0.05722482909066653,0.24619182526141511,False
development_medium_aperture,development,16,23,0.055357096768568696,0.14142838912671363,-1.5548375435580193,True
development_medium_aperture,development,16,24,0.11317906112911913,0.037977131236113515,0.6644509076392876,False
development_medium_aperture,development,16,25,0.026072051992557608,0.1351626977432457,-4.184198688382049,True
development_medium_aperture,development,16,26,0.060441367272720765,0.07697015871176105,-0.27346819214826545,True
development_medium_aperture,development,16,27,0.12015970384761719,0.18397047638827574,-0.5310496821928039,True
development_medium_aperture,development,16,28,0.1239342588073685,0.047746238542383315,0.614745438413478,False
development_medium_aperture,development,16,29,0.08957785677669297,0.10380044967395591,-0.1587735340969162,True
development_medium_aperture,development,16,30,0.04649548349507858,0.09362318833931457,-1.013597478757788,True
development_medium_aperture,development,16,31,0.049376390865744975,0.059857483114561544,-0.21226930654601284,True
development_medium_aperture,development,32,0,0.04260854645358846,0.03231547728092157,0.24157287749486264,False
development_medium_aperture,development,32,1,0.024760669855802237,0.0248296697006797,-0.002786671171632069,True
development_medium_aperture,development,32,2,0.04145903174056115,0.020396947519459176,0.5080216140334033,False
development_medium_aperture,development,32,3,0.05137714158190263,0.04030164097170333,0.21557253418902927,False
development_medium_aperture,development,32,4,0.03588630751224395,0.027577291413568333,0.2315372261646224,False
development_medium_aperture,development,32,5,0.051908766280697814,0.01773032845071179,0.6584328674884191,False
development_medium_aperture,development,32,6,0.043626894479667735,0.016599636210696406,0.619509103073274,False
development_medium_aperture,development,32,7,0.04114617537763804,0.03210777479724855,0.21966563106863252,False
development_medium_aperture,development,32,8,0.022464062440178217,0.022907730376341466,-0.019750120324172744,True
development_medium_aperture,development,32,9,0.09860952944455073,0.026931452989941485,0.7268879271441474,False
development_medium_aperture,development,32,10,0.07027525832393738,0.03612304754054828,0.48597773381298365,False
development_medium_aperture,development,32,11,0.04095945172205988,0.031269235314966226,0.23658071579788043,False
development_medium_aperture,development,32,12,0.044332324876532166,0.033448431561516535,0.24550693755240313,False
development_medium_aperture,development,32,13,0.03306566179532727,0.013384947762487677,0.5952009717712895,False
development_medium_aperture,development,32,14,0.03709210974793997,0.025790537655463405,0.3046893845962546,False
development_medium_aperture,development,32,15,0.05380578177493876,0.03254598633997554,0.3951210210807762,False
development_medium_aperture,development,32,16,0.0404111645207341,0.017605950132683523,0.5643295524520139,False
development_medium_aperture,development,32,17,0.03710798548521965,0.017447355750809673,0.5298220713770877,False
development_medium_aperture,development,32,18,0.042853898219164986,0.027649595587133136,0.35479392223021217,False
development_medium_aperture,development,32,19,0.046636069074753234,0.024129778824853714,0.4825940671334038,False
development_medium_aperture,development,32,20,0.03222760473201684,0.01565872077078486,0.5141208631236394,False
development_medium_aperture,development,32,21,0.029450621370195267,0.02989434227706186,-0.015066605939786724,True
development_medium_aperture,development,32,22,0.04057471747310102,0.026424363393044506,0.3487480618796047,False
development_medium_aperture,development,32,23,0.041365987556924166,0.025863229194748916,0.3747706576771978,False
development_medium_aperture,development,32,24,0.04786987289885831,0.03651191853732131,0.23726727634173192,False
development_medium_aperture,development,32,25,0.028880939875423443,0.018062082078062293,0.3746019985508705,False
development_medium_aperture,development,32,26,0.06226619386024638,0.02433227383161551,0.6092217570544269,False
development_medium_aperture,development,32,27,0.08392010200076384,0.049233869204130566,0.4133244832843216,False
development_medium_aperture,development,32,28,0.08506371561327244,0.016914058997617158,0.8011601200855836,False
development_medium_aperture,development,32,29,0.0519731215040584,0.018454362088372117,0.6449248851268039,False
development_medium_aperture,development,32,30,0.02548132952667647,0.023018024369969112,0.09667098234134594,False
development_medium_aperture,development,32,31,0.044910030988736735,0.029710293136687344,0.33844861643184854,False
development_medium_aperture,development,64,0,0.02470751699613297,0.021383665398884918,0.13452794944017546,False
development_medium_aperture,development,64,1,0.019362884347949867,0.01055016121543044,0.4551348329182431,False
development_medium_aperture,development,64,2,0.030453563293691168,0.015368069757846348,0.495360539269635,False
development_medium_aperture,development,64,3,0.025273973221305868,0.019697997929904808,0.2206212391924406,False
development_medium_aperture,development,64,4,0.032816844791144245,0.010115201813958235,0.691767996639096,False
development_medium_aperture,development,64,5,0.06762130584244651,0.016261910638360584,0.7595149866485892,False
development_medium_aperture,development,64,6,0.04211606933487584,0.014911927631368355,0.645932588988784,False
development_medium_aperture,development,64,7,0.033812386439442725,0.01899617403202771,0.4381888996196864,False
development_medium_aperture,development,64,8,0.020757563394347887,0.011990598087061342,0.42235040504193844,False
development_medium_aperture,development,64,9,0.05962782237974451,0.013028088159392371,0.7815099119933987,False
development_medium_aperture,development,64,10,0.05241590783510278,0.009061303851442666,0.827126835617367,False
development_medium_aperture,development,64,11,0.03169787816551956,0.021608204877263056,0.3183075294683885,False
development_medium_aperture,development,64,12,0.033867089518275564,0.01419050291895048,0.5809943186498824,False
development_medium_aperture,development,64,13,0.015900722816708335,0.010221969507682066,0.35713806060810566,False
development_medium_aperture,development,64,14,0.024350159245422352,0.014673609392394581,0.39739164559455153,False
development_medium_aperture,development,64,15,0.019033819958482672,0.013608418345882113,0.285040082570638,False
development_medium_aperture,development,64,16,0.022027601810559877,0.015678459556984402,0.28823574659551643,False
development_medium_aperture,development,64,17,0.06095066022977496,0.013674229966073271,0.7756508311062842,False
development_medium_aperture,development,64,18,0.02207918505396228,0.02010064356515728,0.08961116472231097,False
development_medium_aperture,development,64,19,0.016562560574916688,0.0131648493101741,0.205144080794384,False
development_medium_aperture,development,64,20,0.03394703278003233,0.01838959887300438,0.4582855299264578,False
development_medium_aperture,development,64,21,0.027870604370072175,0.019493564133495785,0.30056901979390754,False
development_medium_aperture,development,64,22,0.029868301744821593,0.021342723072717385,0.28543901641754127,False
development_medium_aperture,development,64,23,0.030962872728235603,0.013705970293883261,0.5573417746414551,False
development_medium_aperture,development,64,24,0.0369379950340862,0.013895834602904956,0.6238064737925827,False
development_medium_aperture,development,64,25,0.03244849769588736,0.01822499307228764,0.43834092896702764,False
development_medium_aperture,development,64,26,0.054131439506480396,0.012266526765717656,0.7733936714494881,False
development_medium_aperture,development,64,27,0.035862609158325405,0.022555257494115313,0.3710647935698462,False
development_medium_aperture,development,64,28,0.061552718641326026,0.017207489661775623,0.720443060166921,False
development_medium_aperture,development,64,29,0.04547145408592155,0.013702779957619095,0.6986509397362417,False
development_medium_aperture,development,64,30,0.043853160699843685,0.015312912883069463,0.6508139290602137,False
development_medium_aperture,development,64,31,0.018906695238940622,0.012788758938749359,0.3235857045810224,False
audit_large_aperture,audit,16,0,0.09052215980228752,0.09646014811909241,-0.06559706849432506,True
audit_large_aperture,audit,16,1,0.12985045141596258,0.09633861243489687,0.2580802655334171,False
audit_large_aperture,audit,16,2,0.08138049333674842,0.06449602319083828,0.20747564254793896,False
audit_large_aperture,audit,16,3,0.11291743696656506,0.19642400711250815,-0.7395365356253123,True
audit_large_aperture,audit,16,4,0.14043582346939446,0.19587733867095974,-0.39478185716373004,True
audit_large_aperture,audit,16,5,0.090440273027638,0.11270409794666253,-0.24617158013466892,True
audit_large_aperture,audit,16,6,0.03856006251748205,0.04494997936858686,-0.16571334261213413,True
audit_large_aperture,audit,16,7,0.05742063908743053,0.06296967300740981,-0.09663831695655882,True
audit_large_aperture,audit,16,8,0.17404394078398552,0.13124854938491548,0.245888430279716,False
audit_large_aperture,audit,16,9,0.06732099266309788,0.0615176917874401,0.08620343589851534,False
audit_large_aperture,audit,16,10,0.11671291046712876,0.1586282770724765,-0.35913221971405535,True
audit_large_aperture,audit,16,11,0.07476552665740348,0.04998335359034047,0.33146523772408965,False
audit_large_aperture,audit,16,12,0.14061528832860415,0.5144117796918746,-2.658291966729426,True
audit_large_aperture,audit,16,13,0.06652356440945957,0.23114722989937286,-2.474666938720199,True
audit_large_aperture,audit,16,14,0.229995615556922,0.5243629681005681,-1.2798824526756802,True
audit_large_aperture,audit,16,15,0.09012818846196467,0.11490055799084477,-0.27485706693566103,True
audit_large_aperture,audit,16,16,0.09677652231500052,0.0861999647813436,0.10928846460540283,False
audit_large_aperture,audit,16,17,0.12947643710572965,0.09289017855162571,0.2825707856343609,False
audit_large_aperture,audit,16,18,0.08934730434918577,0.09141629460305115,-0.023156717138094998,True
audit_large_aperture,audit,16,19,0.07285004210138271,0.105427467305328,-0.447184713477701,True
audit_large_aperture,audit,16,20,0.09535494317871585,0.09687058912115448,-0.015894781035084755,True
audit_large_aperture,audit,16,21,0.07249939935106699,0.08575831476733212,-0.1828831071008038,True
audit_large_aperture,audit,16,22,0.13216341442932952,0.0823287107947907,0.37706882687407,False
audit_large_aperture,audit,16,23,0.11471698347918435,0.5431124062219707,-3.7343679178987443,True
audit_large_aperture,audit,16,24,0.07445096624690423,0.08887344694942606,-0.19371784450307977,True
audit_large_aperture,audit,16,25,0.10649853224826177,0.07544628552889919,0.29157441012403623,False
audit_large_aperture,audit,16,26,0.050900320664372604,0.08949114277057191,-0.7581646166958381,True
audit_large_aperture,audit,16,27,0.08857553371826493,0.11054232651766192,-0.24800068232461892,True
audit_large_aperture,audit,16,28,0.13077348028189983,0.1585566697308797,-0.21245278009799437,True
audit_large_aperture,audit,16,29,0.04696802539519889,0.06633645765766416,-0.4123748464938687,True
audit_large_aperture,audit,16,30,0.09678536925463906,0.1759122613633122,-0.8175501392208666,True
audit_large_aperture,audit,16,31,0.16252539037519728,0.64808838081922,-2.9876131312349314,True
audit_large_aperture,audit,32,0,0.062407948602701116,0.051047970040974056,0.1820277515296406,False
audit_large_aperture,audit,32,1,0.06074530495157179,0.028114973105959375,0.5371663188064727,False
audit_large_aperture,audit,32,2,0.04996396396561416,0.03213847556454935,0.3567668973048763,False
audit_large_aperture,audit,32,3,0.0986414813591342,0.0442284946307039,0.5516237791515248,False
audit_large_aperture,audit,32,4,0.05069483833317696,0.04565899109619653,0.09933648873449,False
audit_large_aperture,audit,32,5,0.08504531297001741,0.02843464573118569,0.6656529944076955,False
audit_large_aperture,audit,32,6,0.04666064252168846,0.02853184851797323,0.3885243113677386,False
audit_large_aperture,audit,32,7,0.06847147529214997,0.031555488004786046,0.5391440323120397,False
audit_large_aperture,audit,32,8,0.07590016541075432,0.04156269468246628,0.45240310798351374,False
audit_large_aperture,audit,32,9,0.07063200091406281,0.03545455186517169,0.4980384045992289,False
audit_large_aperture,audit,32,10,0.0974768527373568,0.05324688000483124,0.4537484694104713,False
audit_large_aperture,audit,32,11,0.0916402735790777,0.03455989650307052,0.6228743634942524,False
audit_large_aperture,audit,32,12,0.12267929349332057,0.06132037567768787,0.5001570849360448,False
audit_large_aperture,audit,32,13,0.08576719702334235,0.04578743680887059,0.46614278654333186,False
audit_large_aperture,audit,32,14,0.1378484817950593,0.048425799379566384,0.6487027006103593,False
audit_large_aperture,audit,32,15,0.06257246588444004,0.04530463361777128,0.2759653470994623,False
audit_large_aperture,audit,32,16,0.04551673307794729,0.034204578231134194,0.24852738942052496,False
audit_large_aperture,audit,32,17,0.11104598559313403,0.05466166947757163,0.5077564561599842,False
audit_large_aperture,audit,32,18,0.09474989181902717,0.03480650595660615,0.6326485942265055,False
audit_large_aperture,audit,32,19,0.03610589376499576,0.03717774899296208,-0.029686433880926857,True
audit_large_aperture,audit,32,20,0.05438532206767956,0.04985801683084616,0.08324498347549396,False
audit_large_aperture,audit,32,21,0.06308050338559454,0.034001918871677195,0.46097578416848706,False
audit_large_aperture,audit,32,22,0.09865298436723731,0.04405300343253579,0.5534549338259471,False
audit_large_aperture,audit,32,23,0.07014884011778544,0.06598959527725191,0.05929171221576613,False
audit_large_aperture,audit,32,24,0.048920167525337566,0.02478232336299196,0.49341294977871286,False
audit_large_aperture,audit,32,25,0.06070897165669571,0.05026424709311661,0.17204581594040447,False
audit_large_aperture,audit,32,26,0.06096724749715908,0.044525851625962155,0.26967587591949355,False
audit_large_aperture,audit,32,27,0.0686449386104908,0.048314189903004644,0.2961725819706548,False
audit_large_aperture,audit,32,28,0.0880837144923656,0.05954508616588825,0.3239943784267959,False
audit_large_aperture,audit,32,29,0.06468628083581673,0.05524762902462179,0.1459142756274955,False
audit_large_aperture,audit,32,30,0.07695245515125747,0.044006425200547226,0.42813487738567463,False
audit_large_aperture,audit,32,31,0.09338865976165987,0.03409848510884331,0.634875527758219,False
audit_large_aperture,audit,64,0,0.05480786026127187,0.051084350175747036,0.0679375196874075,False
audit_large_aperture,audit,64,1,0.03467977028794115,0.029911068230936935,0.13750673713840564,False
audit_large_aperture,audit,64,2,0.04820004921220752,0.023223557739298177,0.5181839413264251,False
audit_large_aperture,audit,64,3,0.051008565804048944,0.0256829237981076,0.49649782554621547,False
audit_large_aperture,audit,64,4,0.045878350505938026,0.022356964716587942,0.5126903110064019,False
audit_large_aperture,audit,64,5,0.031374861143939566,0.020898310644850617,0.33391543793693,False
audit_large_aperture,audit,64,6,0.03656222081558116,0.018859451687820987,0.4841819980534677,False
audit_large_aperture,audit,64,7,0.0394191857379666,0.02522628476551388,0.36005058721400285,False
audit_large_aperture,audit,64,8,0.05351980121972964,0.024751135037900582,0.537533128415726,False
audit_large_aperture,audit,64,9,0.03712099480937603,0.025507668878522533,0.31285061164148004,False
audit_large_aperture,audit,64,10,0.03234540426720173,0.02318061575008983,0.28334128834509587,False
audit_large_aperture,audit,64,11,0.048969775870836785,0.020321334113458028,0.5850229299178783,False
audit_large_aperture,audit,64,12,0.04502392906858018,0.05119443611570234,-0.1370495017821141,True
audit_large_aperture,audit,64,13,0.07985282264909971,0.03066011899246129,0.6160421388334358,False
audit_large_aperture,audit,64,14,0.09749821323233404,0.0319926857558843,0.6718638763189732,False
audit_large_aperture,audit,64,15,0.035765684158678375,0.017919313725281227,0.4989802614768886,False
audit_large_aperture,audit,64,16,0.04850318719950777,0.022313230385363696,0.5399636256153051,False
audit_large_aperture,audit,64,17,0.05158565814826425,0.02811908880015887,0.4549049133125188,False
audit_large_aperture,audit,64,18,0.07346715812278756,0.02795273249813235,0.6195207054094263,False
audit_large_aperture,audit,64,19,0.037908632875164994,0.023171575298028893,0.38875201924759356,False
audit_large_aperture,audit,64,20,0.04848858965858013,0.02096252959567132,0.5676811855474957,False
audit_large_aperture,audit,64,21,0.044549071737785384,0.024271741966873383,0.45516840149361154,False
audit_large_aperture,audit,64,22,0.048817113978311545,0.028363908899669065,0.41897612152429625,False
audit_large_aperture,audit,64,23,0.040127310085179856,0.02384101539220472,0.40586559772891734,False
audit_large_aperture,audit,64,24,0.052271684534992625,0.02994460971172533,0.42713516929649964,False
audit_large_aperture,audit,64,25,0.03396017118320522,0.02526481732570062,0.256045642720577,False
audit_large_aperture,audit,64,26,0.04500869712817601,0.019255045272385602,0.5721927871506483,False
audit_large_aperture,audit,64,27,0.056031611416225764,0.025813090475072423,0.5393120093705281,False
audit_large_aperture,audit,64,28,0.05370383382292058,0.039994784148248363,0.2552713409600424,False
audit_large_aperture,audit,64,29,0.04455845145857786,0.027539140518931943,0.3819547220007702,False
audit_large_aperture,audit,64,30,0.045664024370946577,0.02317065783496118,0.49258397274105886,False
audit_large_aperture,audit,64,31,0.04654956721874015,0.021249735099538394,0.5435030577258821,False
audit_boundary_crossing,audit,16,0,0.15399061464055044,0.13083580080920135,0.1503650978041601,False
audit_boundary_crossing,audit,16,1,0.07389920712701664,0.08199371280848179,-0.10953440498424372,True
audit_boundary_crossing,audit,16,2,0.07631767595138009,0.06934323127511585,0.0913870160394751,False
audit_boundary_crossing,audit,16,3,0.07751084493646566,0.07381569251866393,0.047672714970796476,False
audit_boundary_crossing,audit,16,4,0.166464818488669,0.1828331805077324,-0.09832925760332689,True
audit_boundary_crossing,audit,16,5,0.1429740190139292,0.09116566893657399,0.362361990204023,False
audit_boundary_crossing,audit,16,6,0.13417538229923914,0.10227003908751466,0.23778835331036288,False
audit_boundary_crossing,audit,16,7,0.20662985683968063,0.2830400497035903,-0.3697926041888254,True
audit_boundary_crossing,audit,16,8,0.10611705022922434,0.09758208777251948,0.08042969945233511,False
audit_boundary_crossing,audit,16,9,0.09060276041792426,0.08307462925433233,0.08308942386376353,False
audit_boundary_crossing,audit,16,10,0.16650454689125088,1.307024038468441,-6.849779858096594,True
audit_boundary_crossing,audit,16,11,0.1346264955451537,0.1357247323317942,-0.008157657095605887,True
audit_boundary_crossing,audit,16,12,0.13066508466547552,0.1440507930052623,-0.1024428857491382,True
audit_boundary_crossing,audit,16,13,0.09773792617979714,0.1574407882446879,-0.610846417541767,True
audit_boundary_crossing,audit,16,14,0.1617294412827398,0.22626370776399082,-0.3990260893094317,True
audit_boundary_crossing,audit,16,15,0.05955249746550886,0.08086292754256343,-0.3578427603207905,True
audit_boundary_crossing,audit,16,16,0.12781810903809374,0.17151752244135834,-0.34188749725784817,True
audit_boundary_crossing,audit,16,17,0.1711059997832926,0.11180722214534233,0.34656165016453394,False
audit_boundary_crossing,audit,16,18,0.16101563112189549,0.1306243933628248,0.1887471268926882,False
audit_boundary_crossing,audit,16,19,0.10007169631918422,0.1355328537942302,-0.3543575134565586,True
audit_boundary_crossing,audit,16,20,0.08572906618663541,0.10594099020033199,-0.23576512509414785,True
audit_boundary_crossing,audit,16,21,0.20056569789408124,0.32698433527325516,-0.630310360677605,True
audit_boundary_crossing,audit,16,22,0.12345611979134138,0.08295047022641407,0.3280975429439034,False
audit_boundary_crossing,audit,16,23,0.12255923691985551,0.07221329684054636,0.4107886222580807,False
