method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
jacru_m2,29,ood,affine_pcg_dense_exact_jacobi_oracle,12,18,26,0.0,0.4265596422060264,0.7428577477706036,0.3045373050260937,0.27124723047474236,12.788594912268078,0.03083525263124892,0.06286508521357008,0.03083525263124892,0.054273457813558974,1.0026692250326554,1.0,0.0,0.06864100655629254,0.0
jacru_m2,29,ood,affine_pcg_dense_exact_jacobi_oracle,20,18,34,0.0,0.42721636224604204,0.7444383016371326,0.2787554266918475,0.2601957390146923,18.109088080251322,0.005429555812690647,0.010370296863053428,0.00542955581269066,0.00844031473812556,0.9997876096593404,1.0,0.0,0.05113971683067577,0.0
jacru_m2,29,ood,affine_pcg_dense_exact_jacobi_oracle,32,18,46,0.0,0.4271718121200394,0.7444759639045827,0.24672082833015663,0.23741832989358402,12.721993863394484,0.00020110606392434842,0.00042360700915421374,0.0002011060639243459,0.0003586265385233267,1.0000059134730273,1.0,0.0,0.03165634372110889,0.0
jacru_m2,43,development,affine_cg_identity_control,0,12,14,0.0,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,1.0,1.0812539479404661,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,affine_cg_identity_control,1,12,15,0.0,0.34202987369234505,0.5849207814182321,0.47801462161817976,0.40259170085696794,20.19991981880003,0.44514439717613463,0.5603459925586937,0.4451443971761346,0.6305936852200692,1.1560935498815992,1.0,0.0,0.10687449070231822,0.0
jacru_m2,43,development,affine_cg_identity_control,2,12,16,0.0,0.3371142168983263,0.5932511336641348,0.4844296293616573,0.4000713775923721,16.387274527141145,0.30371149035771056,0.5036687426259262,0.3037114903577106,0.5121728350468583,1.1766513811483763,1.0,0.0,0.12387998367539113,0.0
jacru_m2,43,development,affine_cg_identity_control,4,12,18,0.0,0.34815334927241137,0.6155354917142605,0.46282637924921904,0.38702609071486044,16.71756128586455,0.20770176184106592,0.48226185828827595,0.20770176184106595,0.34897574606963183,1.1168409008281381,1.0,0.0,0.04717551009670421,0.0
jacru_m2,43,development,affine_cg_identity_control,8,12,22,0.0,0.3669451371535888,0.6495004526123361,0.4231763316830322,0.3626601869137975,21.806348377510716,0.10035066130048574,0.18781069349069,0.10035066130048577,0.1538433299958363,1.0228987924011472,1.0,0.08333333333333333,-0.05515931283977656,0.0
jacru_m2,43,development,affine_cg_identity_control,12,12,26,0.0,0.3718106814626059,0.6579421882742053,0.4049100962146535,0.3555289727128763,20.67513433255868,0.042833374535490194,0.08367635945325728,0.042833374535490215,0.06396827156251893,1.0009734676004503,1.0,0.08333333333333333,-0.07648275741808132,0.0
jacru_m2,43,development,affine_cg_identity_control,20,12,34,0.0,0.37221379626259027,0.6588263348984852,0.385689375072356,0.34772444851121026,28.48959825193788,0.006300610854076579,0.012638396232533147,0.006300610854076583,0.010116109252463293,0.9999462538460473,1.0,0.08333333333333333,-0.0873737393587507,0.0
jacru_m2,43,development,affine_cg_identity_control,32,12,46,0.0,0.372187940713415,0.6588208825628591,0.36231016583151515,0.3315541197735528,34.184703529309125,0.000285788724242812,0.0008408899858863685,0.0002857887242428079,0.00047387419715057304,0.9999938723666105,1.0,0.08333333333333333,-0.10243973375628522,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,0,12,14,0.0,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,1.0,1.0812539479404661,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,1,12,15,0.0,0.3395946355182578,0.5789025564378572,0.481517758015448,0.4087231274075444,20.39040622452273,0.434110250612872,0.5489307888852911,0.43411025061287206,0.6194996633065518,1.1657957610489513,1.0,0.0,0.10932382235352059,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,2,12,16,0.0,0.33662461315664366,0.5942495304651249,0.48518943982522617,0.39906324740445775,16.036422214950722,0.300262055104843,0.5154018906379896,0.300262055104843,0.4998764929591648,1.1787150974361371,1.0,0.0,0.12492334733589014,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,4,12,18,0.0,0.3513244391138551,0.6205681401071017,0.4581568807081675,0.3820323568076171,15.983367475686698,0.1981042013897911,0.4484364049982545,0.1981042013897911,0.3399571480047663,1.1021945841300271,1.0,0.0,0.03469051465732977,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,8,12,22,0.0,0.36683634677921845,0.6497294560747061,0.42326260945024563,0.3624310466068315,18.242745410071862,0.08655962410181478,0.1650955817796092,0.0865596241018148,0.15105001724293146,1.0234005513163227,1.0,0.08333333333333333,-0.05567765955537677,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,12,12,26,0.0,0.3719657390797473,0.6587056103658885,0.4046112222671611,0.3547611429506296,16.182858967410915,0.03462700224463665,0.07471406058505707,0.03462700224463666,0.054582974472461986,1.0003283679979573,1.0,0.08333333333333333,-0.07751531852858674,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,20,12,34,0.0,0.3722314746430678,0.6588516380125796,0.3856680177887713,0.3477031299741398,16.983816675379682,0.003988549787342126,0.009863677237240328,0.00398854978734211,0.006982877681168296,0.9997317335405813,1.0,0.08333333333333333,-0.08810603543907967,0.0
jacru_m2,43,development,affine_pcg_dense_exact_jacobi_oracle,32,12,46,0.0,0.37218621455236467,0.6588146686003994,0.36231242350952436,0.3315605255323956,18.20873064398298,0.00015793612928960988,0.0004395755795468284,0.00015793612928960397,0.00022938883595061862,1.0000077403376402,1.0,0.08333333333333333,-0.10240897271319481,0.0
jacru_m2,43,ood,affine_cg_identity_control,0,18,14,0.0,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,1.0,0.7739943878821773,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,affine_cg_identity_control,1,18,15,0.0,0.4145083886473223,0.6824616939631662,0.36294503283846363,0.30160711911381405,24.400692819489844,0.44333633875468975,0.6523809969506023,0.4433363387546898,0.6075117581392178,1.0243906192580574,1.0,0.0,0.19248044098517902,0.0
jacru_m2,43,ood,affine_cg_identity_control,2,18,16,0.0,0.4003950691234281,0.6836709502271732,0.3819720641286644,0.3070517325957614,20.623241591473366,0.320237706093683,0.5587311155125396,0.320237706093683,0.4802727569673556,1.094023038482393,1.0,0.0,0.21530405352973775,0.0
jacru_m2,43,ood,affine_cg_identity_control,4,18,18,0.0,0.4053335489704954,0.6974400533023679,0.36716667126502306,0.3037025900401883,15.95288864431717,0.18738024444736812,0.4393812531117483,0.18738024444736812,0.31247003453348143,1.066786172457328,1.0,0.0,0.17718950453813703,0.0
jacru_m2,43,ood,affine_cg_identity_control,8,18,22,0.0,0.41529942899339173,0.7173722418064077,0.33709563586159585,0.2936899003064191,16.87257282288854,0.08120563524457326,0.14891187223425026,0.08120563524457326,0.13299944144038814,1.0133896084017653,1.0,0.0,0.1204860259910381,0.0
jacru_m2,43,ood,affine_cg_identity_control,12,18,26,0.0,0.4174714574339932,0.7218758887977023,0.32054580851688186,0.29030678983012687,17.271520461064462,0.0363445427890076,0.096480318046904,0.036344542789007596,0.059816821992183265,1.0030421203308455,1.0,0.0,0.09882667235277308,0.0
jacru_m2,43,ood,affine_cg_identity_control,20,18,34,0.0,0.41813068421670085,0.723045807632129,0.29505601289363503,0.2798252509253965,25.988425783871055,0.007010012290933173,0.016220865739267936,0.007010012290933153,0.01080956154184476,1.0001046033768963,1.0,0.0,0.07640965353782284,0.0
jacru_m2,43,ood,affine_cg_identity_control,32,18,46,0.0,0.4181502216264705,0.7230196170411417,0.26339083519751977,0.25763416680414336,24.41571219226332,0.0003607924703104558,0.0007332968153354859,0.00036079247031046963,0.0006098029682341387,1.0000018628259957,1.0,0.0,0.02967226535224539,0.0
