family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,fit_role,base_training_seconds,residual_training_seconds
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,full,1.3501375000923872,7.740095000015572
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_0,1.120914457947947,7.247770874993876
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1454352090368047,7.251350000035018
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1264654169790447,7.207190999994054
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1634949579602107,7.2432373750489205
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1536492090672255,7.263046000036411
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,leave_out_5,1.1210116669535637,7.2227460409048945
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,full,1.3404435000848025,7.758711125003174
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_0,1.117475042003207,7.332819625036791
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1592024160781875,7.2633118339581415
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_2,1.1507925830082968,7.201406791922636
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1703881249995902,7.263597832992673
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1081504590110853,7.258206416969188
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,leave_out_5,1.197751999949105,7.251728625036776
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,full,0.9457823750562966,6.873104166937992
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8059145829174668,6.169165874947794
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8260460830060765,6.11474841600284
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8159575409954414,6.114053500001319
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8245407920330763,6.126820332952775
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,full,0.9342192920157686,6.883617333020084
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8118589579826221,6.154680291074328
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,leave_out_1,0.807502208976075,6.116274166968651
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8141422920161858,6.165512500097975
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8151637499686331,6.159702833043411
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,full,0.9373987920116633,6.734916832996532
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8184793749824166,6.200758000020869
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8277819999493659,6.204216541023925
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8178467500256374,6.20586566592101
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8070548339746892,6.210454083047807
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.80989083298482,6.197977207950316
