family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,schema_version,observable,fail_closed_reason,view_count,full_correction_l2,loo_admitted_fraction,negative_cosine_fraction,loo_relative_change_mean,loo_relative_change_std,loo_relative_change_min,loo_relative_change_max,loo_cosine_mean,loo_cosine_std,loo_cosine_min,loo_cosine_max,loo_signed_projection_mean,loo_signed_projection_std,loo_signed_projection_min,loo_signed_projection_max,loo_norm_ratio_mean,loo_norm_ratio_std,loo_norm_ratio_min,loo_norm_ratio_max
smooth_plume,3301,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3301,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.13500352203845978,0.5,0.0,1.5706838369369507,1.3763755559921265,0.8309324979782104,4.6454386711120605,0.21862168610095978,0.25575950741767883,0.0,0.5828230977058411,0.2926456928253174,0.3257353901863098,0.0,0.8114569783210754,1.059705138206482,1.6804084777832031,0.0,4.712006568908691
smooth_plume,3301,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.09224582463502884,0.6666666666666666,0.0,0.8778401017189026,0.38460925221443176,0.4317634403705597,1.598760724067688,0.45003828406333923,0.41345906257629395,0.0,0.9060322046279907,0.4935862123966217,0.4442712366580963,0.0,1.0067598819732666,0.7716109156608582,0.5570602416992188,0.0,1.3715331554412842
smooth_plume,3301,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.12373007088899612,0.8333333333333334,0.0,1.1257675886154175,0.5157469511032104,0.47379574179649353,2.1828033924102783,0.36160412430763245,0.270799458026886,0.0,0.8841133117675781,0.3471992015838623,0.2367236614227295,0.0,0.7123875021934509,0.8892841339111328,0.6609982848167419,0.0,2.2022032737731934
smooth_plume,3301,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.05670764297246933,0.75,0.25,4.4951934814453125,2.536984920501709,1.0,7.063964366912842,-0.022691261023283005,0.11297034472227097,-0.20892517268657684,0.0942804366350174,-0.15345828235149384,0.7401251792907715,-1.3541088104248047,0.6682352423667908,4.1464643478393555,2.8535897731781006,0.0,7.087740421295166
smooth_plume,3301,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,4,0.11460183560848236,0.5,0.25,1.5641813278198242,0.978008508682251,0.9985840320587158,3.25814151763916,0.0585646778345108,0.3274308145046234,-0.33846062421798706,0.5727193355560303,-0.0716521143913269,0.5687328577041626,-0.9412052631378174,0.6545968055725098,0.9809510111808777,1.1391205787658691,0.0,2.78084135055542
smooth_plume,3301,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3301,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,
smooth_plume,3301,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.11255849152803421,0.8333333333333334,0.0,1.11642587184906,0.3678690493106842,0.6307435631752014,1.6161850690841675,0.4989311993122101,0.2602555453777313,0.0,0.7898953557014465,0.6107359528541565,0.30156663060188293,0.0,0.9383822679519653,1.098914623260498,0.6289619207382202,0.0,1.8678383827209473
smooth_plume,3301,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.2018783688545227,0.8333333333333334,0.16666666666666666,1.2778987884521484,1.0056943893432617,0.6426274180412292,3.5059633255004883,0.4196232557296753,0.43332546949386597,-0.2868795692920685,0.9277302026748657,0.34115639328956604,0.704410195350647,-0.8852152824401855,1.4687657356262207,1.1769392490386963,0.9703471064567566,0.0,3.0856685638427734
smooth_plume,3301,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.10781149566173553,1.0,0.0,3.0524284839630127,1.9002398252487183,1.2651230096817017,5.805147647857666,0.3931872844696045,0.23147821426391602,0.08580771088600159,0.6223439574241638,0.8787976503372192,0.2207692414522171,0.49809834361076355,1.0361332893371582,3.258312225341797,1.7519214153289795,1.5987598896026611,5.804820537567139
smooth_plume,3301,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,4,0.1611621379852295,0.75,0.25,1.2322046756744385,0.6938987374305725,0.6543323397636414,2.415065050125122,0.36221975088119507,0.4565456807613373,-0.17963720858097076,0.8253580927848816,0.43319183588027954,0.631996214389801,-0.3639439344406128,1.1425453424453735,1.1511558294296265,0.7355592250823975,0.0,2.025994300842285
smooth_plume,3302,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,1.0,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.13583579659461975,0.8333333333333334,0.0,0.7910573482513428,0.18841783702373505,0.5266991257667542,1.0174951553344727,0.5387561917304993,0.3326185643672943,0.0,0.8655840158462524,0.5340640544891357,0.3868866562843323,0.0,0.9931543469429016,0.7460717558860779,0.4156650900840759,0.0,1.1480962038040161
smooth_plume,3302,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.09053274244070053,0.5,0.0,1.1070151329040527,0.21289050579071045,0.95376056432724,1.4742997884750366,0.3130702078342438,0.3459399342536926,0.0,0.8342821598052979,0.5013490915298462,0.5568150877952576,0.0,1.3453119993209839,0.7979233264923096,0.7980105876922607,0.0,1.6125385761260986
smooth_plume,3302,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,4,0.13591870665550232,0.5,0.0,0.8380651473999023,0.1771952211856842,0.5743928551673889,1.0,0.37256306409835815,0.37618565559387207,0.0,0.8187797665596008,0.32372111082077026,0.3248189091682434,0.0,0.6851770281791687,0.43621063232421875,0.4369361698627472,0.0,0.9080155491828918
smooth_plume,3302,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.5,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.75,,,,,,,,,,,,,,,,,
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.5,,,,,,,,,,,,,,,,,
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.11231740564107895,0.6666666666666666,0.0,1.369266152381897,0.7265585660934448,0.9679833054542542,2.985769748687744,0.2875414788722992,0.2667483687400818,0.0,0.6694756150245667,0.3798283636569977,0.32152578234672546,0.0,0.8636972904205322,1.0974043607711792,0.9788451194763184,0.0,2.9043257236480713
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.5,,,,,,,,,,,,,,,,,
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.11817611753940582,0.8333333333333334,0.0,0.9983665347099304,0.38705509901046753,0.4885915219783783,1.599198579788208,0.4995206594467163,0.3080936074256897,0.0,0.8822896480560303,0.5932151675224304,0.3405047655105591,0.0,1.0402941703796387,1.0303133726119995,0.5209908485412598,0.0,1.7274726629257202
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.19317595660686493,0.6666666666666666,0.0,0.8484527468681335,0.23473285138607025,0.5068473815917969,1.0490812063217163,0.4439033567905426,0.35317912697792053,0.0,0.8620821237564087,0.38567054271698,0.2909737527370453,0.0,0.735503077507019,0.598035991191864,0.43435603380203247,0.0,1.0625635385513306
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.10113552212715149,0.75,0.5,2.408015727996826,1.5562679767608643,0.8861329555511475,4.6136040687561035,0.13027985394001007,0.3743090033531189,-0.14009210467338562,0.7722470760345459,0.0360664427280426,0.6367732882499695,-0.6116436719894409,1.073410153388977,2.1538610458374023,1.628963828086853,0.0,4.366011142730713
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,4,0.13109935820102692,0.5,0.25,1.7057862281799316,1.0793941020965576,1.0,3.5665247440338135,0.07450437545776367,0.17297868430614471,-0.07176588475704193,0.3697834014892578,0.05225266143679619,0.24955210089683533,-0.24059151113033295,0.4496021568775177,1.142075538635254,1.36929452419281,0.0,3.352449655532837
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.14734424650669098,0.5,0.0,1.050639033317566,0.3124481439590454,0.6263354420661926,1.6793380975723267,0.30820080637931824,0.34055382013320923,0.0,0.8136599063873291,0.40166571736335754,0.4191854000091553,0.0,0.9825809597969055,0.6951873302459717,0.7221580147743225,0.0,1.7238271236419678
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.23672959208488464,1.0,0.0,1.163166880607605,0.8909093141555786,0.35756048560142517,3.090242385864258,0.5701074004173279,0.20494894683361053,0.3278205096721649,0.9353910088539124,0.5977886319160461,0.3056867718696594,0.3134668469429016,1.1084703207015991,1.2103766202926636,0.9366119503974915,0.6117001175880432,3.2812399864196777
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.22436222434043884,0.6666666666666666,0.0,0.7442383766174316,0.20576253533363342,0.4239845275878906,1.0,0.5268240571022034,0.37736210227012634,0.0,0.9060292840003967,0.4722462594509125,0.33968162536621094,0.0,0.7977738380432129,0.5985323786735535,0.42717665433883667,0.0,0.9657081961631775
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.17618781328201294,0.5,0.5,1.8321932554244995,0.9284576773643494,1.0,3.246603012084961,-0.16733309626579285,0.1689670830965042,-0.36781761050224304,0.0,-0.36901044845581055,0.4157397150993347,-1.0088374614715576,0.0,1.0730723142623901,1.15302312374115,0.0,2.742765426635742
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.0,,,,,,,,,,,,,,,,,
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.1656215786933899,0.6666666666666666,0.0,0.7632564902305603,0.26747429370880127,0.3603545129299164,1.0,0.535646915435791,0.40202686190605164,0.0,0.932914674282074,0.5837942957878113,0.5067729949951172,0.0,1.3551877737045288,0.702970027923584,0.5722974538803101,0.0,1.607089638710022
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.15766407549381256,1.0,0.0,1.1358842849731445,0.1885170042514801,0.878810465335846,1.4210960865020752,0.42795756459236145,0.1270029991865158,0.17088069021701813,0.5516647100448608,0.4584220349788666,0.12016341090202332,0.2041936069726944,0.5624704360961914,1.1014915704727173,0.1712653934955597,0.812248170375824,1.2947258949279785
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.17661739885807037,0.75,0.0,1.464820146560669,0.807315468788147,0.9531712532043457,2.8620223999023438,0.25548607110977173,0.15971656143665314,0.0,0.4285340905189514,0.3769010603427887,0.39196503162384033,0.0,1.0280197858810425,1.105629563331604,1.1527539491653442,0.0,3.0409228801727295
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.25,,,,,,,,,,,,,,,,,
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.17863544821739197,1.0,0.16666666666666666,1.0083571672439575,0.3742174208164215,0.474644273519516,1.529247760772705,0.4139716625213623,0.3403066098690033,-0.034277208149433136,0.880536675453186,0.4023490846157074,0.3558117747306824,-0.038500476628541946,0.964344322681427,0.9699109196662903,0.14420188963413239,0.6985758543014526,1.1232092380523682
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.18891428411006927,1.0,0.16666666666666666,1.1708799600601196,0.8568239808082581,0.39129340648651123,2.449716329574585,0.563222348690033,0.39196979999542236,-0.14150075614452362,0.9303252100944519,0.5643813014030457,0.41744720935821533,-0.29705074429512024,0.9924337863922119,1.37358820438385,0.5891720056533813,0.7860548496246338,2.284431219100952
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.18650780618190765,1.0,0.16666666666666666,0.9325059056282043,0.39424142241477966,0.5202192664146423,1.6426482200622559,0.6175565719604492,0.3208658695220947,-0.025590864941477776,0.896289587020874,0.7919420599937439,0.36851656436920166,-0.016199449077248573,1.0936490297317505,1.2158474922180176,0.36137527227401733,0.63301682472229,1.8474422693252563
