model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
20260901,60,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.09375129640102386,0.3000124990940094,0.0802491158246994,0.10581579804420471,70.08739944273022
20260901,60,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.10531885176897049,0.32131192088127136,0.08853108435869217,0.0965847298502922,60.43925083488998
20260901,60,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.10092416405677795,0.2707408666610718,0.07452362030744553,0.15563759207725525,63.06011364071921
20260901,60,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.11645844578742981,0.3861745297908783,0.10729936510324478,0.1297796368598938,66.85041174232467
20260901,60,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.09453542530536652,0.3026405870914459,0.08562216907739639,0.1278936266899109,74.5519490556025
20260901,60,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.13299274444580078,0.37072399258613586,0.12232406437397003,0.17436529695987701,62.67223381329819
20260901,60,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.2242939544885303,0.19307680428028107,0.36399632692337036,0.08849836140871048,0.2843194901943207,36.00953804766947
20260901,60,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.2242939544885303,0.33015871047973633,0.6054938435554504,0.1332816779613495,0.518481433391571,28.297838298745102
20260901,60,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.2242939544885303,0.24711300432682037,0.45456913113594055,0.1094408854842186,0.340281218290329,34.24323669950282
20260901,60,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.2242939544885303,0.21547046303749084,0.43763256072998047,0.11129467934370041,0.34671080112457275,38.44072066516735
20260901,60,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.2242939544885303,0.13596786558628082,0.283835232257843,0.08377046138048172,0.17686006426811218,54.70412189961139
20260901,60,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.2242939544885303,0.19310025870800018,0.3771291673183441,0.10088124871253967,0.26643356680870056,37.856197524376775
20260901,60,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.09359308332204819,0.2778218388557434,0.07900705188512802,0.10799819231033325,66.10122248588897
20260901,60,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.13842730224132538,0.3957351744174957,0.11542592942714691,0.18190328776836395,60.64278556748886
20260901,60,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.09449238330125809,0.30645760893821716,0.07437841594219208,0.09471064060926437,71.2227344913694
20260901,60,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.12351597845554352,0.40676644444465637,0.10508828610181808,0.11022180318832397,65.96330746110254
20260901,60,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.2242939544885303,0.10562238097190857,0.27472442388534546,0.08181662857532501,0.1305617243051529,59.66649080025615
20260901,60,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.2242939544885303,0.12593726813793182,0.3477824032306671,0.11494386941194534,0.19044120609760284,64.44107337656902
20260901,60,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.2242939544885303,0.1863705962896347,0.38047757744789124,0.10345935821533203,0.23772050440311432,49.45515789290113
20260901,60,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.2242939544885303,0.22008119523525238,0.4594588577747345,0.1013781800866127,0.33843204379081726,37.78664170494387
20260901,60,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5511472821235657,0.7228090167045593,0.20857134461402893,0.5615661144256592,9.798053443468428
20260901,60,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5070479512214661,0.7107484340667725,0.1996605396270752,0.5471788048744202,11.408588214629718
20260901,60,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.41330569982528687,0.6274146437644958,0.17165297269821167,0.4956810474395752,13.436110479265919
20260901,60,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5816696286201477,0.7407867908477783,0.2247079759836197,0.5777460932731628,8.083974886111744
20260901,60,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.4205877184867859,0.6297894716262817,0.1825096160173416,0.5049313306808472,20.342794080239212
20260901,60,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5585753917694092,0.730010449886322,0.19334003329277039,0.5807163119316101,8.764448106743862
20260901,60,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.48991793394088745,0.6724836826324463,0.20217610895633698,0.5291023850440979,15.546220732295255
20260901,60,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5344762206077576,0.7059134244918823,0.20409418642520905,0.5207377672195435,9.65935205155841
20260901,60,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.44700947403907776,0.6603904962539673,0.18114864826202393,0.4381353259086609,16.165621639767025
20260901,60,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5417366623878479,0.7149621844291687,0.20404304563999176,0.6622527241706848,8.624859803072379
20260901,60,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5340631604194641,0.7174378633499146,0.20630678534507751,0.5078588128089905,10.523344127323904
20260901,60,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.4113861322402954,0.6173590421676636,0.18984898924827576,0.4579380750656128,18.473707679323173
20260901,60,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.48649290204048157,0.6672893762588501,0.20959386229515076,0.5956705212593079,15.307325483648942
20260901,60,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5518509149551392,0.7212192416191101,0.21392028033733368,0.5647103190422058,10.728209625866418
20260901,60,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5664984583854675,0.7486873269081116,0.20137646794319153,0.7028085589408875,9.609116060178893
20260901,60,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.4532965421676636,0.662248432636261,0.18597537279129028,0.4845985174179077,14.974186100200368
20260901,60,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5761850476264954,0.7532562017440796,0.1983260065317154,0.6918837428092957,8.705863309158675
20260901,60,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5340853333473206,0.6995809674263,0.23460838198661804,0.5915139317512512,11.008510263415571
20260901,60,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.4665094017982483,0.6626687049865723,0.1861109882593155,0.5316552519798279,15.731558197544263
20260901,60,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.43687179684638977,0.636139988899231,0.19563548266887665,0.3932337164878845,17.170018895099464
20260901,60,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.434436172246933,0.6198374032974243,0.21207265555858612,0.505459725856781,17.119690640224974
20260901,60,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5488472580909729,0.7279563546180725,0.20565585792064667,0.6858115196228027,10.43423613085843
20260901,60,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5219079852104187,0.7130217552185059,0.19588062167167664,0.5486693978309631,12.18593089552492
20260901,60,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.4175659120082855,0.6260518431663513,0.17954619228839874,0.44273829460144043,18.27991162609704
20260901,60,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.4641260504722595,0.6367021799087524,0.19535091519355774,0.4435163140296936,14.852650420349041
20260901,60,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5308831334114075,0.720041811466217,0.20957675576210022,0.5333952903747559,10.60470594043052
20260901,60,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.459341824054718,0.661414384841919,0.18256880342960358,0.5460516810417175,12.461204346111806
20260901,60,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.5254687070846558,0.7027316093444824,0.22783096134662628,0.6402823328971863,12.460922989460038
20260901,60,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.5505815744400024,0.7066429853439331,0.22725123167037964,0.4610576033592224,10.454373077663698
20260901,60,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.449077308177948,0.642185389995575,0.1856614351272583,0.4135439693927765,16.11339543881134
20260901,60,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.2242939544885303,0.4093646705150604,0.6165949106216431,0.18683691322803497,0.43257415294647217,19.741627150945444
20260901,60,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.2242939544885303,0.4629864990711212,0.6837653517723083,0.18195287883281708,0.5604016780853271,12.654218916312074
20260901,60,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5292582511901855,0.7114569544792175,0.21758967638015747,0.49094921350479126,10.55063639190736
20260901,60,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5203030705451965,0.7083238363265991,0.2159731537103653,0.6298413872718811,10.199418950754518
20260901,60,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.538697361946106,0.7014558911323547,0.21620707213878632,0.5665682554244995,9.584220199770465
20260901,60,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.47244793176651,0.6646138429641724,0.22451657056808472,0.4341387152671814,14.615591607475697
20260901,60,300,300,30760825,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.4006202220916748,0.609031081199646,0.1794058084487915,0.39464354515075684,19.800633107137966
20260901,60,301,301,30760826,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.4331197440624237,0.6463846564292908,0.19071517884731293,0.4987025856971741,15.374837787670788
20260901,60,302,302,30760827,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.4230833053588867,0.6345289945602417,0.20120473206043243,0.506918728351593,19.26496146458075
20260901,60,303,303,30760828,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5722110867500305,0.7506710290908813,0.21928493678569794,0.5686980485916138,9.4885046048936
20260901,60,304,304,30760829,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5196675658226013,0.6902899146080017,0.22655798494815826,0.5710106492042542,11.174739998450654
20260901,60,305,305,30760830,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.44193533062934875,0.6683228611946106,0.19609609246253967,0.4822984039783478,15.419245679326893
20260901,60,306,306,30760831,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.4676413834095001,0.6876869797706604,0.17670463025569916,0.5032312870025635,14.137948657759882
20260901,60,307,307,30760832,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.4356820583343506,0.6578254699707031,0.1877550333738327,0.5361603498458862,14.585710080636403
20260901,60,308,308,30760833,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5295178890228271,0.7146084308624268,0.1932755559682846,0.6050851941108704,12.404082967977983
20260901,60,309,309,30760834,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.512704610824585,0.6840498447418213,0.21727672219276428,0.5801047086715698,11.454337367906838
20260901,60,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5223816633224487,0.6999140977859497,0.1993885040283203,0.536353588104248,10.582231532980495
20260901,60,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.502511739730835,0.6847262978553772,0.21300992369651794,0.4510619640350342,13.415530273558508
20260901,60,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5348012447357178,0.7231994271278381,0.20209506154060364,0.6720997095108032,11.107575329144455
20260901,60,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.4630626440048218,0.6664812564849854,0.2094394713640213,0.4247472286224365,17.082722261153915
20260901,60,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5178258419036865,0.7139492630958557,0.2106904536485672,0.5545464158058167,11.202560258108058
20260901,60,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5544007420539856,0.7332649230957031,0.21822592616081238,0.6034330129623413,10.424210124252664
20260901,60,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.474932461977005,0.6897599697113037,0.19739261269569397,0.5345741510391235,16.32989673181509
20260901,60,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5117554068565369,0.6854743957519531,0.24347706139087677,0.49903425574302673,11.845856375920782
20260901,60,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5326634645462036,0.7052175402641296,0.20982183516025543,0.49388471245765686,11.628451085771006
20260901,60,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.48429521918296814,0.6806215047836304,0.2252354621887207,0.6121882796287537,13.867130147964694
20260901,60,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.4394555687904358,0.6393030285835266,0.19359807670116425,0.42220982909202576,16.26481694952579
20260901,60,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.46357426047325134,0.6695003509521484,0.19395171105861664,0.5890003442764282,11.974525702784598
20260901,60,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.49034011363983154,0.6738978028297424,0.22088754177093506,0.6518843770027161,14.476146852200497
20260901,60,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5194389820098877,0.6985575556755066,0.21249377727508545,0.6594168543815613,8.908873439329414
20260901,60,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.4492098093032837,0.6518387198448181,0.19091248512268066,0.39981910586357117,16.851557685194305
20260901,60,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.48826462030410767,0.6997626423835754,0.2046441286802292,0.6052625775337219,10.510091281267085
20260901,60,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.2242939544885303,0.5610213279724121,0.7214800715446472,0.2223394364118576,0.5931243300437927,9.78110330847581
20260901,60,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.2242939544885303,0.5182679891586304,0.7267370820045471,0.21711638569831848,0.5402325391769409,12.246395328772673
20260901,72,200,200,30460821,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.0804782584309578,0.21262860298156738,0.06878020614385605,0.1495072841644287,74.55333142896518
20260901,72,201,201,30460822,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.106988325715065,0.2830238938331604,0.09381895512342453,0.10470487922430038,67.856340209674
20260901,72,202,202,30460823,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.11136020720005035,0.22374477982521057,0.0904640331864357,0.16399897634983063,62.38747331005695
20260901,72,203,203,30460824,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.07963187247514725,0.27512115240097046,0.07121165096759796,0.0780724287033081,77.80805336073902
20260901,72,204,204,30460825,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.07344136387109756,0.19415965676307678,0.06014897674322128,0.0843556746840477,76.53131295329592
20260901,72,205,205,30460826,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.0924421101808548,0.24790610373020172,0.06920697540044785,0.11763624101877213,67.54433426279978
20260901,72,206,206,30460827,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.10400118678808212,0.20838366448879242,0.07152397930622101,0.11758890748023987,63.86027754765025
20260901,72,207,207,30460828,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.15506403148174286,0.2818930447101593,0.0888051837682724,0.3243965804576874,48.802653165505866
20260901,72,208,208,30460829,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.1953098624944687,0.3957204818725586,0.08701449632644653,0.24940641224384308,48.08537684820104
20260901,72,209,209,30460830,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.13169825077056885,0.2554861605167389,0.06983254104852676,0.19130033254623413,49.92917209857992
20260901,72,210,210,30460831,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.10964345932006836,0.22723063826560974,0.059334587305784225,0.16199691593647003,52.628767567107026
20260901,72,211,211,30460832,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.15547797083854675,0.31234100461006165,0.08274278789758682,0.2277659922838211,53.054491695070304
20260901,72,212,212,30460833,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.12566877901554108,0.323234885931015,0.1053764596581459,0.15368425846099854,64.90377708826209
20260901,72,213,213,30460834,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.10828757286071777,0.24910977482795715,0.08670586347579956,0.13898198306560516,64.43923697455429
20260901,72,214,214,30460835,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.1197810098528862,0.24088531732559204,0.09634241461753845,0.12328510731458664,60.905867110143475
20260901,72,215,215,30460836,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.10590656101703644,0.27225664258003235,0.09089354425668716,0.14179854094982147,73.13244481321546
20260901,72,216,216,30460837,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.07513413578271866,0.19367775321006775,0.06560083478689194,0.0882776528596878,74.80331040162058
20260901,72,217,217,30460838,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.08507445454597473,0.21353907883167267,0.06592898815870285,0.09067762643098831,65.21141291084632
20260901,72,218,218,30460839,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.12018127739429474,0.25532013177871704,0.07298455387353897,0.12807288765907288,64.96666345789413
20260901,72,219,219,30460840,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.2223331779241562,0.42763081192970276,0.07644810527563095,0.33239123225212097,42.960866419721825
20260901,72,220,220,30460841,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.33051598072052,0.5899881720542908,0.11733178049325943,0.5301289558410645,27.07294595273745
20260901,72,221,221,30460842,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.159965381026268,0.33301711082458496,0.07091581076383591,0.31986111402511597,51.495103330399616
20260901,72,222,222,30460843,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.20066602528095245,0.4171774983406067,0.0875401645898819,0.3250297009944916,45.93469655899206
20260901,72,223,223,30460844,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.19626589119434357,0.3830304443836212,0.09045850485563278,0.31440824270248413,48.81773745864203
20260901,72,224,224,30460845,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.08257263153791428,0.21024811267852783,0.07183675467967987,0.09268715977668762,70.91355344577697
20260901,72,225,225,30460846,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.09471417218446732,0.24990490078926086,0.08486196398735046,0.06661342829465866,74.13216331923601
20260901,72,226,226,30460847,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.057813990861177444,0.1666269302368164,0.044867340475320816,0.08452148735523224,79.52523039311279
20260901,72,227,227,30460848,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.07149534672498703,0.23192691802978516,0.061459582298994064,0.078862763941288,76.60616820678726
20260901,72,228,228,30460849,test_iid,0,0.02,6,1e-06,0.22036685913917609,0.07745173573493958,0.20306123793125153,0.05314381793141365,0.0668603926897049,64.5276657285313
20260901,72,229,229,30460850,test_iid,0,0.05,6,1e-06,0.22036685913917609,0.09120877087116241,0.2593109905719757,0.08178117126226425,0.10863001644611359,73.95597619503256
20260901,72,230,230,30460851,test_iid,1,0.02,6,1e-06,0.22036685913917609,0.14736977219581604,0.2723170816898346,0.06409935653209686,0.2280903160572052,48.159649412131564
20260901,72,231,231,30460852,test_iid,1,0.05,6,1e-06,0.22036685913917609,0.1659497320652008,0.33086538314819336,0.0675111785531044,0.15993618965148926,47.23923979602488
20260901,72,232,232,30560821,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.08729762583971024,0.26968249678611755,0.07246369123458862,0.0953921303153038,72.11878447862087
20260901,72,233,233,30560822,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.10697701573371887,0.3764239549636841,0.10215312987565994,0.11705918610095978,70.80210267288584
20260901,72,234,234,30560823,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.11668574810028076,0.2869336009025574,0.10233667492866516,0.13842272758483887,62.32777206386686
20260901,72,235,235,30560824,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.11978276073932648,0.34009358286857605,0.09894036501646042,0.09625458717346191,55.36743851851293
20260901,72,236,236,30560825,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.10188492387533188,0.27628690004348755,0.08733299374580383,0.1223905012011528,64.49044686856517
20260901,72,237,237,30560826,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.11814199388027191,0.35455983877182007,0.08771733194589615,0.10853023082017899,54.19895637693694
20260901,72,238,238,30560827,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.2672196328639984,0.4707421660423279,0.12320907413959503,0.24004535377025604,32.24345616889846
20260901,72,239,239,30560828,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.19396451115608215,0.3841840922832489,0.1230727955698967,0.19364799559116364,45.45798822942136
20260901,72,240,240,30560829,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.14280904829502106,0.2921545207500458,0.08858080208301544,0.23045852780342102,48.18163906590708
20260901,72,241,241,30560830,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.16359588503837585,0.3209823668003082,0.09090960025787354,0.3390284776687622,41.60708182457148
20260901,72,242,242,30560831,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.2971453070640564,0.5203197598457336,0.12232530862092972,0.3408907651901245,30.576562682159533
20260901,72,243,243,30560832,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.17514385282993317,0.3799892067909241,0.1209818422794342,0.16431602835655212,49.99437135368154
20260901,72,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.08990522474050522,0.29597362875938416,0.07678334414958954,0.09753074496984482,71.31453986329986
20260901,72,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.10144205391407013,0.31841757893562317,0.0843467190861702,0.09801122546195984,61.89548611398823
20260901,72,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.09494061768054962,0.26229342818260193,0.06935279816389084,0.14411592483520508,65.25018898319935
20260901,72,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.11345738172531128,0.3811192512512207,0.10520421713590622,0.11604296416044235,67.70465668197352
20260901,72,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.09163431823253632,0.29852426052093506,0.08236340433359146,0.12303578108549118,75.33289990387212
20260901,72,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.12736117839813232,0.36612266302108765,0.11571376025676727,0.16659903526306152,64.25287478410262
20260901,72,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.1845431625843048,0.3509574234485626,0.08646845817565918,0.25056129693984985,38.83779945531973
20260901,72,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.3222408592700958,0.5933082699775696,0.1310398131608963,0.5022199153900146,30.01739628627621
20260901,72,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.2400156855583191,0.4426925778388977,0.10679614543914795,0.3338407278060913,36.13183301841364
20260901,72,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.2064065933227539,0.4243559241294861,0.1059398353099823,0.3200819790363312,41.03024165916246
20260901,72,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.12919014692306519,0.27242574095726013,0.08076678216457367,0.16740427911281586,56.96202833244182
20260901,72,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.1855195313692093,0.36505335569381714,0.09896745532751083,0.24974726140499115,40.295838079562735
20260901,72,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.08948475867509842,0.2725628912448883,0.07680480927228928,0.09775108098983765,67.58922969986214
20260901,72,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.13654853403568268,0.39194196462631226,0.11493818461894989,0.16567151248455048,61.17695102430764
20260901,72,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.09265156835317612,0.303410142660141,0.0716198980808258,0.10190365463495255,71.78334708956963
20260901,72,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.12171298265457153,0.4020717144012451,0.10231701284646988,0.11086633801460266,66.46015017322337
20260901,72,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.22036685913917609,0.10158953070640564,0.2718437612056732,0.07865069061517715,0.1259700208902359,61.20649588049168
20260901,72,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.22036685913917609,0.1242007315158844,0.3454483449459076,0.1102246567606926,0.20483960211277008,64.93139192353134
20260901,72,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.22036685913917609,0.17991819977760315,0.3714953362941742,0.10036268830299377,0.21481721103191376,51.20508717039531
20260901,72,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.22036685913917609,0.21215049922466278,0.44737786054611206,0.09620886296033859,0.3210988938808441,40.02851989860932
20260901,72,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.5474454164505005,0.7190107703208923,0.20930789411067963,0.5502774715423584,10.403908721052499
20260901,72,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.22036685913917609,0.5062206387519836,0.7091791033744812,0.20296607911586761,0.5458537340164185,11.553136239096405
20260901,72,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.41062283515930176,0.6247994899749756,0.1710812896490097,0.486377477645874,13.998017079254804
20260901,72,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.22036685913917609,0.5787957906723022,0.737834632396698,0.2247125506401062,0.5717219114303589,8.538101675598039
20260901,72,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.41736799478530884,0.6256898045539856,0.18369045853614807,0.49257993698120117,20.952593612226117
20260901,72,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.22036685913917609,0.5552754998207092,0.7267585396766663,0.19187922775745392,0.569863498210907,9.303439740753223
20260901,72,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.4874509572982788,0.6705007553100586,0.20091405510902405,0.5178544521331787,15.971486856270555
20260901,72,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.22036685913917609,0.5292505025863647,0.7005613446235657,0.20214781165122986,0.504381000995636,10.542636908480144
20260901,72,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.4446164667606354,0.6566727757453918,0.18138036131858826,0.43940743803977966,16.614418117807094
20260901,72,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.22036685913917609,0.537185788154602,0.7098286151885986,0.2035215198993683,0.6544994711875916,9.392459265969622
20260901,72,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.22036685913917609,0.5320393443107605,0.7147287726402283,0.2076995074748993,0.504035472869873,10.862413194296218
