case_id,stress_multiplier,matched_residual_prediction_relative_l2,corrected_residual_variance_ratio,per_ray_risk_spearman,valid_ray_fraction,candidate_to_reference_residual_relative_l2,candidate_to_high_reference_relative_l2,high_execution_to_high_reference_relative_l2,candidate_reference_error_to_high_execution_reference_error_ratio,candidate_p90_to_full_high_p10_wall_time_ratio,all_development_screens_pass
smooth_narrow_aperture,1.0,0.046431392979340604,0.0031734898453144667,0.9956501831501829,1.0,0.970691731923677,0.0008419968361457892,0.0008422068105373107,0.9997506854742868,0.08824079950798779,True
smooth_narrow_aperture,3.0,0.04666646427627717,0.0031711437461749478,0.9958333333333333,1.0,0.8205262518455793,0.0008380464239042927,0.0008382045541169054,0.9998113465122135,0.08824079950798779,True
smooth_narrow_aperture,10.0,0.048550132014325904,0.0031650828291632503,0.9961080586080584,1.0,0.40092284756508223,0.0008287135519931372,0.0008238979732327745,1.0058448726866842,0.08824079950798779,True
wrinkled_wide_aperture,1.0,0.06747643929989192,0.02197473584140334,0.9262362637362636,1.0,0.5188803454430697,0.00028118033409914767,0.0002719378878589394,1.03398734289281,0.08792519214483387,True
wrinkled_wide_aperture,3.0,0.06748312334153737,0.02193800016990139,0.9262362637362636,1.0,0.22573905011910841,0.0003107734885208454,0.0002719336552783711,1.14282834245991,0.08792519214483387,False
wrinkled_wide_aperture,10.0,0.06854056237083465,0.022550722195147394,0.9259157509157508,1.0,0.109103757290703,0.0004844409773083382,0.0002731392939197978,1.7736041210188718,0.08792519214483387,False
smooth_wide_aperture,1.0,0.05140658320915146,0.0029514131352784347,0.9931776556776557,1.0,0.9792806152464556,0.0009532972681884562,0.000951848106931771,1.0015224711234196,0.08745715228729557,True
smooth_wide_aperture,3.0,0.051444007121083594,0.0029507078429926435,0.9938186813186812,1.0,0.7932157708414369,0.0009523155513985152,0.0009471473008522784,1.0054566491839085,0.08745715228729557,True
smooth_wide_aperture,10.0,0.05196136008680154,0.0029575495075882152,0.9929945054945054,1.0,0.34709829126435404,0.00095697619333348,0.0009300117086415029,1.0289937045323494,0.08745715228729557,True
