rig_id,family,row_count,candidate,baseline,candidate_gain
extension-rig-a,vortex_ring_pair,32,2.4567770654478998,2.401034502944363,-0.023216060591874088
extension-rig-a,wrinkled_flame_sheet,32,6.963773920787164,6.486193822709009,-0.07363025391040345
extension-rig-b,vortex_ring_pair,32,2.7243390755393864,2.489389140071178,-0.09438055773855059
extension-rig-b,wrinkled_flame_sheet,32,7.7251804784833915,8.228735498287342,0.06119470238273628
extension-rig-c,vortex_ring_pair,32,3.4644431043540305,3.538545642467498,0.020941523891661373
extension-rig-c,wrinkled_flame_sheet,32,5.777106448780115,6.133979931655006,0.058179760424909466
extension-rig-d,vortex_ring_pair,32,2.6385008219669572,2.640008410834583,0.0005710545699167957
extension-rig-d,wrinkled_flame_sheet,32,6.667813648716448,6.656146237773779,-0.0017528777953308428
